index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,left_hand_dq_0,left_hand_dq_1,left_hand_dq_2,left_hand_dq_3,left_hand_dq_4,left_hand_dq_5,left_hand_dq_6
0,0.000,1786876952029.487,11739847.422,0.000000000,0.000144350,-0.108063050,-0.011321600,0.005321604,0.006218321,0.005334851,0.006191124
1,20.015,1786876952049.502,11739867.437,0.000000000,0.000930753,-0.255064487,0.245597497,-0.264623165,-0.253882229,-0.234622836,-0.249438629
2,40.013,1786876952069.500,11739887.436,0.000000000,0.001203190,-0.348286211,0.660813928,-0.665967643,-0.660867393,-0.638573110,-0.656799912
3,60.018,1786876952089.505,11739907.440,0.000000000,-0.020540074,0.004776803,1.118774414,-0.966716886,-0.958524942,-0.974659860,-0.959700227
4,79.991,1786876952109.478,11739927.413,0.000000000,-0.000438250,-0.123886161,1.298207641,-1.160131574,-1.170400620,-1.177621603,-1.172998905
5,99.991,1786876952129.478,11739947.413,0.000000000,0.001139860,-0.234581620,1.425440907,-1.300090551,-1.324232101,-1.319482088,-1.327127457
6,119.989,1786876952149.477,11739967.411,0.000000000,0.001138582,-0.337547362,1.513389349,-1.402514696,-1.436146736,-1.403699398,-1.436351299
7,140.014,1786876952169.502,11739987.437,0.000000000,0.001022903,-0.437543601,1.571085691,-1.497716427,-1.521128654,-1.464808345,-1.516286612
8,159.989,1786876952189.476,11740007.411,0.000000000,0.001020509,-0.506329179,1.599213243,-1.570616961,-1.572728276,-1.527227402,-1.566299319
9,179.988,1786876952209.475,11740027.410,0.000000000,0.001082539,-0.571501136,1.623814940,-1.667969704,-1.629149795,-1.632661462,-1.623762846
10,199.988,1786876952229.476,11740047.411,0.000000000,0.001009937,-0.561977923,1.644971251,-1.754404783,-1.672124267,-1.714592457,-1.666203260
11,219.989,1786876952249.476,11740067.411,0.000000000,0.001223378,-0.401814967,1.678368807,-1.752133131,-1.690015316,-1.737266421,-1.688573480
12,239.988,1786876952269.475,11740087.410,0.000000000,0.001550154,-0.154631063,1.717511773,-1.730057120,-1.696218967,-1.725096345,-1.696500063
13,259.988,1786876952289.475,11740107.410,0.000000000,0.001849473,-0.015106665,1.745161414,-1.742549419,-1.703717351,-1.754388213,-1.705560803
14,279.990,1786876952309.477,11740127.412,0.000000000,0.001791846,-0.004625749,1.757947922,-1.777083755,-1.713313103,-1.804406047,-1.716646314
