index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28
0,0.000,1786879693093.467,14480911.402,0.000000000,-0.275239706,0.001269351,-0.001711802,0.654199600,-0.357493192,0.000021363,-0.275659055,0.001099112,-0.000460521,0.654184818,-0.357485324,0.000024316,-0.012333037,-0.224970922,0.476419091,0.019043881,0.220447063,0.035486042,0.637681842,-0.012139312,0.007887933,0.015818443,0.059321996,-0.046753027,0.054358613,0.648047388,0.003797421,0.016366770,0.011901055
1,20.016,1786879693113.483,14480931.418,0.000000000,-0.330589890,-0.002045874,-0.056011423,0.683165610,-0.327114016,-0.005971174,-0.331208348,0.002978562,-0.021546321,0.731945872,-0.340389431,0.003931955,-0.019938521,-0.206571832,0.419576138,0.037038900,0.215102658,0.023190148,0.630524039,0.013896673,0.013428840,0.015273605,0.077029921,-0.054189939,0.057907905,0.644088745,-0.004528900,0.024199609,0.006975607
2,39.994,1786879693133.461,14480951.396,0.000000000,-0.377354622,-0.000136413,-0.165332124,0.723330200,-0.320312619,-0.008702299,-0.349082053,0.006319440,-0.048296943,0.822106123,-0.325085074,0.001326363,-0.015897766,-0.175240695,0.366710097,0.062618040,0.208731860,-0.001397396,0.603156269,0.051573373,0.021166738,0.021022579,0.095947817,-0.065384284,0.060465395,0.632579505,-0.024452118,0.047381844,-0.000327054
3,59.990,1786879693153.457,14480971.392,0.000000000,-0.419275254,0.009187551,-0.245068967,0.758522987,-0.353788733,-0.028639391,-0.326347858,-0.003981394,-0.046622947,0.872227669,-0.326450408,-0.018518474,0.000841736,-0.153206781,0.304817468,0.104384497,0.203217939,-0.033886828,0.557648301,0.082462125,0.027022535,0.026109606,0.119816840,-0.075931057,0.053984728,0.591138244,-0.053151123,0.089866675,-0.000319457
4,79.989,1786879693173.456,14480991.391,0.000000000,-0.454885095,0.040271457,-0.247219905,0.764998972,-0.374511391,-0.033601727,-0.296172798,-0.013810459,-0.043059282,0.894011021,-0.337605566,-0.026462415,0.008673536,-0.130823970,0.244940728,0.152814552,0.193614200,-0.056905311,0.514714420,0.095764846,0.029768907,0.027527375,0.141893446,-0.086501293,0.038568802,0.522547662,-0.082496278,0.130926937,0.007787279
5,99.992,1786879693193.458,14481011.394,0.000000000,-0.491515607,0.102281280,-0.209258646,0.750370502,-0.336962044,-0.027219092,-0.251187563,-0.020737529,-0.062364254,0.916520476,-0.367005765,-0.019963099,0.004092608,-0.073807321,0.156855956,0.237993062,0.168610826,-0.083494499,0.449482471,0.100291222,0.033276144,0.027849320,0.163200915,-0.108928092,0.006859866,0.379211038,-0.130708277,0.187808797,0.024206081
6,119.990,1786879693213.457,14481031.392,0.000000000,-0.477097988,0.149230719,-0.188980818,0.730348051,-0.202429801,-0.017231740,-0.197904810,-0.027835460,-0.085259438,0.916942179,-0.393471777,-0.004419556,-0.000041266,0.001705666,0.093714319,0.327185154,0.136203080,-0.107446708,0.380474776,0.100240059,0.035711497,0.027791841,0.146136090,-0.143379077,-0.013476548,0.226347744,-0.180419996,0.206034839,0.032206517
7,139.991,1786879693233.458,14481051.393,0.000000000,-0.431877166,0.153250888,-0.208052903,0.761451721,-0.057766758,-0.012671072,-0.138417959,-0.056074098,-0.104359984,0.872703969,-0.389402956,0.007987079,-0.010294769,0.067256734,0.072132111,0.397933751,0.106812552,-0.121624321,0.314899892,0.103488259,0.033261035,0.027361197,0.078440160,-0.184154257,-0.002927572,0.118492670,-0.225452468,0.154258832,0.025049178
8,159.991,1786879693253.458,14481071.393,0.000000000,-0.437118113,0.089287147,-0.255906731,0.927126110,-0.122508220,-0.010848925,-0.088064909,-0.122317836,-0.122500129,0.787264347,-0.325627565,0.005397389,-0.041225415,0.085605904,0.081211016,0.426873028,0.097557597,-0.119413599,0.258292198,0.112580650,0.020454047,0.027535949,-0.021719631,-0.212319359,0.026160423,0.063194305,-0.263240933,0.062957369,0.001546639
9,179.990,1786879693273.457,14481091.392,0.000000000,-0.508947849,-0.009228298,-0.270345569,1.153027177,-0.398375690,-0.004202102,-0.051279202,-0.217267454,-0.107568540,0.691519201,-0.053113241,-0.017634455,-0.069598690,0.029276472,0.121727727,0.396297455,0.122745857,-0.095351964,0.212715015,0.126022443,-0.003989775,0.033074830,-0.128387287,-0.223571032,0.052724630,0.042341005,-0.284008175,-0.032916028,-0.037169844
10,199.989,1786879693293.456,14481111.391,0.000000000,-0.617459655,-0.058790565,-0.255264342,1.264636755,-0.577402771,0.010415589,-0.046116583,-0.295055032,-0.071728855,0.681251466,0.078957424,0.013558592,-0.061843116,-0.060279787,0.162291035,0.324447483,0.180145428,-0.068475090,0.173609391,0.149685487,-0.020668549,0.050307069,-0.206758395,-0.245492935,0.074864268,0.018697646,-0.280765563,-0.095634110,-0.072164267
11,219.989,1786879693313.456,14481131.391,0.000000000,-0.728237331,-0.029935580,-0.275793761,1.168299198,-0.535904944,0.028469838,-0.037100952,-0.305805892,-0.113853499,0.724757373,-0.307535261,0.119988509,-0.038569175,-0.079183213,0.167651504,0.238267481,0.226296455,-0.068940707,0.144458100,0.183876723,-0.002922100,0.070578381,-0.224746212,-0.297374934,0.071492851,-0.029262440,-0.266982198,-0.119759001,-0.077794753
12,239.990,1786879693333.457,14481151.391,0.000000000,-0.815763175,0.004545536,-0.325426042,1.093616605,-0.442241997,-0.066940859,-0.042354103,-0.283892095,-0.162299648,0.736129820,-0.581965327,0.172405630,0.010666054,-0.045448750,0.155392453,0.179555535,0.235139206,-0.080783822,0.090194494,0.245441929,0.030138968,0.085048012,-0.216910958,-0.361340374,0.050512087,-0.083742253,-0.280110180,-0.130250856,-0.059128448
13,259.990,1786879693353.457,14481171.392,0.000000000,-0.915105820,0.007887168,-0.358301640,1.229862690,-0.525572896,-0.153646976,-0.071969107,-0.257313311,-0.140865013,0.786475420,-0.740844309,0.157585770,0.054954834,-0.027988961,0.167331278,0.138297707,0.241209328,-0.082257085,0.030987484,0.299045205,0.054710664,0.099632457,-0.217880368,-0.381706417,0.037663586,-0.114229217,-0.313743085,-0.137627274,-0.040503081
14,279.992,1786879693373.458,14481191.393,0.000000000,-1.015334606,0.005785604,-0.417894989,1.322584391,-0.572785795,-0.192625657,-0.141754434,-0.213589549,-0.150962606,0.876159012,-0.770314038,0.141557351,0.064005353,0.011265060,0.148911521,0.122202292,0.247066647,-0.081634484,-0.029224925,0.332098126,0.081428483,0.111973375,-0.197847292,-0.364115149,0.041058920,-0.142016798,-0.356904626,-0.138790995,-0.018996779
15,299.992,1786879693393.459,14481211.394,0.000000000,-1.084195971,-0.000062651,-0.478771031,1.354659319,-0.586509168,-0.223829821,-0.216212034,-0.183942258,-0.203349337,0.982552290,-0.730647445,0.087873459,0.056297477,0.049670849,0.132577881,0.120249562,0.262289077,-0.080085874,-0.094438106,0.342925876,0.099494904,0.126476809,-0.163472071,-0.320730478,0.054520831,-0.168898880,-0.397133678,-0.142434970,0.008345055
