index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,encoder_mode_0
335,6699.992,1786879699793.458,14487611.394,0.000000000,0.000000000
336,6719.991,1786879699813.458,14487631.393,0.000000000,0.000000000
337,6739.990,1786879699833.457,14487651.392,0.000000000,0.000000000
338,6759.995,1786879699853.462,14487671.397,0.000000000,0.000000000
339,6779.992,1786879699873.459,14487691.394,0.000000000,0.000000000
340,6799.991,1786879699893.458,14487711.393,0.000000000,0.000000000
341,6819.994,1786879699913.461,14487731.396,0.000000000,0.000000000
342,6840.007,1786879699933.474,14487751.409,0.000000000,0.000000000
343,6859.996,1786879699953.463,14487771.398,0.000000000,0.000000000
344,6879.993,1786879699973.460,14487791.395,0.000000000,0.000000000
345,6899.992,1786879699993.458,14487811.394,0.000000000,0.000000000
346,6919.992,1786879700013.458,14487831.394,0.000000000,0.000000000
347,6939.992,1786879700033.458,14487851.393,0.000000000,0.000000000
348,6959.992,1786879700053.459,14487871.394,0.000000000,0.000000000
349,6979.990,1786879700073.457,14487891.392,0.000000000,0.000000000
350,6999.990,1786879700093.457,14487911.392,0.000000000,0.000000000
351,7019.991,1786879700113.458,14487931.392,0.000000000,0.000000000
352,7039.991,1786879700133.458,14487951.393,0.000000000,0.000000000
353,7059.992,1786879700153.459,14487971.394,0.000000000,0.000000000
354,7079.992,1786879700173.458,14487991.394,0.000000000,0.000000000
355,7099.990,1786879700193.457,14488011.392,0.000000000,0.000000000
356,7119.989,1786879700213.456,14488031.391,0.000000000,0.000000000
357,7139.990,1786879700233.457,14488051.392,0.000000000,0.000000000
358,7159.990,1786879700253.457,14488071.392,0.000000000,0.000000000
359,7179.991,1786879700273.458,14488091.392,0.000000000,0.000000000
360,7199.994,1786879700293.461,14488111.396,0.000000000,0.000000000
361,7219.993,1786879700313.460,14488131.395,0.000000000,0.000000000
362,7239.994,1786879700333.461,14488151.396,0.000000000,0.000000000
363,7259.991,1786879700353.458,14488171.393,0.000000000,0.000000000
364,7279.992,1786879700373.459,14488191.394,0.000000000,0.000000000
365,7299.991,1786879700393.458,14488211.392,0.000000000,0.000000000
366,7319.991,1786879700413.457,14488231.392,0.000000000,0.000000000
367,7339.992,1786879700433.458,14488251.394,0.000000000,0.000000000
368,7359.991,1786879700453.458,14488271.393,0.000000000,0.000000000
369,7379.991,1786879700473.458,14488291.393,0.000000000,0.000000000
370,7399.993,1786879700493.460,14488311.395,0.000000000,0.000000000
371,7419.990,1786879700513.457,14488331.392,0.000000000,0.000000000
372,7439.994,1786879700533.461,14488351.396,0.000000000,0.000000000
373,7459.998,1786879700553.465,14488371.400,0.000000000,0.000000000
374,7479.994,1786879700573.461,14488391.396,0.000000000,0.000000000
375,7499.994,1786879700593.461,14488411.396,0.000000000,0.000000000
376,7519.993,1786879700613.460,14488431.395,0.000000000,0.000000000
377,7539.992,1786879700633.459,14488451.394,0.000000000,0.000000000
378,7559.989,1786879700653.455,14488471.390,0.000000000,0.000000000
379,7579.991,1786879700673.458,14488491.393,0.000000000,0.000000000
380,7599.992,1786879700693.459,14488511.394,0.000000000,0.000000000
381,7619.991,1786879700713.458,14488531.393,0.000000000,0.000000000
382,7639.992,1786879700733.459,14488551.394,0.000000000,0.000000000
383,7659.991,1786879700753.458,14488571.393,0.000000000,0.000000000
384,7679.991,1786879700773.458,14488591.393,0.000000000,0.000000000
385,7699.990,1786879700793.457,14488611.392,0.000000000,0.000000000
386,7719.990,1786879700813.457,14488631.392,0.000000000,0.000000000
387,7739.990,1786879700833.457,14488651.392,0.000000000,0.000000000
388,7759.996,1786879700853.463,14488671.398,0.000000000,0.000000000
389,7779.997,1786879700873.464,14488691.399,0.000000000,0.000000000
390,7799.995,1786879700893.462,14488711.397,0.000000000,0.000000000
391,7819.994,1786879700913.461,14488731.396,0.000000000,0.000000000
392,7839.994,1786879700933.461,14488751.396,0.000000000,0.000000000
393,7859.994,1786879700953.461,14488771.396,0.000000000,0.000000000
394,7879.994,1786879700973.461,14488791.396,0.000000000,0.000000000
395,7899.994,1786879700993.461,14488811.396,0.000000000,0.000000000
396,7919.995,1786879701013.462,14488831.397,0.000000000,0.000000000
397,7939.993,1786879701033.460,14488851.395,0.000000000,0.000000000
398,7959.993,1786879701053.460,14488871.395,0.000000000,0.000000000
399,7979.992,1786879701073.459,14488891.394,0.000000000,0.000000000
400,7999.992,1786879701093.459,14488911.394,0.000000000,0.000000000
401,8019.992,1786879701113.459,14488931.394,0.000000000,0.000000000
402,8039.992,1786879701133.459,14488951.394,0.000000000,0.000000000
403,8059.991,1786879701153.458,14488971.392,0.000000000,0.000000000
404,8079.992,1786879701173.459,14488991.394,0.000000000,0.000000000
405,8099.992,1786879701193.458,14489011.394,0.000000000,0.000000000
406,8119.992,1786879701213.458,14489031.393,0.000000000,0.000000000
407,8139.995,1786879701233.461,14489051.396,0.000000000,0.000000000
408,8159.994,1786879701253.461,14489071.396,0.000000000,0.000000000
409,8179.994,1786879701273.461,14489091.396,0.000000000,0.000000000
410,8199.995,1786879701293.461,14489111.396,0.000000000,0.000000000
411,8219.994,1786879701313.461,14489131.396,0.000000000,0.000000000
412,8239.994,1786879701333.461,14489151.396,0.000000000,0.000000000
413,8259.994,1786879701353.461,14489171.396,0.000000000,0.000000000
414,8279.993,1786879701373.460,14489191.395,0.000000000,0.000000000
415,8299.991,1786879701393.458,14489211.393,0.000000000,0.000000000
416,8319.993,1786879701413.460,14489231.395,0.000000000,0.000000000
417,8339.990,1786879701433.457,14489251.392,0.000000000,0.000000000
418,8359.995,1786879701453.461,14489271.396,0.000000000,0.000000000
