index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,left_hand_q_0,left_hand_q_1,left_hand_q_2,left_hand_q_3,left_hand_q_4,left_hand_q_5,left_hand_q_6
0,0.000,1786878599341.467,13387159.402,0.000000000,-0.006576768,0.147062421,0.073732086,-0.034090269,-0.040043913,-0.034500647,-0.039964490
1,19.994,1786878599361.461,13387179.396,0.000000000,-0.006558421,0.141779363,0.075313978,-0.036061279,-0.041899793,-0.036231954,-0.041785076
2,39.991,1786878599381.457,13387199.392,0.000000000,-0.006536966,0.134432748,0.085533798,-0.046618074,-0.052274276,-0.046205927,-0.052072983
3,59.990,1786878599401.457,13387219.392,0.000000000,-0.006511938,0.126128897,0.102599598,-0.063674323,-0.069331035,-0.063098922,-0.069105327
4,79.991,1786878599421.457,13387239.392,0.000000000,-0.006487594,0.117632367,0.124650761,-0.085343838,-0.091228500,-0.085082583,-0.091049232
5,99.995,1786878599441.461,13387259.396,0.000000000,-0.006465521,0.109324731,0.150318310,-0.110165253,-0.116606846,-0.110218041,-0.116474129
6,120.010,1786878599461.477,13387279.412,0.000000000,-0.006450009,0.103148527,0.171297282,-0.130265474,-0.137331903,-0.130379155,-0.137208194
7,140.002,1786878599481.468,13387299.403,0.000000000,-0.006430428,0.094640963,0.200891256,-0.158710107,-0.166678876,-0.158549875,-0.166514054
8,160.000,1786878599501.466,13387319.401,0.000000000,-0.006410917,0.085665412,0.231768250,-0.188974991,-0.197566003,-0.188211858,-0.197309136
9,179.996,1786878599521.463,13387339.398,0.000000000,-0.006391878,0.076577619,0.263529181,-0.220896780,-0.229632631,-0.219423041,-0.229265958
10,199.996,1786878599541.463,13387359.398,0.000000000,-0.006373356,0.068604067,0.296026587,-0.254028112,-0.262545258,-0.251806587,-0.262067348
11,219.996,1786878599561.462,13387379.397,0.000000000,-0.006353110,0.063617207,0.329300016,-0.287691861,-0.295971602,-0.284837157,-0.295409203
12,239.994,1786878599581.461,13387399.396,0.000000000,-0.006327297,0.062536240,0.363370091,-0.321983039,-0.329741895,-0.318797052,-0.329144090
13,260.002,1786878599601.469,13387419.403,0.000000000,-0.006297055,0.062440000,0.398023248,-0.357144892,-0.363799512,-0.353939533,-0.363200366
14,279.995,1786878599621.461,13387439.396,0.000000000,-0.006267489,0.062382095,0.432986975,-0.392981142,-0.398076206,-0.390153855,-0.397522539
15,299.992,1786878599641.458,13387459.393,0.000000000,-0.006241241,0.062283307,0.468088508,-0.428874671,-0.432477057,-0.426520050,-0.431980222
16,319.995,1786878599661.461,13387479.396,0.000000000,-0.006218110,0.062160168,0.503291607,-0.463925421,-0.466874182,-0.461829513,-0.466409653
17,339.990,1786878599681.457,13387499.392,0.000000000,-0.006197213,0.062021226,0.538588583,-0.497624487,-0.501199841,-0.495621085,-0.500752032
18,359.989,1786878599701.456,13387519.391,0.000000000,-0.006182079,0.061907455,0.565096140,-0.522203505,-0.526918769,-0.520280123,-0.526486218
19,379.995,1786878599721.462,13387539.397,0.000000000,-0.006163384,0.061739478,0.600410640,-0.554742694,-0.561253905,-0.553140759,-0.560869932
20,399.997,1786878599741.463,13387559.398,0.000000000,-0.006146440,0.061566811,0.635654509,-0.587500274,-0.595671117,-0.586521983,-0.595384002
21,419.998,1786878599761.465,13387579.399,0.000000000,-0.006129074,0.061400458,0.670836866,-0.620699823,-0.630166471,-0.620381236,-0.629989386
22,439.996,1786878599781.462,13387599.397,0.000000000,-0.006109659,0.061236795,0.705992460,-0.654156387,-0.664713562,-0.654339135,-0.664628088
23,459.997,1786878599801.464,13387619.399,0.000000000,-0.006087017,0.061062317,0.741120279,-0.687818766,-0.699326813,-0.688315988,-0.699297428
24,479.996,1786878599821.462,13387639.397,0.000000000,-0.006064330,0.060879562,0.776206791,-0.721730351,-0.734012961,-0.722399175,-0.734012723
25,499.996,1786878599841.463,13387659.398,0.000000000,-0.006042623,0.060691327,0.811223984,-0.756087601,-0.768762946,-0.756784201,-0.768781960
26,519.995,1786878599861.462,13387679.397,0.000000000,-0.006019950,0.060504310,0.846171379,-0.790895164,-0.803553462,-0.791453600,-0.803587258
27,540.001,1786878599881.467,13387699.402,0.000000000,-0.005993193,0.060323134,0.881028414,-0.826178074,-0.838350952,-0.826525748,-0.838383794
28,560.000,1786878599901.467,13387719.402,0.000000000,-0.005965203,0.060146388,0.915793180,-0.861837447,-0.873127699,-0.861983061,-0.873141050
29,579.999,1786878599921.466,13387739.401,0.000000000,-0.005944003,0.060012233,0.941817522,-0.888750494,-0.899200439,-0.888752341,-0.899183095
30,600.001,1786878599941.468,13387759.403,0.000000000,-0.005917417,0.059838120,0.976478279,-0.924622774,-0.933933198,-0.924542427,-0.933876216
31,619.999,1786878599961.465,13387779.400,0.000000000,-0.005890545,0.059664160,1.011091113,-0.960454583,-0.968614995,-0.960391343,-0.968530178
32,639.991,1786878599981.457,13387799.392,0.000000000,-0.005862486,0.059490927,1.045675397,-0.996221006,-1.003264308,-0.996166885,-1.003148675
33,659.994,1786878600001.461,13387819.396,0.000000000,-0.005835422,0.059321042,1.080261827,-1.031802297,-1.037889838,-1.031732321,-1.037735581
34,679.990,1786878600021.456,13387839.391,0.000000000,-0.005811166,0.059152801,1.114859939,-1.067161560,-1.072489977,-1.067069530,-1.072300553
35,699.993,1786878600041.460,13387859.395,0.000000000,-0.005789077,0.058982469,1.149468184,-1.102336645,-1.107071161,-1.102249980,-1.106859684
36,719.992,1786878600061.459,13387879.394,0.000000000,-0.005767830,0.058806431,1.184072375,-1.137436152,-1.141643167,-1.137413144,-1.141427040
37,739.990,1786878600081.457,13387899.392,0.000000000,-0.005746280,0.058625940,1.218670011,-1.172546029,-1.176220417,-1.172621250,-1.176012993
38,759.990,1786878600101.457,13387919.392,0.000000000,-0.005724857,0.058443017,1.253270149,-1.207674742,-1.210814238,-1.207884908,-1.210625410
39,779.992,1786878600121.458,13387939.394,0.000000000,-0.005703387,0.058255091,1.287878394,-1.242883444,-1.245438218,-1.243254900,-1.245275021
40,799.992,1786878600141.459,13387959.394,0.000000000,-0.005687000,0.058111548,1.313841581,-1.269372821,-1.271430612,-1.269869924,-1.271288395
41,820.027,1786878600161.494,13387979.429,0.000000000,-0.005664917,0.057918675,1.348468304,-1.304808617,-1.306116939,-1.305463910,-1.306001663
42,840.002,1786878600181.469,13387999.404,0.000000000,-0.005642686,0.057726111,1.383105278,-1.340328693,-1.340826035,-1.341117620,-1.340736508
43,860.007,1786878600201.474,13388019.409,0.000000000,-0.005620265,0.057532724,1.417744637,-1.375214100,-1.375545025,-1.376078963,-1.375480652
44,879.991,1786878600221.458,13388039.392,0.000000000,-0.005597717,0.057338230,1.452374697,-1.407914758,-1.410261035,-1.408802867,-1.410220861
45,899.998,1786878600241.465,13388059.400,0.000000000,-0.005575222,0.057143025,1.486986995,-1.437296629,-1.444962978,-1.438176155,-1.444945812
46,919.989,1786878600261.456,13388079.391,0.000000000,-0.005552735,0.056947928,1.521564364,-1.462679267,-1.479645252,-1.463535905,-1.479650259
47,939.989,1786878600281.456,13388099.391,0.000000000,-0.005530045,0.056754570,1.555352211,-1.483755946,-1.514309764,-1.484582663,-1.514334917
48,959.996,1786878600301.463,13388119.398,0.000000000,-0.005507179,0.056565017,1.586870909,-1.500501633,-1.548470497,-1.501295567,-1.548511982
49,979.990,1786878600321.456,13388139.391,0.000000000,-0.005484188,0.056378234,1.615081310,-1.513146639,-1.580641508,-1.513900280,-1.580696583
50,999.991,1786878600341.457,13388159.392,0.000000000,-0.005461180,0.056192808,1.639384866,-1.522087455,-1.609669209,-1.522795916,-1.609735370
