index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,dq_16,dq_17,dq_18,dq_19,dq_20,dq_21,dq_22,dq_23,dq_24,dq_25,dq_26,dq_27,dq_28
0,0.000,1786877137760.462,11925578.398,0.000000000,-0.899665415,0.145835444,-0.120905861,-0.022516519,-0.044747666,0.001123824,-0.926682413,0.143169701,-0.131982341,-0.045898218,-0.041662954,0.001099308,-0.055032343,0.802776635,-2.221319914,0.972600698,-0.408790410,-0.428963333,-0.000292996,0.014839944,0.012682127,-0.157010362,1.152019858,-0.494899958,-0.005131203,-0.239845410,-0.003743704,-0.017489851,-0.001011333
1,19.994,1786877137780.456,11925598.391,0.000000000,-2.385058880,-0.351501226,-4.018067837,1.100942731,2.067441940,-0.407167494,-2.744262934,0.100204960,-1.473262787,5.274433136,1.531845212,0.219831467,-0.190417215,1.576673865,-3.679370880,1.695194602,-0.565842330,-0.830668628,-0.691013575,1.656846285,0.298950642,-0.062453408,1.534014344,-0.775942147,0.079716697,-0.504317880,-0.628767252,0.611355662,-0.322370201
2,39.990,1786877137800.453,11925618.388,0.000000000,-2.303073883,-0.285915554,-6.881294250,2.028526306,-0.822635651,-0.328678519,-0.807094395,0.209733367,-1.110433340,4.975131035,0.790148497,-0.384825915,0.234166071,1.883738399,-3.389261007,2.174226522,-0.294330537,-1.467050672,-1.811185598,1.969202518,0.407134712,0.026141444,1.362605333,-0.642117620,-0.182383746,-1.061090589,-1.226996541,1.514306307,-0.372040629
3,59.992,1786877137820.455,11925638.390,0.000000000,-2.384869814,0.832942247,-4.079621315,0.232190594,-3.229198933,-1.058023453,0.580497921,-0.110391617,0.812927365,3.864713430,-0.823223710,-0.961606860,0.751070142,1.132946134,-3.980250597,3.020109415,-0.085455045,-1.521149874,-2.767530680,1.027313113,0.167020291,0.040960733,1.444388986,-0.364897221,-0.588056028,-2.773949146,-1.714432478,2.512401581,-0.017715782
4,79.992,1786877137840.454,11925658.389,0.000000000,-2.508015156,3.811974287,2.442513466,-2.102245808,-1.700567245,1.164161921,2.317474365,-0.111291565,0.470141351,2.596624613,-2.339005947,0.207200751,0.291892231,1.785783887,-3.860030174,3.719130516,-0.442907244,-1.307785511,-3.218353510,0.131619036,-0.004931227,0.067444153,1.140688300,-0.652397156,-1.163323879,-5.600045681,-2.375479221,3.012402773,0.549755037
5,99.994,1786877137860.456,11925678.391,0.000000000,-0.319195896,3.366636276,3.001037121,-1.846829653,-2.291357279,0.680379331,3.273760080,-0.474399894,-0.095814615,1.573386550,-1.128082514,0.883378506,0.751260996,2.665473938,-2.320816755,3.616478682,-0.980943501,-1.441033125,-3.291899443,-0.920631647,-0.002866661,0.044150796,-0.172946140,-1.574592352,-0.954207242,-7.559938908,-2.060012579,2.218352318,0.269540340
6,119.990,1786877137880.453,11925698.388,0.000000000,1.944300652,1.899045825,1.534746885,-1.896291256,-1.958192945,0.274798065,3.553978443,-1.282439709,-0.549176097,-0.100805968,-0.007248608,0.839165628,0.520556509,2.678053141,-0.426874638,3.041870356,-1.173023820,-1.159846663,-3.306058884,-1.302195072,-0.065784581,0.007850103,-2.583407402,-2.288853645,0.357884675,-6.222001076,-1.088154674,-0.819578826,-0.492101371
7,139.989,1786877137900.452,11925718.387,0.000000000,2.689066648,0.452594101,1.079222322,-1.323836207,0.612529278,0.007131433,3.716977119,-2.463979721,-1.553218484,-1.784001946,1.265735745,0.910223365,-0.692654788,1.586336017,1.380118966,2.011999130,-0.696264803,-0.858169377,-3.367250443,-0.808439434,-0.275437981,0.129409641,-4.646682739,-2.331693172,2.219274521,-3.840393782,-0.785992682,-3.018127680,-1.102946162
8,159.994,1786877137920.456,11925738.391,0.000000000,2.125254869,-0.618421793,-0.107668534,-0.617009044,4.906661987,-0.133620158,3.286976814,-2.959061146,-2.315342426,-3.124898195,2.000077963,0.775475144,-1.508827686,0.506993175,1.725384831,1.248709202,-0.153784081,-0.653880298,-3.200944424,-0.184463829,-0.599535942,0.335486919,-5.285256863,-1.659756660,2.980818272,-1.932949662,-1.066929460,-4.061013222,-1.044828296
9,179.991,1786877137940.454,11925758.389,0.000000000,-1.708799839,-3.844930410,1.611492753,9.503218651,-0.969203949,-1.852906346,3.181597233,-4.784566402,-0.081143647,-3.798317432,0.983943641,0.308732063,-0.849007308,-5.358911514,5.083499908,-1.998246551,2.149365664,0.341417402,-2.079689741,0.390331626,-1.058075786,0.803158700,-5.799584389,1.784218431,2.625910282,0.812996864,-1.696365118,-4.251997471,-0.930177152
