index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_qw,torso_qx,torso_qy,torso_qz
0,0.000,1786877137760.462,11925578.398,0.000000000,0.964733064,-0.108454607,0.237957001,-0.030069629
1,19.994,1786877137780.456,11925598.391,0.000000000,0.968744338,-0.102870166,0.224149898,-0.026626155
2,39.990,1786877137800.453,11925618.388,0.000000000,0.973691165,-0.096878484,0.205433846,-0.018358598
3,59.992,1786877137820.455,11925638.390,0.000000000,0.978686452,-0.093337715,0.182895496,-0.003188334
4,79.992,1786877137840.454,11925658.389,0.000000000,0.983555734,-0.089506969,0.156217068,0.014241155
5,99.994,1786877137860.456,11925678.391,0.000000000,0.988052070,-0.078649819,0.130272731,0.024419963
6,119.990,1786877137880.453,11925698.388,0.000000000,0.991765261,-0.060582526,0.110148072,0.024471473
7,139.989,1786877137900.452,11925718.387,0.000000000,0.994065762,-0.042003173,0.099490590,0.013061777
8,159.994,1786877137920.456,11925738.391,0.000000000,0.994729519,-0.031725358,0.097502500,-0.000058752
9,179.991,1786877137940.454,11925758.389,0.000000000,0.993656933,-0.030330686,0.106724463,-0.018324884
10,199.993,1786877137960.455,11925778.390,0.000000000,0.989773870,-0.047057707,0.130492851,-0.033240404
11,219.994,1786877137980.457,11925798.392,0.000000000,0.986219823,-0.062238652,0.147552252,-0.041534979
12,239.991,1786877138000.454,11925818.389,0.000000000,0.984070241,-0.068176173,0.160251632,-0.035737045
13,259.991,1786877138020.454,11925838.388,0.000000000,0.983331084,-0.064573571,0.168707922,-0.020685626
14,279.991,1786877138040.454,11925858.388,0.000000000,0.984160185,-0.052762013,0.169132680,-0.006248156
15,299.996,1786877138060.459,11925878.394,0.000000000,0.985784471,-0.035861991,0.164141461,0.000705199
16,319.990,1786877138080.452,11925898.387,0.000000000,0.987621367,-0.016361292,0.155975774,-0.002806918
17,339.989,1786877138100.452,11925918.387,0.000000000,0.989085972,0.002168139,0.146820158,-0.012170694
18,359.992,1786877138120.454,11925938.389,0.000000000,0.990122437,0.014975977,0.138281450,-0.017650330
19,379.990,1786877138140.453,11925958.387,0.000000000,0.990770102,0.020943698,0.133296862,-0.012958770
20,399.990,1786877138160.452,11925978.387,0.000000000,0.990940630,0.022178650,0.132437453,-0.002264403
21,420.160,1786877138180.623,11925998.558,0.000000000,0.990942121,0.021289980,0.132449687,0.006127772
