index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17,tau_18,tau_19,tau_20,tau_21,tau_22,tau_23,tau_24,tau_25,tau_26,tau_27,tau_28
0,0.000,1786877137760.462,11925578.398,0.000000000,5.109326363,-1.353974342,0.373836160,1.103521466,-0.062135827,-0.002621060,5.206027985,-1.301126838,0.379948884,1.478795171,-0.081838071,-0.002554779,0.842014909,4.870461464,-8.644044876,1.601574540,0.092179626,-0.069920368,-0.548932314,0.153268248,-0.164931670,-0.078479961,0.824679494,-1.747095227,-0.782591760,-0.455867946,-0.047171552,-0.263880074,-0.198565900
1,19.994,1786877137780.456,11925598.391,0.000000000,-13.142472267,30.893333435,-19.286760330,-8.745318413,1.223054767,0.291942179,40.059898376,-7.939601421,0.356416732,22.046758652,3.412295103,0.237757236,13.766322136,-2.256463528,-9.395518303,3.452653885,0.040243268,-0.417307615,-1.014588356,1.541137457,-0.089968450,0.032645699,-8.003409386,0.643120170,0.522412956,-3.396233320,-0.703059673,-0.488550991,-0.357484818
2,39.990,1786877137800.453,11925618.388,0.000000000,-26.796331406,22.329286575,-13.051729202,-5.630249023,-1.758013368,0.205318734,39.450428009,-24.449993134,14.971659660,7.729239464,0.113108002,-0.641252518,17.962627411,-5.746360779,-13.653033257,4.471154690,0.082916729,-0.620784461,-1.127348185,0.158019081,-0.295364052,0.105574638,-13.023954391,0.832729638,-0.216831952,-7.531306744,-0.490964442,-2.041685581,-0.064087220
3,59.992,1786877137820.455,11925638.390,0.000000000,-34.496635437,3.867240429,0.115188628,-13.317150116,-2.374933243,-0.388870716,43.649547577,-15.320019722,12.300422668,8.295104027,-0.391157776,-0.558631539,11.754488945,1.996073604,-14.868096352,4.517726898,-1.840858579,-0.492850393,-0.773110032,-0.420576155,-0.288403034,0.111821324,-16.751014709,-1.553136945,-1.580585957,-12.212143898,-0.477415502,-3.765455008,-0.113240689
4,79.992,1786877137840.454,11925658.389,0.000000000,-1.172260165,-11.177009583,14.892556190,-3.954450607,0.224143803,0.059728239,12.586266518,2.632520676,-5.021354198,3.977462769,-1.088067174,0.573949993,1.164238095,13.452534676,-15.538482666,2.002092600,-2.174628735,-1.070236444,-0.839707136,-0.611189127,-0.258833021,-0.126229167,-17.600614548,-3.045953512,-2.520185709,-14.628881454,-0.712981880,-5.000000000,-0.429755628
5,99.994,1786877137860.456,11925678.391,0.000000000,27.687810898,-16.102380753,7.575277805,7.926662922,0.532913327,-0.043383434,-23.955350876,7.812473297,-7.170729637,-6.808161736,-0.709164798,0.282697797,-0.663814604,12.787082672,-8.784803391,-2.397951365,-1.859825611,-1.337990165,-1.938759923,-0.542048335,-0.614210784,-0.267307639,-14.463090897,-1.595797420,-0.644141197,-10.554189682,0.029691393,-5.000000000,-0.524359345
6,119.990,1786877137880.453,11925698.388,0.000000000,24.326433182,-9.536538124,4.062931061,7.861349106,0.415754050,0.086085148,-34.386455536,9.548370361,-7.302150249,-11.925486565,-0.707241893,0.264590949,-7.188506126,2.938238859,3.096279621,-7.053649902,-1.130624294,-0.927291691,-2.584618807,-0.290032476,-0.971804798,-0.271276444,-5.307766438,1.415915728,2.641588688,-4.309932232,0.339765608,-3.546715021,0.146469042
7,139.989,1786877137900.452,11925718.387,0.000000000,10.251952171,-3.516097546,2.713699818,5.026588440,0.563850284,-0.257588208,-27.205175400,8.986927032,-4.998796940,-10.062634468,-0.542908907,0.202964023,-9.952228546,-8.942653656,11.543593407,-9.448078156,-0.188273817,-0.518119037,-2.618817806,0.018224228,-1.094579935,-0.089659184,5.785898685,3.017291784,4.604109764,2.000797987,0.156024113,-0.115564533,1.054152966
8,159.994,1786877137920.456,11925738.391,0.000000000,7.562425137,4.921380043,-1.558087468,5.402250290,2.282830238,-0.176962316,-28.022495270,4.915241241,-3.307587862,-11.344319344,-0.395998359,0.222023830,-11.056317329,-14.627467155,13.617493629,-9.271474838,0.181114241,-0.305770308,-2.269141912,0.259603232,-1.156390071,0.119055107,12.953741074,3.321321011,4.374101639,6.768254757,-0.292061210,1.655011177,1.325372338
9,179.991,1786877137940.454,11925758.389,0.000000000,39.043670654,31.296031952,-13.049376488,-44.573604584,17.049129486,5.956190109,-33.774040222,15.373131752,-5.260827541,-9.704947472,-1.357051969,0.168020025,-11.643389702,-3.936630964,6.635757923,-5.514814854,-0.633543968,-0.662040293,-1.715020299,0.561979353,-1.023183107,0.073812954,17.151008606,0.390133649,2.432258844,7.076936722,-0.569691718,3.082506895,1.347757578
