index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,left_hand_dq_0,left_hand_dq_1,left_hand_dq_2,left_hand_dq_3,left_hand_dq_4,left_hand_dq_5,left_hand_dq_6
0,0.000,1786877137760.462,11925578.398,0.000000000,0.001034946,-0.230345532,-0.022352420,0.004975537,0.006145670,0.005009825,0.006121190
1,19.994,1786877137780.456,11925598.391,0.000000000,0.001015582,-0.346039444,0.235131770,-0.267175853,-0.254329145,-0.239272624,-0.250198722
2,39.990,1786877137800.453,11925618.388,0.000000000,0.001211408,-0.408509821,0.651762784,-0.669870079,-0.661535680,-0.646517038,-0.658072054
3,59.992,1786877137820.455,11925638.390,0.000000000,0.001297063,-0.432667822,0.954250336,-0.955588162,-0.956682384,-0.962091148,-0.957645714
4,79.992,1786877137840.454,11925658.389,0.000000000,0.001147203,-0.420280159,1.175474405,-1.153888106,-1.169582367,-1.173051238,-1.172432899
5,99.994,1786877137860.456,11925678.391,0.000000000,0.001098404,-0.392013282,1.336461782,-1.280176878,-1.321165562,-1.299334645,-1.324035645
6,119.990,1786877137880.453,11925698.388,0.000000000,0.001030078,-0.385989249,1.448451519,-1.379159093,-1.432572603,-1.385968566,-1.433624148
7,139.989,1786877137900.452,11925718.387,0.000000000,0.000989427,-0.397945136,1.524403453,-1.468757153,-1.516751885,-1.451555014,-1.514198542
8,159.994,1786877137920.456,11925738.391,0.000000000,0.000995151,-0.404435843,1.565184474,-1.528664827,-1.566209316,-1.497362137,-1.561485648
9,179.991,1786877137940.454,11925758.389,0.000000000,0.000993748,-0.356875837,1.611408710,-1.576184511,-1.613859415,-1.536253572,-1.607906103
10,199.993,1786877137960.455,11925778.390,0.000000000,0.001042954,-0.241112620,1.653794408,-1.594470263,-1.644534469,-1.554725409,-1.638973951
11,219.994,1786877137980.457,11925798.392,0.000000000,0.001317927,-0.057358459,1.695697546,-1.613898396,-1.665214896,-1.587136865,-1.661722898
12,239.991,1786877138000.454,11925818.389,0.000000000,0.001586153,-0.005282270,1.728999257,-1.653732657,-1.682716846,-1.642430544,-1.680799603
13,259.991,1786877138020.454,11925838.388,0.000000000,0.001526534,-0.003027969,1.748708963,-1.698158741,-1.697337747,-1.698934078,-1.696576715
14,279.991,1786877138040.454,11925858.388,0.000000000,0.001338278,-0.004924969,1.758051634,-1.719489217,-1.706792474,-1.728049517,-1.707253575
15,299.996,1786877138060.459,11925878.394,0.000000000,0.001146812,-0.006433812,1.762777209,-1.708993673,-1.710964084,-1.712478518,-1.711379647
16,319.990,1786877138080.452,11925898.387,0.000000000,0.001068412,-0.007753442,1.765013218,-1.677287579,-1.712214470,-1.675659895,-1.712512493
17,339.989,1786877138100.452,11925918.387,0.000000000,0.001070795,-0.008807937,1.764503121,-1.651986361,-1.714509845,-1.654372454,-1.715336442
18,359.992,1786877138120.454,11925938.389,0.000000000,0.001021353,-0.009589440,1.760816097,-1.659041166,-1.719891667,-1.671920061,-1.722107291
19,379.990,1786877138140.453,11925958.387,0.000000000,0.000979568,-0.009102385,1.758296847,-1.667945743,-1.723865509,-1.693254590,-1.727851272
20,399.990,1786877138160.452,11925978.387,0.000000000,0.000951113,-0.008568434,1.758292079,-1.667069912,-1.725570083,-1.693011761,-1.729903102
