index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28
0,0.000,1786877137760.462,11925578.398,0.000000000,-0.303659827,0.004685326,-0.003422532,0.657550335,-0.358442366,0.000038258,-0.303952932,0.004500153,-0.002535777,0.656117797,-0.358088106,0.000039001,-0.015410981,-0.212677181,0.426760942,0.037365690,0.214420408,0.027723528,0.638217807,-0.011616147,0.008526880,0.013009867,0.081620947,-0.053187210,0.055198628,0.644644320,0.003508726,0.016284565,0.011852496
1,19.994,1786877137780.456,11925598.391,0.000000000,-0.340690553,0.000802260,-0.039425969,0.670447707,-0.340578139,-0.004227896,-0.346015543,0.005592280,-0.015822528,0.706491768,-0.347500116,0.002199377,-0.018404242,-0.190080747,0.360193074,0.066224076,0.204075918,0.015191613,0.633005679,0.002250567,0.011208462,0.010409056,0.111479029,-0.066577390,0.056083452,0.637723088,-0.001731199,0.020956980,0.009298268
2,39.990,1786877137800.453,11925618.388,0.000000000,-0.386230677,0.000914583,-0.154912248,0.701208532,-0.326406926,-0.010965504,-0.377387613,0.011752704,-0.049301814,0.813728809,-0.320325643,0.000825841,-0.018124901,-0.150072753,0.291392386,0.105270334,0.194856003,-0.008016707,0.607168794,0.042145044,0.017857660,0.010202174,0.138942361,-0.081440151,0.055319451,0.624243498,-0.020913044,0.042464122,0.001485127
3,59.992,1786877137820.455,11925638.390,0.000000000,-0.431357354,0.008012079,-0.264337033,0.723455369,-0.364988059,-0.023942588,-0.376695871,0.011586386,-0.047935706,0.899813354,-0.320253909,-0.012426222,-0.002786233,-0.122701652,0.217155874,0.158052772,0.192914337,-0.039312400,0.559541404,0.072069749,0.022817079,0.010701710,0.166131452,-0.090187363,0.047538146,0.588094354,-0.049963444,0.082091995,-0.002706563
4,79.992,1786877137840.454,11925658.389,0.000000000,-0.482140392,0.052020002,-0.281406939,0.701818109,-0.414971024,-0.022248268,-0.342685074,0.007688839,-0.028527025,0.961268067,-0.350157976,-0.019794630,0.007582392,-0.096376397,0.137841031,0.226268217,0.187712878,-0.067003585,0.498342931,0.081894889,0.023473375,0.011602580,0.191907108,-0.100077398,0.029191118,0.502821326,-0.089655481,0.135601982,0.002332419
5,99.994,1786877137860.456,11925678.391,0.000000000,-0.501969635,0.124350801,-0.220972180,0.659712672,-0.458205909,-0.005660978,-0.275430202,0.000478789,-0.028727356,0.998109460,-0.381054997,-0.004974883,0.016215364,-0.049006764,0.085128985,0.298941672,0.171904907,-0.094282873,0.432754934,0.070937075,0.023205813,0.012902956,0.198483989,-0.124291949,0.007086973,0.362446249,-0.134532690,0.189015061,0.010482888
6,119.990,1786877137880.453,11925698.388,0.000000000,-0.472610474,0.170999065,-0.181899950,0.619587660,-0.499766886,0.002108916,-0.198188692,-0.020990361,-0.038582224,1.005588770,-0.387497336,0.012483059,0.028285811,0.005422034,0.068237498,0.363513798,0.148987979,-0.119596519,0.366907120,0.047146354,0.022592036,0.013273214,0.163637295,-0.165431708,0.002841983,0.225608423,-0.163590610,0.195902586,0.005797661
7,139.989,1786877137900.452,11925718.387,0.000000000,-0.418044627,0.188262910,-0.161695167,0.587146759,-0.502783597,0.004015429,-0.119081892,-0.063899040,-0.065871567,0.978628635,-0.368861556,0.030640794,0.022203507,0.047485620,0.087612852,0.411065668,0.129943907,-0.138794601,0.300412387,0.026775062,0.018713977,0.015090323,0.083141178,-0.213059604,0.032527514,0.130449384,-0.180989623,0.149760440,-0.012343324
8,159.994,1786877137920.456,11925738.391,0.000000000,-0.382387191,0.183984354,-0.157547042,0.574132860,-0.454173833,0.002724327,-0.066945851,-0.105577394,-0.096630901,0.939010382,-0.343119442,0.042769328,0.003345050,0.061308742,0.113040864,0.433129311,0.124705158,-0.149866700,0.251663774,0.020439455,0.011620313,0.018734947,0.006219856,-0.242015377,0.073506370,0.090240978,-0.194716424,0.095071346,-0.028140670
9,179.991,1786877137940.454,11925758.389,0.000000000,-0.407267094,0.124133013,-0.151509643,0.693584442,-0.316369325,-0.082026586,-0.006008476,-0.192209139,-0.121293142,0.871876895,-0.314373374,0.053371496,-0.026057633,-0.002608768,0.185847580,0.417962551,0.149988890,-0.150346637,0.199581400,0.022843610,-0.005235762,0.030381754,-0.108678490,-0.232336730,0.130168006,0.086565703,-0.221718177,0.011088764,-0.048030149
10,199.993,1786877137960.455,11925778.390,0.000000000,-0.462576807,0.066305250,-0.104403920,0.859328091,-0.391140401,-0.109783635,-0.009084177,-0.262580961,-0.097777084,0.846738338,-0.372636795,0.053949688,-0.025995798,-0.120949157,0.250287354,0.372612953,0.205154777,-0.138762489,0.169827491,0.039528444,-0.020386234,0.047696698,-0.194328815,-0.179019988,0.184209719,0.107572787,-0.252027154,-0.054872300,-0.056900814
11,219.994,1786877137980.457,11925798.392,0.000000000,-0.555742681,0.052201189,-0.126147360,0.980654061,-0.449566603,-0.142522544,-0.048072539,-0.263780087,-0.091781400,0.920910537,-0.549760699,0.055530425,-0.050426267,-0.163861006,0.261023760,0.321949095,0.249867588,-0.138187185,0.152829647,0.075853176,-0.013282536,0.061689686,-0.210559234,-0.135085523,0.226485580,0.102980815,-0.278387189,-0.088680990,-0.046773925
12,239.991,1786877138000.454,11925818.389,0.000000000,-0.639581978,0.083082594,-0.187581435,1.064119220,-0.486365020,-0.181317925,-0.088284671,-0.206269100,-0.105571046,0.973079920,-0.629050255,0.067944266,-0.050410103,-0.133459851,0.262541145,0.271416306,0.272109210,-0.149469778,0.121443704,0.125759095,0.005656860,0.073312119,-0.171190888,-0.112505123,0.247649640,0.064368263,-0.321510017,-0.097932719,-0.020346284
13,259.991,1786877138020.454,11925838.388,0.000000000,-0.702762187,0.120711170,-0.256772816,1.125591636,-0.503954709,-0.212426126,-0.120348081,-0.144144207,-0.129757926,1.002660632,-0.642441750,0.095381223,-0.024831414,-0.072995350,0.256367147,0.239129275,0.272006840,-0.164354920,0.077917777,0.173859343,0.005558682,0.089184463,-0.104641557,-0.110691734,0.256519616,0.012855814,-0.380803883,-0.101351820,0.015058953
