index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_ax,base_ay,base_az
0,0.000,1786880068165.615,14855983.549,0.000000000,4.890964031,2.010128260,-10.400605202
1,19.985,1786880068185.599,14856003.534,0.000000000,-1.662156701,0.573814213,-6.907579422
2,39.984,1786880068205.599,14856023.534,0.000000000,4.433191776,-2.942888021,-10.302133560
3,59.983,1786880068225.598,14856043.533,0.000000000,5.659381866,0.511539757,-11.364886284
4,79.986,1786880068245.601,14856063.536,0.000000000,0.232967958,7.373558998,-12.099555016
5,99.986,1786880068265.600,14856083.535,0.000000000,-2.429583549,9.721520424,-11.634047508
6,119.984,1786880068285.599,14856103.534,0.000000000,-6.482161522,3.939557076,-8.828878403
7,139.983,1786880068305.598,14856123.533,0.000000000,-6.067439079,-4.457873821,-8.351372719
8,159.983,1786880068325.597,14856143.532,0.000000000,-4.822476387,-8.073308945,-7.894796371
9,179.987,1786880068345.601,14856163.536,0.000000000,-23.100421906,-27.266216278,22.616849899
10,199.986,1786880068365.601,14856183.536,0.000000000,-6.334909916,-10.520310402,16.524459839
11,219.986,1786880068385.600,14856203.535,0.000000000,5.027784824,-1.851396799,24.023164749
12,239.985,1786880068405.600,14856223.535,0.000000000,2.291890144,-2.300812483,21.934028625
13,259.985,1786880068425.600,14856243.535,0.000000000,9.277449608,3.946727276,10.633355141
14,279.983,1786880068445.598,14856263.533,0.000000000,4.285504818,6.314554214,6.528345585
15,299.986,1786880068465.601,14856283.536,0.000000000,2.433497190,4.447653770,7.316407204
16,319.986,1786880068485.600,14856303.535,0.000000000,3.858693838,2.073295116,7.918916702
17,339.985,1786880068505.599,14856323.534,0.000000000,2.797090292,-0.036515519,4.987945557
18,359.984,1786880068525.598,14856343.533,0.000000000,1.650445104,-2.810787678,1.347027063
19,379.986,1786880068545.601,14856363.536,0.000000000,-1.099654794,-4.448466778,-0.561420381
20,399.986,1786880068565.601,14856383.536,0.000000000,-1.406272411,-3.310123682,-4.608041286
21,419.985,1786880068585.599,14856403.534,0.000000000,-1.163025141,0.046413988,-10.274582863
22,439.984,1786880068605.598,14856423.533,0.000000000,-1.018024206,6.441905022,-9.921646118
23,459.984,1786880068625.598,14856443.533,0.000000000,5.928270817,5.892270088,-8.947959900
24,479.987,1786880068645.602,14856463.537,0.000000000,-2.981235504,-6.242100716,2.249063492
25,499.986,1786880068665.600,14856483.535,0.000000000,-1.747451663,-2.963062286,-3.479308128
26,519.985,1786880068685.600,14856503.535,0.000000000,-2.859796762,-0.799057782,-2.262692690
27,539.985,1786880068705.599,14856523.534,0.000000000,-2.536820173,0.096205518,4.721843243
