index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_qw,torso_qx,torso_qy,torso_qz
0,0.000,1786880068165.615,14855983.549,0.000000000,0.963096559,-0.108659469,0.244274467,-0.031114647
1,19.985,1786880068185.599,14856003.534,0.000000000,0.966060579,-0.104922391,0.234368250,-0.028102340
2,39.984,1786880068205.599,14856023.534,0.000000000,0.970459640,-0.100274950,0.218604088,-0.019112090
3,59.983,1786880068225.598,14856043.533,0.000000000,0.975459158,-0.097692534,0.197307691,-0.002301923
4,79.986,1786880068245.601,14856063.536,0.000000000,0.980909884,-0.094533168,0.169045627,0.017401181
5,99.986,1786880068265.600,14856083.535,0.000000000,0.986372292,-0.084297657,0.138198033,0.029410031
6,119.984,1786880068285.599,14856103.534,0.000000000,0.990792871,-0.065754950,0.114173740,0.031146141
7,139.983,1786880068305.598,14856123.533,0.000000000,0.993585169,-0.044985902,0.101536475,0.021334432
8,159.983,1786880068325.597,14856143.532,0.000000000,0.994605541,-0.029795673,0.099261194,0.004386730
9,179.987,1786880068345.601,14856163.536,0.000000000,0.994055510,-0.024647227,0.105171815,-0.013602601
10,199.986,1786880068365.601,14856183.536,0.000000000,0.991857409,-0.032215647,0.120737046,-0.024569087
11,219.986,1786880068385.600,14856203.535,0.000000000,0.988312244,-0.045942776,0.140171319,-0.038473643
12,239.985,1786880068405.600,14856223.535,0.000000000,0.985639453,-0.055433083,0.152792186,-0.045789007
13,259.985,1786880068425.600,14856243.535,0.000000000,0.984418988,-0.056780644,0.162217647,-0.037156370
14,279.983,1786880068445.598,14856263.533,0.000000000,0.984665632,-0.049458392,0.166035980,-0.020483086
15,299.986,1786880068465.601,14856283.536,0.000000000,0.986016035,-0.035141058,0.162781462,-0.006297163
16,319.986,1786880068485.600,14856303.535,0.000000000,0.987493396,-0.017386271,0.156691149,-0.001563431
17,339.985,1786880068505.599,14856323.534,0.000000000,0.988837600,0.001404803,0.148763016,-0.008232761
18,359.984,1786880068525.598,14856343.533,0.000000000,0.989803553,0.018436333,0.140040889,-0.018372692
19,379.986,1786880068545.601,14856363.536,0.000000000,0.990617394,0.028414147,0.132042691,-0.020846881
20,399.986,1786880068565.601,14856383.536,0.000000000,0.991353631,0.030120110,0.127074137,-0.012765273
21,419.985,1786880068585.599,14856403.534,0.000000000,0.991828382,0.026215196,0.124839403,-0.002097642
22,439.984,1786880068605.598,14856423.533,0.000000000,0.992118776,0.021835787,0.123376146,-0.001379583
23,459.984,1786880068625.598,14856443.533,0.000000000,0.992108285,0.021655591,0.123055845,-0.010462460
24,479.987,1786880068645.602,14856463.537,0.000000000,0.991859496,0.024656646,0.121185541,-0.030345893
25,499.986,1786880068665.600,14856483.535,0.000000000,0.990892053,0.026344240,0.120534077,-0.053948659
26,519.985,1786880068685.600,14856503.535,0.000000000,0.989693344,0.028152579,0.119179256,-0.074235268
27,539.985,1786880068705.599,14856523.534,0.000000000,0.988936961,0.030191286,0.119234756,-0.082917377
28,559.984,1786880068725.599,14856543.534,0.000000000,0.988976181,0.031183852,0.120667301,-0.079956822
29,579.986,1786880068745.601,14856563.536,0.000000000,0.989728212,0.031779066,0.120997861,-0.069193192
30,599.986,1786880068765.600,14856583.535,0.000000000,0.990615368,0.030587001,0.120894268,-0.055948135
31,619.984,1786880068785.599,14856603.534,0.000000000,0.991562188,0.026712630,0.119551845,-0.042404879
32,639.986,1786880068805.601,14856623.536,0.000000000,0.992314041,0.021472905,0.118216053,-0.029610395
33,659.986,1786880068825.601,14856643.536,0.000000000,0.992724240,0.016591711,0.117881499,-0.018090686
34,679.985,1786880068845.600,14856663.535,0.000000000,0.992668450,0.012513511,0.120063789,-0.006114999
35,699.984,1786880068865.599,14856683.534,0.000000000,0.992255092,0.007914984,0.123830326,0.005762902
36,719.983,1786880068885.597,14856703.532,0.000000000,0.991905391,0.003670397,0.126219720,0.013371604
37,739.986,1786880068905.601,14856723.536,0.000000000,0.991408646,-0.000966354,0.129630938,0.017430007
38,759.986,1786880068925.601,14856743.536,0.000000000,0.991011858,-0.000273520,0.133362919,0.010477138
39,779.985,1786880068945.599,14856763.534,0.000000000,0.990509927,0.004339524,0.137328550,-0.003480316
40,799.983,1786880068965.598,14856783.533,0.000000000,0.990126610,0.010127144,0.138613880,-0.018246800
41,819.983,1786880068985.597,14856803.532,0.000000000,0.990231037,0.014297718,0.136100218,-0.026735226
42,839.984,1786880069005.598,14856823.533,0.000000000,0.990698278,0.016053528,0.132649347,-0.025755867
43,859.983,1786880069025.598,14856843.533,0.000000000,0.991188705,0.014944946,0.130285382,-0.018637272
44,879.983,1786880069045.597,14856863.532,0.000000000,0.991338253,0.012986904,0.130328104,-0.009718548
45,899.987,1786880069065.602,14856883.537,0.000000000,0.991238773,0.010037784,0.131691977,-0.001487664
46,919.984,1786880069085.599,14856903.534,0.000000000,0.990992904,0.006251122,0.133668810,0.005163751
47,939.984,1786880069105.599,14856923.534,0.000000000,0.990695834,0.001972365,0.135638982,0.010950574
48,959.984,1786880069125.598,14856943.533,0.000000000,0.990477204,-0.001515360,0.136845872,0.015027752
49,979.983,1786880069145.598,14856963.533,0.000000000,0.990200162,-0.006202388,0.138116002,0.019726349
50,999.982,1786880069165.597,14856983.532,0.000000000,0.989986837,-0.010403869,0.138866410,0.023106245
51,1019.986,1786880069185.601,14857003.536,0.000000000,0.989920199,-0.013593479,0.138816491,0.024560552
52,1039.985,1786880069205.600,14857023.535,0.000000000,0.989939034,-0.015838586,0.138461128,0.024460394
53,1059.985,1786880069225.600,14857043.535,0.000000000,0.989970446,-0.017077364,0.138399005,0.022641219
54,1079.985,1786880069245.599,14857063.534,0.000000000,0.989916742,-0.017225249,0.139194697,0.019823935
55,1099.983,1786880069265.597,14857083.532,0.000000000,0.989724338,-0.016492026,0.140951663,0.017504657
56,1119.986,1786880069285.600,14857103.535,0.000000000,0.989627302,-0.015953276,0.141799897,0.016616935
57,1139.984,1786880069305.599,14857123.534,0.000000000,0.989488244,-0.015781056,0.142743826,0.016975272
58,1159.984,1786880069325.599,14857143.534,0.000000000,0.989252031,-0.015877411,0.144245490,0.017932899
59,1179.983,1786880069345.598,14857163.533,0.000000000,0.988940299,-0.016231744,0.146200985,0.018944407
60,1199.983,1786880069365.597,14857183.532,0.000000000,0.988693833,-0.016637335,0.147733152,0.019561097
61,1219.982,1786880069385.597,14857203.532,0.000000000,0.988382876,-0.017316807,0.149637401,0.020199988
62,1239.983,1786880069405.597,14857223.532,0.000000000,0.988134861,-0.018017828,0.151121035,0.020670986
63,1259.982,1786880069425.597,14857243.532,0.000000000,0.987950742,-0.018656012,0.152184561,0.021097977
64,1279.982,1786880069445.596,14857263.531,0.000000000,0.987833381,-0.019233186,0.152829245,0.021413758
65,1299.986,1786880069465.600,14857283.535,0.000000000,0.987785339,-0.019775791,0.153041989,0.021615243
66,1319.984,1786880069485.599,14857303.534,0.000000000,0.987781823,-0.020319296,0.152964726,0.021816414
67,1339.983,1786880069505.598,14857323.533,0.000000000,0.987774551,-0.020901171,0.152897373,0.022066094
68,1359.983,1786880069525.598,14857343.532,0.000000000,0.987748623,-0.021484049,0.152942762,0.022351855
69,1379.983,1786880069545.597,14857363.532,0.000000000,0.987711191,-0.022065174,0.153053313,0.022680202
70,1399.986,1786880069565.601,14857383.536,0.000000000,0.987657011,-0.022623410,0.153264731,0.023058506
71,1419.983,1786880069585.597,14857403.532,0.000000000,0.987574816,-0.023123560,0.153660938,0.023443235
72,1439.982,1786880069605.597,14857423.532,0.000000000,0.987490594,-0.023437606,0.154106379,0.023753181
73,1459.984,1786880069625.598,14857443.533,0.000000000,0.987352431,-0.023773411,0.154863030,0.024236429
74,1479.985,1786880069645.600,14857463.535,0.000000000,0.987191796,-0.024067285,0.155747205,0.024818322
75,1499.983,1786880069665.597,14857483.532,0.000000000,0.987014174,-0.024337227,0.156717986,0.025497876
76,1519.990,1786880069685.605,14857503.540,0.000000000,0.986826837,-0.024585050,0.157730192,0.026260015
77,1539.986,1786880069705.601,14857523.536,0.000000000,0.986638248,-0.024800807,0.158755809,0.026952438
78,1559.985,1786880069725.599,14857543.534,0.000000000,0.986465931,-0.024985971,0.159706607,0.027467661
79,1579.984,1786880069745.598,14857563.533,0.000000000,0.986320853,-0.025152450,0.160511300,0.027831592
80,1599.983,1786880069765.597,14857583.532,0.000000000,0.986196756,-0.025309483,0.161198258,0.028115200
