index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28
0,0.000,1786880068165.615,14855983.549,0.000000000,-0.288561314,0.002402327,-0.001889903,0.657319784,-0.357879430,0.000024076,-0.288522482,0.002266574,-0.000773633,0.656527638,-0.357620835,0.000025580,-0.013871297,-0.218330443,0.458974302,0.024429843,0.217399910,0.032996416,0.638208210,-0.011888412,0.008297649,0.014986787,0.065678865,-0.049187105,0.054122172,0.647205591,0.003855250,0.016212676,0.011914269
1,19.985,1786880068185.599,14856003.534,0.000000000,-0.330354065,-0.000942722,-0.037405793,0.672999382,-0.340299219,-0.003875792,-0.333410978,0.003538838,-0.014454552,0.705485284,-0.347697347,0.002032239,-0.017898405,-0.200101182,0.400218457,0.046380993,0.209784195,0.021340635,0.633122206,0.002481686,0.011759857,0.013159306,0.090027645,-0.058881313,0.055964574,0.641041219,-0.000749655,0.020956134,0.008923762
2,39.984,1786880068205.599,14856023.534,0.000000000,-0.375961840,-0.000505160,-0.151115373,0.710109591,-0.324786842,-0.010395907,-0.360890120,0.008761374,-0.049534265,0.808259249,-0.322134912,0.000392291,-0.015660174,-0.163185686,0.340502739,0.079449639,0.202945963,-0.005067359,0.606890500,0.044141795,0.020246197,0.013548841,0.114289537,-0.073173024,0.059051584,0.628520668,-0.017826485,0.041983668,0.000409677
3,59.983,1786880068225.598,14856043.533,0.000000000,-0.422573864,0.002055202,-0.261441499,0.747595429,-0.363642126,-0.023724213,-0.351982325,0.003777689,-0.049441263,0.881920874,-0.319141209,-0.015959995,0.001002906,-0.138721660,0.271136642,0.126562208,0.200298846,-0.037812665,0.557665527,0.071011364,0.026669644,0.017433250,0.141202271,-0.083905384,0.055997878,0.593840718,-0.043475233,0.081560433,-0.003359843
4,79.986,1786880068245.601,14856063.536,0.000000000,-0.483249456,0.035851203,-0.284086049,0.752407789,-0.427586138,-0.028140984,-0.314832032,-0.011070681,-0.031228539,0.927484512,-0.334650338,-0.027494531,0.010693098,-0.117571272,0.184086412,0.194331616,0.194876298,-0.067810699,0.493077844,0.082341418,0.028597644,0.018444547,0.171371832,-0.096691906,0.040789254,0.508172214,-0.078369923,0.137165233,0.003954591
5,99.986,1786880068265.600,14856083.535,0.000000000,-0.528388798,0.101777352,-0.228643283,0.726747930,-0.488605142,-0.013812206,-0.255132437,-0.025827052,-0.040399089,0.965438664,-0.360635787,-0.014910222,0.009008756,-0.073032737,0.107040577,0.274136096,0.177648917,-0.091842763,0.423413068,0.075075708,0.028702514,0.018467546,0.184954271,-0.120932966,0.013176201,0.362765491,-0.118904434,0.201558873,0.017507682
6,119.984,1786880068285.599,14856103.534,0.000000000,-0.506295323,0.151229128,-0.192813888,0.683733165,-0.561602831,-0.001645983,-0.182558447,-0.041188657,-0.052897692,0.982811809,-0.376529425,0.007663080,0.021729711,-0.014011691,0.076918468,0.341907412,0.151488513,-0.113996096,0.356254697,0.044126872,0.028327452,0.018370351,0.153253898,-0.163796991,-0.000305021,0.217468798,-0.143428236,0.219311878,0.015014704
7,139.983,1786880068305.598,14856123.533,0.000000000,-0.448899418,0.172986314,-0.172789335,0.644878626,-0.606806278,0.000099326,-0.108267732,-0.074420109,-0.079303429,0.966395915,-0.367192686,0.029179240,0.023028549,0.037313204,0.090578571,0.389229178,0.128088787,-0.131926268,0.292515785,0.014778422,0.023788538,0.018443922,0.071855024,-0.216805458,0.020383626,0.122121394,-0.153360575,0.164943174,-0.004105599
8,159.983,1786880068325.597,14856143.532,0.000000000,-0.395933926,0.165812641,-0.158069849,0.609330237,-0.606462419,-0.006074852,-0.047065783,-0.123457819,-0.116467670,0.923153222,-0.339324296,0.046425425,0.002517892,0.057852376,0.123422205,0.413725823,0.120559476,-0.145547405,0.233750239,0.001278581,0.011691186,0.020021526,-0.035457663,-0.258237600,0.071637131,0.077516750,-0.160957828,0.078485355,-0.027631022
9,179.987,1786880068345.601,14856163.536,0.000000000,-0.394600391,0.118930489,-0.167243749,0.636015296,-0.477446079,-0.023554519,-0.005875546,-0.187858984,-0.157097444,0.866511464,-0.318011612,0.055949949,-0.029514993,0.026795577,0.170267358,0.405999929,0.136863917,-0.150131091,0.185150474,-0.001069578,-0.008619448,0.026262848,-0.143898085,-0.262650013,0.128151849,0.072826095,-0.174492285,-0.013406629,-0.046226181
10,199.986,1786880068365.601,14856183.536,0.000000000,-0.446132869,0.079167716,-0.149659932,0.742125511,-0.331490159,-0.051250666,-0.006474433,-0.233416572,-0.157597929,0.838249981,-0.354865789,0.059605144,-0.034479972,-0.035698239,0.213339925,0.376208246,0.167908132,-0.144728720,0.162191167,0.003499531,-0.025603428,0.035534389,-0.211175725,-0.234245032,0.165662393,0.084406599,-0.190977708,-0.070086733,-0.053487536
11,219.986,1786880068385.600,14856203.535,0.000000000,-0.532088101,0.048404593,-0.125158414,0.911306620,-0.393068641,-0.089943111,-0.050074581,-0.268702716,-0.143399656,0.867235124,-0.502469778,0.061320946,-0.039003391,-0.113456547,0.247894675,0.327566057,0.213052183,-0.131938964,0.152387232,0.022827534,-0.040063504,0.050607204,-0.258394539,-0.179307818,0.211645141,0.095725216,-0.218154490,-0.118333884,-0.050289299
12,239.985,1786880068405.600,14856223.535,0.000000000,-0.620160460,0.050533913,-0.152660638,1.026451349,-0.457853347,-0.132347152,-0.104144357,-0.246768415,-0.118818432,0.954642951,-0.642419040,0.064601928,-0.056030151,-0.129431546,0.248026356,0.275993943,0.240149662,-0.127469718,0.157942936,0.059033420,-0.033584058,0.064994022,-0.236912712,-0.134816676,0.246757001,0.079667166,-0.244690984,-0.133627698,-0.033120852
13,259.985,1786880068425.600,14856243.535,0.000000000,-0.683247626,0.076488785,-0.210943162,1.095098972,-0.493649721,-0.173745289,-0.145713836,-0.189770341,-0.117490664,1.020093799,-0.671122432,0.088008083,-0.049333710,-0.093535870,0.250184029,0.223761648,0.248509571,-0.141261578,0.148852691,0.105346493,-0.016104640,0.079312153,-0.166425183,-0.114777915,0.261131972,0.034880165,-0.281605601,-0.130243644,-0.005361662
14,279.983,1786880068445.598,14856263.533,0.000000000,-0.733945131,0.106629759,-0.262884289,1.145151138,-0.506839275,-0.199059620,-0.172915146,-0.138807893,-0.131926969,1.045676827,-0.663290679,0.126316413,-0.022911904,-0.038257215,0.235384539,0.199541390,0.240839496,-0.165517241,0.122300267,0.147293881,-0.017264223,0.097553983,-0.076171547,-0.115429215,0.264952779,-0.010373357,-0.338855088,-0.126380801,0.027815487
15,299.986,1786880068465.601,14856283.536,0.000000000,-0.774325669,0.122245789,-0.292665452,1.201794505,-0.479487985,-0.210326925,-0.195850953,-0.113279529,-0.135611787,1.065649152,-0.658742547,0.127221242,0.013001645,0.007016484,0.211622849,0.203123093,0.228349075,-0.186462864,0.088755399,0.175715104,-0.039945133,0.120444849,0.004111640,-0.128474116,0.265836924,-0.040312473,-0.398279279,-0.127360538,0.062495429
16,319.986,1786880068485.600,14856303.535,0.000000000,-0.785233974,0.124607496,-0.297348320,1.253079057,-0.418557197,-0.215032801,-0.206241876,-0.105680875,-0.106708594,1.083481550,-0.651100516,0.118883714,0.046369467,0.032652248,0.199035391,0.222748905,0.219564602,-0.196818218,0.059267022,0.193173856,-0.073540181,0.146005675,0.058680039,-0.144991606,0.264976561,-0.051919661,-0.449923247,-0.131929144,0.097276457
17,339.985,1786880068505.599,14856323.534,0.000000000,-0.772876024,0.124926947,-0.285325885,1.287191749,-0.348250508,-0.195949763,-0.204629108,-0.102725685,-0.062875256,1.094375134,-0.626679122,0.113781050,0.064334027,0.050479993,0.194809288,0.247268930,0.216622666,-0.199865893,0.044568647,0.207527235,-0.109851204,0.168783918,0.092076078,-0.162743598,0.260782599,-0.053216424,-0.488604784,-0.138096184,0.124858826
18,359.984,1786880068525.598,14856343.533,0.000000000,-0.754810870,0.128081113,-0.255681247,1.323364854,-0.266051918,-0.132216901,-0.195732191,-0.101316549,-0.015553452,1.108125091,-0.581411660,0.111378610,0.079783022,0.060548291,0.198552579,0.259289503,0.219935194,-0.204771116,0.049028210,0.214181945,-0.145220846,0.182528228,0.113550626,-0.183090419,0.252557039,-0.049769256,-0.512047470,-0.145527050,0.131464779
19,379.986,1786880068545.601,14856363.536,0.000000000,-0.734597325,0.126419857,-0.202725932,1.317420840,-0.266102165,-0.064192928,-0.194943532,-0.106882393,0.028384103,1.143710375,-0.510300636,0.110626727,0.102616474,0.049168505,0.206208020,0.245938942,0.232164755,-0.216426313,0.076371022,0.211190760,-0.182095885,0.188881472,0.126935646,-0.205373645,0.248010963,-0.032612476,-0.517854691,-0.155462757,0.108373791
20,399.986,1786880068565.601,14856383.536,0.000000000,-0.724583507,0.119387142,-0.149411693,1.232559681,-0.311430126,-0.024631297,-0.206916630,-0.103730455,0.051328406,1.202501655,-0.395549178,0.110260740,0.114611879,0.031339359,0.216772631,0.213254228,0.248283237,-0.233049452,0.117094040,0.203884915,-0.212934867,0.195739374,0.129834265,-0.228593200,0.250218540,-0.006774670,-0.517992616,-0.166130036,0.074117012
21,419.985,1786880068585.599,14856403.534,0.000000000,-0.721662223,0.117675558,-0.123389900,1.107919812,-0.328751832,-0.007060076,-0.232478410,-0.087607697,0.039455738,1.272080660,-0.287320614,0.117941782,0.110267729,0.021743970,0.225881472,0.184628561,0.263393939,-0.249983966,0.153929472,0.193706006,-0.235035673,0.210913628,0.122055940,-0.249592304,0.260098040,0.014741126,-0.517557800,-0.179396287,0.044675928
22,439.984,1786880068605.598,14856423.533,0.000000000,-0.723242819,0.120560341,-0.135684833,1.007277608,-0.315174997,-0.004343231,-0.281310290,-0.081601404,0.008217798,1.345940232,-0.405376107,0.105588943,0.096733138,0.018758183,0.226497218,0.179508269,0.274363339,-0.260737151,0.176973701,0.187751740,-0.253360271,0.236053869,0.101156928,-0.270116448,0.281198949,0.022485483,-0.516950250,-0.200588584,0.021907838
23,459.984,1786880068625.598,14856443.533,0.000000000,-0.714204192,0.131452605,-0.162647098,0.949609578,-0.182060689,-0.004564289,-0.318402022,-0.087904453,-0.009388700,1.367728710,-0.526249230,0.088627927,0.084171616,0.024950227,0.230907843,0.188685447,0.277124882,-0.264572501,0.188691407,0.188398868,-0.264035970,0.254730195,0.077766269,-0.285284758,0.300931215,0.023047041,-0.516705692,-0.223352969,0.004910939
