index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_ax,base_ay,base_az
0,0.000,1786879834207.484,14622025.419,0.000000000,4.143078804,1.848012090,-11.050407410
1,20.001,1786879834227.485,14622045.420,0.000000000,2.277519464,-0.967929959,-10.458407402
2,39.998,1786879834247.481,14622065.417,0.000000000,3.791924953,-2.603122711,-9.860816002
3,59.993,1786879834267.476,14622085.412,0.000000000,4.559716225,0.995946467,-11.097424507
4,79.988,1786879834287.472,14622105.407,0.000000000,2.323651314,8.046823502,-12.656624794
5,99.989,1786879834307.473,14622125.408,0.000000000,-0.405883342,8.478799820,-11.837287903
6,119.992,1786879834327.476,14622145.411,0.000000000,-3.053238869,2.439876556,-10.676644325
7,139.990,1786879834347.474,14622165.409,0.000000000,-4.054981709,-6.409831047,-9.760867119
8,159.988,1786879834367.471,14622185.407,0.000000000,-6.804100037,-9.991931915,-8.203118324
9,179.987,1786879834387.471,14622205.406,0.000000000,-16.437181473,-16.647659302,5.203052044
10,199.976,1786879834407.460,14622225.395,0.000000000,-6.562086105,-9.210691452,14.603274345
11,219.995,1786879834427.479,14622245.413,0.000000000,15.145921707,-2.287848711,25.811092377
12,239.993,1786879834447.476,14622265.411,0.000000000,9.667979240,-0.022042943,19.277036667
13,259.995,1786879834467.479,14622285.414,0.000000000,6.307453156,5.085566521,12.440529823
14,279.995,1786879834487.479,14622305.414,0.000000000,4.768805981,6.794910908,9.060113907
15,299.989,1786879834507.473,14622325.408,0.000000000,2.580670834,4.749017239,8.192713737
16,319.987,1786879834527.471,14622345.406,0.000000000,2.063684940,1.543188810,8.210725784
17,339.989,1786879834547.473,14622365.408,0.000000000,3.432400227,-1.124091506,6.947329521
18,359.992,1786879834567.475,14622385.410,0.000000000,1.823022485,-1.943773031,1.044432044
19,379.992,1786879834587.476,14622405.411,0.000000000,-0.098380022,-5.406754971,0.302252561
20,399.990,1786879834607.474,14622425.409,0.000000000,-3.100759506,-3.295567274,-2.941804647
21,419.987,1786879834627.470,14622445.405,0.000000000,-0.719542146,-1.759817839,-5.924263954
22,439.987,1786879834647.471,14622465.406,0.000000000,2.476469278,0.468425959,-9.585103035
23,459.993,1786879834667.476,14622485.411,0.000000000,2.130638123,4.914476871,-10.796294212
24,480.001,1786879834687.485,14622505.420,0.000000000,-2.252658129,-3.924745560,0.486948222
25,499.991,1786879834707.475,14622525.410,0.000000000,-2.896795034,-5.489620686,4.933509827
26,519.990,1786879834727.474,14622545.409,0.000000000,-4.511559010,-2.597440958,2.809610844
27,539.988,1786879834747.472,14622565.407,0.000000000,-5.198964596,0.547915518,0.913085163
28,559.985,1786879834767.469,14622585.404,0.000000000,-3.021553993,0.858929753,-1.517822027
29,579.984,1786879834787.468,14622605.403,0.000000000,0.298989207,-0.641488910,-4.543874741
30,599.992,1786879834807.476,14622625.411,0.000000000,4.360399723,0.516728401,2.313042641
31,619.990,1786879834827.474,14622645.409,0.000000000,0.646377444,0.047454976,5.378666878
32,639.986,1786879834847.469,14622665.404,0.000000000,-1.330127835,1.600516915,3.912853718
33,659.987,1786879834867.471,14622685.406,0.000000000,-0.666927814,1.793765545,2.893849611
34,679.987,1786879834887.471,14622705.406,0.000000000,0.318358123,0.975344241,2.131743908
35,699.995,1786879834907.479,14622725.413,0.000000000,0.749009013,0.389965892,1.629329801
36,719.994,1786879834927.478,14622745.413,0.000000000,1.189992666,0.888390541,0.824271500
37,739.995,1786879834947.479,14622765.414,0.000000000,1.020544171,0.601373255,-0.919983983
38,759.992,1786879834967.476,14622785.411,0.000000000,0.084951833,-0.755962849,0.093331717
39,779.984,1786879834987.468,14622805.403,0.000000000,-1.981141210,0.277235061,-2.439182520
40,799.985,1786879835007.469,14622825.403,0.000000000,-1.374502182,4.434413433,-2.384731293
41,819.987,1786879835027.471,14622845.406,0.000000000,-0.940944314,2.920066357,-5.514828682
42,839.989,1786879835047.473,14622865.408,0.000000000,0.113169469,-0.101412602,-8.078124046
43,859.991,1786879835067.475,14622885.409,0.000000000,2.177378416,-3.826402664,-7.479206085
44,879.981,1786879835087.464,14622905.399,0.000000000,0.379329324,0.453416258,3.986172438
45,899.986,1786879835107.470,14622925.405,0.000000000,-0.656272829,0.453770697,5.051373482
46,919.992,1786879835127.476,14622945.411,0.000000000,-0.993777752,0.960962355,5.098132610
47,939.991,1786879835147.475,14622965.410,0.000000000,-1.086395144,0.528563619,3.398900032
48,959.999,1786879835167.482,14622985.417,0.000000000,-1.067588329,2.623933077,1.552166820
49,979.990,1786879835187.474,14623005.409,0.000000000,-0.629334629,1.633733869,0.942688882
50,999.994,1786879835207.478,14623025.412,0.000000000,0.662465334,0.198293507,0.100484699
51,1019.983,1786879835227.467,14623045.402,0.000000000,1.938096166,0.210776687,-0.989743650
52,1039.989,1786879835247.473,14623065.408,0.000000000,0.628549159,-0.586405694,0.672736406
53,1059.987,1786879835267.471,14623085.406,0.000000000,0.255246311,1.102613091,-0.811212361
54,1079.990,1786879835287.474,14623105.409,0.000000000,-0.567006469,2.003990412,-1.195538878
55,1099.990,1786879835307.474,14623125.409,0.000000000,-0.584916830,1.716581941,-1.148187995
56,1119.986,1786879835327.470,14623145.405,0.000000000,-0.659358382,1.411167145,-0.879341722
57,1139.986,1786879835347.470,14623165.405,0.000000000,-0.775668979,0.696167350,-0.670430005
58,1159.991,1786879835367.475,14623185.410,0.000000000,-0.730187654,0.425361693,-0.407782644
59,1179.994,1786879835387.478,14623205.413,0.000000000,-0.695462823,-0.066402487,-0.362022519
60,1200.000,1786879835407.484,14623225.418,0.000000000,-0.250888765,-0.394424945,-0.448468715
61,1219.991,1786879835427.474,14623245.409,0.000000000,-0.134882778,-0.559385836,-0.694236338
62,1239.994,1786879835447.478,14623265.413,0.000000000,-0.083039351,-0.732441068,-0.219822928
63,1259.988,1786879835467.471,14623285.406,0.000000000,-0.773853064,-0.983467579,0.552233040
64,1279.988,1786879835487.472,14623305.407,0.000000000,-0.626831532,-0.963694215,1.082588673
65,1299.987,1786879835507.471,14623325.406,0.000000000,-0.521775782,-0.726759136,1.339173436
66,1319.990,1786879835527.473,14623345.408,0.000000000,-0.294767827,-0.472710460,0.994619071
67,1339.992,1786879835547.475,14623365.410,0.000000000,0.074222662,-0.213828489,0.504541814
68,1359.989,1786879835567.473,14623385.408,0.000000000,0.231680483,-0.009576866,0.098445803
69,1379.986,1786879835587.470,14623405.405,0.000000000,0.407161295,0.076353393,-0.252944350
70,1399.984,1786879835607.468,14623425.403,0.000000000,0.642279208,0.429334849,-0.713987052
71,1419.993,1786879835627.477,14623445.412,0.000000000,1.019753218,0.651544094,-1.307834625
72,1439.997,1786879835647.481,14623465.416,0.000000000,0.174517706,1.070501208,-1.365296721
73,1459.991,1786879835667.475,14623485.410,0.000000000,-0.355201453,1.089082122,-1.699512959
74,1479.993,1786879835687.477,14623505.412,0.000000000,0.232914448,0.406003267,-2.181137562
75,1499.986,1786879835707.470,14623525.405,0.000000000,1.825082779,-0.180067852,-1.484470248
76,1519.987,1786879835727.471,14623545.406,0.000000000,-0.649504542,-1.402634501,2.765673637
77,1539.987,1786879835747.471,14623565.406,0.000000000,-0.877745330,0.857864380,2.095435143
78,1559.991,1786879835767.475,14623585.410,0.000000000,-0.859621942,2.151124001,1.110785723
79,1579.990,1786879835787.474,14623605.409,0.000000000,-0.181647971,2.037933826,0.738533318
80,1599.986,1786879835807.470,14623625.405,0.000000000,0.618751109,1.951719642,0.203728497
81,1619.986,1786879835827.470,14623645.405,0.000000000,0.384978801,1.363960981,-0.070535436
82,1639.987,1786879835847.470,14623665.405,0.000000000,0.406576306,0.540973723,-0.141750887
83,1659.993,1786879835867.477,14623685.412,0.000000000,0.329176903,-0.187742859,0.019861255
84,1679.992,1786879835887.476,14623705.411,0.000000000,0.323965758,-0.615852475,0.106639296
85,1699.998,1786879835907.482,14623725.417,0.000000000,0.139327109,-0.748493373,-0.002929848
86,1719.991,1786879835927.475,14623745.410,0.000000000,-0.154658481,-1.002376199,0.054819971
87,1739.991,1786879835947.475,14623765.410,0.000000000,-0.231062368,-0.878279269,-0.039851356
88,1759.986,1786879835967.470,14623785.405,0.000000000,-0.358946353,-0.720374942,0.185559019
89,1779.985,1786879835987.469,14623805.404,0.000000000,-0.062945381,-0.521350503,0.143162444
90,1799.986,1786879836007.470,14623825.405,0.000000000,0.029794788,-0.442017734,0.102545753
91,1819.988,1786879836027.472,14623845.407,0.000000000,0.099118464,-0.307224751,-0.053236172
92,1839.989,1786879836047.473,14623865.407,0.000000000,0.136661530,-0.214994699,-0.227351993
93,1859.985,1786879836067.469,14623885.404,0.000000000,0.241596237,-0.322108746,-0.395219475
94,1879.979,1786879836087.463,14623905.398,0.000000000,0.230494678,-0.369056880,-0.513932407
95,1899.992,1786879836107.476,14623925.411,0.000000000,0.198812336,-0.317465931,-0.461963862
96,1919.993,1786879836127.477,14623945.412,0.000000000,0.297434479,-0.271145850,-0.355526984
97,1939.998,1786879836147.481,14623965.416,0.000000000,0.328377724,-0.282706499,-0.185342997
98,1959.991,1786879836167.475,14623985.410,0.000000000,0.233064204,-0.289424986,-0.004367263
99,1979.990,1786879836187.474,14624005.409,0.000000000,0.198890164,-0.377113849,0.086502925
100,1999.989,1786879836207.473,14624025.408,0.000000000,0.030290106,-0.527939796,-0.069016024
101,2019.986,1786879836227.470,14624045.405,0.000000000,-0.084230535,-0.955442786,-0.852276623
102,2039.990,1786879836247.474,14624065.409,0.000000000,-2.015980244,1.445580006,1.583031178
103,2059.989,1786879836267.473,14624085.408,0.000000000,-0.087070957,0.810030997,-2.668835402
104,2079.985,1786879836287.469,14624105.404,0.000000000,2.136907578,-0.681048274,-6.936753750
105,2099.987,1786879836307.470,14624125.406,0.000000000,0.040783640,0.028818574,0.702560425
106,2119.987,1786879836327.470,14624145.405,0.000000000,0.092080131,-0.615590394,2.616565704
107,2139.995,1786879836347.479,14624165.413,0.000000000,0.598175645,-0.372394413,2.734439135
108,2159.999,1786879836367.482,14624185.418,0.000000000,0.662460744,-0.489705443,2.335049152
109,2179.990,1786879836387.474,14624205.409,0.000000000,-0.022595108,-0.223277509,-0.001250605
110,2199.992,1786879836407.476,14624225.411,0.000000000,0.520033181,0.603005707,-1.874415636
111,2219.987,1786879836427.470,14624245.405,0.000000000,1.656803966,1.131158113,-3.682693720
112,2239.987,1786879836447.471,14624265.406,0.000000000,3.000250340,2.867517948,-5.306462765
113,2259.985,1786879836467.469,14624285.404,0.000000000,-0.817245185,-3.315984011,2.477966309
114,2279.990,1786879836487.474,14624305.409,0.000000000,-0.333898127,1.635108829,1.028525829
115,2299.990,1786879836507.474,14624325.409,0.000000000,-1.335938334,3.195637465,-0.220965400
116,2319.986,1786879836527.470,14624345.405,0.000000000,-1.624209881,3.083670855,-0.312341809
117,2339.986,1786879836547.470,14624365.405,0.000000000,-1.248785377,2.685444355,0.334614187
118,2359.992,1786879836567.476,14624385.411,0.000000000,-0.724216044,1.780692101,1.211947799
119,2379.991,1786879836587.475,14624405.410,0.000000000,-0.520614803,0.580374658,2.184061050
120,2399.997,1786879836607.481,14624425.416,0.000000000,-0.515700758,-0.153565824,2.303576708
121,2419.991,1786879836627.475,14624445.410,0.000000000,-0.085293412,-0.577137947,2.108173370
122,2439.989,1786879836647.473,14624465.408,0.000000000,0.103408650,-0.755349219,0.944643974
123,2459.986,1786879836667.469,14624485.405,0.000000000,0.187187284,-0.933485746,0.018280530
124,2479.988,1786879836687.471,14624505.406,0.000000000,-0.107167393,-0.639199555,-0.824440300
125,2499.988,1786879836707.472,14624525.407,0.000000000,-0.251422763,-0.659813464,-1.256870389
126,2519.991,1786879836727.475,14624545.410,0.000000000,-0.303372025,-0.412924230,-1.546841264
127,2539.988,1786879836747.472,14624565.407,0.000000000,-0.282871634,-0.285214365,-1.664082885
128,2559.986,1786879836767.469,14624585.405,0.000000000,-0.351760358,-0.353115261,-1.456318617
129,2579.985,1786879836787.469,14624605.404,0.000000000,-0.681488931,-1.011535287,-0.134548023
130,2599.992,1786879836807.476,14624625.411,0.000000000,-0.320606440,-0.671464682,0.068865374
131,2620.000,1786879836827.484,14624645.419,0.000000000,-0.232205525,-0.491471380,0.060986210
132,2639.993,1786879836847.477,14624665.412,0.000000000,-0.109393172,-0.341345161,-0.002670628
133,2659.993,1786879836867.477,14624685.412,0.000000000,-0.038848408,-0.299476713,0.011148101
134,2679.987,1786879836887.471,14624705.406,0.000000000,-0.078207605,-0.253514677,0.177883253
135,2699.986,1786879836907.470,14624725.405,0.000000000,-0.021045478,-0.235720292,0.300908387
136,2719.988,1786879836927.472,14624745.407,0.000000000,0.085223041,-0.178202778,0.283888996
137,2739.990,1786879836947.474,14624765.409,0.000000000,0.111411035,-0.181185737,0.348755002
138,2759.990,1786879836967.474,14624785.409,0.000000000,0.101990648,-0.129674703,0.359641820
139,2779.985,1786879836987.469,14624805.404,0.000000000,0.088657796,-0.082411505,0.323842943
140,2799.986,1786879837007.470,14624825.405,0.000000000,0.001069306,-0.032165058,0.251883507
141,2819.991,1786879837027.475,14624845.410,0.000000000,-0.062555544,-0.001985705,0.191221952
142,2839.991,1786879837047.475,14624865.410,0.000000000,-0.110129602,0.116951585,0.079364158
143,2860.000,1786879837067.484,14624885.419,0.000000000,-0.152832836,0.114543013,0.084918857
144,2879.982,1786879837087.466,14624905.401,0.000000000,-0.176312730,0.100540854,0.089487098
145,2899.992,1786879837107.476,14624925.411,0.000000000,-0.154703304,0.297543138,0.112743318
146,2919.984,1786879837127.469,14624945.403,0.000000000,-0.166017234,0.265992343,0.070622608
147,2939.986,1786879837147.470,14624965.405,0.000000000,-0.150008887,0.229644626,0.037496496
148,2959.986,1786879837167.470,14624985.405,0.000000000,-0.319119632,-0.080839649,-0.170876667
149,2979.990,1786879837187.474,14625005.409,0.000000000,-0.187072337,-0.098799989,-0.055814192
150,2999.990,1786879837207.474,14625025.409,0.000000000,-0.249401301,-0.186988771,-0.039789982
151,3019.986,1786879837227.470,14625045.405,0.000000000,-0.202261388,-0.246912718,-0.001764831
152,3039.985,1786879837247.469,14625065.404,0.000000000,-0.189722449,-0.270012081,-0.011855860
153,3059.985,1786879837267.469,14625085.404,0.000000000,-0.146038458,-0.215665415,0.084245495
154,3079.992,1786879837287.476,14625105.411,0.000000000,-0.023186138,-0.156317517,0.040613301
155,3099.998,1786879837307.482,14625125.417,0.000000000,0.046258412,-0.114871733,-0.004576718
156,3119.991,1786879837327.475,14625145.410,0.000000000,0.086449735,-0.075602747,-0.047589127
157,3139.991,1786879837347.475,14625165.410,0.000000000,0.107990310,-0.025760252,-0.193715885
