index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17,tau_18,tau_19,tau_20,tau_21,tau_22,tau_23,tau_24,tau_25,tau_26,tau_27,tau_28
0,0.000,1786752407299.049,29365221.449,0.000000000,-0.287620395,0.093675345,-0.036203228,-2.023955584,7.025283813,-0.960214198,-0.287106901,-0.093656652,0.035952244,-2.021886826,7.017584324,0.958794296,-0.000309855,0.005349746,0.041989237,0.284616768,0.749828875,0.133381665,-0.549889088,0.077540867,-0.234310210,0.050486147,0.281595111,-0.750561595,-0.134782553,-0.551234543,-0.077166155,-0.235536516,-0.049523976
1,19.992,1786752407319.041,29365241.440,0.000000000,1.004627943,53.208816528,-26.394571304,2.970394135,0.131815538,0.501995504,-15.551130295,-57.509281158,26.003036499,-6.852833271,5.428707600,-0.089103289,-1.480072975,-0.097500093,11.232916832,-2.378439188,1.037586570,0.922167659,-0.802208900,0.609322250,-0.010479762,0.180004835,-10.232933044,1.901599765,-1.166074276,-3.675660610,-0.090579838,-0.852957606,-0.394694984
2,39.988,1786752407339.037,29365261.437,0.000000000,-14.500036240,48.964427948,-24.839286804,-4.424627304,-1.136383057,0.409265041,-6.377192497,-53.454784393,23.431089401,-3.861808538,-1.078770638,-0.672701955,6.926826954,-1.050820112,12.615330696,-3.055223465,1.009318113,1.810529232,-2.640637398,-0.015499549,-0.663533151,0.648007452,-14.645826340,0.094866164,-1.068140864,-5.789080143,0.658927262,-1.887050629,-0.207469672
3,59.989,1786752407359.037,29365281.437,0.000000000,-16.472978592,28.796632767,-14.217412949,-2.940306425,-1.134591699,0.098612793,3.066242933,-40.319793701,16.582576752,-12.108633041,3.482646465,-2.738795757,4.961257458,-1.325793028,5.302407742,-2.802243710,1.013729453,1.024658561,-3.766629457,-0.555716634,-1.278306484,0.521147072,-13.421864510,-2.093866587,0.014380003,-7.209776402,0.510842502,-2.442159891,-0.186247319
4,79.987,1786752407379.036,29365301.436,0.000000000,-8.587576866,11.005748749,-3.713146687,3.596413374,-0.729238033,-0.101124719,4.044072628,-21.207864761,11.479111671,0.688766778,-0.747360051,-0.428808898,2.315656185,-0.640344977,-0.355443627,-3.538760662,1.848550797,-0.141680732,-2.647746563,-0.203770727,-1.327516913,0.074832313,-10.842668533,-3.648131371,-0.162757769,-7.143018246,0.701943636,-2.696906328,-0.183286339
5,99.986,1786752407399.034,29365321.434,0.000000000,-25.145429611,24.849834442,10.788900375,34.761051178,2.032612085,0.098632105,8.261054039,4.939685822,-0.064963497,7.770432949,-0.329803288,0.247308984,-3.715663671,6.175246716,-6.038482666,-13.721181870,3.893084049,-2.060107470,2.998225212,0.753873587,-0.513397455,-1.614328384,-22.605651855,-7.481668949,-1.813818574,-0.335157096,0.295224011,-5.000000000,-0.300113440
6,119.987,1786752407419.036,29365341.436,0.000000000,-29.084171295,30.157836914,26.805372238,20.968877792,1.153522253,-0.572339892,23.345602036,-0.923440576,-5.181917191,12.496984482,0.434216917,0.406990916,-7.812751293,-3.880270004,-4.166718960,-17.954565048,8.777600288,0.344200015,3.266368628,1.481370568,3.476594687,-1.493453741,-23.884225845,-7.874376297,-2.911231518,-4.479823589,0.583222508,-4.053201199,-1.541206479
7,139.987,1786752407439.036,29365361.436,0.000000000,-33.477886200,17.757894516,17.393215179,2.340499163,-0.431848288,-0.498526037,27.440965652,-4.298963547,-5.467190742,13.144748688,1.094233990,0.383336484,5.264431000,-15.106341362,-5.499621391,-17.139270782,9.777566910,3.423299551,0.740200937,0.137602746,2.834676266,-0.050384216,-22.322881699,-5.799392223,-3.376295805,-8.257806778,0.448879868,-4.567170620,-1.089148521
8,159.988,1786752407459.037,29365381.437,0.000000000,-40.418594360,-58.771083832,13.034939766,-35.969211578,2.228606224,-0.687428951,14.918620110,15.564437866,-30.183515549,8.042258263,5.858863831,-0.117582187,88.000000000,-20.755479813,14.498274803,-9.109268188,-2.802305460,11.296153069,-1.175545216,0.260514081,-2.281557560,2.645221949,-25.000000000,-4.181765079,-3.578535318,-0.915658057,1.415165663,-5.000000000,0.342206150
9,179.988,1786752407479.036,29365401.436,0.000000000,-62.367538452,-32.415184021,8.161227226,-17.069847107,-1.313509941,-0.237193033,22.104978561,24.493911743,-21.548522949,-11.755809784,-1.273908257,0.860337377,88.000000000,-24.615577698,19.497652054,4.280924320,-10.865796089,11.085870743,-4.167477608,-4.634805679,-5.000000000,5.000000000,-25.000000000,-4.717873096,-1.571810484,-3.000921011,-0.661606908,-5.000000000,-0.360440224
