index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,left_hand_q_0,left_hand_q_1,left_hand_q_2,left_hand_q_3,left_hand_q_4,left_hand_q_5,left_hand_q_6
0,0.000,1786752407299.049,29365221.449,0.000000000,-0.038324460,0.074589409,0.043522477,-0.039902810,-0.040306542,-0.039910518,-0.040309384
1,19.992,1786752407319.041,29365241.440,0.000000000,-0.038205571,0.073873110,0.047178589,-0.043811236,-0.044038281,-0.043555591,-0.044001855
2,39.988,1786752407339.037,29365261.437,0.000000000,-0.038086943,0.072594993,0.059324060,-0.056591958,-0.056351636,-0.056073558,-0.056275878
3,59.989,1786752407359.037,29365281.437,0.000000000,-0.037997257,0.071429104,0.072581507,-0.070624985,-0.069803491,-0.070107356,-0.069727533
4,79.987,1786752407379.036,29365301.436,0.000000000,-0.037877783,0.069821753,0.094406657,-0.093405947,-0.091876239,-0.092829697,-0.091790229
5,99.986,1786752407399.034,29365321.434,0.000000000,-0.037751969,0.072055779,0.121006362,-0.120090783,-0.117502540,-0.178403690,-0.154200822
6,119.987,1786752407419.036,29365341.436,0.000000000,-0.037635811,0.072563410,0.150538355,-0.150012121,-0.145767301,-0.287427247,-0.238348991
7,139.987,1786752407439.036,29365361.436,0.000000000,-0.037525725,0.072269261,0.181654558,-0.181995079,-0.175918102,-0.400305957,-0.329336315
8,159.988,1786752407459.037,29365381.437,0.000000000,-0.037402168,0.069739133,0.213511497,-0.217505932,-0.207810909,-0.502430022,-0.411329120
9,179.988,1786752407479.036,29365401.436,0.000000000,-0.037272863,0.066945493,0.246226251,-0.252834558,-0.240560040,-0.665016711,-0.480164081
10,199.986,1786752407499.035,29365421.435,0.000000000,-0.037153758,0.066751219,0.280310959,-0.283267826,-0.273100406,-0.880484760,-0.539009035
11,219.987,1786752407519.036,29365441.436,0.000000000,-0.037036631,0.065491237,0.314464808,-0.317437857,-0.306717783,-1.054945588,-0.591452301
12,239.990,1786752407539.039,29365461.439,0.000000000,-0.036922142,0.064967297,0.349204302,-0.346309513,-0.339903116,-1.203136802,-0.639092624
13,259.991,1786752407559.040,29365481.440,0.000000000,-0.036783889,0.064843088,0.384249866,-0.374222666,-0.373175144,-1.322394133,-0.682856858
14,279.990,1786752407579.038,29365501.438,0.000000000,-0.036668286,0.064701162,0.419266731,-0.405736208,-0.407128811,-1.416333199,-0.723942757
15,299.985,1786752407599.034,29365521.434,0.000000000,-0.036587536,0.064434603,0.445579171,-0.429192334,-0.432650864,-1.473433495,-0.753787875
16,319.992,1786752407619.040,29365541.440,0.000000000,-0.036472946,0.064185657,0.480670929,-0.460218936,-0.466707557,-1.532852054,-0.792381585
17,339.990,1786752407639.039,29365561.439,0.000000000,-0.036357842,0.064113952,0.515826344,-0.492731184,-0.500862181,-1.572801828,-0.829428017
18,359.990,1786752407659.039,29365581.439,0.000000000,-0.036248453,0.064093962,0.551122904,-0.526182473,-0.534996271,-1.578559637,-0.865260482
19,379.991,1786752407679.040,29365601.440,0.000000000,-0.036150955,0.064014211,0.586614609,-0.558313429,-0.569002688,-1.575711608,-0.900702834
20,399.987,1786752407699.036,29365621.436,0.000000000,-0.036054641,0.063887633,0.622317970,-0.588349164,-0.602914631,-1.573527575,-0.936293840
21,419.987,1786752407719.035,29365641.436,0.000000000,-0.035949815,0.063763276,0.658027947,-0.618051112,-0.636829972,-1.572291851,-0.971680641
22,439.988,1786752407739.037,29365661.437,0.000000000,-0.035835207,0.063660674,0.693566203,-0.649029970,-0.670799792,-1.571610332,-1.006511092
23,459.989,1786752407759.037,29365681.438,0.000000000,-0.035725426,0.063553445,0.729057312,-0.680288017,-0.704803646,-1.571277261,-1.041121721
24,479.990,1786752407779.039,29365701.439,0.000000000,-0.035622034,0.063430458,0.764616072,-0.711109817,-0.738840461,-1.571118951,-1.075836182
25,499.989,1786752407799.038,29365721.438,0.000000000,-0.035515025,0.063291028,0.800090432,-0.742318988,-0.772943497,-1.571012020,-1.110496998
26,519.989,1786752407819.038,29365741.438,0.000000000,-0.035433862,0.063174441,0.826574504,-0.766348302,-0.798573494,-1.570950985,-1.136383414
27,539.989,1786752407839.038,29365761.438,0.000000000,-0.035328958,0.063000537,0.861728728,-0.799256742,-0.832848191,-1.570895672,-1.170836568
28,559.992,1786752407859.041,29365781.441,0.000000000,-0.035224814,0.062808156,0.896708906,-0.833182216,-0.867248476,-1.570860624,-1.205264211
29,579.990,1786752407879.039,29365801.439,0.000000000,-0.035118349,0.062615015,0.931520939,-0.868029237,-0.901735365,-1.570825696,-1.239633918
