index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,motion_name
0,0.000,1786752407299.049,29365221.449,0.000000000,"s_batido_v3_recovery_sonic"
1,19.992,1786752407319.041,29365241.440,0.000000000,"s_batido_v3_recovery_sonic"
2,39.988,1786752407339.037,29365261.437,0.000000000,"s_batido_v3_recovery_sonic"
3,59.989,1786752407359.037,29365281.437,0.000000000,"s_batido_v3_recovery_sonic"
4,79.987,1786752407379.036,29365301.436,0.000000000,"s_batido_v3_recovery_sonic"
5,99.986,1786752407399.034,29365321.434,0.000000000,"s_batido_v3_recovery_sonic"
6,119.987,1786752407419.036,29365341.436,0.000000000,"s_batido_v3_recovery_sonic"
7,139.987,1786752407439.036,29365361.436,0.000000000,"s_batido_v3_recovery_sonic"
8,159.988,1786752407459.037,29365381.437,0.000000000,"s_batido_v3_recovery_sonic"
9,179.988,1786752407479.036,29365401.436,0.000000000,"s_batido_v3_recovery_sonic"
10,199.986,1786752407499.035,29365421.435,0.000000000,"s_batido_v3_recovery_sonic"
11,219.987,1786752407519.036,29365441.436,0.000000000,"s_batido_v3_recovery_sonic"
12,239.990,1786752407539.039,29365461.439,0.000000000,"s_batido_v3_recovery_sonic"
13,259.991,1786752407559.040,29365481.440,0.000000000,"s_batido_v3_recovery_sonic"
14,279.990,1786752407579.038,29365501.438,0.000000000,"s_batido_v3_recovery_sonic"
15,299.985,1786752407599.034,29365521.434,0.000000000,"s_batido_v3_recovery_sonic"
16,319.992,1786752407619.040,29365541.440,0.000000000,"s_batido_v3_recovery_sonic"
17,339.990,1786752407639.039,29365561.439,0.000000000,"s_batido_v3_recovery_sonic"
18,359.990,1786752407659.039,29365581.439,0.000000000,"s_batido_v3_recovery_sonic"
19,379.991,1786752407679.040,29365601.440,0.000000000,"s_batido_v3_recovery_sonic"
20,399.987,1786752407699.036,29365621.436,0.000000000,"s_batido_v3_recovery_sonic"
21,419.987,1786752407719.035,29365641.436,0.000000000,"s_batido_v3_recovery_sonic"
22,439.988,1786752407739.037,29365661.437,0.000000000,"s_batido_v3_recovery_sonic"
23,459.989,1786752407759.037,29365681.438,0.000000000,"s_batido_v3_recovery_sonic"
24,479.990,1786752407779.039,29365701.439,0.000000000,"s_batido_v3_recovery_sonic"
25,499.989,1786752407799.038,29365721.438,0.000000000,"s_batido_v3_recovery_sonic"
26,519.989,1786752407819.038,29365741.438,0.000000000,"s_batido_v3_recovery_sonic"
27,539.989,1786752407839.038,29365761.438,0.000000000,"s_batido_v3_recovery_sonic"
28,559.992,1786752407859.041,29365781.441,0.000000000,"s_batido_v3_recovery_sonic"
29,579.990,1786752407879.039,29365801.439,0.000000000,"s_batido_v3_recovery_sonic"
30,599.988,1786752407899.037,29365821.437,0.000000000,"s_batido_v3_recovery_sonic"
31,619.990,1786752407919.039,29365841.439,0.000000000,"s_batido_v3_recovery_sonic"
32,639.988,1786752407939.036,29365861.436,0.000000000,"s_batido_v3_recovery_sonic"
33,659.988,1786752407959.037,29365881.437,0.000000000,"s_batido_v3_recovery_sonic"
34,679.987,1786752407979.036,29365901.436,0.000000000,"s_batido_v3_recovery_sonic"
35,699.987,1786752407999.035,29365921.435,0.000000000,"s_batido_v3_recovery_sonic"
36,719.987,1786752408019.035,29365941.435,0.000000000,"s_batido_v3_recovery_sonic"
37,739.987,1786752408039.036,29365961.436,0.000000000,"s_batido_v3_recovery_sonic"
38,759.987,1786752408059.036,29365981.436,0.000000000,"s_batido_v3_recovery_sonic"
39,779.987,1786752408079.035,29366001.435,0.000000000,"s_batido_v3_recovery_sonic"
40,799.990,1786752408099.039,29366021.439,0.000000000,"s_batido_v3_recovery_sonic"
41,819.989,1786752408119.037,29366041.438,0.000000000,"s_batido_v3_recovery_sonic"
42,839.988,1786752408139.037,29366061.437,0.000000000,"s_batido_v3_recovery_sonic"
43,859.986,1786752408159.035,29366081.435,0.000000000,"s_batido_v3_recovery_sonic"
44,879.987,1786752408179.036,29366101.436,0.000000000,"s_batido_v3_recovery_sonic"
45,899.987,1786752408199.036,29366121.436,0.000000000,"s_batido_v3_recovery_sonic"
46,919.987,1786752408219.035,29366141.436,0.000000000,"s_batido_v3_recovery_sonic"
47,939.987,1786752408239.036,29366161.436,0.000000000,"s_batido_v3_recovery_sonic"
48,959.988,1786752408259.036,29366181.436,0.000000000,"s_batido_v3_recovery_sonic"
49,979.987,1786752408279.035,29366201.436,0.000000000,"s_batido_v3_recovery_sonic"
50,999.996,1786752408299.044,29366221.445,0.000000000,"s_batido_v3_recovery_sonic"
