index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_wx,base_wy,base_wz
0,0.000,1786752407299.049,29365221.449,0.000000000,-0.000326879,3.078506470,0.001556223
1,19.992,1786752407319.041,29365241.440,0.000000000,-0.793118656,4.523614883,0.741462052
2,39.988,1786752407339.037,29365261.437,0.000000000,-0.490440279,4.266551971,-0.367134154
3,59.989,1786752407359.037,29365281.437,0.000000000,-0.634474218,3.252069712,-0.336479992
4,79.987,1786752407379.036,29365301.436,0.000000000,0.385952592,2.554710627,-0.601547182
5,99.986,1786752407399.034,29365321.434,0.000000000,0.771605432,3.610538721,0.450819582
6,119.987,1786752407419.036,29365341.436,0.000000000,-1.383613467,3.856836557,1.183418870
7,139.987,1786752407439.036,29365361.436,0.000000000,-1.499464869,4.340732098,1.117380857
8,159.988,1786752407459.037,29365381.437,0.000000000,-2.668589115,-1.381243110,-2.531785250
9,179.988,1786752407479.036,29365401.436,0.000000000,0.145260870,1.817332506,-3.789441586
10,199.986,1786752407499.035,29365421.435,0.000000000,-0.323684663,-0.346094400,9.764932632
11,219.987,1786752407519.036,29365441.436,0.000000000,2.143497229,1.818272471,5.653480053
12,239.990,1786752407539.039,29365461.439,0.000000000,3.377051115,-0.274527401,-8.506125450
13,259.991,1786752407559.040,29365481.440,0.000000000,-1.209880471,0.944900930,-4.412121773
14,279.990,1786752407579.038,29365501.438,0.000000000,-0.616041899,-1.570821404,9.064029694
15,299.985,1786752407599.034,29365521.434,0.000000000,1.038760781,0.969689369,3.569324493
16,319.992,1786752407619.040,29365541.440,0.000000000,0.544391870,1.286507130,-2.923135996
17,339.990,1786752407639.039,29365561.439,0.000000000,-0.018293768,2.276432276,-4.570155144
18,359.990,1786752407659.039,29365581.439,0.000000000,-1.537837744,0.460000694,0.916123450
19,379.991,1786752407679.040,29365601.440,0.000000000,-0.695163548,-1.000704408,4.141039848
20,399.987,1786752407699.036,29365621.436,0.000000000,0.824766099,-0.123487279,1.376064897
21,419.987,1786752407719.035,29365641.436,0.000000000,0.800899327,0.385280848,-3.726043463
22,439.988,1786752407739.037,29365661.437,0.000000000,0.255164981,0.001154093,-2.040271759
23,459.989,1786752407759.037,29365681.438,0.000000000,-1.034405231,-0.673936307,2.730466843
24,479.990,1786752407779.039,29365701.439,0.000000000,0.135226846,-0.135041714,1.517549396
25,499.989,1786752407799.038,29365721.438,0.000000000,0.143600821,-0.358020574,-1.278124571
26,519.989,1786752407819.038,29365741.438,0.000000000,-0.514380038,-0.212958738,-0.390979588
27,539.989,1786752407839.038,29365761.438,0.000000000,-0.623132110,-0.558697164,0.703638732
28,559.992,1786752407859.041,29365781.441,0.000000000,-0.846212387,-0.077839389,0.517426014
29,579.990,1786752407879.039,29365801.439,0.000000000,-0.114003092,0.295802325,-0.628202021
30,599.988,1786752407899.037,29365821.437,0.000000000,-0.438490480,1.108737588,-0.157783598
31,619.990,1786752407919.039,29365841.439,0.000000000,-0.682787478,-0.320728600,0.663649738
32,639.988,1786752407939.036,29365861.436,0.000000000,-0.406221598,-0.595804691,0.424669236
33,659.988,1786752407959.037,29365881.437,0.000000000,-0.305624366,-0.094494827,-0.316085517
34,679.987,1786752407979.036,29365901.436,0.000000000,-0.240733191,0.772826731,-0.060458284
35,699.987,1786752407999.035,29365921.435,0.000000000,-0.599418104,0.146830216,0.298881829
36,719.987,1786752408019.035,29365941.435,0.000000000,-0.461260796,-0.145975545,0.161433578
37,739.987,1786752408039.036,29365961.436,0.000000000,-0.079371884,-0.467203259,-0.073571578
38,759.987,1786752408059.036,29365981.436,0.000000000,-0.119156785,-0.200277388,-0.324345231
39,779.987,1786752408079.035,29366001.435,0.000000000,-0.153324768,-0.233948335,-0.178934202
40,799.990,1786752408099.039,29366021.439,0.000000000,-0.378503144,-0.432993293,0.055928454
41,819.989,1786752408119.037,29366041.438,0.000000000,-0.382066220,0.016105233,0.015908336
42,839.988,1786752408139.037,29366061.437,0.000000000,-0.189359993,-0.465583295,-0.259126693
43,859.986,1786752408159.035,29366081.435,0.000000000,-0.313319206,-0.099778183,-0.368337661
44,879.987,1786752408179.036,29366101.436,0.000000000,-0.376758873,-0.110269532,-0.460229605
45,899.987,1786752408199.036,29366121.436,0.000000000,-0.464560777,-0.360914856,-0.007370659
46,919.987,1786752408219.035,29366141.436,0.000000000,-0.327624738,-0.265749902,-0.011715781
47,939.987,1786752408239.036,29366161.436,0.000000000,-0.220345020,-0.190395445,-0.388476789
48,959.988,1786752408259.036,29366181.436,0.000000000,-0.236049548,-0.228277370,-0.370091975
49,979.987,1786752408279.035,29366201.436,0.000000000,-0.336831987,-0.327865571,-0.158243760
50,999.996,1786752408299.044,29366221.445,0.000000000,-0.335916787,-0.344054133,-0.123173431
51,1019.988,1786752408319.036,29366241.437,0.000000000,-0.125373945,-0.174578771,-0.410645336
52,1039.990,1786752408339.039,29366261.439,0.000000000,-0.052858211,-0.310319155,-0.488197803
53,1059.990,1786752408359.039,29366281.439,0.000000000,-0.434427202,-0.228741273,-0.180155829
54,1079.987,1786752408379.036,29366301.436,0.000000000,-0.408437848,-0.558318317,0.186635390
55,1099.990,1786752408399.039,29366321.439,0.000000000,-0.151631415,-0.152515769,-0.168892100
56,1119.990,1786752408419.039,29366341.439,0.000000000,-0.042759757,-0.119817473,-0.635031104
57,1139.988,1786752408439.037,29366361.437,0.000000000,-0.343226492,-0.174202472,-0.035145026
58,1159.987,1786752408459.036,29366381.436,0.000000000,-0.327979714,-0.248998418,0.186461911
59,1179.990,1786752408479.038,29366401.438,0.000000000,0.025733007,-0.087725811,-0.545004725
60,1199.987,1786752408499.036,29366421.436,0.000000000,-0.085125849,-0.153892905,-0.343858272
61,1219.985,1786752408519.034,29366441.434,0.000000000,-0.406529635,-0.100345850,0.510997951
62,1239.987,1786752408539.036,29366461.436,0.000000000,-0.102409191,-0.498264253,-0.044764843
63,1259.989,1786752408559.037,29366481.438,0.000000000,0.475581408,-0.058750037,-1.342934489
