index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_qw,base_qx,base_qy,base_qz
0,0.000,1786752407299.049,29365221.449,0.000000000,0.867251575,-0.000104565,0.497870207,0.000044287
1,19.992,1786752407319.041,29365241.440,0.000000000,0.842663944,-0.001901077,0.538369596,0.008490353
2,39.988,1786752407339.037,29365261.437,0.000000000,0.818029821,-0.007174513,0.575001240,0.012220299
3,59.989,1786752407359.037,29365281.437,0.000000000,0.802434981,-0.012865121,0.596487761,0.011614916
4,79.987,1786752407379.036,29365301.436,0.000000000,0.784265459,-0.017341340,0.620129824,0.008122432
5,99.986,1786752407399.034,29365321.434,0.000000000,0.766722083,-0.012968706,0.641847074,0.001153802
6,119.987,1786752407419.036,29365341.436,0.000000000,0.740090907,-0.011782102,0.672296524,0.011999385
7,139.987,1786752407439.036,29365361.436,0.000000000,0.711066127,-0.016154695,0.702235699,0.031447478
8,159.988,1786752407459.037,29365381.437,0.000000000,0.696489632,-0.033644341,0.715234756,0.047004908
9,179.988,1786752407479.036,29365401.436,0.000000000,0.699569046,-0.061782878,0.711400449,0.026371196
10,199.986,1786752407499.035,29365421.435,0.000000000,0.691200078,-0.050304387,0.719884515,0.038448054
11,219.987,1786752407519.036,29365441.436,0.000000000,0.676148951,0.013506284,0.732288718,0.079959229
12,239.990,1786752407539.039,29365461.439,0.000000000,0.675931811,0.006665423,0.736045718,0.036172271
13,259.991,1786752407559.040,29365481.440,0.000000000,0.668150902,-0.037426610,0.742995083,-0.011486891
14,279.990,1786752407579.038,29365501.438,0.000000000,0.676458240,-0.011690626,0.735933423,0.025876058
15,299.985,1786752407599.034,29365521.434,0.000000000,0.670587063,0.025210900,0.739422023,0.054152496
16,319.992,1786752407619.040,29365541.440,0.000000000,0.663536072,0.028348250,0.745872021,0.050903533
17,339.990,1786752407639.039,29365561.439,0.000000000,0.649830461,-0.001571805,0.759805143,0.020348944
18,359.990,1786752407659.039,29365581.439,0.000000000,0.640831292,-0.023814864,0.767215133,0.012206079
19,379.991,1786752407679.040,29365601.440,0.000000000,0.642918646,-0.010301227,0.764840186,0.039610818
20,399.987,1786752407699.036,29365621.436,0.000000000,0.646549940,0.013497783,0.760617495,0.057026777
21,419.987,1786752407719.035,29365641.436,0.000000000,0.645907879,0.009722679,0.762143731,0.042958323
22,439.988,1786752407739.037,29365661.437,0.000000000,0.645369470,-0.010131245,0.763601601,0.017555796
23,459.989,1786752407759.037,29365681.438,0.000000000,0.646756530,-0.003865286,0.762067258,0.030733500
24,479.990,1786752407779.039,29365701.439,0.000000000,0.647379220,0.010115799,0.760814846,0.044255849
25,499.989,1786752407799.038,29365721.438,0.000000000,0.648321331,0.007789441,0.760195374,0.041494180
26,519.989,1786752407819.038,29365741.438,0.000000000,0.650180399,0.002262997,0.758751333,0.039454944
27,539.989,1786752407839.038,29365761.438,0.000000000,0.652424455,0.000099865,0.756467402,0.045818523
28,559.992,1786752407859.041,29365781.441,0.000000000,0.654500782,-0.000532302,0.754071474,0.054815002
