index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_ax,base_ay,base_az
0,0.000,1786884053507.547,18841325.482,0.000000000,4.830418587,2.273294687,-10.466670036
1,19.991,1786884053527.538,18841345.473,0.000000000,7.000443935,0.226234898,-27.731409073
2,39.986,1786884053547.533,18841365.468,0.000000000,3.710098743,-2.272134304,-10.603620529
3,59.984,1786884053567.531,18841385.466,0.000000000,6.142055035,-0.371769547,-9.870148659
4,79.986,1786884053587.533,18841405.468,0.000000000,5.488271236,4.359072208,-12.915694237
5,99.988,1786884053607.535,18841425.470,0.000000000,-2.598631620,9.382999420,-11.353703499
6,119.994,1786884053627.541,18841445.476,0.000000000,-4.835254669,7.634500027,-10.764372826
7,139.992,1786884053647.539,18841465.474,0.000000000,-5.260926723,-0.233520374,-8.668777466
8,159.997,1786884053667.544,18841485.479,0.000000000,-5.758198738,-5.645510197,-1.003732443
9,179.992,1786884053687.539,18841505.474,0.000000000,-12.156473160,-13.772038460,-6.161957741
10,199.987,1786884053707.534,18841525.469,0.000000000,-6.940337658,2.909349442,-26.550920486
11,219.990,1786884053727.538,18841545.472,0.000000000,-6.853313446,-15.634031296,-4.639850616
12,239.988,1786884053747.536,18841565.470,0.000000000,-8.717022896,1.616636515,4.723232269
13,259.992,1786884053767.540,18841585.475,0.000000000,15.763666153,14.935122490,-1.114274263
14,279.991,1786884053787.538,18841605.473,0.000000000,-15.325395584,-0.613457561,26.653791428
15,299.993,1786884053807.540,18841625.475,0.000000000,0.515634477,-5.408768177,24.410026550
16,319.990,1786884053827.537,18841645.472,0.000000000,12.602833748,1.990291357,21.060396194
17,339.995,1786884053847.542,18841665.477,0.000000000,7.181930542,6.075139046,20.352834702
18,359.991,1786884053867.538,18841685.473,0.000000000,2.071525574,1.088126421,18.743526459
19,379.992,1786884053887.539,18841705.474,0.000000000,2.892854691,0.436043531,17.533267975
20,399.994,1786884053907.541,18841725.476,0.000000000,-3.657517910,-5.442845821,8.547039986
21,419.990,1786884053927.537,18841745.472,0.000000000,-9.754789352,-6.260170460,10.236002922
22,439.988,1786884053947.535,18841765.470,0.000000000,0.493825704,2.533565283,0.292485237
23,459.990,1786884053967.537,18841785.472,0.000000000,16.749357224,10.469615936,-21.016782761
24,479.989,1786884053987.537,18841805.472,0.000000000,6.603304386,-1.285109162,-1.500835657
25,499.990,1786884054007.537,18841825.472,0.000000000,7.201432705,0.675241590,1.819310784
26,519.992,1786884054027.539,18841845.474,0.000000000,3.426378250,-3.376194477,2.946550846
27,539.990,1786884054047.538,18841865.472,0.000000000,1.266071439,-0.840855181,0.570969403
28,559.990,1786884054067.537,18841885.472,0.000000000,-1.203888774,-1.924598932,3.121700764
29,579.987,1786884054087.534,18841905.469,0.000000000,2.801441669,2.220148325,-0.822501421
30,599.995,1786884054107.543,18841925.478,0.000000000,-3.457097769,-6.860084534,4.021161556
31,619.988,1786884054127.535,18841945.470,0.000000000,-1.643564701,-3.992325544,5.082358837
32,639.987,1786884054147.534,18841965.469,0.000000000,-4.670478821,3.073406458,3.118150473
33,659.987,1786884054167.535,18841985.470,0.000000000,-4.582817078,1.235187650,1.653775454
34,679.992,1786884054187.539,18842005.474,0.000000000,-3.433825254,1.173304319,2.056586742
35,699.992,1786884054207.539,18842025.474,0.000000000,-1.393655539,2.015676975,-0.725868821
36,719.986,1786884054227.533,18842045.468,0.000000000,1.167794704,1.379480600,-5.840864658
37,739.991,1786884054247.538,18842065.473,0.000000000,5.516296864,0.090817116,-11.663397789
38,759.984,1786884054267.531,18842085.466,0.000000000,7.022795677,1.117691159,-3.549681664
39,779.989,1786884054287.537,18842105.472,0.000000000,-0.496014029,0.879346788,3.764729023
40,799.992,1786884054307.539,18842125.474,0.000000000,-1.578676105,2.277468681,1.370208740
41,819.985,1786884054327.532,18842145.468,0.000000000,-2.054762602,0.119063117,0.741883397
42,839.989,1786884054347.536,18842165.471,0.000000000,-0.228571117,0.863006115,-2.364084005
43,859.991,1786884054367.539,18842185.473,0.000000000,2.540457726,-3.400257826,-7.796535969
44,879.987,1786884054387.534,18842205.469,0.000000000,3.386122942,1.789151311,-9.648987770
45,899.985,1786884054407.532,18842225.467,0.000000000,-3.917692184,-4.747146606,6.330436707
46,919.988,1786884054427.535,18842245.470,0.000000000,-2.864530563,1.274209023,3.189396858
47,939.986,1786884054447.533,18842265.468,0.000000000,-5.974821568,-0.273333400,2.659776211
48,959.988,1786884054467.535,18842285.470,0.000000000,-0.206476882,1.367217898,-0.912931979
49,979.984,1786884054487.531,18842305.467,0.000000000,-1.268869042,0.042611230,-1.637702107
50,999.987,1786884054507.534,18842325.469,0.000000000,0.587119818,0.997124672,-1.976137877
51,1019.985,1786884054527.533,18842345.468,0.000000000,4.763175964,1.023875237,-0.375908375
52,1039.987,1786884054547.534,18842365.470,0.000000000,-2.043869972,-0.063182689,4.723562241
53,1059.989,1786884054567.537,18842385.472,0.000000000,-0.739878237,0.155095592,3.578967333
54,1079.997,1786884054587.544,18842405.479,0.000000000,-4.491209507,-0.248850554,6.040367603
55,1099.996,1786884054607.543,18842425.478,0.000000000,-0.617246091,-0.762367547,2.443060637
56,1119.990,1786884054627.537,18842445.472,0.000000000,-0.430688202,-1.354633689,1.699059725
57,1139.999,1786884054647.546,18842465.481,0.000000000,-0.045366898,-1.539535880,0.516736209
58,1159.990,1786884054667.538,18842485.473,0.000000000,-0.151721910,-0.840303600,-0.200567469
59,1179.997,1786884054687.544,18842505.479,0.000000000,-0.929064631,0.155902326,-0.889253676
60,1199.993,1786884054707.540,18842525.475,0.000000000,-0.877863228,0.188390419,-1.798641920
61,1219.997,1786884054727.544,18842545.479,0.000000000,-0.329761952,-0.088589162,-1.655219436
62,1239.987,1786884054747.534,18842565.469,0.000000000,-1.416800737,0.424739301,-3.874041557
63,1259.998,1786884054767.545,18842585.480,0.000000000,3.488284826,2.270152569,-7.106542587
64,1280.021,1786884054787.568,18842605.503,0.000000000,0.742764473,0.422946721,-1.217291474
65,1300.020,1786884054807.567,18842625.502,0.000000000,-0.541919887,-1.747515917,-0.900868952
