index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17,tau_18,tau_19,tau_20,tau_21,tau_22,tau_23,tau_24,tau_25,tau_26,tau_27,tau_28
0,0.000,1786884053507.547,18841325.482,0.000000000,6.100954056,-0.895166934,0.104181983,-1.810513258,-0.061680466,-0.000803700,5.963680744,-0.904729366,0.033798981,-1.157733321,-0.137293473,-0.000842664,1.200729966,6.401942253,-10.184893608,2.162143707,-0.229044527,-0.399826884,-0.593952119,0.162845403,-0.165441349,-0.219841480,1.412137985,-2.167193413,-0.834289908,-0.676718056,-0.032203868,-0.283311367,-0.206177458
1,19.991,1786884053527.538,18841345.473,0.000000000,-31.645593643,24.543779373,-27.205186844,4.460041523,4.470355034,-0.504447103,21.104194641,-10.422893524,-1.918818831,55.413772583,4.691936970,0.596625209,14.944555283,-0.073834039,-16.757364273,4.773672581,-0.144017085,-1.048717737,-1.425558329,2.727887630,0.224733159,0.019030264,-7.250006199,-0.022463219,0.691765249,-3.621602058,-0.989993155,-0.103772432,-0.612623453
2,39.986,1786884053547.533,18841365.468,0.000000000,-25.978094101,26.979816437,-15.585522652,-4.002122879,-0.893329799,0.191916227,48.493629456,-26.420228958,15.248538017,15.031664848,0.826817095,-0.699109435,20.076435089,-2.417828560,-19.767488480,5.409542561,0.390269637,-1.094434619,-1.834909201,0.583957374,-0.428334892,-0.028457476,-13.065946579,0.355783701,-0.120649055,-8.049998283,-0.633330047,-2.017469406,-0.130875155
3,59.984,1786884053567.531,18841385.466,0.000000000,-37.082012177,15.496899605,-5.392679691,-11.362405777,-8.410347939,-0.405280203,63.262290955,-31.305721283,22.336931229,2.719574690,-2.292773247,-2.897897005,17.067216873,3.885669231,-26.340406418,5.761621475,-0.782797337,-0.619717419,-2.743703842,-0.413190693,-0.507241845,0.124236010,-16.873085022,-2.014022350,-2.000960350,-13.609207153,-0.798082054,-3.098851919,0.194167539
4,79.986,1786884053587.533,18841405.468,0.000000000,-19.767532349,-5.269964695,7.527874947,-7.260196686,-0.412554353,-0.320999801,39.770935059,-14.791792870,8.574201584,8.732004166,0.683732867,-0.220992565,10.460876465,9.850282669,-24.141813278,3.980517626,-0.209316224,0.093596675,-2.032755136,0.026292479,-0.790349483,-0.193229675,-20.197208405,-4.332675457,-3.243224621,-15.694582939,-0.233266920,-5.000000000,-0.688405097
5,99.988,1786884053607.535,18841425.470,0.000000000,23.981384277,-9.225139618,7.720935345,0.805856764,1.484434724,0.152999848,-9.920444489,14.426124573,-14.217446327,3.697317839,-0.986814976,0.943566382,3.956904650,14.209833145,-14.983474731,-0.285587490,-0.879725575,0.248759776,-2.174469233,-0.885526180,-0.739129066,-0.092111453,-19.028226852,-3.776938677,-3.073209286,-14.420752525,-0.188802674,-5.000000000,-0.867560148
6,119.994,1786884053627.541,18841445.476,0.000000000,39.117805481,-6.702914238,0.433500826,7.913048267,2.387532473,0.278982192,-44.448059082,18.778448105,-13.316722870,-6.835220814,-2.661104441,0.474850386,-7.292919159,10.425857544,-2.105662823,-4.279499531,-0.843542933,-0.753764987,-1.145407677,-0.722135663,-0.688782990,-0.234315366,-11.294166565,-1.686824799,0.078333735,-7.093024254,0.230557173,-5.000000000,-0.680471957
7,139.992,1786884053647.539,18841465.474,0.000000000,22.956003189,-7.624339104,5.316513062,9.794015884,0.732878089,-0.350876898,-36.923919678,8.666483879,-6.409424782,-11.950905800,-0.888254583,0.186081603,-12.459873199,-1.450733542,9.441014290,-7.212148190,0.432970107,-0.838226736,-0.385642290,0.078300171,-0.246541992,-0.252146602,1.198445797,1.009099603,3.159404278,0.164534882,0.258409798,-3.471555948,0.461444557
8,159.997,1786884053667.544,18841485.479,0.000000000,21.602325439,-7.316392899,-5.184436798,4.158438683,19.484830856,0.328209549,-28.698192596,-3.671709776,-1.742749810,-27.758384705,-1.182235599,0.044226885,-16.383962631,-12.242928505,14.793943405,-8.900344849,1.621050835,0.174119487,-0.195730895,1.257259488,-0.295803159,0.300282627,9.351957321,3.093309641,4.814844131,7.156464577,-0.517004728,-1.356117249,0.554152191
9,179.992,1786884053687.539,18841505.474,0.000000000,-12.430383682,5.805531025,-1.553618670,6.878727913,-0.883651972,-0.062646806,-25.294046402,-11.500906944,9.481097221,-17.451446533,-1.085025072,-0.500633061,-0.725913584,-25.257955551,30.099042892,-8.711355209,3.953370333,3.077685118,1.229702353,0.485260665,0.336642057,0.909414411,11.470491409,5.119696140,3.466967583,8.171027184,-0.145541564,3.251681328,1.056793571
10,199.987,1786884053707.534,18841525.469,0.000000000,-78.442962646,-10.293609619,-8.831368446,49.300533295,-40.249748230,1.744512558,1.630869985,-19.344675064,2.179781914,-10.777739525,12.472176552,-1.912251830,7.043602943,-26.197113037,38.615402222,-5.786789417,4.382059574,5.242051125,3.374165058,0.602785110,0.326945037,1.287965775,8.471494675,3.876279116,4.101934910,7.262088299,-0.140881315,3.040144444,0.654027939
11,219.990,1786884053727.538,18841545.472,0.000000000,-51.533733368,9.231926918,-9.737366676,-40.148460388,-0.293171227,0.149194390,26.694295883,5.877919674,1.216462851,13.795816422,9.133000374,-0.413323671,13.461977959,-18.998851776,21.024904251,0.146899432,2.698361397,3.960252762,3.437665462,0.895969212,1.022047877,1.540675521,5.154926777,0.003379189,5.919336796,3.740014791,-0.331072062,2.810606718,1.617477179
12,239.988,1786884053747.536,18841565.470,0.000000000,-44.786930084,6.149299622,-10.690016747,-22.062431335,-0.889506578,0.347005993,24.876197815,6.584135056,0.222590417,14.161579132,-1.642186403,-0.034228958,13.137602806,-16.510145187,19.296730042,1.350876570,1.846228361,3.358626604,3.399534225,0.254796296,1.338526249,1.114689827,5.370052338,0.323047936,5.464773655,4.132765293,-0.336242855,2.295927763,2.145491838
13,259.992,1786884053767.540,18841585.475,0.000000000,79.439186096,-5.786662102,-17.044677734,-28.406625748,4.857926369,1.281077266,-33.753356934,42.314224243,-29.073545456,-5.346611500,16.993345261,-1.974475026,-0.396309316,19.840513229,-36.332340240,5.305828571,-2.601364851,-2.018864870,-9.867069244,0.685586035,-1.614193439,0.422081947,1.174917817,-2.339311361,-2.194078684,-6.329904556,-0.310894787,-0.952036798,0.704418600
14,279.991,1786884053787.538,18841605.473,0.000000000,88.000000000,1.735849380,36.269115448,-6.023072720,44.140220642,3.796878815,-5.268564701,15.035634995,-5.798655033,-20.995632172,50.000000000,-9.035253525,-15.993515015,19.197813034,-25.987361908,-0.099238910,-2.209518909,-2.335049868,-6.887128830,0.727909923,-3.359578609,-0.378131956,-0.260002792,-0.761539340,-2.442638874,-3.431689024,-0.242988139,-1.918640018,-0.450058132
15,299.993,1786884053807.540,18841625.475,0.000000000,88.000000000,-22.534317017,45.619663239,-12.817461014,50.000000000,14.687917709,-31.880634308,13.264602661,-1.672841549,-33.518993378,50.000000000,-15.440386772,-10.615950584,14.824175835,-31.954467773,-0.301306933,0.484928042,-1.038111448,-5.453647137,0.238796979,-2.411275625,-0.441049159,5.347716808,-1.651540875,-0.477650821,-0.767796874,-0.800280571,-0.491638750,-0.499041557
16,319.990,1786884053827.537,18841645.472,0.000000000,88.000000000,-18.922637939,38.267379761,-65.031799316,50.000000000,18.026607513,-43.543621063,43.515014648,-27.529924393,-28.971256256,50.000000000,-9.719749451,-13.016087532,28.828752518,-44.291004181,-0.984598935,1.330196261,-0.831144333,-7.981471539,0.615238667,-2.088107586,-0.268943012,4.938895226,-3.012655258,-0.530846477,-4.260378838,-0.153363377,-0.621324062,0.058245968
17,339.995,1786884053847.542,18841665.477,0.000000000,88.000000000,-16.339441299,37.128166199,-81.947021484,50.000000000,9.439305305,-48.948886871,57.684017181,-37.597904205,-6.791731834,50.000000000,-4.771288872,-14.173363686,37.559810638,-44.539188385,-1.173623681,2.102775574,0.081102774,-11.134183884,-0.082136445,-2.390862703,-0.457057565,4.075206280,-3.756643295,-2.373889685,-5.641634941,0.168343306,-1.270422697,0.206449717
18,359.991,1786884053867.538,18841685.473,0.000000000,88.000000000,-19.497234344,45.335826874,-59.563941956,50.000000000,7.293271065,-37.663833618,41.891994476,-24.611524582,-21.403245926,42.750572205,-7.646382332,-8.062335014,33.672504425,-38.196128845,-0.778736234,2.134005785,1.444975972,-10.000494957,0.260903597,-3.511089087,0.565443397,2.672449589,-3.316512823,-2.994947433,-4.966465473,0.060665481,-1.611009955,-0.804107666
19,379.992,1786884053887.539,18841705.474,0.000000000,88.000000000,-17.445764542,47.900955200,-55.561157227,50.000000000,7.350903034,-37.335494995,37.407623291,-23.034433365,-25.066225052,38.565380096,-7.261218548,-7.081047535,31.631349564,-38.327049255,-0.778917670,2.268278599,1.515216351,-9.784507751,0.270904958,-3.336529493,0.894846976,1.845186234,-3.633624792,-2.914573669,-4.835364819,0.241106480,-1.422463536,-0.956039786
20,399.994,1786884053907.541,18841725.476,0.000000000,88.000000000,11.597355843,23.537279129,-17.231008530,50.000000000,8.844478607,-44.288803101,5.825811386,-10.636045456,-20.355550766,-1.021113396,-0.500042439,-21.232473373,15.553596497,-25.517335892,-1.059705138,0.421619773,-0.864252567,-3.233549356,0.524342239,-2.380650520,0.222398520,1.242357016,-5.589333534,-3.839787483,-3.200382948,0.533129930,-1.277788639,-1.029611826
21,419.990,1786884053927.537,18841745.472,0.000000000,88.000000000,21.242597580,13.982125282,-12.106107712,50.000000000,8.675980568,-35.568119049,-0.400547117,-11.241456032,-9.469297409,-2.948927879,1.337061405,-20.431482315,10.201063156,-22.837400436,-0.814931214,-1.134456158,-2.404788017,-1.256913543,-1.026813269,-1.816556573,-0.477328390,0.062619582,-5.836959839,-5.227213860,-2.363339424,-0.331063122,-1.201307178,-0.811023414
22,439.988,1786884053947.535,18841765.470,0.000000000,79.519538879,25.815597534,-2.221997976,2.069936037,50.000000000,10.244960785,-42.487556458,-1.739765644,-7.730987072,-16.420679092,-0.699141502,-0.021578165,-21.746971130,8.275438309,-27.151018143,0.248572469,-2.476627111,-4.004479408,-0.755078077,-0.557731271,-0.796267450,-0.947030306,0.752629340,-5.637751102,-6.589019299,-3.282152653,-0.121275455,-0.469407827,-1.505926132
23,459.990,1786884053967.537,18841785.472,0.000000000,28.920679092,28.334709167,1.545352459,33.511215210,50.000000000,12.523346901,-37.610092163,0.039649863,5.067607880,-30.447223663,-2.594122410,0.870215654,-14.224000931,0.819887280,-27.631839752,1.137713313,-1.591959834,-2.883294106,-0.683682680,-0.179971546,-1.185212612,-0.814407170,-0.842851579,-5.227007866,-7.265923977,-5.661066055,-1.222102761,-0.403039366,-1.652341485
24,479.989,1786884053987.537,18841805.472,0.000000000,26.268611908,20.430791855,0.109282129,-7.922820091,33.951114655,9.598403931,-2.324596882,-8.747425079,0.399148166,-30.882736206,8.719549179,-2.232615709,-5.035013199,-6.578631401,-23.716749191,0.521209061,-0.836458266,-1.422300339,-1.638501644,-0.210274398,-0.816571951,-0.148757830,-3.522843599,-4.856429577,-5.580239296,-6.178299904,0.488116175,-0.992427826,-2.054550171
25,499.990,1786884054007.537,18841825.472,0.000000000,-3.227484226,2.831540346,2.240794897,-28.156381607,4.801410675,3.131607294,23.110280991,1.774795890,-4.595283031,-19.446760178,43.084461212,-8.849466324,7.478582859,-11.022793770,-24.275432587,0.036268387,-0.138801992,0.431189477,-2.589196920,-0.322229415,-0.880739212,0.682623684,-5.319620132,-3.550293207,-3.440455914,-6.930316925,0.946608901,-1.216413379,-2.050457716
26,519.992,1786884054027.539,18841845.474,0.000000000,-26.868661880,-12.310819626,5.861192226,-41.232162476,-4.309380054,0.973670125,42.851284027,7.394478321,1.638220906,-5.395033836,50.000000000,-11.334566116,12.732166290,-13.388478279,-21.230718613,-0.954085290,1.381172776,1.709848046,-2.617965221,-0.425491571,-0.925554276,1.029522777,-8.432644844,-1.718362927,-1.395221353,-6.070177078,1.325749874,-1.468593359,-1.752941132
27,539.990,1786884054047.538,18841865.472,0.000000000,-27.994810104,-13.064989090,6.104425430,-16.123106003,-2.591234207,-0.350500345,41.885200500,0.116742536,6.755204678,-6.701910019,50.000000000,-12.444210052,17.496440887,-15.612227440,-15.918151855,-0.828943968,1.518574834,2.202404499,-2.428796053,-0.613253236,-0.913614392,1.035931110,-9.783333778,0.433613092,0.279666841,-5.261085987,1.130980492,-1.622879505,-1.233879209
28,559.990,1786884054067.537,18841885.472,0.000000000,-12.675301552,-10.938444138,9.069783211,-9.750239372,-0.154513299,-0.722406566,23.376670837,-5.277501583,1.514716864,-15.121330261,50.000000000,-13.282713890,20.350431442,-16.792638779,-11.426226616,-0.497369200,1.584536433,1.872378230,-2.796862125,-0.436898023,-0.957138062,1.113539934,-10.374258041,2.550367832,1.624457598,-5.663464069,1.098027468,-1.607607722,-0.996723413
29,579.987,1786884054087.534,18841905.469,0.000000000,-0.885344923,-11.892130852,8.359856606,-4.619838715,0.289475203,-0.049989261,7.451589108,7.058906555,-6.107754707,-23.319465637,39.785110474,-11.030838013,13.705449104,-9.386992455,-12.134055138,0.019343030,1.975354552,1.324280858,-3.455694675,-0.150697455,-1.276276231,0.778314412,-9.273492813,3.259217262,1.774813890,-6.633213520,0.606953323,-2.216499329,-0.396028221
30,599.995,1786884054107.543,18841925.478,0.000000000,36.061710358,14.004950523,-2.968604565,-23.108373642,29.598243713,-0.215969443,-9.373384476,11.870857239,-9.596349716,-14.121776581,15.567199707,-8.654850960,2.403460264,1.994791508,-18.266139984,-0.026930602,2.309885740,0.083702169,-4.853683949,0.206493005,-1.628785014,1.063401103,-6.458425522,3.415575027,1.317753196,-7.905519009,0.258838922,-2.630175829,-0.143726081
31,619.988,1786884054127.535,18841945.470,0.000000000,45.138164520,19.771541595,-7.178269863,-41.971809387,47.300765991,13.259019852,-17.625555038,1.204537034,-5.858716965,-14.859539032,-1.979603171,0.094688736,-6.602691650,15.729817390,-24.307529449,-0.245796338,1.669002771,-0.190303385,-5.858228683,0.242968097,-2.084011316,0.328170151,-2.970214128,1.715010881,0.228991136,-7.899999619,0.138498724,-2.784713030,-0.863687038
32,639.987,1786884054147.534,18841965.469,0.000000000,53.018653870,13.214556694,-13.233013153,-28.697408676,50.000000000,13.538927078,-18.307048798,1.244421840,-3.106655121,-5.864323139,-5.119541645,0.457011402,-9.066914558,24.257581711,-22.567190170,0.294006526,1.174999118,-0.075930804,-5.570272923,0.567805946,-1.993671298,0.378545493,-1.070730567,0.317647129,-0.882607520,-5.014927864,-0.554123819,-2.627601147,-0.755726516
33,659.987,1786884054167.535,18841985.470,0.000000000,54.371757507,16.615556717,-13.355380058,-22.147497177,50.000000000,6.267992973,-21.392330170,-2.355802059,-0.434408516,-1.055467725,-0.454162031,0.102178954,-8.494345665,25.389533997,-21.089990616,0.777937651,0.984971046,0.159614488,-3.659718275,0.326441109,-1.515958667,0.178273171,1.179585934,-0.747524142,-1.070405722,-2.254168272,-0.040061999,-1.127119780,-0.525672138
34,679.992,1786884054187.539,18842005.474,0.000000000,57.899532318,17.390159607,-13.657743454,-19.528652191,50.000000000,6.163368702,-25.965616226,-4.915336132,0.543653190,-4.893596649,-0.793460786,0.025210103,-12.123214722,24.500717163,-20.109008789,0.629624248,0.275778055,0.324607998,-2.654005766,0.543607533,-1.120111346,0.222874492,3.312636614,-1.641705990,-1.267084002,-0.575338364,-0.089699961,-0.623535216,-0.354746163
35,699.992,1786884054207.539,18842025.474,0.000000000,54.239467621,17.856418610,-8.965835571,-4.457355976,44.790966034,6.328478336,-25.382764816,-10.411722183,3.698863745,-9.967168808,-0.753978729,-0.054922976,-13.678915024,20.483808517,-18.122438431,0.315033048,0.266869187,0.511756063,-2.144974232,0.581517637,-0.914093733,0.278343588,4.485284328,-2.399117708,-1.282927036,0.079129890,-0.099896103,-0.227761313,-0.343920529
36,719.986,1786884054227.533,18842045.468,0.000000000,38.927219391,15.887116432,-3.346684933,8.101187706,31.148689270,5.960522175,-11.080004692,-14.650819778,9.077215195,-4.920875072,-0.082402982,-0.325132996,-10.807415962,13.711916924,-16.480983734,0.330379993,0.607562780,0.633100033,-1.765580893,0.238971949,-0.730008841,0.227281600,4.734507084,-2.376522303,-1.152962923,0.420321077,-0.100915208,0.167966411,-0.410318673
37,739.991,1786884054247.538,18842065.473,0.000000000,6.644090176,7.754499435,0.060382862,8.293571472,11.961009026,6.831086636,14.324649811,-15.171463013,12.455749512,3.970059872,7.213360786,0.486006975,-1.903103948,5.249988556,-15.257123947,0.976968527,0.591468811,1.055856824,-0.933165669,-0.741656363,-1.244402170,0.469778448,2.928065777,-1.869760513,-0.338731587,0.420628816,-0.083713479,0.151295200,-0.754243016
38,759.984,1786884054267.531,18842085.466,0.000000000,-20.134523392,0.130955964,0.182288498,-14.720385551,-1.524012446,-0.067379259,33.537746429,-7.877666473,6.495903969,-14.595387459,17.946506500,-6.512017250,8.758241653,-1.370442986,-13.528406143,1.329287052,-0.329727978,1.081763506,-0.743202209,-0.615856588,-0.561541855,0.528819978,-0.156766921,-1.357510328,0.020539511,-0.071485050,-0.040305164,0.112783961,-0.095174372
39,779.989,1786884054287.537,18842105.472,0.000000000,-28.975790024,-4.141140461,6.740561962,-16.171121597,-4.064862251,-1.283443093,39.236656189,-5.926762581,10.487176895,-21.103822708,38.797966003,-9.486778259,21.202894211,-8.453090668,-9.178016663,1.811938167,0.505183876,0.946211934,-0.641996205,-0.642227709,-0.523863256,0.552406371,-3.905858278,-0.508644342,0.612276733,-1.949441075,0.280466765,0.254996657,-0.285406649
40,799.992,1786884054307.539,18842125.474,0.000000000,-26.566419601,-11.264410973,4.723628998,-5.891027451,-0.837005317,-0.136676565,32.039932251,-12.129644394,10.421993256,-16.050956726,46.327022552,-9.993538857,16.794002533,-11.578186035,-7.414011002,2.514138222,1.467502356,1.188392162,-0.798801839,-0.281731933,-0.415354818,0.593844652,-5.671279430,0.270658046,1.025578380,-2.795079231,0.243337750,-0.481306642,-0.060694050
41,819.985,1786884054327.532,18842145.468,0.000000000,-20.654964447,-11.184726715,4.487604618,-5.401164532,1.806527495,0.144586772,24.102548599,-12.809391975,10.741217613,-14.661727905,43.918441772,-9.856845856,13.166038513,-12.175013542,-6.624907017,1.888983727,2.517849207,0.840367079,-0.902100205,-0.393265665,-0.438893616,0.508903444,-5.486748695,0.859909356,0.787410855,-3.361988306,0.535378695,-0.610565424,-0.088329807
42,839.989,1786884054347.536,18842165.471,0.000000000,-15.331788063,-7.432294846,2.159231424,-0.600342035,0.185456827,0.078947164,19.771148682,-8.573529243,6.973136425,-14.959132195,34.203510284,-8.634678841,8.743879318,-10.392126083,-6.320828915,1.565786839,2.928612947,0.742385149,-0.986538708,-0.336212695,-0.461568564,0.422032475,-4.585493565,1.266090751,0.480642736,-3.478786945,0.517845094,-1.005408049,-0.240518197
43,859.991,1786884054367.539,18842185.473,0.000000000,-2.299327612,3.281602383,-4.453118801,-7.270463943,4.643320084,0.147516325,2.686470509,-5.092659950,2.804496527,-1.233673573,18.449316025,-6.724675179,2.087643623,-7.164246559,-8.971679688,0.722714424,2.504705906,0.111290656,-1.032053590,-0.490344673,-0.507652700,0.525532901,-3.340899944,1.459932804,0.048547331,-3.642659426,0.533463657,-1.163724542,-0.204283118
44,879.987,1786884054387.534,18842205.469,0.000000000,16.992980957,13.671376228,-9.365166664,4.088525772,3.145198107,0.249957025,-5.706000328,-5.085395336,-0.908476233,-5.869729519,3.112293243,-1.707152486,-6.210594654,-0.652975857,-10.662186623,-1.098746657,1.195905328,-0.524970829,-1.755525827,-0.158065423,-0.655739188,0.229057133,-1.800261855,0.956719339,-0.330882400,-3.941393375,0.518634915,-1.251358390,-0.488466471
45,899.985,1786884054407.532,18842225.467,0.000000000,34.808212280,30.443008423,-15.825041771,-41.991760254,36.213779449,3.117156029,-17.269004822,-7.033624649,-0.084237210,-14.112616539,-4.516858578,-0.163637042,-13.295348167,9.522144318,-16.991750717,-2.392016411,-0.307665586,-0.920796692,-2.662749290,0.180098414,-0.743862450,-0.038264412,1.123783350,-0.634488881,-1.001696825,-3.540540934,0.658800244,-1.275126576,-0.632026911
46,919.988,1786884054427.535,18842245.470,0.000000000,36.903438568,20.204000473,-13.245845795,-27.932895660,45.203933716,2.871300459,-17.860149384,-3.400927782,-2.417844534,-14.162005424,-0.346512049,-1.069552064,-13.068284988,16.088859558,-17.651979446,-1.141521335,-1.036377072,-0.103061840,-4.341135025,0.941133559,-0.780524731,-0.087875128,2.841850758,-1.950780511,-0.677560627,-2.093198538,0.045873951,-1.240672469,-0.760963857
47,939.986,1786884054447.533,18842265.468,0.000000000,47.399730682,19.917089462,-14.991739273,-21.744840622,46.704914093,3.166418791,-19.990255356,-1.005082607,0.105686933,-2.752006769,-0.290542871,-0.018621000,-9.427161217,17.713388443,-17.509626389,-0.193107814,-0.813213110,-0.694331884,-4.213571548,0.772430837,-1.369257450,0.014602568,3.301640034,-2.527055264,-0.610716760,-1.240411878,-0.135873616,-0.846597254,-0.250163913
48,959.988,1786884054467.535,18842285.470,0.000000000,48.389904022,16.638025284,-15.452337265,-13.410757065,44.413513184,3.034347296,-23.668180466,-1.325963020,-0.859104812,-6.597961426,0.966266572,0.092059098,-8.526629448,17.741302490,-21.192214966,0.853490353,-0.645779490,-0.689429224,-3.515668154,0.666544676,-1.496742368,0.014227275,3.631428480,-2.664107800,-0.566497505,-0.966209531,-0.010711635,-0.805884719,0.015090635
49,979.984,1786884054487.531,18842305.467,0.000000000,49.518718719,14.996948242,-11.598714828,-3.963655472,39.359794617,2.802105188,-16.216583252,-6.254755974,2.996249914,-3.452455282,-0.527183473,-0.184341922,-5.932590008,15.571903229,-21.299747467,1.365462661,-0.197297394,-0.295280159,-3.100729704,0.250078291,-1.326805830,0.256903380,2.711051702,-2.463413477,-0.895363569,-1.300817490,-0.166101858,-0.456495404,-0.175466120
50,999.987,1786884054507.534,18842325.469,0.000000000,39.266452789,12.896704674,-6.244216919,-1.370994925,31.473072052,2.828939915,-4.398951530,-6.099691391,3.716161966,-8.500312805,4.036063671,0.147592977,-5.011951447,12.530916214,-21.466434479,1.706532955,-0.441342801,-0.091550760,-2.539398670,-0.014426582,-1.462196350,0.250172675,2.037330151,-2.099797010,-0.973190963,-1.366796374,-0.173572361,-0.324759007,-0.154431731
51,1019.985,1786884054527.533,18842345.468,0.000000000,24.165700912,4.494988441,1.519997478,-10.014531136,22.130939484,2.439709663,-0.984230936,-3.812542915,-1.308042407,-25.677267075,17.261421204,-4.920340538,-0.971478164,6.969561577,-20.823820114,1.602387428,-0.528409541,-0.085824378,-2.518947840,-0.246864885,-1.401901841,0.387502640,0.654544353,-1.564221144,-0.917151988,-1.731765628,0.002518499,-0.273853034,-0.298592836
