index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,left_hand_dq_0,left_hand_dq_1,left_hand_dq_2,left_hand_dq_3,left_hand_dq_4,left_hand_dq_5,left_hand_dq_6
0,0.000,1786884053507.547,18841325.482,0.000000000,-0.000235875,-0.094724044,-0.008834459,0.005494870,0.006345764,0.005504025,0.006321801
1,19.991,1786884053527.538,18841345.473,0.000000000,0.000842094,-0.220191628,0.124204025,-0.138298243,-0.129438326,-0.118263565,-0.126476690
2,39.986,1786884053547.533,18841365.468,0.000000000,0.001160261,-0.301155835,0.475696504,-0.478782445,-0.472987920,-0.438927859,-0.467067689
3,59.984,1786884053567.531,18841385.466,0.000000000,-0.095128745,0.214581892,0.961953521,-0.767109156,-0.747354507,-0.766174436,-0.747218788
4,79.986,1786884053587.533,18841405.468,0.000000000,-0.017709555,0.074257880,1.291157484,-1.038726807,-1.020672083,-1.054923296,-1.023067951
5,99.988,1786884053607.535,18841425.470,0.000000000,-0.001208282,-0.072749518,1.393009543,-1.189169645,-1.174887061,-1.216524482,-1.178928614
6,119.994,1786884053627.541,18841445.476,0.000000000,0.001018902,-0.208754912,1.470457792,-1.295282841,-1.294355989,-1.318090081,-1.297735810
7,139.992,1786884053647.539,18841465.474,0.000000000,0.001074247,-0.375682175,1.543822765,-1.397370934,-1.414150715,-1.382373929,-1.411981702
8,159.997,1786884053667.544,18841485.479,0.000000000,0.001012255,-0.450486958,1.570075035,-1.447713256,-1.462935686,-1.413792253,-1.458016634
9,179.992,1786884053687.539,18841505.474,0.000000000,0.001103377,-0.612911284,1.600504637,-1.592368245,-1.551108718,-1.547641039,-1.544531584
10,199.987,1786884053707.534,18841525.469,0.000000000,0.001160831,-0.669884086,1.611112714,-1.662629008,-1.588007927,-1.624979615,-1.582397699
11,219.990,1786884053727.538,18841545.472,0.000000000,0.001146837,-0.709165573,1.630123615,-1.800033927,-1.650244117,-1.766705513,-1.645248055
12,239.988,1786884053747.536,18841565.470,0.000000000,0.001209581,-0.682061255,1.641739368,-1.833306193,-1.670860410,-1.813363671,-1.667988300
13,259.992,1786884053767.540,18841585.475,0.000000000,0.001654224,-0.469421208,1.681666493,-1.809790730,-1.688358307,-1.817493439,-1.690448999
14,279.991,1786884053787.538,18841605.473,0.000000000,0.001771890,-0.300306320,1.710364103,-1.749967933,-1.690613270,-1.757050395,-1.692268252
15,299.993,1786884053807.540,18841625.475,0.000000000,0.001652215,-0.177744091,1.730657816,-1.694440603,-1.691478491,-1.695554733,-1.692115784
16,319.990,1786884053827.537,18841645.472,0.000000000,0.001510681,-0.048584130,1.749411941,-1.659119487,-1.694452047,-1.658216476,-1.695417166
17,339.995,1786884053847.542,18841665.477,0.000000000,0.001609281,-0.016821135,1.756879210,-1.653293848,-1.696081519,-1.658654213,-1.698230505
18,359.991,1786884053867.538,18841685.473,0.000000000,0.001832623,-0.006240479,1.765171289,-1.685095549,-1.704316378,-1.695326805,-1.706794858
19,379.992,1786884053887.539,18841705.474,0.000000000,0.001853731,-0.006201187,1.765977502,-1.714281559,-1.710040092,-1.723569155,-1.712101936
20,399.994,1786884053907.541,18841725.476,0.000000000,0.001600663,-0.008750027,1.764961243,-1.727217555,-1.718397975,-1.716107011,-1.716820955
21,419.990,1786884053927.537,18841745.472,0.000000000,0.001571007,-0.008696447,1.766672730,-1.690426946,-1.717863560,-1.682252169,-1.716517806
22,439.988,1786884053947.535,18841765.470,0.000000000,0.001482479,-0.008262948,1.772389412,-1.607161999,-1.712094903,-1.615450978,-1.712829709
23,459.990,1786884053967.537,18841785.472,0.000000000,0.001444003,-0.008609665,1.774182796,-1.581111789,-1.710651517,-1.590690494,-1.711700439
24,479.989,1786884053987.537,18841805.472,0.000000000,0.001515723,-0.009115108,1.772598982,-1.580041647,-1.712716818,-1.594061732,-1.714192510
25,499.990,1786884054007.537,18841825.472,0.000000000,0.001584163,-0.009995655,1.766714096,-1.615730166,-1.717514157,-1.640012980,-1.720278382
26,519.992,1786884054027.539,18841845.474,0.000000000,0.001618691,-0.020941364,1.758076072,-1.673290014,-1.724809647,-1.704145432,-1.728173733
27,539.990,1786884054047.538,18841865.472,0.000000000,0.001661809,-0.034005690,1.749828339,-1.727247953,-1.731537580,-1.763407469,-1.735027194
28,559.990,1786884054067.537,18841885.472,0.000000000,0.001648686,-0.040939692,1.743302703,-1.770646334,-1.736421347,-1.805884719,-1.739510298
29,579.987,1786884054087.534,18841905.469,0.000000000,0.001626167,-0.027772123,1.740312219,-1.790390730,-1.737839580,-1.815686107,-1.739894867
30,599.995,1786884054107.543,18841925.478,0.000000000,0.001633704,-0.016198717,1.740636110,-1.789699078,-1.737199068,-1.804764509,-1.738267660
31,619.988,1786884054127.535,18841945.470,0.000000000,0.001714082,-0.008455342,1.745290279,-1.763625383,-1.732601881,-1.752980113,-1.731596589
32,639.987,1786884054147.534,18841965.469,0.000000000,0.001727065,-0.007948301,1.747223258,-1.748814344,-1.730327129,-1.732483625,-1.728889227
33,659.987,1786884054167.535,18841985.470,0.000000000,0.001609825,-0.008120285,1.749516010,-1.725213170,-1.726944327,-1.705271125,-1.725450158
34,679.992,1786884054187.539,18842005.474,0.000000000,0.001459385,-0.008781037,1.749758482,-1.717693448,-1.726246595,-1.696900249,-1.725285649
35,699.992,1786884054207.539,18842025.474,0.000000000,0.001373313,-0.009323008,1.749482989,-1.715625882,-1.726890802,-1.694332600,-1.726565599
36,719.986,1786884054227.533,18842045.468,0.000000000,0.001407345,-0.009823713,1.748265028,-1.717974186,-1.728857040,-1.698140502,-1.728585243
37,739.991,1786884054247.538,18842065.473,0.000000000,0.001547001,-0.011158160,1.746790409,-1.721740603,-1.730216980,-1.707193613,-1.729497194
38,759.984,1786884054267.531,18842085.466,0.000000000,0.001554453,-0.017983457,1.741633415,-1.737540245,-1.732331634,-1.739117503,-1.731036544
39,779.989,1786884054287.537,18842105.472,0.000000000,0.001509559,-0.016782271,1.738883972,-1.741890430,-1.731479645,-1.751664758,-1.730803132
40,799.992,1786884054307.539,18842125.474,0.000000000,0.001449386,-0.010385965,1.735297799,-1.742100835,-1.728695750,-1.757287145,-1.728620529
41,819.985,1786884054327.532,18842145.468,0.000000000,0.001433280,-0.009610287,1.734871030,-1.737496257,-1.727566838,-1.752599001,-1.727621317
42,839.989,1786884054347.536,18842165.471,0.000000000,0.001413522,-0.009262698,1.735473990,-1.725998163,-1.726400495,-1.738599062,-1.726522684
43,859.991,1786884054367.539,18842185.473,0.000000000,0.001405467,-0.009514341,1.736267805,-1.721415758,-1.726840854,-1.730851650,-1.726822495
44,879.987,1786884054387.534,18842205.469,0.000000000,0.001410455,-0.009923358,1.738818169,-1.721868515,-1.730147839,-1.726717472,-1.729933739
45,899.985,1786884054407.532,18842225.467,0.000000000,0.001363605,-0.009900855,1.742966890,-1.721167207,-1.734401464,-1.723902583,-1.735539675
46,919.988,1786884054427.535,18842245.470,0.000000000,0.001453982,-0.009760180,1.743948460,-1.718676567,-1.734903097,-1.722461820,-1.737066865
47,939.986,1786884054447.533,18842265.468,0.000000000,0.001700203,-0.008888339,1.744974375,-1.706942916,-1.733937144,-1.706604719,-1.736587167
48,959.988,1786884054467.535,18842285.470,0.000000000,0.001766339,-0.008580208,1.745863080,-1.693937540,-1.733133912,-1.690107703,-1.735230684
49,979.984,1786884054487.531,18842305.467,0.000000000,0.001752948,-0.008728596,1.744761825,-1.681052089,-1.731329799,-1.675424814,-1.732169509
50,999.987,1786884054507.534,18842325.469,0.000000000,0.001728477,-0.008903787,1.744032860,-1.677692890,-1.730928421,-1.672454953,-1.731120706
51,1019.985,1786884054527.533,18842345.468,0.000000000,0.001706502,-0.009245405,1.741672754,-1.675445437,-1.729984999,-1.672584891,-1.729187489
