index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16,act_17,act_18,act_19,act_20,act_21,act_22,act_23,act_24,act_25,act_26,act_27,act_28
0,0.000,1786884053507.547,18841325.482,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,19.991,1786884053527.538,18841345.473,0.000000000,-1.056872606,0.457734227,0.635870814,0.749876499,-0.258024693,-0.435066253,-1.256250620,-0.107048973,-0.652573168,0.097924381,1.551974058,0.497102737,-1.285234332,0.362556249,0.381948352,-0.027266644,0.286574006,-0.040127408,0.047954850,-0.147602275,0.245783821,-0.139681846,-0.506301224,0.412066072,-0.153889224,0.308144122,0.134249255,0.095867619,-0.328464448
2,39.986,1786884053547.533,18841365.468,0.000000000,-1.330815673,1.036196947,0.802147686,0.526900530,-0.735091805,-0.413239300,-1.663996816,0.475116640,-1.091795087,0.531985760,1.499406934,0.737624049,-2.127416134,0.054925289,0.255908847,0.035210297,0.264342636,-0.187391326,-0.151252091,-0.334355056,0.131520212,-0.430135012,-1.392970443,0.420542628,-0.254451722,0.423066705,-0.130898014,0.225242943,-0.335519582
3,59.984,1786884053567.531,18841385.466,0.000000000,-1.657992363,1.695107222,0.772113562,0.256137520,-0.898084462,0.115470663,-1.367950082,0.925032556,-1.725558639,0.420281291,1.321161151,0.953560352,-2.691775322,-0.594010174,0.017996876,-0.104387723,-0.127179414,-0.236137599,-0.352070838,-0.417709678,-0.178627267,-0.779354811,-2.406214237,0.343173981,-0.363760203,0.408122689,-0.314512312,0.314621329,-0.147106037
4,79.986,1786884053587.533,18841405.468,0.000000000,-1.497797847,1.595801830,0.388768762,0.082786337,-0.659146786,0.662549376,-0.202392638,0.356022239,-1.885343552,0.481822520,0.901121438,0.996308744,-3.007271767,-0.917593956,0.389911383,-0.087871246,-0.555814743,-0.137536243,-0.287824780,-0.313006669,-0.538372934,-1.100053072,-3.532505274,0.214496508,-0.486881644,0.424391747,-0.465923309,0.185518056,0.142561838
5,99.988,1786884053607.535,18841425.470,0.000000000,-0.366778344,0.256367445,0.158043116,0.225719064,0.048702307,1.087203979,0.198158309,-0.668160141,-1.416173935,0.460560411,0.978945732,0.560896814,-2.757899761,-0.567082822,0.100984789,-0.240868241,-0.561145127,0.066820085,0.106935278,-0.321794271,-0.623416603,-1.350642800,-3.921480894,-0.024564287,-0.539301813,0.351007760,-0.666367888,-0.025047522,0.385181844
6,119.994,1786884053627.541,18841445.476,0.000000000,0.592607379,-0.358266950,-0.276676685,0.477452219,0.213093117,1.041046381,-0.191770554,-0.804308355,-0.170455426,0.339879870,0.766733885,0.014089737,-1.773413062,-0.050711561,-0.455932736,-0.332649261,-0.402082235,0.182595655,0.216264278,-0.461145103,-0.152332500,-1.334568739,-3.159872055,-0.157015756,-0.465047359,0.078818381,-0.745503366,-0.119623408,0.323289454
7,139.992,1786884053647.539,18841465.474,0.000000000,0.601225078,0.154538319,-0.572632670,0.584009469,-0.075478114,0.351140976,-0.066264443,-0.653603554,1.033086061,0.365151167,0.400501192,-0.408070296,-0.316585064,1.020159245,-0.279865801,-0.182038844,-0.272398770,-0.036332872,0.221648663,-0.469216079,0.586288989,-1.283813834,-1.868120313,-0.075251468,-0.409508437,-0.218854934,-0.666369617,0.055679161,0.240699694
8,159.997,1786884053667.544,18841485.479,0.000000000,0.629000306,0.326452732,-0.776537597,0.616093814,-0.467829376,-0.465026647,-0.511084199,-0.433684677,1.487946868,0.273081660,-0.076847881,-0.676037133,0.764543891,2.606973410,-0.303045720,0.023653947,-0.035074718,0.012451272,0.209891647,-0.322807401,0.968161404,-1.265139461,-0.662994087,0.127401292,-0.521004677,-0.434135556,-0.902209759,0.496177971,0.178412139
9,179.992,1786884053687.539,18841505.474,0.000000000,-1.048367023,0.457168460,-0.296010524,-0.060061581,-1.329588771,-1.812926531,-0.967536509,-0.113626108,2.671944857,2.198807001,-0.742302358,-0.787332892,0.759769917,1.040452719,-0.223766789,0.556304991,0.358966768,-0.111909091,0.030953579,0.169931307,0.896536410,-1.026384592,-0.019223802,0.194306672,-0.620893300,-0.420429677,-1.342974782,1.296467185,-0.226443246
10,199.987,1786884053707.534,18841525.469,0.000000000,-2.929605961,1.123743415,0.211043984,-0.622746468,-1.754185915,-2.194300413,-1.083462715,-0.195455268,3.504479408,3.673583984,-0.733938754,-0.489350975,0.127884194,-2.120566607,0.845172524,0.772752583,0.322562248,0.026159760,-0.094992317,0.584596157,0.981788933,-0.698663175,-0.051614285,0.246658787,-0.645715594,-0.603972733,-1.988296628,1.790651798,-0.756736815
11,219.990,1786884053727.538,18841545.472,0.000000000,-3.065639973,1.579249740,0.635981262,-0.119933963,-1.284922004,-2.045915365,-0.811138451,-0.059112754,2.274847031,2.128618717,-0.403460562,0.022154320,-0.524697542,-1.629197598,4.172580242,0.752019584,-0.217927843,0.024579372,-0.293067575,0.572217882,1.254456758,-0.650527537,-0.646353006,0.461237580,-0.694097221,-1.045264602,-2.366983891,2.335845232,-1.347007871
12,239.988,1786884053747.536,18841565.470,0.000000000,-2.189274311,0.458804309,0.746604800,-0.123202398,-0.833316147,-1.173569441,-0.046747640,-0.714468420,0.247642636,1.203736424,-1.395632625,0.074901298,-1.209870219,-0.437471598,1.092187405,0.544545591,-0.505319118,0.158373207,0.226560742,0.034948122,0.623771727,-1.611606598,-1.781689525,0.387460440,-0.430941254,-1.060926318,-2.153658628,2.937864780,-1.400775194
13,259.992,1786884053767.540,18841585.475,0.000000000,-0.106814712,-0.779864848,0.124168068,0.036094993,0.164578572,1.303648591,-1.419197202,-1.649237871,-2.849068403,-0.223111048,0.873357773,0.553298891,-0.748321056,1.479276061,-0.992623925,-0.031924836,-0.884196103,0.795060039,0.803702950,-0.492688090,-0.078306183,-2.783660412,-2.688813925,0.629659534,-0.593105078,-1.083784223,-3.101046562,2.963931561,-1.009110689
14,279.991,1786884053787.538,18841605.473,0.000000000,0.750432909,-0.134301841,-0.539189041,0.147619054,-0.262770355,1.836574674,0.074700199,-1.031207800,-2.399390697,0.470664084,0.447813034,-0.063004240,-0.794068277,2.801299810,1.584427834,-0.207502306,-0.838746607,0.185960948,0.201130927,-0.643108547,-0.147868678,-2.613168478,-2.479849815,0.735159636,-0.619563282,-1.326798439,-3.358197927,2.717578411,-0.889360249
15,299.993,1786884053807.540,18841625.475,0.000000000,0.875806510,-0.171039417,-0.286755502,-0.541036904,-0.231018856,1.318499446,0.913229764,-0.482415289,-2.015627146,2.234231234,-0.090576693,-0.258153260,-0.212596670,3.844194889,3.831290007,0.238424480,-0.807797074,0.191790536,-0.857947171,-0.317390740,0.161080852,-2.457662344,-1.912030816,0.759083986,-0.845632911,-1.161216140,-3.016577005,2.941819668,-0.963007152
16,319.990,1786884053827.537,18841645.472,0.000000000,1.117026091,-0.801086426,-0.243918359,-0.460964411,0.499595284,2.120321512,0.940111637,-1.147704959,-3.029903173,1.077742696,0.184968844,-0.379213333,-0.137527674,3.799112320,4.122771263,0.431611031,-0.813701808,0.728939056,-0.696368515,-0.284299403,0.275122166,-2.795158625,-2.346477270,0.913803220,-0.897920668,-0.860888004,-3.194888830,2.748846054,-0.617154658
17,339.995,1786884053847.542,18841665.477,0.000000000,1.365767598,-1.037154913,-0.370981365,-0.432498097,0.965029120,2.897811651,0.807033598,-1.732566714,-3.239414930,0.501532912,0.781438887,-0.376545638,-0.114077032,3.410701275,3.083524704,0.541025519,-0.873645604,0.119060978,-0.306481451,-0.179481268,0.063281581,-3.256693602,-2.575185537,0.862743497,-0.882205009,-0.744097590,-3.436768293,2.310634851,-0.293373257
18,359.991,1786884053867.538,18841685.473,0.000000000,1.479310036,-0.943543136,-0.325565994,-0.595152915,0.855621994,3.106112480,0.731800854,-1.618674278,-2.943119287,0.942854464,0.846268892,-0.252802819,-0.057246540,3.527813911,2.360459328,0.472749323,-0.732597828,-0.266124785,-0.207819700,-0.019508695,-0.004732121,-3.167545319,-2.553856611,0.885552645,-0.945078969,-0.892114997,-3.650729895,2.196848869,-0.194385320
19,379.992,1786884053887.539,18841705.474,0.000000000,2.025456905,-0.995948493,-0.703936160,-0.498835206,0.257993460,2.360002518,0.304415017,-1.186811090,-2.233592749,1.613361716,0.750346899,-0.202064827,0.037563171,3.848972321,0.945481062,0.313824117,-0.748997152,-0.004779894,-0.222571284,-0.121268116,0.110123619,-2.649469137,-2.282258034,0.839198351,-0.898327291,-1.168475747,-3.765709400,2.170919418,-0.096406385
20,399.994,1786884053907.541,18841725.476,0.000000000,2.301402092,-1.100273609,-1.068244576,0.047815487,-0.410603642,1.610961795,-0.204683319,-1.030172586,-1.677451730,1.774407029,1.192426085,-0.249635831,-0.135275885,3.718828678,-0.930294037,0.265951782,-0.889370263,0.041012224,-0.048775733,-0.306431621,-0.013753314,-2.142646790,-2.110744953,0.934640467,-0.837546945,-1.543061614,-4.126273632,2.075957298,-0.202778950
21,419.990,1786884053927.537,18841745.472,0.000000000,1.959530592,-0.830522954,-1.067769527,0.341374278,-0.737424672,1.007170558,-0.506942213,-0.946954787,-1.223197103,1.814816356,1.404101014,-0.182818100,-0.412315428,3.588207245,-1.129544258,0.094656266,-0.876689732,0.060734700,0.045072123,-0.465744764,-0.100458756,-1.792031884,-1.834165931,0.738677621,-0.943836629,-1.881047249,-4.231188297,1.823936343,0.158078000
22,439.988,1786884053947.535,18841765.470,0.000000000,1.370915651,-1.094069600,-0.983174860,0.519391835,-1.042791724,0.512798071,-1.129638791,-0.472381294,-1.023303628,2.255167961,1.427232981,-0.042365875,-0.541770279,4.026872158,-1.399381638,-0.032766260,-0.746620476,0.258479297,0.076295353,-0.617365658,-0.314752728,-1.601859212,-1.737311959,0.578549385,-1.189144135,-2.144077778,-4.128544807,1.806259632,0.506697059
23,459.990,1786884053967.537,18841785.472,0.000000000,0.061774518,-1.145464420,-0.585010827,0.580184042,-1.020965338,-0.140488401,-0.970331728,0.162476614,-1.002253294,3.288467884,0.847906172,0.162251636,-0.854754508,3.839497566,-1.540471554,0.106904231,-0.673398018,0.429554820,0.138700664,-0.426553875,-0.414367080,-1.541250587,-2.041056871,0.591004133,-1.453009963,-2.554976463,-4.028564930,1.975341082,0.661959350
24,479.989,1786884053987.537,18841805.472,0.000000000,-1.055104017,-0.465948403,-0.092103094,0.523149014,-0.890584886,-0.688198924,-0.686125576,0.344532192,-1.235797524,3.102846861,0.428599119,0.338205189,-1.080562353,3.143776417,-0.361548096,0.177490830,-0.709659338,0.457958728,0.100995295,-0.271374553,-0.152148977,-1.573280454,-2.220850468,0.536599457,-1.561586380,-2.921047926,-3.922492981,2.472656012,0.321128637
25,499.990,1786884054007.537,18841825.472,0.000000000,-2.085929871,0.530197501,0.487700880,0.211710274,-0.543520749,-1.022953272,-0.433347136,0.157874718,-1.387193799,2.616692305,0.679590344,0.300882876,-1.243655324,1.015977383,2.247552395,0.246365815,-0.614224792,0.333391130,-0.057792254,-0.052326832,0.172215000,-1.625493884,-2.417911768,0.489276260,-1.529503584,-3.111746550,-3.820795059,3.149119377,-0.158094436
26,519.992,1786884054027.539,18841845.474,0.000000000,-2.788768053,1.262663603,0.670203984,-0.120840572,-0.315125048,-1.105820417,-0.299510002,0.296986014,-1.236232758,2.054766893,1.028604507,0.078880325,-1.610955715,-0.528001487,3.349239588,0.436679184,-0.473822743,0.202604622,-0.187961608,0.049081858,0.480871737,-1.508981347,-2.325860262,0.432084352,-1.361777425,-3.176322699,-3.798072577,3.520451069,-0.754802167
27,539.990,1786884054047.538,18841865.472,0.000000000,-2.888379335,1.375244975,0.791477263,-0.198574424,-0.389574260,-1.233120799,-0.240550652,0.506397367,-0.817069709,1.859556437,1.083745956,-0.042808395,-1.773491859,-0.868332565,3.799843550,0.450145543,-0.263893664,0.172262818,-0.311293691,0.037765261,0.744342208,-1.377807021,-2.177477121,0.332972974,-1.224813104,-3.187599421,-3.780548811,3.584571362,-1.312007666
