index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_qw,base_qx,base_qy,base_qz
0,0.000,1786884053507.547,18841325.482,0.000000000,0.999858856,-0.003543095,0.016423533,-0.000124632
1,19.991,1786884053527.538,18841345.473,0.000000000,0.999569595,-0.005599510,0.028794810,-0.000288996
2,39.986,1786884053547.533,18841365.468,0.000000000,0.999155998,-0.012622713,0.038762130,0.005044718
3,59.984,1786884053567.531,18841385.466,0.000000000,0.998719335,-0.019364819,0.045283001,0.011580243
4,79.986,1786884053587.533,18841405.468,0.000000000,0.997736514,-0.025645543,0.056277402,0.026399864
5,99.988,1786884053607.535,18841425.470,0.000000000,0.996832967,-0.029288944,0.065714449,0.033879850
6,119.994,1786884053627.541,18841445.476,0.000000000,0.996519387,-0.038076222,0.066679388,0.032452021
7,139.992,1786884053647.539,18841465.474,0.000000000,0.996947289,-0.053381890,0.052180655,0.022882806
8,159.997,1786884053667.544,18841485.479,0.000000000,0.997202396,-0.058791663,0.042809818,0.017269397
9,179.992,1786884053687.539,18841505.474,0.000000000,0.997534513,-0.057296209,0.037889022,0.014368780
10,199.987,1786884053707.534,18841525.469,0.000000000,0.997894168,-0.049743239,0.039559547,0.012954959
11,219.990,1786884053727.538,18841545.472,0.000000000,0.998683214,-0.025940429,0.042667948,0.011762229
12,239.988,1786884053747.536,18841565.470,0.000000000,0.998855352,-0.014846313,0.043319728,0.013817403
13,259.992,1786884053767.540,18841585.475,0.000000000,0.997183740,-0.015131400,0.068844952,0.025611456
14,279.991,1786884053787.538,18841605.473,0.000000000,0.994508743,-0.035142560,0.093920149,0.029940087
15,299.993,1786884053807.540,18841625.475,0.000000000,0.993945062,-0.046738837,0.094619222,0.030592740
16,319.990,1786884053827.537,18841645.472,0.000000000,0.994557858,-0.046002213,0.090761624,0.022379225
17,339.995,1786884053847.542,18841665.477,0.000000000,0.993762970,-0.048906062,0.097894959,0.021446479
18,359.991,1786884053867.538,18841685.473,0.000000000,0.990248382,-0.069280326,0.115685418,0.035004526
19,379.992,1786884053887.539,18841705.474,0.000000000,0.987989128,-0.081730925,0.122742124,0.046172224
20,399.994,1786884053907.541,18841725.476,0.000000000,0.985466480,-0.090349875,0.127970099,0.065699093
21,419.990,1786884053927.537,18841745.472,0.000000000,0.986400187,-0.083597064,0.122997150,0.069985263
22,439.988,1786884053947.535,18841765.470,0.000000000,0.991383493,-0.063567869,0.101402827,0.053247660
23,459.990,1786884053967.537,18841785.472,0.000000000,0.993362904,-0.055049747,0.094624259,0.035297547
24,479.989,1786884053987.537,18841805.472,0.000000000,0.994849145,-0.042542346,0.091960445,-0.002943214
25,499.990,1786884054007.537,18841825.472,0.000000000,0.994658172,-0.035977293,0.092661858,-0.027831137
26,519.992,1786884054027.539,18841845.474,0.000000000,0.993952811,-0.035193924,0.095407516,-0.041431643
27,539.990,1786884054047.538,18841865.472,0.000000000,0.993677914,-0.037241604,0.097429052,-0.041530833
28,559.990,1786884054067.537,18841885.472,0.000000000,0.993883193,-0.040049959,0.096951142,-0.034535378
29,579.987,1786884054087.534,18841905.469,0.000000000,0.994319201,-0.041074730,0.094863966,-0.025358412
30,599.995,1786884054107.543,18841925.478,0.000000000,0.994413793,-0.043960471,0.093712337,-0.020655597
31,619.988,1786884054127.535,18841945.470,0.000000000,0.994597375,-0.045942374,0.091520108,-0.017012428
32,639.987,1786884054147.534,18841965.469,0.000000000,0.994593680,-0.045665618,0.091945335,-0.015624639
33,659.987,1786884054167.535,18841985.470,0.000000000,0.994591057,-0.048379790,0.090997234,-0.012945456
34,679.992,1786884054187.539,18842005.474,0.000000000,0.994489312,-0.051754281,0.090105765,-0.013907307
35,699.992,1786884054207.539,18842025.474,0.000000000,0.994217396,-0.055113427,0.090436831,-0.017759828
36,719.986,1786884054227.533,18842045.468,0.000000000,0.993959665,-0.055559285,0.089825407,-0.029811582
37,739.991,1786884054247.538,18842065.473,0.000000000,0.993973255,-0.052626636,0.087903336,-0.038994726
38,759.984,1786884054267.531,18842085.466,0.000000000,0.994497836,-0.043644466,0.080138765,-0.051448628
39,779.989,1786884054287.537,18842105.472,0.000000000,0.994738579,-0.043379057,0.076835543,-0.052055348
40,799.992,1786884054307.539,18842125.474,0.000000000,0.995077789,-0.046123341,0.070601106,-0.052041952
41,819.985,1786884054327.532,18842145.468,0.000000000,0.995283306,-0.047111928,0.067351349,-0.051530689
42,839.989,1786884054347.536,18842165.471,0.000000000,0.995769441,-0.047929715,0.061312724,-0.048853636
43,859.991,1786884054367.539,18842185.473,0.000000000,0.996072292,-0.048936389,0.058079496,-0.045519616
44,879.987,1786884054387.534,18842205.469,0.000000000,0.996103227,-0.051352244,0.056366503,-0.044318188
45,899.985,1786884054407.532,18842225.467,0.000000000,0.996060491,-0.053611107,0.052225690,-0.047559083
46,919.988,1786884054427.535,18842245.470,0.000000000,0.996070147,-0.053189456,0.052005198,-0.048068795
47,939.986,1786884054447.533,18842265.468,0.000000000,0.996185243,-0.052602969,0.052806348,-0.045380097
48,959.988,1786884054467.535,18842285.470,0.000000000,0.996294081,-0.052162830,0.052441940,-0.043897793
