index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_ax,torso_ay,torso_az
0,0.000,1786884053507.547,18841325.482,0.000000000,0.000000000,0.000000000,0.000000000
1,19.991,1786884053527.538,18841345.473,0.000000000,0.000000000,0.000000000,0.000000000
2,39.986,1786884053547.533,18841365.468,0.000000000,0.000000000,0.000000000,0.000000000
3,59.984,1786884053567.531,18841385.466,0.000000000,0.000000000,0.000000000,0.000000000
4,79.986,1786884053587.533,18841405.468,0.000000000,0.000000000,0.000000000,0.000000000
5,99.988,1786884053607.535,18841425.470,0.000000000,0.000000000,0.000000000,0.000000000
6,119.994,1786884053627.541,18841445.476,0.000000000,0.000000000,0.000000000,0.000000000
7,139.992,1786884053647.539,18841465.474,0.000000000,0.000000000,0.000000000,0.000000000
8,159.997,1786884053667.544,18841485.479,0.000000000,0.000000000,0.000000000,0.000000000
9,179.992,1786884053687.539,18841505.474,0.000000000,0.000000000,0.000000000,0.000000000
10,199.987,1786884053707.534,18841525.469,0.000000000,0.000000000,0.000000000,0.000000000
11,219.990,1786884053727.538,18841545.472,0.000000000,0.000000000,0.000000000,0.000000000
12,239.988,1786884053747.536,18841565.470,0.000000000,0.000000000,0.000000000,0.000000000
13,259.992,1786884053767.540,18841585.475,0.000000000,0.000000000,0.000000000,0.000000000
14,279.991,1786884053787.538,18841605.473,0.000000000,0.000000000,0.000000000,0.000000000
15,299.993,1786884053807.540,18841625.475,0.000000000,0.000000000,0.000000000,0.000000000
16,319.990,1786884053827.537,18841645.472,0.000000000,0.000000000,0.000000000,0.000000000
17,339.995,1786884053847.542,18841665.477,0.000000000,0.000000000,0.000000000,0.000000000
18,359.991,1786884053867.538,18841685.473,0.000000000,0.000000000,0.000000000,0.000000000
19,379.992,1786884053887.539,18841705.474,0.000000000,0.000000000,0.000000000,0.000000000
20,399.994,1786884053907.541,18841725.476,0.000000000,0.000000000,0.000000000,0.000000000
21,419.990,1786884053927.537,18841745.472,0.000000000,0.000000000,0.000000000,0.000000000
22,439.988,1786884053947.535,18841765.470,0.000000000,0.000000000,0.000000000,0.000000000
23,459.990,1786884053967.537,18841785.472,0.000000000,0.000000000,0.000000000,0.000000000
