index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28
0,0.000,1786884053507.547,18841325.482,0.000000000,-0.288086057,0.002664601,-0.002224648,0.657329679,-0.357503802,0.000026711,-0.288748503,0.002525718,-0.000959205,0.656368196,-0.357207358,0.000029718,-0.015156684,-0.250479609,0.456230551,0.022573343,0.229660913,0.037991993,0.638411462,-0.011712983,0.007610495,0.016472733,0.068438381,-0.036679219,0.059794214,0.650615454,0.002086537,0.017271401,0.012073984
1,19.991,1786884053527.538,18841345.473,0.000000000,-0.317307949,0.001044524,-0.018432330,0.666662991,-0.350230157,-0.002017447,-0.319928110,0.003605509,-0.007227323,0.679855108,-0.354485899,0.000966565,-0.018874850,-0.236734346,0.413824975,0.037309039,0.222947821,0.030394666,0.636844575,-0.005854848,0.009400746,0.014696589,0.086415216,-0.044513755,0.060433175,0.646045864,0.000331545,0.018981034,0.010990492
2,39.986,1786884053547.533,18841365.468,0.000000000,-0.355750859,-0.013199571,-0.111268878,0.707026005,-0.336480916,-0.016020717,-0.345469415,0.005103651,-0.027367914,0.755058050,-0.337987185,-0.004782554,-0.024305250,-0.209586054,0.372216403,0.059403375,0.216323867,0.010265736,0.617509902,0.023929972,0.018314751,0.015050741,0.106186435,-0.057106096,0.061722860,0.628641367,-0.012812545,0.036365587,0.005279942
3,59.984,1786884053567.531,18841385.466,0.000000000,-0.388984084,-0.024460789,-0.212705806,0.752823532,-0.349454820,-0.031927098,-0.343461812,0.004332799,-0.029653274,0.820503891,-0.330192864,-0.019861739,-0.021740507,-0.184114277,0.331209183,0.090762965,0.213490292,-0.018450772,0.581434846,0.050958894,0.027384000,0.017275736,0.126964316,-0.068879463,0.060645863,0.597780824,-0.032727558,0.065101787,0.000734109
4,79.986,1786884053587.533,18841405.468,0.000000000,-0.448748350,-0.006105241,-0.254773676,0.794762552,-0.443246812,-0.039959274,-0.299340546,-0.014541682,-0.022129010,0.848990798,-0.310179710,-0.046871282,-0.026030958,-0.152306497,0.254710764,0.154992878,0.204466775,-0.050717697,0.503691912,0.062534258,0.039475024,0.020829979,0.168300092,-0.086484693,0.045104779,0.494487375,-0.072126642,0.134178132,0.010584584
5,99.988,1786884053607.535,18841425.470,0.000000000,-0.495725393,0.027153734,-0.226160422,0.803632498,-0.492568880,-0.031087512,-0.260180652,-0.038396385,-0.022770105,0.870630622,-0.301149845,-0.041449774,-0.025555262,-0.124564081,0.184872910,0.218072414,0.194110036,-0.072518557,0.434283257,0.060856696,0.045330875,0.017594853,0.198969528,-0.106347457,0.024294941,0.372474551,-0.102446109,0.199805707,0.024401292
6,119.994,1786884053627.541,18841445.476,0.000000000,-0.506467462,0.070333943,-0.203064173,0.790031791,-0.494821161,-0.012572374,-0.214768082,-0.053200282,-0.040497910,0.900615215,-0.328005552,-0.019514602,-0.015186734,-0.079247847,0.137133136,0.279037386,0.177201897,-0.088718399,0.365910381,0.045466278,0.045730360,0.014775777,0.204116255,-0.137684718,0.004625090,0.238461271,-0.126536116,0.254718035,0.033242911
7,139.992,1786884053647.539,18841465.474,0.000000000,-0.467431575,0.124259308,-0.195869312,0.765346944,-0.382101595,-0.004963532,-0.136297598,-0.067318216,-0.078191005,0.914323092,-0.365786582,0.008724689,-0.009545757,-0.006500104,0.125665143,0.344281614,0.154193431,-0.104168892,0.288016140,0.022752514,0.035277355,0.015366641,0.152638882,-0.199424833,0.007410295,0.109837309,-0.145835832,0.244023845,0.025726575
8,159.997,1786884053667.544,18841485.479,0.000000000,-0.439609796,0.141365513,-0.196154058,0.755480409,-0.274778426,-0.005028932,-0.097530730,-0.079998992,-0.097562999,0.907311320,-0.377935171,0.020131301,-0.014620694,0.023752755,0.132010832,0.368894577,0.147089839,-0.110567011,0.255967706,0.017050441,0.027461957,0.016632840,0.109089375,-0.232434988,0.021457188,0.073188044,-0.153862625,0.203754529,0.017843930
9,179.992,1786884053687.539,18841505.474,0.000000000,-0.454043329,0.101424798,-0.257405549,0.873286545,-0.126818076,-0.013497698,-0.046490364,-0.140417159,-0.143280551,0.836505294,-0.391931981,0.026549455,-0.044048224,0.046401367,0.128527194,0.397733539,0.150073946,-0.118782729,0.205589414,0.023500390,0.008023277,0.023127075,0.012527254,-0.278422862,0.056081515,0.053644974,-0.179563582,0.083132163,-0.005557320
