index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_wx,base_wy,base_wz
0,0.000,1786884053507.547,18841325.482,0.000000000,-0.161030620,1.072320223,-0.032364756
1,19.991,1786884053527.538,18841345.473,0.000000000,-0.376629829,2.728501558,0.094827361
2,39.986,1786884053547.533,18841365.468,0.000000000,-1.029737473,0.971384466,0.895882368
3,59.984,1786884053567.531,18841385.466,0.000000000,-0.876041353,0.778833687,1.062252641
4,79.986,1786884053587.533,18841405.468,0.000000000,-0.504254043,1.193934202,1.689943075
5,99.988,1786884053607.535,18841425.470,0.000000000,-0.724370480,1.188750029,0.476369083
6,119.994,1786884053627.541,18841445.476,0.000000000,-1.406060100,-0.191229120,-0.736198664
7,139.992,1786884053647.539,18841465.474,0.000000000,-1.382733822,-1.578405976,-1.327366590
8,159.997,1786884053667.544,18841485.479,0.000000000,-0.826451480,-2.107044220,-1.046423316
9,179.992,1786884053687.539,18841505.474,0.000000000,1.164000988,-0.347024202,-0.653910398
10,199.987,1786884053707.534,18841525.469,0.000000000,1.403699279,1.075484872,0.668714523
11,219.990,1786884053727.538,18841545.472,0.000000000,2.656867266,0.271793306,-0.338152319
12,239.988,1786884053747.536,18841565.470,0.000000000,1.752820849,-0.073665157,0.875251532
13,259.992,1786884053767.540,18841585.475,0.000000000,-1.282241702,3.869309902,0.976692021
14,279.991,1786884053787.538,18841605.473,0.000000000,-2.726093292,1.780555010,0.223047078
15,299.993,1786884053807.540,18841625.475,0.000000000,-0.769762516,-0.691291392,-0.447723925
16,319.990,1786884053827.537,18841645.472,0.000000000,0.030731587,0.792503953,-0.685741723
17,339.995,1786884053847.542,18841665.477,0.000000000,-0.926204383,1.846234441,0.031355530
18,359.991,1786884053867.538,18841685.473,0.000000000,-2.569555998,1.516957879,1.759910345
19,379.992,1786884053887.539,18841705.474,0.000000000,-2.732968092,1.342780948,2.120002508
20,399.994,1786884053907.541,18841725.476,0.000000000,0.053793073,-0.083129145,1.305446744
21,419.990,1786884053927.537,18841745.472,0.000000000,1.286584258,-1.454195380,0.159421653
22,439.988,1786884053947.535,18841765.470,0.000000000,2.257519960,-2.314719200,-2.587549686
23,459.990,1786884053967.537,18841785.472,0.000000000,1.725170612,-0.179023579,-3.967856169
24,479.989,1786884053987.537,18841805.472,0.000000000,1.643835187,0.042892966,-3.568774223
25,499.990,1786884054007.537,18841825.472,0.000000000,0.744025230,0.358404994,-2.841652155
26,519.992,1786884054027.539,18841845.474,0.000000000,0.004858313,0.499807149,-1.048483968
27,539.990,1786884054047.538,18841865.472,0.000000000,-0.329406142,0.087593094,0.358067483
28,559.990,1786884054067.537,18841885.472,0.000000000,-0.312265337,-0.275463253,0.927020431
29,579.987,1786884054087.534,18841905.469,0.000000000,-0.362590373,-0.173774406,1.026403427
30,599.995,1786884054107.543,18841925.478,0.000000000,-0.716608405,-0.421456456,0.606256664
31,619.988,1786884054127.535,18841945.470,0.000000000,-0.003352141,-0.012808179,0.244833887
32,639.987,1786884054147.534,18841965.469,0.000000000,-0.038708344,-0.011313540,0.381324679
33,659.987,1786884054167.535,18841985.470,0.000000000,-0.413296849,-0.221227333,0.081715077
34,679.992,1786884054187.539,18842005.474,0.000000000,-0.430528343,-0.058443241,-0.293558836
35,699.992,1786884054207.539,18842025.474,0.000000000,-0.346600622,0.137670949,-0.705186784
36,719.986,1786884054227.533,18842045.468,0.000000000,0.416450977,-0.112576202,-1.559539557
37,739.991,1786884054247.538,18842065.473,0.000000000,0.878559768,-0.259272486,-1.796695590
38,759.984,1786884054267.531,18842085.466,0.000000000,0.683761895,-0.716665030,-0.481953859
39,779.989,1786884054287.537,18842105.472,0.000000000,-0.041290268,-0.733294845,-0.193932816
40,799.992,1786884054307.539,18842125.474,0.000000000,-0.200553015,-0.652852356,-0.039872676
41,819.985,1786884054327.532,18842145.468,0.000000000,-0.073876873,-0.656036198,0.050486874
42,839.989,1786884054347.536,18842165.471,0.000000000,-0.053824689,-0.544157863,0.361233801
43,859.991,1786884054367.539,18842185.473,0.000000000,-0.084109254,-0.185374886,0.299712658
44,879.987,1786884054387.534,18842205.469,0.000000000,-0.462770700,-0.286982834,-0.080133781
45,899.985,1786884054407.532,18842225.467,0.000000000,0.040507466,-0.394398242,-0.333116233
46,919.988,1786884054427.535,18842245.470,0.000000000,0.009999492,0.079909153,0.093102269
47,939.986,1786884054447.533,18842265.468,0.000000000,0.030280406,-0.097724676,0.319927812
48,959.988,1786884054467.535,18842285.470,0.000000000,0.007019417,0.134315878,0.153465375
49,979.984,1786884054487.531,18842305.467,0.000000000,0.279060990,0.143595099,-0.365564674
50,999.987,1786884054507.534,18842325.469,0.000000000,0.397761285,-0.192501590,-0.556679547
51,1019.985,1786884054527.533,18842345.468,0.000000000,0.270088464,-0.315488905,-0.242706224
52,1039.987,1786884054547.534,18842365.470,0.000000000,0.275232345,-0.281293184,-0.362895340
