index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,dq_16,dq_17,dq_18,dq_19,dq_20,dq_21,dq_22,dq_23,dq_24,dq_25,dq_26,dq_27,dq_28
0,0.000,1786884053507.547,18841325.482,0.000000000,-1.185340881,0.161457717,-0.040566567,0.166720897,-0.033556841,0.000478136,-1.157551169,0.149246961,-0.070987932,0.071576186,-0.014338621,0.000276272,-0.188536167,0.613570511,-1.770328641,0.569271863,-0.305959851,-0.265001059,0.026366230,0.010275935,0.046968605,-0.093227595,0.737941802,-0.308095813,-0.012443914,-0.149573103,0.000360130,-0.006382598,0.001103918
1,19.991,1786884053527.538,18841345.473,0.000000000,-3.704398394,-0.667200863,-3.038316011,1.784672618,1.539187789,-0.410600334,-4.097124100,-0.112348236,-1.007902741,4.726222515,0.613087535,0.185767591,-0.473187178,1.152492881,-4.396007538,1.407699347,-0.537688017,-0.778459847,-0.330138385,1.145064116,0.291243196,-0.089813858,1.631114960,-0.665554345,0.143672228,-0.447175086,-0.348587006,0.364757329,-0.216439381
2,39.986,1786884053547.533,18841365.468,0.000000000,-2.416779518,-1.234092593,-7.363861084,3.398074865,0.227047950,-1.197006464,-0.860264421,0.113841251,-0.923439264,4.967459202,0.867443323,-0.709754527,-0.279379070,1.884347439,-2.468703747,1.665707588,-0.313933969,-1.712054014,-1.815173268,2.162779331,0.731043458,0.058965132,1.311595201,-0.859234452,0.032812510,-1.623434424,-1.146979928,1.602032185,-0.398198396
3,59.984,1786884053567.531,18841385.466,0.000000000,-2.162662745,-0.552191079,-6.322720528,2.863555670,-2.823477030,-1.104511142,0.962217331,-0.143097982,0.368815124,3.452153206,-0.161090568,-1.680655003,0.155841291,1.631007314,-2.840091705,2.265856028,-0.289609760,-1.777189970,-2.837868929,1.129759073,0.569696248,0.403136462,1.516750574,-0.760944903,-0.233079970,-2.679751158,-1.524671674,2.347851753,-0.139653996
4,79.986,1786884053587.533,18841405.468,0.000000000,-3.405253649,1.460610628,0.176600888,1.654050708,-5.002555370,-0.112368770,2.843056679,-1.565352678,0.124464788,0.600900114,1.533132792,-1.102923989,-0.519588590,1.547953129,-4.323858261,3.824954987,-0.509500444,-1.574886918,-4.392068386,0.408562124,0.562055349,-0.039908443,2.264926672,-1.022585034,-1.070368767,-6.710377216,-2.113034248,4.072844982,0.805347979
5,99.988,1786884053607.535,18841425.470,0.000000000,-2.743508816,2.834009171,2.595280647,0.059061825,-2.292646408,0.962214828,2.351646662,-1.455790281,-0.620290518,2.007796764,0.087000184,1.141298652,0.424578667,2.275485277,-4.608895779,4.295638561,-0.870305598,-1.334212184,-4.714235306,-0.489273250,0.328629196,-0.289122999,1.804186702,-1.529088974,-1.567550421,-8.899967194,-1.989036083,4.514609814,0.989513755
6,119.994,1786884053627.541,18841445.476,0.000000000,0.191052258,2.913452625,0.763723791,-1.328456163,1.071404696,1.399946690,3.023548841,-0.595115602,-1.266311169,2.079535007,-2.951763153,1.615535498,0.800699890,3.428776741,-2.576318502,3.932003021,-1.233186483,-0.973960996,-4.397713184,-1.322522640,-0.146827787,-0.100601055,-0.474977970,-2.432976246,-0.976633608,-8.599363327,-1.363812089,2.859762192,0.295645326
7,139.992,1786884053647.539,18841465.474,0.000000000,2.301201344,2.560111046,0.606279433,-0.835232019,7.398056507,-0.008145245,3.796293020,-0.848466754,-1.875417352,0.174463019,-1.378473639,1.288129091,-0.024520621,3.479000330,0.041794594,2.903034449,-0.959087074,-0.722916901,-3.574081421,-0.905653834,-0.704030454,0.065751761,-3.537508726,-3.374272823,0.885776520,-4.941484928,-0.770995021,-2.734626293,-0.679267645
8,159.997,1786884053667.544,18841485.479,0.000000000,3.263098001,1.009270310,-0.713202238,-1.353591800,14.491156578,0.002812958,4.427444935,-1.666963696,-2.186461687,-1.516522408,-1.138724089,1.090309858,-0.900327384,2.670132637,1.154785752,2.245970249,-0.582230210,-0.556873739,-3.072427988,-0.337902278,-0.835009038,0.199323446,-4.725508690,-3.208260775,1.653945684,-2.919878244,-0.929793537,-4.698092937,-0.914407492
9,179.992,1786884053687.539,18841505.474,0.000000000,-1.524472833,-3.173717737,-2.597282648,8.721968651,3.790567160,-0.546492875,2.016279697,-3.898855925,-1.208831429,-4.443603516,-0.547842622,0.023625391,-0.782820046,-0.431722134,0.298874348,0.473771781,0.792928159,-0.151659459,-2.285162210,0.575499296,-1.045374155,0.422545105,-4.998371124,-1.356930494,1.394442797,-0.091300562,-1.422537446,-6.323780537,-1.320952654
10,199.987,1786884053707.534,18841525.469,0.000000000,-5.759060860,-4.729791641,-3.498908758,15.329123497,-13.205161095,0.141966403,0.641419232,-4.664425850,-2.644968987,-5.511217117,4.433768749,-0.744180679,-1.551446557,-1.042768121,-0.689456522,-0.322170764,1.168778419,0.239321947,-1.901686788,0.786233127,-1.347803473,0.423484236,-4.621885777,-0.886924684,1.137578130,0.052797250,-1.298369527,-5.819572926,-1.560328603
11,219.990,1786884053727.538,18841545.472,0.000000000,-4.761978149,-1.685152769,1.721083164,7.433045387,-9.582761765,0.176431358,0.027145550,-3.799432278,1.782735944,-4.804060936,24.221248627,-1.926563382,1.138924837,-3.966522455,2.050985336,-3.052231550,2.641759396,1.423237443,-1.220951915,1.759572506,-1.788599372,0.888507903,-4.275519371,-0.200190380,1.077735424,-0.197144106,-1.046918869,-3.981689215,-2.455740452
12,239.988,1786884053747.536,18841565.470,0.000000000,-5.131833553,-0.748166859,0.662507057,4.983290672,-8.471765518,0.138915077,0.136657923,-2.159009218,2.483280182,1.330556154,1.905645609,4.781925201,0.687657654,-3.310978413,3.206125975,-4.148335457,2.600785732,1.718281388,-0.638639569,1.916536808,-1.702157140,1.028803945,-3.978910208,-0.907823443,1.136981010,-0.555583358,-0.851851106,-3.155220032,-2.313461542
13,259.992,1786884053767.540,18841585.475,0.000000000,-5.140484333,0.935149193,-4.017434120,-8.609433174,11.081697464,4.569317341,-2.973400116,-0.062004585,-2.303206921,4.531430721,-18.218780518,4.839931011,1.331422091,0.862387419,-2.929507494,-2.292433262,0.987719476,-0.267312586,-1.693777800,2.212305546,1.732889056,1.979873180,0.126364768,-2.001493931,0.116078846,-2.968400717,-0.270366818,-0.351153165,0.311673939
14,279.991,1786884053787.538,18841605.473,0.000000000,-0.824912548,1.173615336,-6.512972832,-1.530915499,-11.503600121,-5.614806652,-0.561054587,1.216803670,-3.276568890,2.812803507,-13.603761673,3.616663694,1.480784297,2.770763397,-0.973981321,-1.206979036,-0.211702764,-0.200951636,-2.726379871,2.313662291,1.585446835,1.965590954,-0.329457551,-2.077086926,-0.032325406,-2.939366102,-0.482046455,-0.357588172,0.947627008
15,299.993,1786884053807.540,18841625.475,0.000000000,-2.268822670,0.015400580,-1.734227300,7.034655571,-6.549603462,-5.305635452,0.896868646,0.855371475,1.421633482,2.145081758,-10.961958885,-1.298147440,1.694177032,0.349263340,2.447498798,-1.811376691,0.223876432,0.292173326,-2.267960787,2.253792763,0.781015575,1.608675122,-1.185608745,-0.469365180,0.069702104,-1.422250152,-1.441904187,-1.043046594,0.388923973
16,319.990,1786884053827.537,18841645.472,0.000000000,-2.977427959,0.006208289,-0.230992272,5.369886398,-3.340311766,-2.561382055,-1.382119298,0.422347009,2.531630993,2.183571577,-6.822445869,-1.760849953,1.621463776,-0.412340671,-0.095916435,-0.984492421,0.262038827,-0.036449634,-1.211288095,2.375190735,0.993953109,0.712440848,0.608475447,0.624042213,0.944908023,-0.734880924,-1.728548288,-0.436507165,0.476472437
17,339.995,1786884053847.542,18841665.477,0.000000000,-3.748188734,0.083499946,-1.464297414,4.125248909,-2.425719023,-2.734373808,-2.729993582,0.884445369,0.715619266,3.304116964,-2.809226990,0.638780594,0.735004663,0.822744966,-1.673389435,-0.479747295,0.009730411,-0.285867512,-1.112672567,2.084455967,1.456166506,0.148585364,1.545169115,0.793803811,1.180069327,-0.820840180,-1.614444852,-0.152816534,0.919647396
18,359.991,1786884053867.538,18841685.473,0.000000000,-2.819090605,-0.543282509,-3.790020466,2.095126867,-1.076489925,-2.613841534,-1.836664319,2.196916342,-2.081202030,3.610033035,2.242084503,0.269173503,-0.866501927,3.172315359,-1.333886147,-0.285798430,-0.324553162,-0.421596467,-1.273361683,1.442025185,1.283326149,-0.645789802,2.605571747,1.076016068,0.869037271,-1.006194472,-1.531206012,-0.259907484,1.253362894
19,379.992,1786884053887.539,18841705.474,0.000000000,-2.221956015,-0.773842812,-3.995385647,1.177975178,-0.547716379,-2.168173313,-1.638588548,2.425206423,-2.231631517,3.441573143,3.931690216,0.074653544,-1.023284316,3.614509583,-1.126288772,-0.239920944,-0.362888873,-0.477632940,-1.307927132,1.218542695,0.962972045,-0.733873487,3.068150043,1.219505310,0.704571187,-0.929139793,-1.414497614,-0.339617342,1.126591086
20,399.994,1786884053907.541,18841725.476,0.000000000,0.583503485,-1.260119677,-0.870946705,-0.281676859,0.198444232,-0.533793151,-0.944649339,-0.561123788,-0.902081132,3.695143461,0.590943575,-2.019444704,-1.423917890,0.509972334,1.161034107,0.145286098,0.489500940,0.486254394,-0.930139661,1.146432281,-0.997236311,0.075275578,1.692280173,1.834793806,1.640066028,0.740139246,-0.558855772,-0.895872056,0.940136194
21,419.990,1786884053927.537,18841745.472,0.000000000,2.828970194,-0.877122939,0.314910948,-0.781930566,0.204170361,-0.242528588,-0.273303598,-1.575748324,-0.294899225,2.301142216,0.021361554,-1.387670159,-1.240312934,-0.847650290,3.180769920,-0.007969165,0.861306429,0.942290604,-0.430170417,0.574598193,-1.606894493,0.322912514,0.536462784,1.796335578,1.845069051,1.546415806,-0.631451905,-1.010187387,1.071216583
