index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,left_hand_dq_0,left_hand_dq_1,left_hand_dq_2,left_hand_dq_3,left_hand_dq_4,left_hand_dq_5,left_hand_dq_6
0,0.000,1786883984622.468,18772440.403,0.000000000,0.001015788,-0.245288312,-0.012985581,0.005126531,0.006277317,0.005153476,0.006254836
1,19.979,1786883984642.447,18772460.382,0.000000000,0.000971672,-0.309411079,0.121814772,-0.139163777,-0.129587457,-0.120643571,-0.126852781
2,39.977,1786883984662.445,18772480.380,0.000000000,0.001167807,-0.387393624,0.571120441,-0.578716516,-0.571046829,-0.547341108,-0.566387951
3,59.978,1786883984682.446,18772500.381,0.000000000,0.001312003,-0.405827701,0.747863770,-0.746863484,-0.743717611,-0.729537666,-0.741143048
4,79.979,1786883984702.447,18772520.382,0.000000000,0.001353355,-0.414471477,1.027364254,-1.016441822,-1.017154455,-1.031363368,-1.019361734
5,99.978,1786883984722.446,18772540.381,0.000000000,0.001270204,-0.415078282,1.184274673,-1.168629050,-1.171777248,-1.192707300,-1.175331473
6,119.977,1786883984742.445,18772560.380,0.000000000,0.001183695,-0.419403791,1.305888534,-1.266920328,-1.290013194,-1.297648430,-1.294550538
7,139.978,1786883984762.446,18772580.380,0.000000000,0.000970644,-0.441132635,1.423676968,-1.374247074,-1.410855412,-1.384975553,-1.412432909
8,159.980,1786883984782.448,18772600.383,0.000000000,0.000866752,-0.456104934,1.467716694,-1.422615170,-1.459350824,-1.413333297,-1.457976699
9,179.977,1786883984802.445,18772620.380,0.000000000,0.000858482,-0.479393750,1.534334421,-1.506646037,-1.537483931,-1.471485257,-1.532291055
10,199.981,1786883984822.448,18772640.383,0.000000000,0.000891750,-0.476753831,1.560676575,-1.536288977,-1.567690849,-1.500505447,-1.562407136
11,219.981,1786883984842.448,18772660.383,0.000000000,0.001045101,-0.400576472,1.609281778,-1.580900311,-1.614808440,-1.549982429,-1.610203743
12,239.990,1786883984862.458,18772680.392,0.000000000,0.000999899,-0.321660757,1.640191197,-1.589893460,-1.638509512,-1.565988779,-1.635085344
13,259.982,1786883984882.449,18772700.385,0.000000000,0.001088940,-0.164821118,1.679812908,-1.594792962,-1.660032868,-1.582177997,-1.658828497
14,279.977,1786883984902.444,18772720.379,0.000000000,0.001204656,-0.077036567,1.698224545,-1.595410585,-1.667625308,-1.589139462,-1.667414427
15,299.984,1786883984922.452,18772740.387,0.000000000,0.001451125,-0.006170172,1.733246207,-1.610470533,-1.679603100,-1.604749918,-1.679129243
16,319.977,1786883984942.445,18772760.380,0.000000000,0.001460614,-0.002444728,1.749958277,-1.629045606,-1.687907219,-1.626183152,-1.687357783
17,339.978,1786883984962.446,18772780.381,0.000000000,0.001357906,-0.004370197,1.757655978,-1.655392289,-1.696946740,-1.651952028,-1.696083307
18,359.977,1786883984982.445,18772800.379,0.000000000,0.001213829,-0.005999891,1.760618567,-1.678140044,-1.704938531,-1.665283918,-1.702891231
19,379.978,1786883985002.446,18772820.380,0.000000000,0.001154515,-0.006733340,1.761970043,-1.685025692,-1.710005045,-1.670192003,-1.707946062
20,399.977,1786883985022.445,18772840.380,0.000000000,0.001086984,-0.007925909,1.761350155,-1.681936741,-1.714769363,-1.677707434,-1.714389086
21,419.979,1786883985042.446,18772860.381,0.000000000,0.001102548,-0.008452981,1.759805560,-1.686201572,-1.717704892,-1.692472100,-1.718730450
22,439.977,1786883985062.445,18772880.380,0.000000000,0.000982077,-0.009165673,1.755454659,-1.706925273,-1.724535346,-1.730836511,-1.728060484
23,459.977,1786883985082.445,18772900.380,0.000000000,0.000957616,-0.009089395,1.753655195,-1.717512846,-1.727316856,-1.747605801,-1.731869459
24,479.978,1786883985102.446,18772920.381,0.000000000,0.000961592,-0.009241426,1.752477765,-1.714488268,-1.730803967,-1.747693539,-1.735915542
25,499.976,1786883985122.444,18772940.379,0.000000000,0.001013929,-0.009334428,1.753450632,-1.700072408,-1.732070565,-1.727175593,-1.736122847
26,519.983,1786883985142.451,18772960.386,0.000000000,0.000997900,-0.008606479,1.756280541,-1.674831748,-1.731179237,-1.695912123,-1.734541893
27,539.982,1786883985162.449,18772980.384,0.000000000,0.000937556,-0.008001493,1.760197639,-1.646361470,-1.728701830,-1.659703374,-1.731714129
28,559.983,1786883985182.450,18773000.385,0.000000000,0.000930816,-0.008380213,1.760105968,-1.648073912,-1.728968382,-1.655870438,-1.731749773
29,580.003,1786883985202.471,18773020.406,0.000000000,0.001240040,-0.009726397,1.754431963,-1.687602043,-1.733669400,-1.690173388,-1.734908581
30,599.980,1786883985222.448,18773040.383,0.000000000,0.001335161,-0.010138161,1.748512149,-1.726756096,-1.738171697,-1.729780555,-1.738185406
31,619.976,1786883985242.443,18773060.378,0.000000000,0.001301317,-0.009694411,1.740493178,-1.775765538,-1.740932822,-1.783405423,-1.740642071
32,639.978,1786883985262.446,18773080.381,0.000000000,0.001244894,-0.008676210,1.738436222,-1.784681678,-1.739539742,-1.795187831,-1.739789605
33,659.975,1786883985282.443,18773100.378,0.000000000,0.001272125,-0.007870173,1.736065745,-1.789107442,-1.735260129,-1.800165296,-1.736056924
34,679.980,1786883985302.448,18773120.383,0.000000000,0.001310219,-0.007712223,1.735288858,-1.787053466,-1.733044267,-1.798305273,-1.733838797
35,699.977,1786883985322.444,18773140.379,0.000000000,0.001343218,-0.007508102,1.735129833,-1.769570231,-1.729178786,-1.789903164,-1.729724526
36,719.976,1786883985342.444,18773160.379,0.000000000,0.001199645,-0.007492243,1.734830022,-1.759924769,-1.726408839,-1.779345393,-1.726947904
37,739.980,1786883985362.447,18773180.382,0.000000000,0.001052757,-0.007288726,1.735731840,-1.748359084,-1.724135995,-1.760131240,-1.724836469
38,759.978,1786883985382.446,18773200.381,0.000000000,0.000980239,-0.007474213,1.738752246,-1.730257988,-1.723163128,-1.730951548,-1.724094629
39,779.980,1786883985402.448,18773220.383,0.000000000,0.000988535,-0.008146646,1.742825270,-1.718727589,-1.726235509,-1.714527607,-1.727293730
40,799.977,1786883985422.445,18773240.380,0.000000000,0.001011233,-0.008543141,1.746759534,-1.713309169,-1.730636954,-1.703532934,-1.732361674
41,819.977,1786883985442.445,18773260.380,0.000000000,0.001101969,-0.008523779,1.747973323,-1.709490180,-1.732076645,-1.702148318,-1.734128952
42,839.979,1786883985462.447,18773280.381,0.000000000,0.001323165,-0.009458285,1.746993423,-1.721921563,-1.735774398,-1.714521766,-1.736819148
43,859.980,1786883985482.447,18773300.382,0.000000000,0.001387207,-0.009903816,1.745320439,-1.733616471,-1.737659812,-1.726248860,-1.737701178
44,879.976,1786883985502.443,18773320.379,0.000000000,0.001371393,-0.009377807,1.740588307,-1.744937778,-1.736977935,-1.745880127,-1.736689091
