index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,left_hand_q_0,left_hand_q_1,left_hand_q_2,left_hand_q_3,left_hand_q_4,left_hand_q_5,left_hand_q_6
0,0.000,1786883984622.468,18772440.403,0.000000000,-0.006699092,0.146309629,0.071030796,-0.034417115,-0.040436804,-0.034878843,-0.040336996
1,19.979,1786883984642.447,18772460.382,0.000000000,-0.006688934,0.143366158,0.071568608,-0.035087906,-0.041053478,-0.035456881,-0.040940106
2,39.977,1786883984662.445,18772480.380,0.000000000,-0.006667400,0.136085346,0.079837695,-0.043644987,-0.049392790,-0.043400172,-0.049188368
3,59.978,1786883984682.446,18772500.381,0.000000000,-0.006654802,0.132045582,0.086888991,-0.050717950,-0.056416560,-0.050249111,-0.056178853
4,79.979,1786883984702.447,18772520.382,0.000000000,-0.006627653,0.123751894,0.105475053,-0.069166370,-0.074846573,-0.068764582,-0.074618697
5,99.978,1786883984722.446,18772540.381,0.000000000,-0.006608421,0.117512845,0.122495532,-0.086016983,-0.091698013,-0.085924737,-0.091515839
6,119.977,1786883984742.445,18772560.380,0.000000000,-0.006590143,0.111268356,0.141513571,-0.104579851,-0.110492222,-0.104917392,-0.110373482
7,139.978,1786883984762.446,18772580.380,0.000000000,-0.006569249,0.102673501,0.169178575,-0.131305754,-0.137861237,-0.132033721,-0.137800142
8,159.980,1786883984782.448,18772600.383,0.000000000,-0.006560261,0.098153248,0.183751300,-0.145405918,-0.152336717,-0.146110147,-0.152272105
9,179.977,1786883984802.445,18772620.380,0.000000000,-0.006543359,0.088698611,0.213975191,-0.174918860,-0.182533383,-0.175077528,-0.182388261
10,199.981,1786883984822.448,18772640.383,0.000000000,-0.006534529,0.083916232,0.229518160,-0.190213695,-0.198138267,-0.190011561,-0.197939873
11,219.981,1786883984842.448,18772660.383,0.000000000,-0.006514719,0.075217038,0.261347324,-0.221573621,-0.230113968,-0.220693663,-0.229815096
12,239.990,1786883984862.458,18772680.392,0.000000000,-0.006499225,0.070009261,0.285805732,-0.245331660,-0.254572183,-0.244087175,-0.254219860
13,259.982,1786883984882.449,18772700.385,0.000000000,-0.006478719,0.065462135,0.319107592,-0.277220905,-0.287629724,-0.275599957,-0.287231445
14,279.977,1786883984902.444,18772720.379,0.000000000,-0.006466988,0.064450026,0.336041868,-0.293163985,-0.304287374,-0.291480333,-0.303886771
15,299.984,1786883984922.452,18772740.387,0.000000000,-0.006439765,0.064045519,0.370457321,-0.325232744,-0.337793440,-0.323437631,-0.337387651
16,319.977,1786883984942.445,18772760.380,0.000000000,-0.006417635,0.064002447,0.396634638,-0.349559754,-0.363068908,-0.347713977,-0.362655997
17,339.978,1786883984962.446,18772780.381,0.000000000,-0.006396684,0.063950069,0.422973126,-0.374241114,-0.388474584,-0.372352242,-0.388050884
18,359.977,1786883984982.445,18772800.379,0.000000000,-0.006377738,0.063868552,0.449372321,-0.399303883,-0.414009482,-0.397282481,-0.413562506
19,379.978,1786883985002.446,18772820.380,0.000000000,-0.006360152,0.063770719,0.475795120,-0.424574524,-0.439638495,-0.422338098,-0.439160734
20,399.977,1786883985022.445,18772840.380,0.000000000,-0.006337893,0.063620456,0.511031568,-0.458222598,-0.473897487,-0.455804050,-0.473396897
21,419.979,1786883985042.446,18772860.381,0.000000000,-0.006327014,0.063537680,0.528634667,-0.475072265,-0.491066605,-0.472678453,-0.490571797
22,439.977,1786883985062.445,18772880.380,0.000000000,-0.006306175,0.063358814,0.563776910,-0.509047985,-0.525506437,-0.507012665,-0.525064170
23,459.977,1786883985082.445,18772900.380,0.000000000,-0.006296576,0.063267700,0.581317902,-0.526196003,-0.542772830,-0.524447203,-0.542373717
24,479.978,1786883985102.446,18772920.381,0.000000000,-0.006277516,0.063082434,0.616367519,-0.560577929,-0.577370763,-0.559495687,-0.577073216
25,499.976,1786883985122.444,18772940.379,0.000000000,-0.006262665,0.062944002,0.642664790,-0.586146235,-0.603343666,-0.585510194,-0.603113890
26,519.983,1786883985142.451,18772960.386,0.000000000,-0.006247695,0.062810898,0.668994963,-0.611377120,-0.629316092,-0.611102581,-0.629141748
27,539.982,1786883985162.449,18772980.384,0.000000000,-0.006228334,0.062650278,0.704174936,-0.644485712,-0.663906455,-0.644518673,-0.663791716
28,559.983,1786883985182.450,18773000.385,0.000000000,-0.006218981,0.062567517,0.721778095,-0.660944104,-0.681194365,-0.661076605,-0.681108654
29,580.003,1786883985202.471,18773020.406,0.000000000,-0.006196988,0.062384788,0.756922960,-0.694321632,-0.715822935,-0.694509387,-0.715774417
30,599.980,1786883985222.448,18773040.383,0.000000000,-0.006177574,0.062233962,0.783181667,-0.720024049,-0.741874099,-0.720241368,-0.741830945
31,619.976,1786883985242.443,18773060.378,0.000000000,-0.006151143,0.062035888,0.818050504,-0.755185187,-0.776677072,-0.755524397,-0.776629090
32,639.978,1786883985262.446,18773080.381,0.000000000,-0.006138491,0.061945751,0.835438311,-0.773019314,-0.794077873,-0.773462594,-0.794031203
33,659.975,1786883985282.443,18773100.378,0.000000000,-0.006113467,0.061783761,0.870174289,-0.808787286,-0.828815281,-0.809463739,-0.828782558
34,679.980,1786883985302.448,18773120.383,0.000000000,-0.006100445,0.061706346,0.887529075,-0.826663792,-0.846151233,-0.827451766,-0.846126437
35,699.977,1786883985322.444,18773140.379,0.000000000,-0.006073117,0.061554614,0.922231674,-0.862190604,-0.880763471,-0.863330781,-0.880752206
36,719.976,1786883985342.444,18773160.379,0.000000000,-0.006054386,0.061442293,0.948255777,-0.888636112,-0.906672895,-0.890075088,-0.906669974
37,739.980,1786883985362.447,18773180.382,0.000000000,-0.006037952,0.061331365,0.974283814,-0.914929211,-0.932545543,-0.916593313,-0.932552218
38,759.978,1786883985382.446,18773200.381,0.000000000,-0.006017754,0.061184902,1.009029865,-0.949662685,-0.967005849,-0.951441228,-0.967030704
39,779.980,1786883985402.448,18773220.383,0.000000000,-0.006002969,0.061066777,1.035148621,-0.975495219,-0.992877722,-0.977236688,-0.992918074
40,799.977,1786883985422.445,18773240.380,0.000000000,-0.005983272,0.060897682,1.070058823,-1.009790301,-1.027459860,-1.011367440,-1.027529359
41,819.977,1786883985442.445,18773260.380,0.000000000,-0.005972571,0.060812425,1.087537289,-1.026894093,-1.044778705,-1.028385878,-1.044867277
42,839.979,1786883985462.447,18773280.381,0.000000000,-0.005947614,0.060630996,1.122490048,-1.061202049,-1.079463840,-1.062553644,-1.079584002
43,859.980,1786883985482.447,18773300.382,0.000000000,-0.005933950,0.060533442,1.139949203,-1.078505516,-1.096836209,-1.079777837,-1.096959710
44,879.976,1786883985502.443,18773320.379,0.000000000,-0.005906464,0.060337976,1.174798489,-1.113383174,-1.131596923,-1.114579678,-1.131711364
45,899.985,1786883985522.453,18773340.388,0.000000000,-0.005884934,0.060203988,1.200872421,-1.139515877,-1.157616258,-1.140779495,-1.157728076
46,919.976,1786883985542.444,18773360.379,0.000000000,-0.005851937,0.060035996,1.235541821,-1.174243927,-1.192202449,-1.175564170,-1.192299128
47,939.977,1786883985562.445,18773380.379,0.000000000,-0.005835165,0.059955236,1.252844453,-1.191531062,-1.209454656,-1.192831874,-1.209534049
48,959.979,1786883985582.447,18773400.382,0.000000000,-0.005803971,0.059796225,1.287415504,-1.225937605,-1.243903875,-1.227094531,-1.243936539
