index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_wx,base_wy,base_wz
0,0.000,1786883984622.468,18772440.403,0.000000000,-0.266464889,1.079360962,-0.131457925
1,19.979,1786883984642.447,18772460.382,0.000000000,-0.393724829,2.850131989,-0.001651798
2,39.977,1786883984662.445,18772480.380,0.000000000,-1.239658713,1.090007067,0.873129547
3,59.978,1786883984682.446,18772500.381,0.000000000,-1.002252936,1.063294053,0.772330046
4,79.979,1786883984702.447,18772520.382,0.000000000,-0.956059992,1.272707820,1.181991696
5,99.978,1786883984722.446,18772540.381,0.000000000,-1.034344435,0.588328302,0.787615657
6,119.977,1786883984742.445,18772560.380,0.000000000,-1.130876303,-0.406776220,-0.859067678
7,139.978,1786883984762.446,18772580.380,0.000000000,-0.840075612,-1.473181605,-1.736999273
8,159.980,1786883984782.448,18772600.383,0.000000000,-0.250280827,-2.183509350,-1.157746553
9,179.977,1786883984802.445,18772620.380,0.000000000,0.698240161,-1.185384870,-0.351205885
10,199.981,1786883984822.448,18772640.383,0.000000000,0.907315493,-0.997983754,-0.372416914
11,219.981,1786883984842.448,18772660.383,0.000000000,3.245476723,-1.565076351,-1.278005600
12,239.990,1786883984862.458,18772680.392,0.000000000,2.688393116,1.374535441,-2.020098209
13,259.982,1786883984882.449,18772700.385,0.000000000,-0.359028310,1.164342761,1.224670291
14,279.977,1786883984902.444,18772720.379,0.000000000,-0.687201917,1.229937434,1.066757679
15,299.984,1786883984922.452,18772740.387,0.000000000,-1.054140329,0.600647867,0.106007822
16,319.977,1786883984942.445,18772760.380,0.000000000,-1.102085233,0.661307454,-0.124423146
17,339.978,1786883984962.446,18772780.381,0.000000000,-0.496262610,1.136586428,-0.676387906
18,359.977,1786883984982.445,18772800.379,0.000000000,0.294308931,0.505612195,-0.924830258
19,379.978,1786883985002.446,18772820.380,0.000000000,0.755566835,-0.755681098,-1.132971287
20,399.977,1786883985022.445,18772840.380,0.000000000,0.896195650,-1.250373244,-1.429553151
21,419.979,1786883985042.446,18772860.381,0.000000000,0.802314162,-1.518651843,-1.559402108
22,439.977,1786883985062.445,18772880.380,0.000000000,1.303302526,-1.015294075,-0.849766672
23,459.977,1786883985082.445,18772900.380,0.000000000,0.996670604,-0.839897513,0.126304477
24,479.978,1786883985102.446,18772920.381,0.000000000,0.138711005,-0.314264297,0.913650572
25,499.976,1786883985122.444,18772940.379,0.000000000,-0.146551147,-0.192576200,0.711078763
26,519.983,1786883985142.451,18772960.386,0.000000000,-0.368256688,-0.091877759,-0.778087914
27,539.982,1786883985162.449,18772980.384,0.000000000,0.454123080,-0.320058167,-1.773640633
28,559.983,1786883985182.450,18773000.385,0.000000000,0.405712724,0.393213719,-0.949527860
29,580.003,1786883985202.471,18773020.406,0.000000000,0.829030037,0.601855636,-0.564252853
30,599.980,1786883985222.448,18773040.383,0.000000000,0.642985880,0.030088918,-0.385774046
31,619.976,1786883985242.443,18773060.378,0.000000000,0.055117883,-0.324878633,-0.097409092
32,639.978,1786883985262.446,18773080.381,0.000000000,-0.389183879,-0.701966763,0.124291226
33,659.975,1786883985282.443,18773100.378,0.000000000,-0.295365214,-0.094637267,0.215591982
34,679.980,1786883985302.448,18773120.383,0.000000000,-0.134792224,0.080860861,0.325511307
35,699.977,1786883985322.444,18773140.379,0.000000000,0.052879479,-0.211216390,0.664987206
36,719.976,1786883985342.444,18773160.379,0.000000000,0.150166795,0.231609792,1.140199304
37,739.980,1786883985362.447,18773180.382,0.000000000,-0.195603997,0.378625542,1.476476073
38,759.978,1786883985382.446,18773200.381,0.000000000,-0.789438605,-0.093480244,1.510355830
39,779.980,1786883985402.448,18773220.383,0.000000000,-1.383566618,-0.258270353,0.804265916
40,799.977,1786883985422.445,18773240.380,0.000000000,-0.279091775,0.356112093,-0.083141454
41,819.977,1786883985442.445,18773260.380,0.000000000,-0.157580078,-0.143833637,0.411155552
42,839.979,1786883985462.447,18773280.381,0.000000000,0.624486983,0.051003702,0.335298419
43,859.980,1786883985482.447,18773300.382,0.000000000,0.711696148,0.016628256,0.216386244
44,879.976,1786883985502.443,18773320.379,0.000000000,-0.472184390,-0.621970296,0.364820540
45,899.985,1786883985522.453,18773340.388,0.000000000,-0.272486955,-0.238924861,-0.302562356
46,919.976,1786883985542.444,18773360.379,0.000000000,-0.047455482,0.144803494,-0.626934409
47,939.977,1786883985562.445,18773380.379,0.000000000,-0.020758031,-0.123809382,-0.526612937
48,959.979,1786883985582.447,18773400.382,0.000000000,-0.078222543,-0.462216854,-0.223616645
49,979.979,1786883985602.447,18773420.382,0.000000000,-0.140912086,-0.446822673,0.012103864
50,999.977,1786883985622.445,18773440.380,0.000000000,-0.111427210,-0.107609473,0.266046524
