index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16,act_17,act_18,act_19,act_20,act_21,act_22,act_23,act_24,act_25,act_26,act_27,act_28
0,0.000,1786883984622.468,18772440.403,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,19.979,1786883984642.447,18772460.382,0.000000000,-1.100594282,0.373451114,0.598883927,0.765013158,-0.240932032,-0.461359471,-1.265072346,-0.108014464,-0.593965232,0.035305642,1.567074180,0.506524861,-1.260756731,0.354498535,0.398985654,-0.037931405,0.313370943,-0.038618620,0.050997145,-0.132057890,0.236190066,-0.127509445,-0.522982180,0.394929290,-0.157392159,0.277200073,0.150155351,0.062517688,-0.307346791
2,39.977,1786883984662.445,18772480.380,0.000000000,-1.419481397,0.914803684,0.768053472,0.544979751,-0.690524161,-0.474537820,-1.706000686,0.464616835,-0.989525616,0.455132693,1.531245828,0.760739207,-2.096053123,0.004629251,0.271275967,0.017439209,0.309382111,-0.184642881,-0.145319194,-0.304278761,0.126322061,-0.405992329,-1.401811957,0.394222885,-0.260459125,0.381607682,-0.107702009,0.179454327,-0.327815801
3,59.978,1786883984682.446,18772500.381,0.000000000,-1.761913896,1.404345512,0.740099847,0.270883977,-0.687125921,0.041302200,-1.290840268,0.769768178,-1.469213367,0.205038890,1.482972503,0.977655113,-2.659702539,-0.681497216,0.052954122,-0.179809839,-0.067690700,-0.198882937,-0.281658471,-0.379286379,-0.178718790,-0.709739089,-2.377645254,0.300407887,-0.376514971,0.338140428,-0.251981109,0.241157770,-0.187654927
4,79.979,1786883984702.447,18772520.382,0.000000000,-1.408196330,1.250685930,0.280314952,0.208169892,-0.178317025,0.815218806,-0.037507161,0.134389922,-1.776193976,-0.088552907,1.430521250,0.940519452,-2.864362240,-0.892282844,-0.061829895,-0.238868594,-0.470425636,-0.046373267,-0.133864343,-0.347301930,-0.509948313,-1.045851827,-3.429310560,0.181310788,-0.538282573,0.299390763,-0.353005886,0.079410344,0.068054497
5,99.978,1786883984722.446,18772540.381,0.000000000,-0.127851993,0.174851879,0.121183515,0.444946289,0.195492908,1.205671072,0.252048612,-0.465421230,-1.418722510,-0.054401722,1.166331649,0.483145177,-2.681899309,-0.830160916,-0.355905116,-0.401686102,-0.535684526,0.124059290,0.123851918,-0.497643024,-0.548775196,-1.355972767,-3.777378321,-0.015572866,-0.586036801,0.049083043,-0.489205480,-0.173366159,0.248787209
6,119.977,1786883984742.445,18772560.380,0.000000000,0.589223206,-0.314614534,0.041988108,0.536122501,0.202250749,0.935295880,0.013806826,-0.625889361,-0.192381993,-0.080881521,0.915837884,-0.096204147,-1.890534520,-1.060170412,-0.247042909,-0.516851425,-0.295988232,0.016548533,0.178721219,-0.596788883,-0.045960296,-1.418602586,-3.024878502,-0.173925892,-0.431424111,-0.202196300,-0.518055141,-0.341485500,0.114945665
7,139.978,1786883984762.446,18772580.380,0.000000000,0.541145086,0.010479398,-0.204404622,0.440330684,0.054791018,0.128921643,0.029664060,-0.568567574,1.122862339,-0.222797051,0.653487802,-0.583236635,-0.687960446,-0.863720179,-0.103663534,-0.376870483,-0.031979047,-0.181309104,0.191344589,-0.568858445,0.616917312,-1.353168845,-1.911420584,-0.211806521,-0.327922225,-0.484603614,-0.383426189,-0.262497187,0.021330100
8,159.980,1786883984782.448,18772600.383,0.000000000,0.314069241,0.403849721,-0.483900249,0.320925146,-0.282518029,-0.767678380,-0.016309323,-0.534837663,1.863015056,-0.457489610,0.294861704,-0.769881248,0.377554804,-0.653347850,0.095855653,-0.162018836,0.161258712,-0.194694638,0.212362617,-0.521377742,1.067771077,-1.296190381,-0.910185158,-0.094616123,-0.397317976,-0.835140228,-0.394720137,0.051916406,0.058913480
9,179.977,1786883984802.445,18772620.380,0.000000000,0.185248077,0.412846267,-0.573277175,0.288404733,-0.554669797,-1.118234515,-0.265295953,-0.593593061,2.130672693,-0.549504220,0.036212478,-0.784043252,0.939378679,-0.383992285,0.206576541,0.042688556,0.268719643,-0.215608776,0.196419865,-0.478033572,1.174190998,-1.315656781,-0.281920463,-0.039418988,-0.556181014,-1.255492568,-0.623441100,0.448565662,-0.006204490
