index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_qw,torso_qx,torso_qy,torso_qz
0,0.000,1786880396053.472,15183871.407,0.000000000,0.964236200,-0.107647210,0.240311012,-0.030186048
1,20.013,1786880396073.485,15183891.420,0.000000000,0.967923880,-0.102729812,0.227716103,-0.026744613
2,40.012,1786880396093.484,15183911.419,0.000000000,0.972685814,-0.097238146,0.210019797,-0.017852673
3,59.996,1786880396113.468,15183931.403,0.000000000,0.977678061,-0.094031334,0.187887043,-0.001477059
4,79.993,1786880396133.466,15183951.401,0.000000000,0.982687831,-0.090523928,0.160736203,0.017143542
5,99.993,1786880396153.465,15183971.400,0.000000000,0.987520158,-0.080335870,0.132489920,0.028223276
6,119.992,1786880396173.464,15183991.399,0.000000000,0.991275966,-0.062862933,0.111700714,0.030711731
7,139.992,1786880396193.464,15184011.399,0.000000000,0.993586481,-0.043948859,0.101508506,0.023461001
8,159.991,1786880396213.463,15184031.398,0.000000000,0.994372368,-0.030815685,0.100889653,0.009761865
9,179.990,1786880396233.462,15184051.397,0.000000000,0.992389679,-0.035181191,0.117936194,-0.004013183
10,199.992,1786880396253.465,15184071.400,0.000000000,0.990040004,-0.044102933,0.132687911,-0.016420534
11,219.991,1786880396273.463,15184091.398,0.000000000,0.987233400,-0.052875549,0.146712095,-0.032403536
12,239.993,1786880396293.466,15184111.400,0.000000000,0.985904157,-0.054426420,0.154109746,-0.035790760
13,259.993,1786880396313.466,15184131.401,0.000000000,0.985747099,-0.049707748,0.158857405,-0.024416339
14,279.994,1786880396333.466,15184151.401,0.000000000,0.986970365,-0.037834927,0.156147793,-0.008713173
15,299.991,1786880396353.464,15184171.399,0.000000000,0.988706470,-0.020843986,0.148382291,0.002792649
16,319.993,1786880396373.466,15184191.401,0.000000000,0.989919126,-0.002484943,0.141555741,0.003995999
17,339.992,1786880396393.464,15184211.399,0.000000000,0.990771055,0.015666069,0.134560242,-0.004561160
18,359.991,1786880396413.464,15184231.399,0.000000000,0.991054773,0.030552704,0.129011601,-0.015263044
19,379.992,1786880396433.464,15184251.399,0.000000000,0.991394699,0.037498657,0.124135546,-0.017910101
20,399.991,1786880396453.463,15184271.399,0.000000000,0.992101490,0.035938509,0.119929969,-0.007739828
21,419.992,1786880396473.464,15184291.399,0.000000000,0.992577493,0.030447727,0.117672086,0.004009658
22,439.990,1786880396493.462,15184311.397,0.000000000,0.992622495,0.028831426,0.117763266,0.001070056
23,459.990,1786880396513.463,15184331.398,0.000000000,0.992598057,0.030875120,0.117087319,-0.009293089
24,479.990,1786880396533.462,15184351.397,0.000000000,0.992296338,0.032904685,0.115852341,-0.029043354
25,499.990,1786880396553.462,15184371.398,0.000000000,0.991802454,0.033201978,0.112970382,-0.049630817
26,519.992,1786880396573.465,15184391.400,0.000000000,0.991284072,0.032869864,0.111388102,-0.062194247
27,539.991,1786880396593.463,15184411.398,0.000000000,0.991229892,0.032031551,0.111519776,-0.063250192
28,559.990,1786880396613.462,15184431.397,0.000000000,0.991500974,0.031554561,0.112726308,-0.056771114
29,579.991,1786880396633.463,15184451.398,0.000000000,0.991831899,0.030352311,0.114661597,-0.046913907
30,599.995,1786880396653.468,15184471.403,0.000000000,0.992116153,0.027832946,0.116891071,-0.035600420
31,619.994,1786880396673.467,15184491.402,0.000000000,0.992377639,0.023811338,0.118705876,-0.022989398
32,639.995,1786880396693.468,15184511.402,0.000000000,0.992553532,0.018900596,0.119994059,-0.009034756
33,659.994,1786880396713.466,15184531.401,0.000000000,0.992325783,0.014324005,0.122687586,0.005664931
34,679.994,1786880396733.467,15184551.402,0.000000000,0.991706669,0.010549895,0.126535803,0.019880857
35,699.989,1786880396753.461,15184571.396,0.000000000,0.990905046,0.007266880,0.130859032,0.030501667
36,720.003,1786880396773.475,15184591.410,0.000000000,0.990180850,0.001588094,0.135717094,0.033469182
37,739.992,1786880396793.465,15184611.399,0.000000000,0.989854276,-0.001817539,0.139046133,0.029177491
38,759.993,1786880396813.465,15184631.400,0.000000000,0.989726603,-0.003258107,0.141842812,0.017643642
39,779.992,1786880396833.464,15184651.399,0.000000000,0.989936233,-0.001807422,0.141453236,0.003744436
40,799.993,1786880396853.466,15184671.401,0.000000000,0.990491629,0.000528429,0.137384549,-0.007178744
41,819.992,1786880396873.464,15184691.399,0.000000000,0.991186976,0.002189667,0.132062107,-0.010160700
42,839.990,1786880396893.463,15184711.398,0.000000000,0.991754055,0.002204171,0.127909273,-0.007635853
43,859.995,1786880396913.467,15184731.402,0.000000000,0.992021203,0.002058160,0.126029804,-0.002476744
44,879.995,1786880396933.467,15184751.402,0.000000000,0.991922855,0.002071067,0.126805484,0.002270964
45,899.993,1786880396953.465,15184771.400,0.000000000,0.991635621,0.001863420,0.128925577,0.005790715
46,919.992,1786880396973.465,15184791.400,0.000000000,0.991393626,0.000585034,0.130589887,0.009200090
47,939.994,1786880396993.466,15184811.401,0.000000000,0.991163671,-0.002534229,0.131965429,0.013163764
48,959.995,1786880397013.467,15184831.402,0.000000000,0.990875363,-0.006793268,0.133526206,0.017049048
49,979.993,1786880397033.466,15184851.401,0.000000000,0.990541458,-0.010996666,0.135278389,0.020161739
50,999.993,1786880397053.466,15184871.401,0.000000000,0.990290225,-0.013752662,0.136622757,0.021686669
51,1019.992,1786880397073.465,15184891.399,0.000000000,0.989981055,-0.016702173,0.138410658,0.022382976
52,1039.992,1786880397093.465,15184911.400,0.000000000,0.989681244,-0.018808750,0.140415028,0.021468140
53,1059.991,1786880397113.464,15184931.399,0.000000000,0.989412248,-0.020055408,0.142366230,0.019825233
54,1079.991,1786880397133.463,15184951.399,0.000000000,0.989185452,-0.020682508,0.144058585,0.018208604
55,1099.992,1786880397153.464,15184971.399,0.000000000,0.988992333,-0.021015389,0.145476446,0.017002584
56,1119.993,1786880397173.465,15184991.400,0.000000000,0.988825262,-0.021199388,0.146663412,0.016278876
57,1139.995,1786880397193.468,15185011.403,0.000000000,0.988614917,-0.021133749,0.148132414,0.015833756
58,1159.994,1786880397213.466,15185031.401,0.000000000,0.988302469,-0.020579740,0.150309771,0.015545223
59,1179.994,1786880397233.466,15185051.401,0.000000000,0.987735868,-0.019131256,0.154233187,0.014965530
60,1199.994,1786880397253.466,15185071.401,0.000000000,0.986933529,-0.016652070,0.159629256,0.014263006
61,1219.992,1786880397273.465,15185091.400,0.000000000,0.986330450,-0.014728905,0.163519159,0.014029892
62,1239.993,1786880397293.465,15185111.400,0.000000000,0.985926390,-0.013842292,0.165998578,0.014212111
63,1259.992,1786880397313.465,15185131.399,0.000000000,0.985722363,-0.013702629,0.167202547,0.014387828
64,1279.992,1786880397333.465,15185151.400,0.000000000,0.985568225,-0.013972580,0.168079510,0.014469793
65,1299.992,1786880397353.465,15185171.400,0.000000000,0.985520065,-0.014656126,0.168308467,0.014412404
66,1319.990,1786880397373.463,15185191.398,0.000000000,0.985520065,-0.015534189,0.168254733,0.014115647
67,1339.993,1786880397393.465,15185211.400,0.000000000,0.985548675,-0.016338805,0.168043911,0.013714850
68,1359.991,1786880397413.463,15185231.398,0.000000000,0.985582292,-0.016918067,0.167814404,0.013405513
69,1379.990,1786880397433.462,15185251.397,0.000000000,0.985607386,-0.017275037,0.167650476,0.013153124
70,1399.991,1786880397453.464,15185271.399,0.000000000,0.985613644,-0.017516637,0.167599142,0.013014931
71,1419.989,1786880397473.461,15185291.396,0.000000000,0.985586703,-0.017705970,0.167738706,0.013004126
72,1439.991,1786880397493.463,15185311.398,0.000000000,0.985510230,-0.017961480,0.168137938,0.013287859
73,1459.989,1786880397513.461,15185331.396,0.000000000,0.985386014,-0.018379651,0.168781638,0.013759208
74,1479.991,1786880397533.463,15185351.398,0.000000000,0.985220969,-0.018950695,0.169632941,0.014323984
75,1499.992,1786880397553.465,15185371.400,0.000000000,0.985020876,-0.019638637,0.170663282,0.014909443
76,1519.994,1786880397573.467,15185391.402,0.000000000,0.984859288,-0.020195752,0.171496451,0.015274148
77,1539.994,1786880397593.466,15185411.401,0.000000000,0.984660149,-0.020935809,0.172515616,0.015633948
78,1559.993,1786880397613.465,15185431.400,0.000000000,0.984499931,-0.021621093,0.173331887,0.015761338
79,1579.990,1786880397633.462,15185451.397,0.000000000,0.984373093,-0.022231560,0.173979685,0.015698390
80,1599.992,1786880397653.464,15185471.399,0.000000000,0.984273016,-0.022763997,0.174494639,0.015491874
81,1619.991,1786880397673.463,15185491.398,0.000000000,0.984194994,-0.023233170,0.174897656,0.015205760
82,1639.991,1786880397693.464,15185511.399,0.000000000,0.984133184,-0.023656556,0.175213516,0.014914309
83,1659.991,1786880397713.463,15185531.398,0.000000000,0.984077513,-0.024058538,0.175497875,0.014600830
84,1679.990,1786880397733.463,15185551.398,0.000000000,0.984023869,-0.024443753,0.175774902,0.014238176
85,1699.991,1786880397753.463,15185571.398,0.000000000,0.983969748,-0.024809698,0.176060706,0.013806838
86,1719.989,1786880397773.462,15185591.397,0.000000000,0.983909607,-0.025121214,0.176399380,0.013194679
87,1739.992,1786880397793.465,15185611.400,0.000000000,0.983831644,-0.025371818,0.176848710,0.012493261
88,1759.990,1786880397813.463,15185631.398,0.000000000,0.983730853,-0.025598455,0.177418992,0.011865886
89,1779.990,1786880397833.463,15185651.398,0.000000000,0.983614147,-0.025776025,0.178072646,0.011357399
90,1799.992,1786880397853.465,15185671.400,0.000000000,0.983513772,-0.025847519,0.178636581,0.011022305
91,1819.994,1786880397873.466,15185691.401,0.000000000,0.983356595,-0.025897369,0.179513827,0.010674438
92,1839.994,1786880397893.466,15185711.401,0.000000000,0.983176768,-0.025884293,0.180515558,0.010369220
93,1859.994,1786880397913.466,15185731.401,0.000000000,0.982990682,-0.025815915,0.181554526,0.010038677
94,1879.992,1786880397933.464,15185751.399,0.000000000,0.982783854,-0.025699802,0.182706222,0.009687047
95,1899.993,1786880397953.466,15185771.400,0.000000000,0.982559621,-0.025543574,0.183947608,0.009347999
96,1919.991,1786880397973.463,15185791.398,0.000000000,0.982316554,-0.025395401,0.185278982,0.008998903
97,1939.991,1786880397993.464,15185811.399,0.000000000,0.982066035,-0.025224421,0.186642542,0.008639595
98,1959.990,1786880398013.462,15185831.397,0.000000000,0.981837809,-0.024973365,0.187899247,0.008047532
99,1979.991,1786880398033.464,15185851.399,0.000000000,0.981625855,-0.024707856,0.189070180,0.007256533
100,1999.992,1786880398053.464,15185871.399,0.000000000,0.981395245,-0.024457501,0.190329194,0.006323781
101,2019.989,1786880398073.462,15185891.397,0.000000000,0.981160462,-0.024235401,0.191596180,0.005262794
102,2039.990,1786880398093.463,15185911.398,0.000000000,0.980929255,-0.024091855,0.192821652,0.004146677
103,2059.991,1786880398113.463,15185931.398,0.000000000,0.980760217,-0.024057714,0.193699479,0.003329476
104,2079.990,1786880398133.462,15185951.397,0.000000000,0.980538487,-0.024162080,0.194821075,0.002272278
105,2099.990,1786880398153.462,15185971.397,0.000000000,0.980320513,-0.024364134,0.195899308,0.001261375
106,2119.991,1786880398173.463,15185991.398,0.000000000,0.980115891,-0.024526697,0.196904302,0.000142661
107,2139.993,1786880398193.465,15186011.400,0.000000000,0.979935944,-0.024725838,0.197770163,-0.001063522
108,2159.991,1786880398213.463,15186031.398,0.000000000,0.979775906,-0.025027128,0.198513389,-0.002288751
109,2179.990,1786880398233.462,15186051.397,0.000000000,0.979642928,-0.025467671,0.199096397,-0.003437117
110,2199.993,1786880398253.465,15186071.400,0.000000000,0.979517043,-0.026056206,0.199617609,-0.004503789
111,2219.995,1786880398273.468,15186091.402,0.000000000,0.979387939,-0.026739111,0.200132608,-0.005589133
112,2239.993,1786880398293.465,15186111.400,0.000000000,0.979255974,-0.027446156,0.200643018,-0.006840733
113,2259.993,1786880398313.465,15186131.400,0.000000000,0.979134858,-0.028084872,0.201088876,-0.008333944
114,2279.995,1786880398333.468,15186151.402,0.000000000,0.979049683,-0.028738089,0.201326877,-0.010167248
115,2299.993,1786880398353.465,15186171.400,0.000000000,0.978980958,-0.029572975,0.201419502,-0.012325146
116,2319.992,1786880398373.464,15186191.399,0.000000000,0.978988767,-0.030385660,0.201147184,-0.014054059
117,2339.995,1786880398393.468,15186211.402,0.000000000,0.979105353,-0.031875525,0.200208291,-0.015915746
118,2359.993,1786880398413.465,15186231.400,0.000000000,0.979358315,-0.033430923,0.198792055,-0.014878786
119,2379.991,1786880398433.463,15186251.398,0.000000000,0.979393899,-0.035291966,0.198631838,-0.009350653
120,2399.992,1786880398453.464,15186271.399,0.000000000,0.979002237,-0.037156031,0.200434357,0.000330112
121,2419.992,1786880398473.465,15186291.399,0.000000000,0.978266656,-0.039443508,0.203207210,0.012055446
122,2439.992,1786880398493.465,15186311.400,0.000000000,0.977548659,-0.041862547,0.205288678,0.022420645
123,2459.991,1786880398513.464,15186331.399,0.000000000,0.976977170,-0.045841578,0.206494316,0.027825829
124,2479.993,1786880398533.465,15186351.400,0.000000000,0.975995064,-0.053460490,0.209348544,0.027363665
125,2499.992,1786880398553.464,15186371.399,0.000000000,0.975099206,-0.058545593,0.212813631,0.021546941
126,2519.994,1786880398573.466,15186391.401,0.000000000,0.974276841,-0.058495063,0.217308030,0.011839139
127,2539.989,1786880398593.461,15186411.396,0.000000000,0.974137604,-0.053430513,0.219546929,0.000520978
128,2559.993,1786880398613.466,15186431.401,0.000000000,0.975010216,-0.045496121,0.217223644,-0.009955159
129,2579.992,1786880398633.464,15186451.399,0.000000000,0.976078093,-0.040011365,0.213149130,-0.015431433
130,2599.993,1786880398653.466,15186471.401,0.000000000,0.977486432,-0.033654135,0.207293108,-0.020425199
131,2619.991,1786880398673.463,15186491.399,0.000000000,0.978676736,-0.028559392,0.202010185,-0.023834094
132,2639.992,1786880398693.464,15186511.399,0.000000000,0.979789853,-0.025385922,0.196602464,-0.026736116
133,2659.994,1786880398713.467,15186531.402,0.000000000,0.980878472,-0.024430625,0.190882161,-0.029062474
134,2679.995,1786880398733.468,15186551.402,0.000000000,0.981901407,-0.025585370,0.185146183,-0.030592812
135,2699.994,1786880398753.467,15186571.402,0.000000000,0.982666790,-0.028337024,0.180521101,-0.031227788
136,2719.994,1786880398773.467,15186591.402,0.000000000,0.983226717,-0.031866278,0.176738694,-0.031830654
137,2739.996,1786880398793.469,15186611.404,0.000000000,0.983560085,-0.035505749,0.174126923,-0.032073073
