index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_qw,base_qx,base_qy,base_qz
0,0.000,1786752211270.039,29169192.439,0.000000000,0.772474647,0.000060921,0.635045588,-0.000005358
1,19.988,1786752211290.027,29169212.427,0.000000000,0.737993479,0.001731360,0.674788952,0.004748081
2,39.985,1786752211310.024,29169232.424,0.000000000,0.999593258,-0.005365836,0.026543222,0.008940328
3,59.985,1786752211330.024,29169252.424,0.000000000,0.999091566,-0.016885521,0.038107991,0.008873949
4,79.986,1786752211350.025,29169272.425,0.000000000,0.998928010,-0.020203462,0.041339308,-0.005073873
5,99.984,1786752211370.023,29169292.423,0.000000000,0.999040961,-0.017684530,0.036803637,-0.015809439
6,119.983,1786752211390.022,29169312.422,0.000000000,0.999079823,-0.017012997,0.036369793,-0.015076125
7,139.981,1786752211410.020,29169332.420,0.000000000,0.998800993,-0.017977919,0.042692825,-0.015831586
8,159.985,1786752211430.024,29169352.424,0.000000000,0.998858869,-0.036112085,0.030167231,-0.008175607
9,179.996,1786752211450.035,29169372.435,0.000000000,0.998956144,-0.044051338,0.011956600,0.001755904
10,199.991,1786752211470.030,29169392.430,0.000000000,0.999125779,-0.041608356,-0.001008075,0.003927657
11,219.988,1786752211490.027,29169412.428,0.000000000,0.999170780,-0.034134503,-0.020301372,0.008968468
12,239.984,1786752211510.023,29169432.423,0.000000000,0.998945832,-0.021332292,-0.038264886,0.013709175
13,259.983,1786752211530.022,29169452.422,0.000000000,0.998261273,-0.013748995,-0.055905592,0.012647434
14,279.984,1786752211550.023,29169472.423,0.000000000,0.997308850,-0.012284305,-0.071701564,0.009114114
15,299.974,1786752211570.013,29169492.414,0.000000000,0.996634901,-0.014952092,-0.080170676,0.008242141
16,319.980,1786752211590.019,29169512.419,0.000000000,0.996836901,-0.018656138,-0.077207506,0.002681866
17,339.980,1786752211610.019,29169532.419,0.000000000,0.997127891,-0.020181367,-0.072696663,-0.006622825
18,359.981,1786752211630.020,29169552.420,0.000000000,0.997144461,-0.022215191,-0.071263142,-0.011443830
19,379.984,1786752211650.023,29169572.423,0.000000000,0.996865690,-0.025477283,-0.074415274,-0.008490155
20,399.992,1786752211670.031,29169592.431,0.000000000,0.995527387,-0.036504820,-0.086887635,-0.006571023
21,419.985,1786752211690.024,29169612.424,0.000000000,0.993879914,-0.047619440,-0.099248551,-0.009211065
22,439.986,1786752211710.025,29169632.425,0.000000000,0.992598116,-0.054314926,-0.107978635,-0.011810983
23,459.986,1786752211730.025,29169652.425,0.000000000,0.991109073,-0.063053489,-0.116543703,-0.012026263
24,479.981,1786752211750.020,29169672.420,0.000000000,0.990008533,-0.071071193,-0.121169411,-0.012243695
25,499.981,1786752211770.020,29169692.420,0.000000000,0.989208877,-0.078954317,-0.122215249,-0.017187035
26,519.984,1786752211790.023,29169712.423,0.000000000,0.987597644,-0.088865951,-0.126708835,-0.026431318
27,539.983,1786752211810.022,29169732.422,0.000000000,0.984437346,-0.100262366,-0.140433252,-0.033303395
28,559.980,1786752211830.020,29169752.420,0.000000000,0.982586801,-0.101797588,-0.151512831,-0.034702327
29,579.980,1786752211850.019,29169772.419,0.000000000,0.983474612,-0.098202184,-0.149323881,-0.028920123
30,599.980,1786752211870.019,29169792.419,0.000000000,0.986011684,-0.090247430,-0.138796166,-0.019287594
31,619.983,1786752211890.022,29169812.422,0.000000000,0.986843348,-0.094051681,-0.131077930,-0.010633104
32,639.992,1786752211910.031,29169832.431,0.000000000,0.984412193,-0.115186766,-0.132133529,-0.014332613
33,659.986,1786752211930.025,29169852.425,0.000000000,0.981127560,-0.132271782,-0.139299333,-0.022103181
34,679.985,1786752211950.024,29169872.424,0.000000000,0.975705087,-0.155630350,-0.150955439,-0.031483859
35,699.982,1786752211970.021,29169892.421,0.000000000,0.968508720,-0.181217074,-0.167742386,-0.031838343
36,719.981,1786752211990.020,29169912.420,0.000000000,0.962792158,-0.187335104,-0.191952735,-0.033030141
37,739.982,1786752212010.021,29169932.421,0.000000000,0.961834550,-0.175726801,-0.205306455,-0.042937603
38,759.983,1786752212030.022,29169952.423,0.000000000,0.965447783,-0.157524332,-0.200725198,-0.052972492
39,779.982,1786752212050.021,29169972.421,0.000000000,0.969579041,-0.144596860,-0.191537395,-0.048183650
40,799.980,1786752212070.019,29169992.419,0.000000000,0.969012976,-0.153169751,-0.189427137,-0.040868845
41,819.979,1786752212090.019,29170012.419,0.000000000,0.964640677,-0.172717720,-0.193976149,-0.044835582
42,839.983,1786752212110.022,29170032.422,0.000000000,0.959168434,-0.189263791,-0.203814015,-0.051332459
43,859.994,1786752212130.034,29170052.434,0.000000000,0.951466918,-0.210187808,-0.219509199,-0.048450604
44,879.986,1786752212150.025,29170072.425,0.000000000,0.942785740,-0.218281493,-0.245474160,-0.057014804
45,899.987,1786752212170.026,29170092.426,0.000000000,0.939531922,-0.212312758,-0.258367062,-0.073820606
46,919.985,1786752212190.024,29170112.424,0.000000000,0.939476728,-0.197556421,-0.264706105,-0.091025136
47,939.982,1786752212210.021,29170132.421,0.000000000,0.944325924,-0.173372701,-0.262774825,-0.095602408
48,959.983,1786752212230.022,29170152.422,0.000000000,0.949605286,-0.152579218,-0.257042944,-0.094331108
49,979.986,1786752212250.025,29170172.425,0.000000000,0.947331607,-0.161810309,-0.263382763,-0.083724260
50,999.980,1786752212270.020,29170192.420,0.000000000,0.941495299,-0.186540812,-0.271537304,-0.071109869
51,1019.979,1786752212290.019,29170212.419,0.000000000,0.935093880,-0.211862043,-0.278030962,-0.058418624
52,1039.981,1786752212310.020,29170232.420,0.000000000,0.926200449,-0.223642349,-0.297611773,-0.059699785
53,1059.983,1786752212330.022,29170252.422,0.000000000,0.915681183,-0.231515735,-0.321110129,-0.069402717
54,1079.992,1786752212350.031,29170272.431,0.000000000,0.907154918,-0.232483417,-0.340414494,-0.084495015
55,1099.986,1786752212370.025,29170292.426,0.000000000,0.904175401,-0.222644284,-0.351139218,-0.097967647
56,1119.987,1786752212390.026,29170312.427,0.000000000,0.905086458,-0.215377271,-0.353199691,-0.098392926
57,1139.984,1786752212410.023,29170332.424,0.000000000,0.904954672,-0.213870004,-0.355318159,-0.095213741
58,1159.983,1786752212430.022,29170352.422,0.000000000,0.897324443,-0.224545822,-0.367690027,-0.095875278
59,1179.983,1786752212450.022,29170372.422,0.000000000,0.882947147,-0.243419975,-0.389973789,-0.095244497
60,1199.988,1786752212470.027,29170392.427,0.000000000,0.867433667,-0.262982875,-0.411525935,-0.095106758
61,1219.979,1786752212490.018,29170412.418,0.000000000,0.853306174,-0.271506727,-0.434241176,-0.097914599
62,1239.981,1786752212510.020,29170432.420,0.000000000,0.837123096,-0.282432050,-0.458430082,-0.096431017
63,1259.982,1786752212530.021,29170452.421,0.000000000,0.822665095,-0.291790575,-0.478260607,-0.096681118
64,1279.981,1786752212550.020,29170472.420,0.000000000,0.807796061,-0.299816519,-0.497844517,-0.098622486
65,1299.985,1786752212570.024,29170492.425,0.000000000,0.790537357,-0.307180852,-0.520216107,-0.100328252
66,1319.992,1786752212590.031,29170512.431,0.000000000,0.767275572,-0.317985624,-0.547893345,-0.099930950
67,1339.987,1786752212610.026,29170532.426,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000
68,1359.985,1786752212630.024,29170552.424,0.000000000,0.999677300,0.001778949,0.014001514,-0.021121755
69,1379.981,1786752212650.020,29170572.420,0.000000000,0.999715328,-0.002454803,0.006657011,-0.022778524
70,1399.979,1786752212670.018,29170592.418,0.000000000,0.999484658,0.005387325,0.014580714,-0.028084775
71,1419.978,1786752212690.017,29170612.417,0.000000000,0.999202430,0.010864996,0.007730643,-0.037638981
72,1439.983,1786752212710.022,29170632.423,0.000000000,0.999046862,0.005380929,-0.008390265,-0.042497467
73,1459.983,1786752212730.022,29170652.422,0.000000000,0.999169469,-0.007702814,-0.030026555,-0.026446635
74,1479.987,1786752212750.026,29170672.426,0.000000000,0.998511791,-0.019977145,-0.049953390,-0.008932664
75,1499.983,1786752212770.022,29170692.422,0.000000000,0.997157097,-0.037311152,-0.063745178,-0.014904746
76,1519.986,1786752212790.025,29170712.425,0.000000000,0.996357858,-0.041123107,-0.072390914,-0.018423859
77,1539.998,1786752212810.037,29170732.437,0.000000000,0.996047497,-0.029525822,-0.081691898,-0.018548097
78,1559.989,1786752212830.028,29170752.428,0.000000000,0.995258451,-0.019842219,-0.093235262,-0.019341802
79,1579.991,1786752212850.030,29170772.430,0.000000000,0.994309366,-0.016961677,-0.103278644,-0.019866059
80,1599.987,1786752212870.026,29170792.426,0.000000000,0.993102729,-0.016776985,-0.113845155,-0.022466999
81,1619.981,1786752212890.020,29170812.420,0.000000000,0.992203176,-0.018579980,-0.120274119,-0.026866218
82,1639.987,1786752212910.026,29170832.426,0.000000000,0.991545379,-0.022281226,-0.124366738,-0.029567774
83,1659.988,1786752212930.027,29170852.427,0.000000000,0.990882993,-0.028844461,-0.128621295,-0.027847026
84,1679.986,1786752212950.025,29170872.425,0.000000000,0.990095794,-0.036806315,-0.133154899,-0.025008442
85,1699.984,1786752212970.023,29170892.423,0.000000000,0.989144742,-0.045183800,-0.137695849,-0.024308573
86,1719.983,1786752212990.022,29170912.422,0.000000000,0.988165319,-0.055804621,-0.140877128,-0.023848156
87,1739.985,1786752213010.024,29170932.424,0.000000000,0.986990333,-0.061845683,-0.145272687,-0.030348184
88,1759.993,1786752213030.032,29170952.432,0.000000000,0.985562444,-0.061570462,-0.153521135,-0.036152035
89,1779.991,1786752213050.030,29170972.430,0.000000000,0.985823214,-0.055212744,-0.153977394,-0.037350666
90,1799.987,1786752213070.026,29170992.426,0.000000000,0.986530066,-0.052119959,-0.151666820,-0.032236107
91,1819.989,1786752213090.028,29171012.428,0.000000000,0.986756086,-0.055760648,-0.150650889,-0.022526860
92,1839.986,1786752213110.025,29171032.426,0.000000000,0.984706879,-0.073572248,-0.156133682,-0.023700757
93,1859.985,1786752213130.024,29171052.425,0.000000000,0.981108904,-0.095163822,-0.164906055,-0.034280140
94,1879.987,1786752213150.026,29171072.426,0.000000000,0.977250099,-0.112759292,-0.172866434,-0.048834365
95,1899.986,1786752213170.025,29171092.425,0.000000000,0.973332345,-0.127064809,-0.179951027,-0.064002171
96,1919.982,1786752213190.021,29171112.421,0.000000000,0.967851162,-0.144304827,-0.191723540,-0.075381011
97,1939.983,1786752213210.022,29171132.422,0.000000000,0.961980700,-0.154242009,-0.211094081,-0.079004891
98,1959.986,1786752213230.025,29171152.425,0.000000000,0.961973250,-0.148226127,-0.214473203,-0.081472546
99,1979.989,1786752213250.028,29171172.428,0.000000000,0.966635764,-0.136312738,-0.201464027,-0.080289386
100,1999.997,1786752213270.036,29171192.436,0.000000000,0.967677951,-0.143010303,-0.196710289,-0.066726953
101,2019.981,1786752213290.020,29171212.420,0.000000000,0.965239406,-0.158744529,-0.198841393,-0.059792716
102,2039.987,1786752213310.026,29171232.426,0.000000000,0.959678829,-0.180929139,-0.205327243,-0.064202540
103,2059.985,1786752213330.024,29171252.424,0.000000000,0.955195189,-0.193959042,-0.213738501,-0.065557986
104,2079.986,1786752213350.025,29171272.425,0.000000000,0.950737834,-0.199139029,-0.227255657,-0.069253974
105,2099.985,1786752213370.025,29171292.425,0.000000000,0.945156276,-0.206392273,-0.242326662,-0.073209248
106,2119.984,1786752213390.023,29171312.423,0.000000000,0.938810349,-0.217206389,-0.256660253,-0.074713200
107,2139.982,1786752213410.021,29171332.421,0.000000000,0.931840539,-0.228701383,-0.270888001,-0.077385828
108,2159.982,1786752213430.021,29171352.421,0.000000000,0.917128146,-0.249901056,-0.299074888,-0.083544061
109,2179.983,1786752213450.022,29171372.422,0.000000000,0.900518000,-0.261950463,-0.334325492,-0.093143791
110,2199.987,1786752213470.026,29171392.426,0.000000000,0.887260079,-0.259517491,-0.367500871,-0.101800293
