index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17,tau_18,tau_19,tau_20,tau_21,tau_22,tau_23,tau_24,tau_25,tau_26,tau_27,tau_28
0,0.000,1786752211270.039,29169192.439,0.000000000,-4.492581367,-0.016937422,0.017475827,0.984180093,-0.661618590,-0.003515997,-4.490638733,0.005127343,-0.010866414,0.983524144,-0.661767364,0.009187549,0.000150592,0.006880991,1.150723815,-7.831410885,0.601448059,0.422894657,4.314421177,0.219296560,0.975495756,0.018469173,-7.845112801,-0.600870192,-0.428198308,4.329017639,-0.218633235,0.980042458,-0.016473083
1,19.988,1786752211290.027,29169212.427,0.000000000,-24.275180817,49.636138916,-26.949697495,42.874866486,2.985076189,0.199143842,-29.705770493,-45.485042572,28.265964508,24.754632950,1.700400710,-0.326301605,-2.881464958,2.542477131,16.535243988,-14.893445969,1.952691078,2.933499098,3.659343958,0.631401896,4.220514297,0.592267394,-23.107364655,2.103525639,-2.136645555,0.864958704,-0.220484942,3.635390043,-0.837023616
2,39.985,1786752211310.024,29169232.424,0.000000000,-33.026580811,72.733734131,-11.479461670,9.372552872,11.777335167,0.483372778,-13.116653442,-57.578842163,11.810680389,5.299449444,0.278555602,-1.027637839,4.666711807,2.544886351,25.666559219,0.885844648,4.023937702,4.371134281,7.631020069,0.439447254,2.530734539,0.902963161,-12.765695572,-3.389763594,-2.580417633,2.058135509,0.840585351,1.142650247,-0.547329426
3,59.985,1786752211330.024,29169252.424,0.000000000,4.083830357,51.243289948,-18.903291702,-0.151962623,3.056387424,0.952821195,11.529425621,-49.128513336,12.135721207,-0.749068916,2.208672523,-0.238742217,6.755628109,-8.745068550,0.783735037,4.411355495,2.570713997,1.552517295,1.838241816,-0.465491921,1.363454223,0.555666506,-5.964943409,-1.021586776,-1.349290848,-1.176314592,0.490255415,-0.304767072,-0.283692807
4,79.986,1786752211350.025,29169272.425,0.000000000,11.076809883,39.859169006,-17.154163361,9.532908440,1.782360792,1.326291800,22.993015289,-45.680397034,10.952363968,10.126838684,11.015879631,-5.840027332,0.910683453,-14.783433914,-23.420681000,4.213580132,0.764368951,-1.652222633,-2.575748205,0.075011030,-0.375296533,0.160937145,-0.781176805,-0.562653482,0.801358819,-3.799866199,0.020972798,-1.144121528,-0.092632882
5,99.984,1786752211370.023,29169292.423,0.000000000,14.486899376,26.823316574,-5.523093224,7.758096695,0.047336489,0.153644413,22.988103867,-27.421445847,7.691441536,5.767539978,2.917613983,-1.035074115,-7.913029671,-10.690323830,-31.427562714,3.040066719,-1.184865594,-2.170945406,-2.760985613,0.355464607,-0.979552388,-0.243566558,4.381327629,0.069693334,2.574552536,-4.876286030,0.263426155,-1.734476686,0.325977474
6,119.983,1786752211390.022,29169312.422,0.000000000,18.392707825,3.474419594,9.488957405,3.316565752,0.244293004,-0.293353379,8.523529053,-6.689087391,-3.570132017,-5.565761089,3.755507946,-0.857559919,-6.435729980,-2.131797791,-24.772245407,0.550618410,-2.837594032,-1.599755883,-2.595089436,-0.871457279,-0.737986207,-0.203954026,6.623666286,1.036126494,2.993664503,-3.896635771,0.596101463,-1.593652844,0.398464233
7,139.981,1786752211410.020,29169332.420,0.000000000,0.425228924,-11.880983353,8.718995094,1.245342970,-0.375007123,-0.095275365,22.472473145,-21.638660431,6.207694530,-6.156804085,39.684852600,-8.485876083,3.713278055,0.367682308,-17.053958893,-1.643955827,-1.180029869,0.320548087,-2.301095724,-0.468533456,-0.811854005,0.268537313,2.727074623,0.102913924,1.312194824,-1.549408078,0.076127693,-0.700003326,0.383270919
8,159.985,1786752211430.024,29169352.424,0.000000000,-27.662042618,-17.114429474,12.405552864,-2.714670658,-1.126070738,-0.195054755,48.680126190,-46.982471466,32.368740082,-40.391017914,50.000000000,-22.507612228,9.187746048,-4.752400875,-15.532217026,-1.841782570,4.606069565,2.929782629,-4.245260239,-0.027258122,-1.013951421,0.414296448,-0.730656803,0.408072263,0.343228161,-0.451792568,-0.045068450,0.170276061,-0.006788142
9,179.996,1786752211450.035,29169372.435,0.000000000,-33.352756500,-3.621735334,3.103571415,1.043684602,-0.724237263,-0.416567534,40.543437958,-53.989494324,48.745819092,-41.290687561,50.000000000,-24.880737305,10.950106621,-12.503066063,-8.576144218,-2.045446396,8.826122284,4.890483379,-5.361073494,0.438393444,-1.828241110,0.712044477,-4.790616989,1.621932149,1.195453286,-1.786657572,-0.134356886,0.023497820,0.104467049
