index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16,act_17,act_18,act_19,act_20,act_21,act_22,act_23,act_24,act_25,act_26,act_27,act_28
0,0.000,1786752211270.039,29169192.439,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,19.988,1786752211290.027,29169212.427,0.000000000,-1.079214811,-1.058021903,-0.300545365,1.404725313,-1.257144570,0.263505459,-1.490817428,1.369104624,0.618253767,1.406329632,0.393743485,-0.567841768,-1.983943462,0.245163411,0.239522845,0.197641030,0.440655857,-0.171542078,0.038047537,0.472674787,-0.295264542,0.083392754,-0.359947175,0.137138858,-0.047961198,0.417307794,0.363311827,0.174097449,-0.222694412
2,39.985,1786752211310.024,29169232.424,0.000000000,-1.664182663,-0.584426761,-0.036969967,2.093167305,-1.421046615,0.362147748,-1.242764711,1.132516503,1.987775326,1.246153355,0.096298039,-0.543854415,-2.976565123,0.416954637,0.457524508,0.219632730,-0.118423969,-0.164744318,-0.120140843,0.868973434,-0.477256328,0.109391935,-0.744971693,0.124083392,0.212174788,0.709379315,0.719971836,0.741797566,-0.341503650
3,59.985,1786752211330.024,29169252.424,0.000000000,-1.361391902,-0.847782969,0.209279031,1.652822137,-1.241811156,-0.390996754,-1.645099282,1.158741236,0.130687401,1.718691111,1.088093042,-0.289181054,-2.538798094,0.214764267,0.452074736,0.085910767,0.150634706,-0.158824354,-0.007777976,0.582290709,-0.392991066,-0.596853733,-0.986355543,-0.024076050,0.302760839,0.052148182,0.211834654,0.695882916,-0.199040115
4,79.986,1786752211350.025,29169272.425,0.000000000,-0.781503677,-0.263056546,0.093489036,1.453142762,-1.118712187,-1.046186447,-1.706026673,1.446214795,-1.383804321,2.207027912,1.674447060,-0.409283340,-2.036258221,-0.105362065,0.455736905,0.011419654,0.222613186,-0.133204579,-0.010349521,0.012651858,-0.120421998,-1.382862329,-1.281082869,0.030226881,0.277770936,-0.366398573,-0.019188350,0.965197325,-0.332160205
5,99.984,1786752211370.023,29169292.423,0.000000000,-0.539562106,0.129729494,-0.413233161,1.247451186,-1.031597853,-0.903865457,-1.324428558,1.088125110,-2.081160069,2.560051203,1.218439817,-0.333879590,-1.136258602,-0.236984074,0.296915174,-0.133223608,0.287656248,-0.146224737,0.047603101,-0.216918126,0.323964477,-1.593433499,-1.467457056,0.098536290,0.324758530,-0.392313778,-0.090841703,1.117475271,-0.464563042
6,119.983,1786752211390.022,29169312.422,0.000000000,-0.511209846,-0.039276659,-0.529078484,0.892940164,-0.893508315,-0.290171683,-0.696347237,0.138803750,-1.995376229,2.544015884,0.169369668,-0.309202880,-0.385360062,-0.108883895,0.087530524,-0.376029611,0.398266464,-0.178288847,0.154619262,-0.200685352,0.712688327,-1.643765330,-1.460807443,-0.141080499,0.455286741,-0.217527941,-0.031164637,1.261773705,-0.764952183
7,139.981,1786752211410.020,29169332.420,0.000000000,-1.052520275,0.517915249,0.061898619,0.873775840,-1.251472354,-0.124633446,-0.592072189,0.531551719,-1.839154720,2.463375568,-0.435170174,-0.425185770,-0.508753061,-0.032028489,3.225635290,-0.254059851,0.122592032,-0.051314794,-0.663266540,0.061364900,0.671433747,-1.502327561,-1.296815157,-0.243022561,0.433968604,-0.087808892,0.045886911,1.386086464,-1.094516993
8,159.985,1786752211430.024,29169352.424,0.000000000,-1.463853240,1.503338933,0.292177707,0.902268887,-1.438423872,0.005179457,-0.760736525,1.641067982,-1.211350560,2.404374599,-0.396680295,-0.610177219,-0.914130092,-0.121149518,4.675821781,0.275320411,-0.208118588,-0.112759687,-1.141081929,0.463597298,0.526875198,-1.419387937,-1.165186763,-0.166314155,0.350983202,-0.148301437,0.054820441,1.276954889,-1.360314369
9,179.996,1786752211450.035,29169372.435,0.000000000,-1.602191448,1.438189149,0.490908831,1.025993347,-1.903786063,-0.756712496,-0.918657541,2.562833786,-0.640381873,2.697626591,-0.462471575,-0.634222269,-1.305373430,-0.325764656,5.384813309,0.887340009,-0.186693162,-0.157214075,-1.425485849,0.689503253,0.615935147,-1.391680002,-1.307677507,-0.019145673,0.282559276,-0.123413160,-0.148863494,1.007155299,-1.611474514
