index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,playing_0
128,2560.000,1786879602734.486,14390552.421,0.000000000,1.000000000
129,2580.004,1786879602754.490,14390572.425,0.000000000,1.000000000
130,2600.001,1786879602774.487,14390592.422,0.000000000,1.000000000
131,2620.006,1786879602794.493,14390612.428,0.000000000,1.000000000
132,2640.001,1786879602814.487,14390632.422,0.000000000,1.000000000
133,2659.999,1786879602834.485,14390652.420,0.000000000,1.000000000
134,2680.000,1786879602854.486,14390672.422,0.000000000,1.000000000
135,2700.001,1786879602874.488,14390692.422,0.000000000,1.000000000
136,2719.997,1786879602894.483,14390712.418,0.000000000,1.000000000
137,2740.003,1786879602914.489,14390732.424,0.000000000,1.000000000
138,2759.998,1786879602934.484,14390752.419,0.000000000,1.000000000
139,2779.997,1786879602954.483,14390772.418,0.000000000,1.000000000
140,2800.002,1786879602974.488,14390792.423,0.000000000,1.000000000
141,2820.002,1786879602994.489,14390812.423,0.000000000,1.000000000
142,2839.996,1786879603014.483,14390832.418,0.000000000,1.000000000
143,2860.001,1786879603034.488,14390852.423,0.000000000,1.000000000
144,2879.998,1786879603054.484,14390872.419,0.000000000,1.000000000
145,2900.002,1786879603074.488,14390892.423,0.000000000,1.000000000
146,2920.008,1786879603094.494,14390912.429,0.000000000,1.000000000
147,2939.997,1786879603114.484,14390932.419,0.000000000,1.000000000
148,2960.001,1786879603134.488,14390952.423,0.000000000,1.000000000
149,2980.006,1786879603154.492,14390972.427,0.000000000,1.000000000
150,3000.002,1786879603174.488,14390992.423,0.000000000,1.000000000
151,3020.005,1786879603194.491,14391012.426,0.000000000,1.000000000
152,3039.997,1786879603214.483,14391032.418,0.000000000,1.000000000
153,3060.001,1786879603234.488,14391052.423,0.000000000,1.000000000
154,3079.998,1786879603254.484,14391072.419,0.000000000,1.000000000
155,3099.999,1786879603274.485,14391092.420,0.000000000,1.000000000
156,3120.000,1786879603294.486,14391112.421,0.000000000,1.000000000
157,3139.999,1786879603314.485,14391132.420,0.000000000,1.000000000
158,3160.002,1786879603334.488,14391152.423,0.000000000,1.000000000
159,3179.997,1786879603354.483,14391172.418,0.000000000,1.000000000
160,3200.000,1786879603374.486,14391192.421,0.000000000,1.000000000
161,3220.000,1786879603394.486,14391212.422,0.000000000,1.000000000
162,3239.998,1786879603414.484,14391232.419,0.000000000,1.000000000
163,3260.000,1786879603434.486,14391252.421,0.000000000,1.000000000
164,3280.001,1786879603454.487,14391272.422,0.000000000,1.000000000
165,3300.003,1786879603474.490,14391292.424,0.000000000,1.000000000
166,3320.001,1786879603494.488,14391312.423,0.000000000,1.000000000
167,3339.997,1786879603514.484,14391332.418,0.000000000,1.000000000
168,3360.018,1786879603534.505,14391352.439,0.000000000,1.000000000
169,3380.001,1786879603554.487,14391372.422,0.000000000,1.000000000
170,3399.999,1786879603574.485,14391392.420,0.000000000,1.000000000
171,3420.000,1786879603594.486,14391412.421,0.000000000,1.000000000
172,3440.001,1786879603614.487,14391432.422,0.000000000,1.000000000
173,3459.998,1786879603634.484,14391452.419,0.000000000,1.000000000
174,3480.003,1786879603654.489,14391472.424,0.000000000,1.000000000
175,3499.998,1786879603674.484,14391492.419,0.000000000,1.000000000
176,3519.998,1786879603694.484,14391512.419,0.000000000,1.000000000
177,3539.997,1786879603714.483,14391532.418,0.000000000,1.000000000
178,3560.006,1786879603734.492,14391552.427,0.000000000,1.000000000
179,3580.001,1786879603754.487,14391572.422,0.000000000,1.000000000
180,3600.000,1786879603774.486,14391592.421,0.000000000,1.000000000
181,3620.000,1786879603794.486,14391612.421,0.000000000,1.000000000
182,3639.999,1786879603814.485,14391632.420,0.000000000,1.000000000
183,3659.999,1786879603834.485,14391652.420,0.000000000,1.000000000
184,3680.000,1786879603854.486,14391672.421,0.000000000,1.000000000
185,3699.999,1786879603874.485,14391692.420,0.000000000,1.000000000
186,3719.998,1786879603894.484,14391712.419,0.000000000,1.000000000
187,3739.999,1786879603914.485,14391732.420,0.000000000,1.000000000
188,3759.998,1786879603934.484,14391752.419,0.000000000,1.000000000
189,3779.996,1786879603954.482,14391772.417,0.000000000,1.000000000
190,3799.998,1786879603974.484,14391792.419,0.000000000,1.000000000
191,3819.999,1786879603994.485,14391812.420,0.000000000,1.000000000
192,3839.999,1786879604014.485,14391832.420,0.000000000,1.000000000
193,3859.997,1786879604034.483,14391852.418,0.000000000,1.000000000
194,3879.999,1786879604054.485,14391872.420,0.000000000,1.000000000
195,3900.004,1786879604074.490,14391892.425,0.000000000,1.000000000
196,3919.998,1786879604094.485,14391912.420,0.000000000,1.000000000
197,3939.998,1786879604114.484,14391932.419,0.000000000,1.000000000
198,3959.996,1786879604134.482,14391952.417,0.000000000,1.000000000
199,3979.996,1786879604154.482,14391972.417,0.000000000,1.000000000
200,3999.996,1786879604174.482,14391992.417,0.000000000,1.000000000
201,4019.997,1786879604194.483,14392012.418,0.000000000,1.000000000
202,4040.001,1786879604214.488,14392032.423,0.000000000,1.000000000
203,4060.007,1786879604234.493,14392052.428,0.000000000,1.000000000
204,4080.002,1786879604254.488,14392072.423,0.000000000,1.000000000
205,4100.001,1786879604274.488,14392092.423,0.000000000,1.000000000
206,4120.002,1786879604294.489,14392112.424,0.000000000,1.000000000
207,4140.003,1786879604314.489,14392132.424,0.000000000,1.000000000
208,4159.998,1786879604334.484,14392152.419,0.000000000,1.000000000
209,4180.003,1786879604354.489,14392172.424,0.000000000,1.000000000
210,4200.004,1786879604374.490,14392192.425,0.000000000,1.000000000
211,4219.999,1786879604394.485,14392212.420,0.000000000,1.000000000
212,4240.001,1786879604414.487,14392232.422,0.000000000,1.000000000
213,4259.999,1786879604434.485,14392252.420,0.000000000,1.000000000
214,4279.997,1786879604454.483,14392272.418,0.000000000,1.000000000
215,4299.996,1786879604474.482,14392292.417,0.000000000,1.000000000
216,4319.996,1786879604494.482,14392312.417,0.000000000,1.000000000
217,4339.995,1786879604514.482,14392332.417,0.000000000,1.000000000
218,4359.995,1786879604534.481,14392352.416,0.000000000,1.000000000
219,4379.999,1786879604554.485,14392372.420,0.000000000,1.000000000
220,4400.001,1786879604574.487,14392392.422,0.000000000,1.000000000
221,4420.005,1786879604594.491,14392412.427,0.000000000,1.000000000
222,4440.003,1786879604614.489,14392432.424,0.000000000,1.000000000
223,4460.001,1786879604634.488,14392452.422,0.000000000,1.000000000
224,4480.012,1786879604654.498,14392472.433,0.000000000,1.000000000
225,4500.003,1786879604674.489,14392492.424,0.000000000,1.000000000
226,4519.999,1786879604694.486,14392512.421,0.000000000,1.000000000
227,4540.001,1786879604714.487,14392532.422,0.000000000,1.000000000
228,4559.998,1786879604734.484,14392552.419,0.000000000,1.000000000
229,4580.002,1786879604754.488,14392572.423,0.000000000,1.000000000
230,4599.997,1786879604774.483,14392592.418,0.000000000,1.000000000
231,4619.999,1786879604794.485,14392612.420,0.000000000,1.000000000
232,4639.998,1786879604814.484,14392632.419,0.000000000,1.000000000
233,4659.997,1786879604834.483,14392652.418,0.000000000,1.000000000
234,4679.998,1786879604854.484,14392672.419,0.000000000,1.000000000
235,4699.995,1786879604874.482,14392692.417,0.000000000,1.000000000
236,4720.000,1786879604894.487,14392712.422,0.000000000,1.000000000
237,4739.997,1786879604914.484,14392732.419,0.000000000,1.000000000
238,4759.999,1786879604934.485,14392752.420,0.000000000,1.000000000
239,4779.997,1786879604954.483,14392772.418,0.000000000,1.000000000
240,4799.996,1786879604974.483,14392792.418,0.000000000,1.000000000
241,4819.997,1786879604994.483,14392812.418,0.000000000,1.000000000
242,4840.000,1786879605014.486,14392832.421,0.000000000,1.000000000
243,4860.003,1786879605034.489,14392852.424,0.000000000,1.000000000
244,4880.002,1786879605054.488,14392872.423,0.000000000,1.000000000
245,4900.001,1786879605074.487,14392892.422,0.000000000,1.000000000
246,4920.002,1786879605094.488,14392912.423,0.000000000,1.000000000
247,4939.998,1786879605114.484,14392932.419,0.000000000,1.000000000
248,4960.000,1786879605134.486,14392952.421,0.000000000,1.000000000
249,4979.999,1786879605154.485,14392972.420,0.000000000,1.000000000
250,5000.002,1786879605174.488,14392992.423,0.000000000,1.000000000
251,5019.997,1786879605194.483,14393012.418,0.000000000,1.000000000
252,5039.997,1786879605214.483,14393032.418,0.000000000,1.000000000
253,5059.995,1786879605234.482,14393052.417,0.000000000,1.000000000
254,5079.999,1786879605254.485,14393072.420,0.000000000,1.000000000
255,5099.999,1786879605274.485,14393092.420,0.000000000,1.000000000
256,5120.000,1786879605294.486,14393112.421,0.000000000,1.000000000
257,5140.001,1786879605314.487,14393132.422,0.000000000,1.000000000
258,5160.001,1786879605334.487,14393152.422,0.000000000,1.000000000
259,5179.999,1786879605354.485,14393172.420,0.000000000,1.000000000
260,5199.999,1786879605374.485,14393192.421,0.000000000,1.000000000
261,5220.000,1786879605394.486,14393212.421,0.000000000,1.000000000
262,5240.004,1786879605414.490,14393232.425,0.000000000,1.000000000
263,5259.998,1786879605434.484,14393252.419,0.000000000,1.000000000
264,5279.997,1786879605454.483,14393272.418,0.000000000,1.000000000
265,5300.000,1786879605474.486,14393292.421,0.000000000,1.000000000
266,5320.013,1786879605494.499,14393312.434,0.000000000,1.000000000
267,5339.997,1786879605514.483,14393332.418,0.000000000,1.000000000
268,5360.004,1786879605534.490,14393352.425,0.000000000,1.000000000
269,5380.000,1786879605554.486,14393372.421,0.000000000,1.000000000
270,5399.997,1786879605574.484,14393392.419,0.000000000,1.000000000
271,5419.996,1786879605594.482,14393412.417,0.000000000,1.000000000
272,5439.996,1786879605614.483,14393432.418,0.000000000,1.000000000
273,5459.999,1786879605634.486,14393452.421,0.000000000,1.000000000
274,5479.997,1786879605654.483,14393472.418,0.000000000,1.000000000
275,5499.996,1786879605674.482,14393492.417,0.000000000,1.000000000
276,5519.998,1786879605694.484,14393512.419,0.000000000,1.000000000
277,5540.000,1786879605714.487,14393532.422,0.000000000,1.000000000
278,5560.000,1786879605734.487,14393552.422,0.000000000,1.000000000
279,5579.998,1786879605754.484,14393572.419,0.000000000,1.000000000
280,5599.999,1786879605774.486,14393592.421,0.000000000,1.000000000
281,5620.000,1786879605794.486,14393612.421,0.000000000,1.000000000
282,5640.000,1786879605814.486,14393632.421,0.000000000,1.000000000
283,5659.996,1786879605834.482,14393652.417,0.000000000,1.000000000
284,5679.999,1786879605854.486,14393672.421,0.000000000,1.000000000
285,5699.998,1786879605874.484,14393692.419,0.000000000,1.000000000
286,5719.998,1786879605894.484,14393712.419,0.000000000,1.000000000
287,5739.998,1786879605914.484,14393732.419,0.000000000,1.000000000
288,5759.996,1786879605934.482,14393752.417,0.000000000,1.000000000
289,5780.000,1786879605954.486,14393772.421,0.000000000,1.000000000
290,5799.997,1786879605974.483,14393792.418,0.000000000,1.000000000
291,5820.000,1786879605994.486,14393812.421,0.000000000,1.000000000
292,5840.005,1786879606014.491,14393832.426,0.000000000,1.000000000
293,5860.006,1786879606034.492,14393852.427,0.000000000,1.000000000
294,5880.011,1786879606054.497,14393872.432,0.000000000,1.000000000
295,5899.999,1786879606074.486,14393892.421,0.000000000,1.000000000
296,5920.008,1786879606094.494,14393912.429,0.000000000,1.000000000
297,5939.999,1786879606114.485,14393932.420,0.000000000,1.000000000
298,5960.000,1786879606134.486,14393952.421,0.000000000,1.000000000
299,5980.000,1786879606154.486,14393972.421,0.000000000,1.000000000
300,6000.003,1786879606174.489,14393992.424,0.000000000,1.000000000
301,6019.999,1786879606194.485,14394012.420,0.000000000,1.000000000
302,6040.002,1786879606214.488,14394032.423,0.000000000,1.000000000
303,6060.002,1786879606234.489,14394052.423,0.000000000,1.000000000
304,6080.000,1786879606254.486,14394072.421,0.000000000,1.000000000
305,6099.999,1786879606274.485,14394092.420,0.000000000,1.000000000
306,6120.001,1786879606294.487,14394112.422,0.000000000,1.000000000
307,6139.996,1786879606314.482,14394132.417,0.000000000,1.000000000
308,6159.999,1786879606334.486,14394152.421,0.000000000,1.000000000
309,6180.001,1786879606354.487,14394172.422,0.000000000,1.000000000
310,6200.001,1786879606374.487,14394192.422,0.000000000,1.000000000
311,6220.002,1786879606394.488,14394212.423,0.000000000,1.000000000
312,6240.000,1786879606414.487,14394232.422,0.000000000,1.000000000
313,6259.999,1786879606434.485,14394252.420,0.000000000,1.000000000
314,6280.002,1786879606454.488,14394272.423,0.000000000,1.000000000
315,6299.997,1786879606474.483,14394292.418,0.000000000,1.000000000
316,6319.999,1786879606494.485,14394312.420,0.000000000,1.000000000
317,6339.997,1786879606514.483,14394332.418,0.000000000,1.000000000
318,6360.000,1786879606534.486,14394352.421,0.000000000,1.000000000
319,6379.997,1786879606554.484,14394372.419,0.000000000,1.000000000
320,6399.997,1786879606574.483,14394392.418,0.000000000,1.000000000
321,6419.999,1786879606594.485,14394412.420,0.000000000,1.000000000
322,6439.998,1786879606614.484,14394432.419,0.000000000,1.000000000
323,6459.997,1786879606634.483,14394452.418,0.000000000,1.000000000
324,6479.996,1786879606654.482,14394472.417,0.000000000,1.000000000
325,6500.001,1786879606674.487,14394492.422,0.000000000,1.000000000
326,6520.001,1786879606694.487,14394512.422,0.000000000,1.000000000
327,6540.002,1786879606714.488,14394532.423,0.000000000,1.000000000
328,6560.003,1786879606734.490,14394552.424,0.000000000,1.000000000
329,6580.001,1786879606754.487,14394572.422,0.000000000,1.000000000
330,6599.998,1786879606774.484,14394592.419,0.000000000,1.000000000
331,6619.998,1786879606794.484,14394612.419,0.000000000,1.000000000
332,6639.998,1786879606814.484,14394632.419,0.000000000,1.000000000
333,6659.998,1786879606834.484,14394652.419,0.000000000,1.000000000
334,6680.003,1786879606854.489,14394672.424,0.000000000,1.000000000
335,6700.004,1786879606874.490,14394692.425,0.000000000,1.000000000
336,6719.998,1786879606894.484,14394712.419,0.000000000,1.000000000
337,6739.997,1786879606914.483,14394732.418,0.000000000,1.000000000
338,6759.998,1786879606934.484,14394752.419,0.000000000,1.000000000
339,6780.000,1786879606954.486,14394772.421,0.000000000,1.000000000
340,6799.997,1786879606974.483,14394792.418,0.000000000,1.000000000
341,6819.998,1786879606994.484,14394812.419,0.000000000,1.000000000
342,6840.000,1786879607014.486,14394832.421,0.000000000,1.000000000
343,6859.997,1786879607034.483,14394852.418,0.000000000,1.000000000
344,6879.999,1786879607054.485,14394872.420,0.000000000,1.000000000
345,6899.998,1786879607074.484,14394892.419,0.000000000,1.000000000
346,6919.998,1786879607094.484,14394912.419,0.000000000,1.000000000
347,6940.001,1786879607114.487,14394932.422,0.000000000,1.000000000
348,6959.998,1786879607134.484,14394952.419,0.000000000,1.000000000
349,6979.998,1786879607154.484,14394972.419,0.000000000,1.000000000
350,7000.012,1786879607174.498,14394992.433,0.000000000,1.000000000
351,7019.998,1786879607194.484,14395012.419,0.000000000,1.000000000
352,7040.003,1786879607214.489,14395032.424,0.000000000,1.000000000
353,7060.003,1786879607234.490,14395052.424,0.000000000,1.000000000
354,7080.003,1786879607254.489,14395072.424,0.000000000,1.000000000
355,7099.999,1786879607274.486,14395092.421,0.000000000,1.000000000
356,7119.998,1786879607294.484,14395112.419,0.000000000,1.000000000
357,7139.998,1786879607314.484,14395132.419,0.000000000,1.000000000
358,7160.001,1786879607334.487,14395152.422,0.000000000,1.000000000
359,7180.002,1786879607354.488,14395172.423,0.000000000,1.000000000
360,7200.005,1786879607374.491,14395192.426,0.000000000,1.000000000
361,7219.997,1786879607394.483,14395212.418,0.000000000,1.000000000
362,7239.998,1786879607414.484,14395232.419,0.000000000,1.000000000
363,7259.997,1786879607434.483,14395252.418,0.000000000,1.000000000
364,7279.998,1786879607454.484,14395272.419,0.000000000,1.000000000
365,7299.998,1786879607474.484,14395292.419,0.000000000,1.000000000
366,7319.996,1786879607494.483,14395312.418,0.000000000,1.000000000
367,7340.001,1786879607514.487,14395332.422,0.000000000,1.000000000
368,7359.996,1786879607534.482,14395352.417,0.000000000,1.000000000
369,7379.998,1786879607554.484,14395372.419,0.000000000,1.000000000
370,7399.998,1786879607574.485,14395392.420,0.000000000,1.000000000
371,7420.003,1786879607594.489,14395412.424,0.000000000,1.000000000
372,7440.004,1786879607614.490,14395432.425,0.000000000,1.000000000
373,7460.001,1786879607634.487,14395452.422,0.000000000,1.000000000
374,7480.002,1786879607654.488,14395472.423,0.000000000,1.000000000
375,7500.002,1786879607674.489,14395492.424,0.000000000,1.000000000
376,7520.002,1786879607694.488,14395512.423,0.000000000,1.000000000
377,7539.999,1786879607714.485,14395532.420,0.000000000,1.000000000
378,7559.999,1786879607734.485,14395552.420,0.000000000,1.000000000
379,7580.001,1786879607754.487,14395572.422,0.000000000,1.000000000
380,7600.000,1786879607774.486,14395592.421,0.000000000,1.000000000
381,7619.998,1786879607794.484,14395612.419,0.000000000,1.000000000
382,7639.998,1786879607814.484,14395632.419,0.000000000,1.000000000
383,7659.997,1786879607834.483,14395652.418,0.000000000,1.000000000
384,7679.997,1786879607854.484,14395672.419,0.000000000,1.000000000
385,7700.000,1786879607874.486,14395692.421,0.000000000,1.000000000
386,7720.001,1786879607894.488,14395712.423,0.000000000,1.000000000
387,7740.000,1786879607914.486,14395732.421,0.000000000,1.000000000
388,7760.003,1786879607934.490,14395752.425,0.000000000,1.000000000
389,7780.001,1786879607954.487,14395772.422,0.000000000,1.000000000
390,7799.996,1786879607974.482,14395792.417,0.000000000,1.000000000
391,7820.000,1786879607994.486,14395812.421,0.000000000,1.000000000
392,7839.998,1786879608014.484,14395832.419,0.000000000,1.000000000
393,7859.999,1786879608034.485,14395852.420,0.000000000,1.000000000
394,7880.001,1786879608054.487,14395872.422,0.000000000,1.000000000
395,7900.000,1786879608074.486,14395892.421,0.000000000,1.000000000
396,7919.997,1786879608094.484,14395912.419,0.000000000,1.000000000
397,7939.998,1786879608114.484,14395932.419,0.000000000,1.000000000
398,7959.997,1786879608134.483,14395952.418,0.000000000,1.000000000
399,7980.003,1786879608154.489,14395972.424,0.000000000,1.000000000
400,8000.002,1786879608174.488,14395992.423,0.000000000,1.000000000
401,8020.003,1786879608194.490,14396012.424,0.000000000,1.000000000
402,8039.999,1786879608214.485,14396032.420,0.000000000,1.000000000
403,8060.000,1786879608234.486,14396052.421,0.000000000,1.000000000
404,8079.999,1786879608254.485,14396072.420,0.000000000,1.000000000
405,8099.999,1786879608274.485,14396092.420,0.000000000,1.000000000
406,8119.997,1786879608294.483,14396112.418,0.000000000,1.000000000
407,8139.997,1786879608314.483,14396132.418,0.000000000,1.000000000
408,8159.997,1786879608334.484,14396152.419,0.000000000,1.000000000
409,8179.997,1786879608354.483,14396172.418,0.000000000,1.000000000
410,8199.998,1786879608374.484,14396192.419,0.000000000,1.000000000
411,8219.998,1786879608394.485,14396212.420,0.000000000,1.000000000
412,8240.001,1786879608414.487,14396232.422,0.000000000,1.000000000
413,8259.998,1786879608434.484,14396252.419,0.000000000,1.000000000
414,8279.997,1786879608454.484,14396272.419,0.000000000,1.000000000
415,8300.001,1786879608474.488,14396292.423,0.000000000,1.000000000
416,8320.001,1786879608494.487,14396312.422,0.000000000,1.000000000
417,8339.999,1786879608514.485,14396332.420,0.000000000,1.000000000
418,8360.000,1786879608534.486,14396352.421,0.000000000,1.000000000
419,8379.999,1786879608554.485,14396372.420,0.000000000,1.000000000
420,8399.999,1786879608574.485,14396392.420,0.000000000,1.000000000
421,8419.999,1786879608594.485,14396412.420,0.000000000,1.000000000
422,8440.001,1786879608614.487,14396432.422,0.000000000,1.000000000
