index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_wx,torso_wy,torso_wz
0,0.000,1786877230627.484,12018445.419,0.000000000,0.128681600,0.006118464,0.078183360
1,19.993,1786877230647.478,12018465.413,0.000000000,0.159832194,-1.099945307,0.324293256
2,39.991,1786877230667.476,12018485.411,0.000000000,0.015133440,-1.419497132,1.063141704
3,59.992,1786877230687.476,12018505.411,0.000000000,-0.268927395,-2.247375727,1.622917175
4,79.993,1786877230707.477,12018525.412,0.000000000,0.234304592,-3.372442245,1.588119507
5,99.993,1786877230727.477,12018545.412,0.000000000,1.385042667,-3.873617649,0.816045940
6,119.989,1786877230747.473,12018565.408,0.000000000,2.478000164,-2.697984457,-0.416049361
7,139.988,1786877230767.473,12018585.408,0.000000000,2.694959164,-1.473780990,-1.878795743
8,159.988,1786877230787.472,12018605.407,0.000000000,1.799083233,-0.326360762,-1.807518125
9,179.988,1786877230807.473,12018625.408,0.000000000,-0.158345923,1.814163446,-0.513635337
10,199.987,1786877230827.471,12018645.406,0.000000000,-2.136534214,2.631526947,0.847088575
11,219.987,1786877230847.472,12018665.407,0.000000000,-1.914646983,2.890764236,1.963628411
12,239.988,1786877230867.472,12018685.407,0.000000000,-1.163714886,1.562932849,3.018400669
13,259.987,1786877230887.472,12018705.407,0.000000000,-1.059770584,1.371937156,2.644749403
14,279.989,1786877230907.473,12018725.408,0.000000000,-0.901651204,1.335883021,1.394365788
15,299.988,1786877230927.472,12018745.407,0.000000000,-0.549934208,1.037051916,0.869724274
16,319.988,1786877230947.473,12018765.408,0.000000000,-0.499196231,1.689692020,0.610306621
17,339.990,1786877230967.474,12018785.409,0.000000000,-0.588562727,2.133791924,0.327373534
18,359.989,1786877230987.473,12018805.408,0.000000000,-0.282053143,1.679004788,-0.197557151
19,379.988,1786877231007.472,12018825.407,0.000000000,0.521623552,0.472854376,-0.779001892
20,399.987,1786877231027.472,12018845.407,0.000000000,1.400249720,-0.503631055,-1.510699749
21,419.987,1786877231047.471,12018865.406,0.000000000,1.993947625,-1.077723861,-2.108914137
22,439.988,1786877231067.472,12018885.407,0.000000000,2.084167242,-1.025964618,-2.162467957
23,459.988,1786877231087.473,12018905.407,0.000000000,1.905905008,-0.861734152,-1.983395100
24,479.989,1786877231107.473,12018925.408,0.000000000,1.423690796,-0.737699032,-1.479799390
25,499.988,1786877231127.472,12018945.407,0.000000000,0.724515200,-0.551312447,-0.607035339
26,519.988,1786877231147.473,12018965.408,0.000000000,0.038473163,-0.282815039,0.582285166
27,539.990,1786877231167.474,12018985.409,0.000000000,-0.609993100,-0.048684321,1.396687746
28,559.992,1786877231187.477,12019005.412,0.000000000,-0.799679279,-0.015137841,1.218264818
29,579.989,1786877231207.473,12019025.408,0.000000000,-1.065511703,0.139156312,0.302964091
30,599.989,1786877231227.473,12019045.408,0.000000000,-0.762756944,0.288272619,-0.439742059
31,619.989,1786877231247.473,12019065.408,0.000000000,-0.130714372,0.359469950,-0.853770614
32,639.988,1786877231267.472,12019085.407,0.000000000,0.420865744,0.218910381,-1.087315440
33,659.988,1786877231287.472,12019105.407,0.000000000,0.860755682,-0.049061138,-1.273968697
34,679.988,1786877231307.472,12019125.407,0.000000000,1.094813108,-0.459299862,-1.359379292
35,699.987,1786877231327.471,12019145.406,0.000000000,1.113563538,-0.819301128,-1.260544658
36,719.988,1786877231347.472,12019165.407,0.000000000,1.063035488,-1.067452550,-0.625842512
37,739.988,1786877231367.473,12019185.408,0.000000000,0.611941814,-0.947909534,0.142425552
38,759.989,1786877231387.473,12019205.408,0.000000000,0.084951222,-0.341150224,0.623229861
39,779.990,1786877231407.474,12019225.409,0.000000000,-0.406121194,0.098597616,1.013872385
40,799.989,1786877231427.473,12019245.408,0.000000000,-0.828405201,0.183798492,1.361087441
41,819.989,1786877231447.473,12019265.408,0.000000000,-1.132086873,0.062574342,1.367417097
42,839.989,1786877231467.473,12019285.408,0.000000000,-1.048215508,-0.146733657,0.833247960
43,859.989,1786877231487.473,12019305.408,0.000000000,-0.632115424,-0.397740364,-0.098435931
44,879.988,1786877231507.473,12019325.408,0.000000000,-0.581464827,-0.095699422,-0.612952352
45,899.989,1786877231527.473,12019345.408,0.000000000,-0.372936875,0.276310623,-0.705364525
46,919.987,1786877231547.471,12019365.406,0.000000000,-0.002592865,0.150271699,-0.681970179
47,939.989,1786877231567.473,12019385.408,0.000000000,0.252082348,-0.011465466,-0.649683893
48,959.989,1786877231587.473,12019405.408,0.000000000,0.460328102,-0.321972072,-0.583493471
49,979.988,1786877231607.473,12019425.408,0.000000000,0.584722281,-0.758559763,-0.291736126
50,999.987,1786877231627.471,12019445.406,0.000000000,0.564382076,-0.644675493,0.046575304
51,1019.990,1786877231647.474,12019465.409,0.000000000,0.463226289,-0.250357091,0.140809625
52,1039.990,1786877231667.474,12019485.409,0.000000000,0.285267204,0.094293416,0.082591295
53,1059.992,1786877231687.476,12019505.411,0.000000000,0.075815685,0.071788892,-0.013193263
54,1079.993,1786877231707.477,12019525.412,0.000000000,-0.149940774,-0.003751441,-0.069519781
55,1099.992,1786877231727.476,12019545.411,0.000000000,-0.319326490,-0.017012710,-0.033772670
56,1119.990,1786877231747.474,12019565.409,0.000000000,-0.400437117,0.071027406,0.002771835
57,1139.989,1786877231767.473,12019585.408,0.000000000,-0.417368174,0.163250133,0.025479300
58,1159.990,1786877231787.474,12019605.409,0.000000000,-0.391602308,0.178669736,0.047566701
59,1179.988,1786877231807.472,12019625.407,0.000000000,-0.314495683,0.205336526,0.039154746
60,1199.988,1786877231827.473,12019645.407,0.000000000,-0.257518649,0.148568675,0.078924358
61,1219.991,1786877231847.475,12019665.410,0.000000000,-0.346571147,0.016885735,0.312936306
62,1239.991,1786877231867.475,12019685.410,0.000000000,-0.562266231,0.096995205,0.806281865
63,1259.992,1786877231887.476,12019705.411,0.000000000,-0.609259665,0.201377928,1.080466270
64,1279.992,1786877231907.476,12019725.411,0.000000000,-0.542606473,0.128084973,1.191569328
65,1299.993,1786877231927.478,12019745.412,0.000000000,-0.306085587,-0.159400955,1.024006486
66,1319.993,1786877231947.478,12019765.412,0.000000000,0.071973041,-0.458002597,0.429126024
67,1339.992,1786877231967.476,12019785.411,0.000000000,-0.208655477,-0.041297883,-0.216843560
68,1360.105,1786877231987.589,12019805.524,0.000000000,-0.192713201,0.118549958,-0.331236929
69,1380.009,1786877232007.494,12019825.429,0.000000000,0.037074406,0.371169269,-0.272843331
70,1399.996,1786877232027.481,12019845.416,0.000000000,0.244271249,0.504919052,-0.149764106
71,1419.992,1786877232047.476,12019865.411,0.000000000,0.463603109,0.512684524,-0.096007675
72,1440.028,1786877232067.512,12019885.447,0.000000000,0.610890746,0.369176567,-0.093002826
73,1459.994,1786877232087.478,12019905.413,0.000000000,0.616670370,-0.037116703,-0.152995139
74,1479.993,1786877232107.477,12019925.412,0.000000000,0.420828879,-0.333305657,-0.248715118
75,1499.992,1786877232127.476,12019945.411,0.000000000,0.207484052,-0.544428289,-0.296245098
76,1519.993,1786877232147.478,12019965.412,0.000000000,0.053047996,-0.547360778,-0.384964764
77,1539.993,1786877232167.477,12019985.412,0.000000000,-0.014169509,-0.631771803,-0.417209804
