index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_qw,base_qx,base_qy,base_qz
0,0.000,1786877230627.484,12018445.419,0.000000000,0.999937415,-0.002550219,0.010894178,-0.000047889
1,19.993,1786877230647.478,12018465.413,0.000000000,0.999737918,-0.004529298,0.022377020,0.001695181
2,39.991,1786877230667.476,12018485.411,0.000000000,0.999222457,-0.015870405,0.034985915,0.008868738
3,59.992,1786877230687.476,12018505.411,0.000000000,0.998738647,-0.022919470,0.041977536,0.015286100
4,79.993,1786877230707.477,12018525.412,0.000000000,0.998064101,-0.026292501,0.050697092,0.024627445
5,99.993,1786877230727.477,12018545.412,0.000000000,0.996927440,-0.034518108,0.062493894,0.032228597
6,119.989,1786877230747.473,12018565.408,0.000000000,0.996381402,-0.049271476,0.064721145,0.024649236
7,139.988,1786877230767.473,12018585.408,0.000000000,0.996887922,-0.062116157,0.047869019,0.008041345
8,159.988,1786877230787.472,12018605.407,0.000000000,0.997296691,-0.060520776,0.041485474,0.003936176
9,179.988,1786877230807.473,12018625.408,0.000000000,0.998474360,-0.036368616,0.040160958,0.010648211
10,199.987,1786877230827.471,12018645.406,0.000000000,0.998691440,-0.008664867,0.049002133,0.011794860
11,219.987,1786877230847.472,12018665.407,0.000000000,0.997830868,-0.014025787,0.059362747,0.024757382
12,239.988,1786877230867.472,12018685.407,0.000000000,0.994760394,-0.040600568,0.083241962,0.043291457
13,259.987,1786877230887.472,12018705.407,0.000000000,0.992194414,-0.053810552,0.101457030,0.048591781
14,279.989,1786877230907.473,12018725.408,0.000000000,0.990131378,-0.064204097,0.112895183,0.052653652
15,299.988,1786877230927.472,12018745.407,0.000000000,0.984285295,-0.085614346,0.139420405,0.066442676
16,319.988,1786877230947.473,12018765.408,0.000000000,0.978359163,-0.101726271,0.160474211,0.081934087
17,339.990,1786877230967.474,12018785.409,0.000000000,0.977917016,-0.099595979,0.160105675,0.090139642
18,359.989,1786877230987.473,12018805.408,0.000000000,0.981851518,-0.082557440,0.145620927,0.089142948
19,379.988,1786877231007.472,12018825.407,0.000000000,0.986489534,-0.063304380,0.130764335,0.075707421
20,399.987,1786877231027.472,12018845.407,0.000000000,0.990058720,-0.047967315,0.122277625,0.050309733
21,419.987,1786877231047.471,12018865.406,0.000000000,0.992025197,-0.037951183,0.118491374,0.020138044
22,439.988,1786877231067.472,12018885.407,0.000000000,0.992873669,-0.032788478,0.114198960,-0.009242174
23,459.988,1786877231087.473,12018905.407,0.000000000,0.993062973,-0.030930912,0.109826602,-0.028413044
24,479.989,1786877231107.473,12018925.408,0.000000000,0.993011951,-0.029345252,0.104825392,-0.045582712
25,499.988,1786877231127.472,12018945.407,0.000000000,0.993240774,-0.026984118,0.100997515,-0.050438788
26,519.988,1786877231147.473,12018965.408,0.000000000,0.993999779,-0.024425909,0.097568847,-0.042990554
27,539.990,1786877231167.474,12018985.409,0.000000000,0.994719982,-0.023243645,0.095348418,-0.030009061
28,559.992,1786877231187.477,12019005.412,0.000000000,0.994891405,-0.029095897,0.095016591,-0.017787145
29,579.989,1786877231207.473,12019025.408,0.000000000,0.994973719,-0.033378989,0.093504623,-0.013040374
30,599.989,1786877231227.473,12019045.408,0.000000000,0.994889736,-0.034991998,0.093941823,-0.012037979
31,619.989,1786877231247.473,12019065.408,0.000000000,0.994851470,-0.038000654,0.093200520,-0.011840512
32,639.988,1786877231267.472,12019085.407,0.000000000,0.994844139,-0.040615983,0.091937982,-0.013524182
33,659.988,1786877231287.472,12019105.407,0.000000000,0.994941831,-0.040822573,0.089984871,-0.018083787
34,679.988,1786877231307.472,12019125.407,0.000000000,0.995356381,-0.036167078,0.085354514,-0.025926821
35,699.987,1786877231327.471,12019145.406,0.000000000,0.995894015,-0.029465482,0.079126813,-0.032646630
36,719.988,1786877231347.472,12019165.407,0.000000000,0.996546984,-0.027267069,0.068731904,-0.037769016
37,739.988,1786877231367.473,12019185.408,0.000000000,0.996692479,-0.027193535,0.061552409,-0.045562316
38,759.989,1786877231387.473,12019205.408,0.000000000,0.996922612,-0.027271446,0.054774489,-0.049002916
39,779.990,1786877231407.474,12019225.409,0.000000000,0.997480929,-0.028373178,0.046612784,-0.045320634
40,799.989,1786877231427.473,12019245.408,0.000000000,0.997963309,-0.029903011,0.041562106,-0.038048539
41,819.989,1786877231447.473,12019265.408,0.000000000,0.998104215,-0.032039121,0.042475138,-0.030941116
42,839.989,1786877231467.473,12019285.408,0.000000000,0.997909844,-0.038385458,0.044993129,-0.026039947
43,859.989,1786877231487.473,12019305.408,0.000000000,0.997564018,-0.047767416,0.043275204,-0.026675031
44,879.988,1786877231507.473,12019325.408,0.000000000,0.997418225,-0.051535435,0.043140009,-0.025297042
45,899.989,1786877231527.473,12019345.408,0.000000000,0.997619867,-0.050749354,0.041553915,-0.021270363
46,919.987,1786877231547.471,12019365.406,0.000000000,0.997744143,-0.049806051,0.040658955,-0.019307956
47,939.989,1786877231567.473,12019385.408,0.000000000,0.997833192,-0.048640050,0.039521813,-0.020025948
48,959.989,1786877231587.473,12019405.408,0.000000000,0.998141587,-0.044757567,0.034868285,-0.022234075
49,979.988,1786877231607.473,12019425.408,0.000000000,0.998296320,-0.043515623,0.031320643,-0.023018239
50,999.987,1786877231627.471,12019445.406,0.000000000,0.998252034,-0.041865949,0.029995345,-0.028989019
51,1019.990,1786877231647.474,12019465.409,0.000000000,0.998115420,-0.041006122,0.026186349,-0.037394445
52,1039.990,1786877231667.474,12019485.409,0.000000000,0.998012841,-0.040262546,0.019466257,-0.044388995
53,1059.992,1786877231687.476,12019505.411,0.000000000,0.997942686,-0.039463893,0.013999193,-0.048548598
54,1079.993,1786877231707.477,12019525.412,0.000000000,0.997921824,-0.038664781,0.013133943,-0.049844891
55,1099.992,1786877231727.476,12019545.411,0.000000000,0.997952521,-0.037929587,0.014807328,-0.049324192
56,1119.990,1786877231747.474,12019565.409,0.000000000,0.998037457,-0.037612844,0.016766325,-0.047174338
57,1139.989,1786877231767.473,12019585.408,0.000000000,0.998170555,-0.037326127,0.018054279,-0.044003930
58,1159.990,1786877231787.474,12019605.409,0.000000000,0.998260081,-0.036895081,0.018781001,-0.041985881
59,1179.988,1786877231807.472,12019625.407,0.000000000,0.998334587,-0.036273710,0.018735416,-0.040758066
60,1199.988,1786877231827.473,12019645.407,0.000000000,0.998321354,-0.035773896,0.017006256,-0.042255007
61,1219.991,1786877231847.475,12019665.410,0.000000000,0.998283327,-0.033905089,0.014855640,-0.045389082
62,1239.991,1786877231867.475,12019685.410,0.000000000,0.998408079,-0.033023793,0.016512850,-0.042638447
63,1259.992,1786877231887.476,12019705.411,0.000000000,0.998616099,-0.035828531,0.017760992,-0.034157794
64,1279.992,1786877231907.476,12019725.411,0.000000000,0.998681664,-0.042189274,0.017709682,-0.023268292
65,1299.993,1786877231927.478,12019745.412,0.000000000,0.998444855,-0.051435698,0.017514702,-0.012471250
66,1319.993,1786877231947.478,12019765.412,0.000000000,0.997976005,-0.061214268,0.015107218,-0.008273175
67,1339.992,1786877231967.476,12019785.411,0.000000000,0.998132408,-0.059411630,0.009717131,-0.010370229
68,1360.105,1786877231987.589,12019805.524,0.000000000,0.998416424,-0.054577742,0.008703538,-0.010493414
69,1380.009,1786877232007.494,12019825.429,0.000000000,0.998565793,-0.051519252,0.011390662,-0.009078451
70,1399.996,1786877232027.481,12019845.416,0.000000000,0.998486757,-0.051911704,0.015614561,-0.009251096
71,1419.992,1786877232047.476,12019865.411,0.000000000,0.998263419,-0.054450423,0.019083800,-0.011877052
72,1440.028,1786877232067.512,12019885.447,0.000000000,0.998018563,-0.057068922,0.020111604,-0.017252760
73,1459.994,1786877232087.478,12019905.413,0.000000000,0.997767448,-0.059252352,0.020255893,-0.023214657
74,1479.993,1786877232107.477,12019925.412,0.000000000,0.997625530,-0.059521303,0.020706685,-0.027780630
75,1499.992,1786877232127.476,12019945.411,0.000000000,0.997636080,-0.057965618,0.020379655,-0.030772483
76,1519.993,1786877232147.478,12019965.412,0.000000000,0.997783959,-0.055546138,0.017324962,-0.032275066
77,1539.993,1786877232167.477,12019985.412,0.000000000,0.997957468,-0.053120784,0.014363913,-0.032446172
78,1559.997,1786877232187.481,12020005.416,0.000000000,0.998075068,-0.051663149,0.012296308,-0.032028746
79,1579.997,1786877232207.481,12020025.416,0.000000000,0.998220801,-0.049568746,0.008600499,-0.032003406
80,1599.992,1786877232227.477,12020045.412,0.000000000,0.998301148,-0.047606241,0.005257342,-0.033177909
81,1619.991,1786877232247.475,12020065.410,0.000000000,0.998311222,-0.046376005,0.003287078,-0.034830250
82,1639.989,1786877232267.474,12020085.409,0.000000000,0.998283684,-0.045637280,0.002409392,-0.036620736
83,1659.990,1786877232287.474,12020105.409,0.000000000,0.998248458,-0.045021195,0.002465525,-0.038302213
84,1679.992,1786877232307.476,12020125.411,0.000000000,0.998227537,-0.044259064,0.003826579,-0.039601352
85,1699.992,1786877232327.476,12020145.411,0.000000000,0.998198390,-0.043604571,0.005923165,-0.040786557
86,1719.994,1786877232347.479,12020165.413,0.000000000,0.998163640,-0.042931315,0.008307531,-0.041918829
87,1739.989,1786877232367.474,12020185.409,0.000000000,0.998128891,-0.042250287,0.010348814,-0.042970743
88,1759.988,1786877232387.473,12020205.408,0.000000000,0.998067915,-0.041622471,0.012652643,-0.044360731
89,1779.991,1786877232407.475,12020225.410,0.000000000,0.998025119,-0.043053806,0.013013998,-0.043849993
90,1799.989,1786877232427.473,12020245.408,0.000000000,0.997983754,-0.044333115,0.014129278,-0.043166798
91,1819.990,1786877232447.474,12020265.409,0.000000000,0.997933805,-0.044831250,0.015511685,-0.043332383
92,1839.989,1786877232467.473,12020285.408,0.000000000,0.997896194,-0.044722136,0.016552912,-0.043921907
93,1859.990,1786877232487.474,12020305.409,0.000000000,0.997880697,-0.044382047,0.017139541,-0.044390686
94,1879.994,1786877232507.478,12020325.413,0.000000000,0.997891843,-0.043919556,0.017326143,-0.044527732
95,1899.991,1786877232527.476,12020345.411,0.000000000,0.997913837,-0.043513894,0.016785698,-0.044640023
96,1920.006,1786877232547.490,12020365.425,0.000000000,0.997940004,-0.043282777,0.015801650,-0.044639699
97,1939.992,1786877232567.476,12020385.411,0.000000000,0.997966230,-0.043091424,0.014577851,-0.044653922
98,1959.990,1786877232587.475,12020405.410,0.000000000,0.997983694,-0.042919796,0.013733782,-0.044697002
99,1979.988,1786877232607.473,12020425.408,0.000000000,0.998003662,-0.042703178,0.012822249,-0.044728823
100,1999.989,1786877232627.473,12020445.408,0.000000000,0.998020232,-0.042525921,0.012024954,-0.044749755
101,2019.990,1786877232647.474,12020465.409,0.000000000,0.998032212,-0.042429537,0.011309708,-0.044760685
102,2039.989,1786877232667.474,12020485.409,0.000000000,0.998040497,-0.042409070,0.010790554,-0.044724066
103,2059.989,1786877232687.473,12020505.408,0.000000000,0.998044789,-0.042453106,0.010465024,-0.044663064
104,2079.990,1786877232707.475,12020525.410,0.000000000,0.998043954,-0.042568073,0.010337453,-0.044602424
105,2099.990,1786877232727.475,12020545.410,0.000000000,0.998039544,-0.042782500,0.010423431,-0.044475578
106,2119.991,1786877232747.475,12020565.410,0.000000000,0.998034358,-0.043043111,0.010669594,-0.044282045
107,2139.998,1786877232767.482,12020585.417,0.000000000,0.998029768,-0.043331370,0.010933360,-0.044039600
108,2159.988,1786877232787.473,12020605.408,0.000000000,0.998014927,-0.043721680,0.011100942,-0.043946967
109,2179.990,1786877232807.475,12020625.410,0.000000000,0.997988462,-0.044218328,0.011105794,-0.044050451
110,2199.989,1786877232827.473,12020645.408,0.000000000,0.997974455,-0.044548128,0.011045023,-0.044050824
111,2219.989,1786877232847.474,12020665.409,0.000000000,0.997968435,-0.044873651,0.011003261,-0.043867264
112,2239.989,1786877232867.473,12020685.408,0.000000000,0.997955859,-0.045191184,0.010962339,-0.043837026
113,2259.990,1786877232887.474,12020705.409,0.000000000,0.997924149,-0.045635901,0.010836667,-0.044128135
114,2279.989,1786877232907.473,12020725.408,0.000000000,0.997895658,-0.046031635,0.010649822,-0.044406086
115,2299.992,1786877232927.476,12020745.411,0.000000000,0.997885466,-0.046238981,0.010470937,-0.044462588
116,2319.990,1786877232947.474,12020765.409,0.000000000,0.997876942,-0.046393704,0.010296643,-0.044533458
117,2339.989,1786877232967.473,12020785.408,0.000000000,0.997865796,-0.046533152,0.010146538,-0.044671707
118,2359.987,1786877232987.471,12020805.406,0.000000000,0.997850537,-0.046657968,0.009841865,-0.044950157
119,2379.990,1786877233007.475,12020825.409,0.000000000,0.997824907,-0.046793561,0.009467754,-0.045454867
120,2399.990,1786877233027.474,12020845.409,0.000000000,0.997795522,-0.047059644,0.009045846,-0.045909148
121,2419.991,1786877233047.475,12020865.410,0.000000000,0.997763336,-0.047415398,0.008598262,-0.046326928
122,2439.991,1786877233067.475,12020885.410,0.000000000,0.997745335,-0.047771808,0.008167353,-0.046426401
123,2459.991,1786877233087.475,12020905.410,0.000000000,0.997731566,-0.048360873,0.007501736,-0.046224080
124,2479.991,1786877233107.475,12020925.410,0.000000000,0.997721434,-0.049058218,0.006815998,-0.045812305
125,2499.990,1786877233127.475,12020945.410,0.000000000,0.997711718,-0.049867850,0.006242399,-0.045227442
126,2519.995,1786877233147.479,12020965.414,0.000000000,0.997689128,-0.050673574,0.005873491,-0.044879239
127,2539.995,1786877233167.479,12020985.414,0.000000000,0.997656822,-0.051335160,0.005760376,-0.044860013
128,2559.990,1786877233187.474,12021005.409,0.000000000,0.997625887,-0.051852375,0.005853205,-0.044940140
129,2579.990,1786877233207.474,12021025.409,0.000000000,0.997610688,-0.052300293,0.006029021,-0.044735417
130,2599.994,1786877233227.478,12021045.413,0.000000000,0.997583091,-0.052789018,0.006180470,-0.044756420
131,2619.990,1786877233247.474,12021065.409,0.000000000,0.997536361,-0.053340465,0.006326204,-0.045121219
132,2639.988,1786877233267.472,12021085.407,0.000000000,0.997485757,-0.053913865,0.006558254,-0.045524515
133,2659.989,1786877233287.473,12021105.408,0.000000000,0.997454822,-0.054362457,0.006857358,-0.045624070
134,2679.993,1786877233307.477,12021125.412,0.000000000,0.997417927,-0.055050243,0.007422035,-0.045518372
135,2699.991,1786877233327.475,12021145.410,0.000000000,0.997376919,-0.055742711,0.008128486,-0.045452565
136,2719.990,1786877233347.474,12021165.409,0.000000000,0.997331381,-0.056455769,0.008928979,-0.045422070
137,2739.990,1786877233367.474,12021185.409,0.000000000,0.997271776,-0.057366233,0.009967099,-0.045373760
138,2759.989,1786877233387.474,12021205.408,0.000000000,0.997205257,-0.058391865,0.011060907,-0.045274336
139,2779.989,1786877233407.474,12021225.409,0.000000000,0.997130692,-0.059497111,0.012006938,-0.045235898
140,2799.990,1786877233427.474,12021245.409,0.000000000,0.997040212,-0.060758226,0.012989752,-0.045283180
141,2819.991,1786877233447.476,12021265.411,0.000000000,0.996931851,-0.062215731,0.014013498,-0.045383379
142,2839.992,1786877233467.477,12021285.412,0.000000000,0.996817708,-0.063624121,0.014895944,-0.045656398
143,2859.990,1786877233487.474,12021305.409,0.000000000,0.996715605,-0.064584225,0.015681142,-0.046270929
144,2879.989,1786877233507.473,12021325.408,0.000000000,0.996625483,-0.065239340,0.016306907,-0.047069106
145,2899.990,1786877233527.474,12021345.409,0.000000000,0.996562958,-0.065664254,0.016539346,-0.047716796
146,2919.989,1786877233547.473,12021365.408,0.000000000,0.996480703,-0.066221811,0.016586378,-0.048639204
147,2939.990,1786877233567.474,12021385.409,0.000000000,0.996395886,-0.066816695,0.016611720,-0.049546506
148,2959.990,1786877233587.474,12021405.409,0.000000000,0.996313095,-0.067479849,0.016660349,-0.050289921
149,2979.991,1786877233607.475,12021425.410,0.000000000,0.996261120,-0.067882217,0.016569026,-0.050806042
150,2999.992,1786877233627.476,12021445.411,0.000000000,0.996217012,-0.068234302,0.016370686,-0.051262006
151,3019.990,1786877233647.474,12021465.409,0.000000000,0.996170402,-0.068700269,0.016040867,-0.051648315
152,3039.991,1786877233667.475,12021485.410,0.000000000,0.996114671,-0.069334187,0.015590763,-0.052012473
153,3059.989,1786877233687.473,12021505.408,0.000000000,0.996070385,-0.069919996,0.015265709,-0.052172557
154,3079.989,1786877233707.473,12021525.408,0.000000000,0.996020854,-0.070555128,0.015177930,-0.052288581
155,3099.990,1786877233727.475,12021545.410,0.000000000,0.995954931,-0.071265206,0.015081416,-0.052608293
156,3119.989,1786877233747.473,12021565.408,0.000000000,0.995871723,-0.072215304,0.015040956,-0.052897822
157,3139.994,1786877233767.478,12021585.413,0.000000000,0.995810747,-0.073041573,0.015012264,-0.052919988
158,3159.991,1786877233787.476,12021605.411,0.000000000,0.995741069,-0.074260458,0.014900966,-0.052564800
159,3179.991,1786877233807.475,12021625.410,0.000000000,0.995674253,-0.075713515,0.014989573,-0.051725809
160,3199.989,1786877233827.474,12021645.409,0.000000000,0.995603561,-0.077337690,0.015323972,-0.050573315
161,3219.989,1786877233847.473,12021665.408,0.000000000,0.995495975,-0.079331517,0.015598625,-0.049506988
162,3239.992,1786877233867.476,12021685.411,0.000000000,0.995393217,-0.081003986,0.015599842,-0.048859898
163,3259.993,1786877233887.478,12021705.413,0.000000000,0.995280683,-0.082436278,0.015403898,-0.048819669
164,3279.990,1786877233907.475,12021725.410,0.000000000,0.995095551,-0.084513918,0.015123727,-0.049128067
165,3299.997,1786877233927.481,12021745.417,0.000000000,0.994902551,-0.087017722,0.014419380,-0.048876967
166,3319.990,1786877233947.474,12021765.409,0.000000000,0.994696915,-0.089455903,0.013712644,-0.048863832
167,3339.988,1786877233967.473,12021785.407,0.000000000,0.994498372,-0.091098301,0.013140219,-0.050014690
168,3359.989,1786877233987.473,12021805.408,0.000000000,0.994372010,-0.091817148,0.012718867,-0.051304296
169,3379.988,1786877234007.473,12021825.408,0.000000000,0.994094551,-0.094024651,0.011799727,-0.052878525
170,3399.989,1786877234027.473,12021845.408,0.000000000,0.993691325,-0.097481295,0.009567319,-0.054620594
171,3419.989,1786877234047.473,12021865.408,0.000000000,0.993367255,-0.100365050,0.006568107,-0.055724453
