index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_ax,torso_ay,torso_az
405,8100.023,1786877238727.508,12026545.443,0.000000000,0.000000000,0.000000000,0.000000000
406,8119.999,1786877238747.483,12026565.418,0.000000000,0.000000000,0.000000000,0.000000000
407,8140.024,1786877238767.508,12026585.443,0.000000000,0.000000000,0.000000000,0.000000000
408,8160.008,1786877238787.492,12026605.428,0.000000000,0.000000000,0.000000000,0.000000000
409,8179.996,1786877238807.480,12026625.415,0.000000000,0.000000000,0.000000000,0.000000000
410,8199.991,1786877238827.475,12026645.410,0.000000000,0.000000000,0.000000000,0.000000000
411,8219.991,1786877238847.475,12026665.410,0.000000000,0.000000000,0.000000000,0.000000000
412,8239.991,1786877238867.476,12026685.410,0.000000000,0.000000000,0.000000000,0.000000000
413,8259.990,1786877238887.474,12026705.409,0.000000000,0.000000000,0.000000000,0.000000000
414,8279.990,1786877238907.474,12026725.409,0.000000000,0.000000000,0.000000000,0.000000000
415,8299.991,1786877238927.476,12026745.411,0.000000000,0.000000000,0.000000000,0.000000000
416,8319.989,1786877238947.473,12026765.408,0.000000000,0.000000000,0.000000000,0.000000000
417,8339.989,1786877238967.473,12026785.408,0.000000000,0.000000000,0.000000000,0.000000000
418,8359.988,1786877238987.472,12026805.407,0.000000000,0.000000000,0.000000000,0.000000000
419,8379.989,1786877239007.474,12026825.409,0.000000000,0.000000000,0.000000000,0.000000000
420,8399.989,1786877239027.474,12026845.409,0.000000000,0.000000000,0.000000000,0.000000000
421,8419.989,1786877239047.473,12026865.408,0.000000000,0.000000000,0.000000000,0.000000000
422,8439.990,1786877239067.474,12026885.409,0.000000000,0.000000000,0.000000000,0.000000000
423,8459.987,1786877239087.472,12026905.407,0.000000000,0.000000000,0.000000000,0.000000000
424,8479.988,1786877239107.473,12026925.407,0.000000000,0.000000000,0.000000000,0.000000000
425,8499.988,1786877239127.472,12026945.407,0.000000000,0.000000000,0.000000000,0.000000000
426,8519.988,1786877239147.473,12026965.408,0.000000000,0.000000000,0.000000000,0.000000000
427,8539.989,1786877239167.473,12026985.408,0.000000000,0.000000000,0.000000000,0.000000000
428,8559.989,1786877239187.474,12027005.409,0.000000000,0.000000000,0.000000000,0.000000000
429,8579.988,1786877239207.472,12027025.407,0.000000000,0.000000000,0.000000000,0.000000000
430,8599.988,1786877239227.473,12027045.408,0.000000000,0.000000000,0.000000000,0.000000000
431,8619.991,1786877239247.475,12027065.410,0.000000000,0.000000000,0.000000000,0.000000000
432,8639.989,1786877239267.473,12027085.408,0.000000000,0.000000000,0.000000000,0.000000000
433,8659.989,1786877239287.473,12027105.408,0.000000000,0.000000000,0.000000000,0.000000000
434,8679.989,1786877239307.473,12027125.408,0.000000000,0.000000000,0.000000000,0.000000000
435,8699.988,1786877239327.473,12027145.408,0.000000000,0.000000000,0.000000000,0.000000000
436,8719.988,1786877239347.472,12027165.407,0.000000000,0.000000000,0.000000000,0.000000000
437,8739.990,1786877239367.474,12027185.409,0.000000000,0.000000000,0.000000000,0.000000000
438,8759.989,1786877239387.474,12027205.409,0.000000000,0.000000000,0.000000000,0.000000000
439,8779.988,1786877239407.472,12027225.407,0.000000000,0.000000000,0.000000000,0.000000000
440,8799.988,1786877239427.472,12027245.407,0.000000000,0.000000000,0.000000000,0.000000000
441,8819.988,1786877239447.473,12027265.408,0.000000000,0.000000000,0.000000000,0.000000000
442,8839.988,1786877239467.472,12027285.407,0.000000000,0.000000000,0.000000000,0.000000000
443,8859.988,1786877239487.473,12027305.407,0.000000000,0.000000000,0.000000000,0.000000000
444,8879.989,1786877239507.473,12027325.408,0.000000000,0.000000000,0.000000000,0.000000000
445,8899.989,1786877239527.473,12027345.408,0.000000000,0.000000000,0.000000000,0.000000000
446,8919.988,1786877239547.472,12027365.407,0.000000000,0.000000000,0.000000000,0.000000000
447,8939.989,1786877239567.473,12027385.408,0.000000000,0.000000000,0.000000000,0.000000000
448,8959.995,1786877239587.479,12027405.414,0.000000000,0.000000000,0.000000000,0.000000000
449,8979.994,1786877239607.479,12027425.414,0.000000000,0.000000000,0.000000000,0.000000000
450,8999.995,1786877239627.479,12027445.414,0.000000000,0.000000000,0.000000000,0.000000000
451,9019.993,1786877239647.477,12027465.412,0.000000000,0.000000000,0.000000000,0.000000000
452,9040.004,1786877239667.488,12027485.423,0.000000000,0.000000000,0.000000000,0.000000000
453,9060.000,1786877239687.484,12027505.419,0.000000000,0.000000000,0.000000000,0.000000000
454,9079.996,1786877239707.480,12027525.415,0.000000000,0.000000000,0.000000000,0.000000000
455,9100.001,1786877239727.486,12027545.421,0.000000000,0.000000000,0.000000000,0.000000000
456,9119.997,1786877239747.481,12027565.416,0.000000000,0.000000000,0.000000000,0.000000000
457,9139.991,1786877239767.476,12027585.410,0.000000000,0.000000000,0.000000000,0.000000000
458,9159.989,1786877239787.473,12027605.408,0.000000000,0.000000000,0.000000000,0.000000000
459,9179.992,1786877239807.477,12027625.412,0.000000000,0.000000000,0.000000000,0.000000000
460,9199.988,1786877239827.472,12027645.407,0.000000000,0.000000000,0.000000000,0.000000000
461,9219.990,1786877239847.474,12027665.409,0.000000000,0.000000000,0.000000000,0.000000000
462,9239.992,1786877239867.476,12027685.411,0.000000000,0.000000000,0.000000000,0.000000000
463,9259.992,1786877239887.476,12027705.411,0.000000000,0.000000000,0.000000000,0.000000000
464,9279.998,1786877239907.482,12027725.417,0.000000000,0.000000000,0.000000000,0.000000000
465,9299.990,1786877239927.474,12027745.409,0.000000000,0.000000000,0.000000000,0.000000000
466,9319.990,1786877239947.474,12027765.409,0.000000000,0.000000000,0.000000000,0.000000000
467,9339.989,1786877239967.473,12027785.408,0.000000000,0.000000000,0.000000000,0.000000000
468,9359.987,1786877239987.472,12027805.407,0.000000000,0.000000000,0.000000000,0.000000000
469,9379.989,1786877240007.474,12027825.408,0.000000000,0.000000000,0.000000000,0.000000000
470,9399.988,1786877240027.473,12027845.407,0.000000000,0.000000000,0.000000000,0.000000000
471,9419.992,1786877240047.476,12027865.411,0.000000000,0.000000000,0.000000000,0.000000000
472,9439.988,1786877240067.473,12027885.408,0.000000000,0.000000000,0.000000000,0.000000000
473,9459.991,1786877240087.475,12027905.410,0.000000000,0.000000000,0.000000000,0.000000000
474,9479.992,1786877240107.477,12027925.412,0.000000000,0.000000000,0.000000000,0.000000000
475,9499.993,1786877240127.478,12027945.413,0.000000000,0.000000000,0.000000000,0.000000000
476,9519.991,1786877240147.476,12027965.411,0.000000000,0.000000000,0.000000000,0.000000000
477,9539.990,1786877240167.474,12027985.409,0.000000000,0.000000000,0.000000000,0.000000000
478,9559.988,1786877240187.473,12028005.408,0.000000000,0.000000000,0.000000000,0.000000000
479,9579.991,1786877240207.475,12028025.410,0.000000000,0.000000000,0.000000000,0.000000000
480,9599.990,1786877240227.474,12028045.409,0.000000000,0.000000000,0.000000000,0.000000000
481,9619.991,1786877240247.475,12028065.410,0.000000000,0.000000000,0.000000000,0.000000000
482,9639.993,1786877240267.477,12028085.412,0.000000000,0.000000000,0.000000000,0.000000000
483,9659.990,1786877240287.474,12028105.409,0.000000000,0.000000000,0.000000000,0.000000000
484,9679.993,1786877240307.477,12028125.412,0.000000000,0.000000000,0.000000000,0.000000000
485,9699.995,1786877240327.479,12028145.414,0.000000000,0.000000000,0.000000000,0.000000000
486,9719.992,1786877240347.476,12028165.411,0.000000000,0.000000000,0.000000000,0.000000000
487,9739.995,1786877240367.479,12028185.414,0.000000000,0.000000000,0.000000000,0.000000000
488,9759.989,1786877240387.473,12028205.408,0.000000000,0.000000000,0.000000000,0.000000000
489,9779.989,1786877240407.473,12028225.408,0.000000000,0.000000000,0.000000000,0.000000000
