index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,left_hand_q_0,left_hand_q_1,left_hand_q_2,left_hand_q_3,left_hand_q_4,left_hand_q_5,left_hand_q_6
0,0.000,1786876859563.461,11647381.396,0.000000000,-0.006857745,0.145531014,0.074418031,-0.033687819,-0.039520461,-0.034225240,-0.039416462
1,19.993,1786876859583.453,11647401.388,0.000000000,-0.006841830,0.141764626,0.076067343,-0.035651915,-0.041376527,-0.035939522,-0.041235860
2,39.992,1786876859603.453,11647421.388,0.000000000,-0.006819217,0.135681182,0.086356357,-0.046187107,-0.051748477,-0.045873843,-0.051518679
3,59.995,1786876859623.456,11647441.391,0.000000000,-0.007456590,0.134574607,0.105918266,-0.063488618,-0.068847984,-0.063141100,-0.068613082
4,79.991,1786876859643.452,11647461.387,0.000000000,-0.007537106,0.132845163,0.130504817,-0.085391320,-0.090782687,-0.085355096,-0.090593897
5,99.991,1786876859663.451,11647481.386,0.000000000,-0.007520164,0.128882721,0.158036575,-0.110513031,-0.116207674,-0.110860936,-0.116076216
6,119.992,1786876859683.453,11647501.388,0.000000000,-0.007496621,0.123069748,0.187654763,-0.137882099,-0.144152969,-0.138484746,-0.144060254
7,139.991,1786876859703.452,11647521.387,0.000000000,-0.007474893,0.115367949,0.218673065,-0.167070046,-0.173963949,-0.167395964,-0.173831210
8,159.990,1786876859723.451,11647541.386,0.000000000,-0.007453586,0.105927691,0.250592589,-0.197920203,-0.205195710,-0.197544947,-0.204959050
9,179.990,1786876859743.451,11647561.386,0.000000000,-0.007432447,0.095445655,0.283115327,-0.230296940,-0.237518743,-0.229100659,-0.237159535
10,199.991,1786876859763.452,11647581.387,0.000000000,-0.007410267,0.085472271,0.316173077,-0.263716847,-0.270613283,-0.261633784,-0.270124078
11,219.993,1786876859783.454,11647601.389,0.000000000,-0.007390785,0.079527043,0.341359138,-0.289006174,-0.295744300,-0.286378741,-0.295177817
12,239.991,1786876859803.452,11647621.387,0.000000000,-0.007360344,0.075004309,0.375521839,-0.322879434,-0.329497129,-0.319969147,-0.328897804
13,259.990,1786876859823.451,11647641.386,0.000000000,-0.007325833,0.074000254,0.410241693,-0.357103378,-0.363458514,-0.354196578,-0.362864792
14,279.990,1786876859843.451,11647661.386,0.000000000,-0.007290659,0.073846303,0.445294261,-0.391737580,-0.397591382,-0.389177173,-0.397044092
