index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28
0,0.000,1786876859563.461,11647381.396,0.000000000,-0.288448244,0.002405693,-0.001890072,0.657323658,-0.357878983,0.000024022,-0.288518697,0.002291018,-0.000768557,0.656537831,-0.357619405,0.000025452,-0.013785708,-0.218090534,0.458774924,0.024653008,0.217237458,0.032829762,0.638091862,-0.011934897,0.008339291,0.014893284,0.065755963,-0.049373627,0.054030895,0.647239089,0.003855994,0.016269291,0.011914341
1,19.993,1786876859583.453,11647401.388,0.000000000,-0.330235362,-0.000982251,-0.037365787,0.672326267,-0.340117127,-0.004319378,-0.333661646,0.003589885,-0.014263767,0.705490887,-0.348068267,0.002048669,-0.018273208,-0.200031802,0.399662852,0.046919074,0.209595755,0.021484947,0.633022010,0.002472257,0.011646263,0.013084070,0.090012230,-0.058867190,0.055710804,0.641182065,-0.001185002,0.021080526,0.009133038
2,39.992,1786876859603.453,11647421.388,0.000000000,-0.375293463,-0.000501086,-0.151028842,0.707088649,-0.323738426,-0.011482877,-0.361823499,0.009007043,-0.049095806,0.808353961,-0.323519021,0.000298025,-0.017879816,-0.163425714,0.339130431,0.080972351,0.202527672,-0.003724854,0.607077599,0.044404205,0.019599767,0.013546983,0.113992311,-0.072431915,0.058144365,0.628793478,-0.019664494,0.042261023,0.001128427
3,59.995,1786876859623.456,11647441.391,0.000000000,-0.418265522,0.002475498,-0.260935754,0.739281058,-0.358025730,-0.025914265,-0.352340579,0.004677735,-0.048696388,0.883647263,-0.322775006,-0.016160792,-0.003878691,-0.139252320,0.270985782,0.128893271,0.199785054,-0.034999188,0.558732867,0.072020233,0.025317308,0.017647354,0.140050337,-0.081997506,0.054152012,0.594112277,-0.047078602,0.081912138,-0.002194064
4,79.991,1786876859643.452,11647461.387,0.000000000,-0.471471429,0.038014606,-0.281738043,0.735543847,-0.410679847,-0.028914789,-0.312866777,-0.007232770,-0.027793711,0.931955218,-0.343978941,-0.027560921,0.004002057,-0.116870448,0.187307730,0.196488455,0.193940714,-0.064471520,0.495981157,0.083972774,0.027050281,0.018992789,0.169629380,-0.094016992,0.038240939,0.508289397,-0.084119573,0.137173057,0.005319899
5,99.991,1786876859663.451,11647481.386,0.000000000,-0.511928141,0.106791891,-0.225624457,0.707544863,-0.441091210,-0.014102794,-0.253222764,-0.017884288,-0.034129519,0.968560100,-0.372036695,-0.015526590,0.002727650,-0.067359746,0.109850086,0.276164234,0.175173134,-0.090280145,0.428921312,0.078597255,0.027342180,0.019074772,0.185252324,-0.119429469,0.011198293,0.363933206,-0.127944246,0.198014677,0.018435655
6,119.992,1786876859683.453,11647501.388,0.000000000,-0.497781545,0.161477998,-0.185160488,0.678607047,-0.429483265,-0.004289384,-0.184898645,-0.031618550,-0.048967682,0.982079685,-0.387432218,0.004870110,0.015585672,0.000124029,0.067794345,0.348518550,0.146238863,-0.114695705,0.364474714,0.058237534,0.026528290,0.019040003,0.158899769,-0.162491038,-0.006330751,0.215096697,-0.162227079,0.218483418,0.019079832
7,139.991,1786876859703.452,11647521.387,0.000000000,-0.436015308,0.184722260,-0.168168783,0.657105148,-0.348852247,-0.003538892,-0.099941164,-0.069138922,-0.080587246,0.951505423,-0.376241803,0.025295766,0.014479856,0.056552645,0.081375852,0.400811553,0.122268610,-0.132768303,0.301166713,0.042968981,0.020468742,0.021008179,0.077891916,-0.217363834,0.017509751,0.121441938,-0.185123846,0.163005188,-0.001431268
8,159.990,1786876859723.451,11647541.386,0.000000000,-0.383437485,0.178266585,-0.172216713,0.652927577,-0.190775573,-0.001678367,-0.029514700,-0.118733138,-0.116156697,0.890050113,-0.349371791,0.041120473,-0.009970978,0.082372367,0.113388330,0.431142986,0.116700113,-0.144952238,0.242664278,0.040056776,0.006840816,0.027246647,-0.030489439,-0.260849357,0.074584752,0.083270840,-0.211306542,0.072481863,-0.026732987
9,179.990,1786876859743.451,11647561.386,0.000000000,-0.378275633,0.152490824,-0.192519292,0.718338847,-0.272970796,-0.030326685,0.011110031,-0.169099167,-0.149539009,0.805197299,-0.334481955,0.048690904,-0.050277848,0.066612080,0.147006378,0.432655185,0.134202152,-0.144467041,0.197616816,0.049051892,-0.015631527,0.039645024,-0.138800725,-0.267035306,0.134451747,0.085633069,-0.244130701,-0.023393458,-0.049110420
10,199.991,1786876859763.452,11647581.387,0.000000000,-0.427752286,0.097393841,-0.210706800,0.856892526,-0.482102990,-0.084603399,0.009717651,-0.222025350,-0.167684764,0.758143902,-0.401451290,0.047934711,-0.093001939,-0.007410569,0.197679728,0.396837860,0.181405872,-0.125816077,0.160316736,0.075468488,-0.035184693,0.058346238,-0.229121014,-0.230326191,0.180348471,0.102911763,-0.274230033,-0.101185136,-0.067006432
11,219.993,1786876859783.454,11647601.389,0.000000000,-0.516335785,0.065470576,-0.211216033,1.031758070,-0.573493600,-0.130282626,-0.029788861,-0.248325706,-0.148260981,0.812548101,-0.565124631,0.057609800,-0.101112746,-0.078994989,0.244833007,0.341293484,0.238464952,-0.105607659,0.131714046,0.116736911,-0.038868684,0.077555947,-0.268097878,-0.186101899,0.213791490,0.103082523,-0.306464672,-0.144763291,-0.071943134
12,239.991,1786876859803.452,11647621.387,0.000000000,-0.578997195,0.079702824,-0.225956127,1.128692985,-0.617307007,-0.166136205,-0.061567280,-0.232633755,-0.130748764,0.861542284,-0.693920791,0.073841065,-0.082233153,-0.088597551,0.256471634,0.301597476,0.266719550,-0.101461649,0.117286861,0.156793445,-0.028622594,0.089759633,-0.249358669,-0.165977001,0.230789199,0.083664119,-0.339680940,-0.156431705,-0.060969483
13,259.990,1786876859823.451,11647641.386,0.000000000,-0.644836307,0.117059372,-0.264848351,1.215007544,-0.657246053,-0.210344359,-0.106752679,-0.189016119,-0.124768049,0.918695688,-0.784690499,0.081417114,-0.040733103,-0.066069677,0.256539792,0.260816544,0.286210060,-0.106226116,0.086799555,0.216333956,-0.010319033,0.103762992,-0.184717879,-0.155152410,0.244166076,0.037464026,-0.395714968,-0.158671722,-0.027250195
14,279.990,1786876859843.451,11647661.386,0.000000000,-0.696906567,0.143116221,-0.325747937,1.268587947,-0.681057870,-0.234471798,-0.149926335,-0.141825125,-0.139387399,0.976028025,-0.798413932,0.086294390,-0.010005886,-0.018124420,0.242217973,0.237792268,0.286039501,-0.115076214,0.049138237,0.260934740,-0.002999861,0.118138276,-0.104054950,-0.158442691,0.250649571,-0.010994177,-0.455530554,-0.161508262,0.017928708
15,299.990,1786876859863.451,11647681.386,0.000000000,-0.732097268,0.144500867,-0.381136358,1.296722054,-0.685607910,-0.241030604,-0.187982172,-0.111489132,-0.148837656,1.021684527,-0.773994863,0.098301277,0.007744076,0.028067438,0.214936510,0.232555062,0.275759280,-0.124945998,0.013539973,0.282286435,-0.010582766,0.137704298,-0.025052246,-0.164802700,0.250274479,-0.045933902,-0.508640826,-0.169236317,0.065576263
16,319.991,1786876859883.452,11647701.387,0.000000000,-0.743511617,0.126545221,-0.403273761,1.323384285,-0.647730350,-0.234472662,-0.208466768,-0.102820136,-0.130218402,1.052098274,-0.738775074,0.112908751,0.019521549,0.053744588,0.200010702,0.236604214,0.264566392,-0.132280618,-0.014655881,0.289295673,-0.033543330,0.163695902,0.034567397,-0.168940693,0.245533675,-0.065211266,-0.554735959,-0.178756639,0.107683919
17,339.994,1786876859903.454,11647721.389,0.000000000,-0.733771920,0.100173771,-0.395955175,1.352535009,-0.565223217,-0.224837467,-0.213371515,-0.106468037,-0.082279205,1.068049908,-0.701248050,0.121871181,0.030274324,0.058199957,0.201414868,0.245594770,0.256898165,-0.136034667,-0.029164316,0.289853483,-0.069868259,0.191548750,0.067539573,-0.171369210,0.241714641,-0.065345697,-0.593042135,-0.189858884,0.137994274
18,359.995,1786876859923.455,11647741.390,0.000000000,-0.716084957,0.092010036,-0.364519656,1.380473733,-0.459608585,-0.200051710,-0.206900790,-0.110162191,-0.030710228,1.067219973,-0.654282033,0.132615358,0.043564521,0.057570331,0.209064603,0.257182181,0.253922254,-0.139711857,-0.025466830,0.289986789,-0.114121296,0.215099767,0.081397183,-0.176454321,0.240943000,-0.053969834,-0.624330282,-0.199113265,0.152704969
19,379.992,1786876859943.453,11647761.388,0.000000000,-0.704386115,0.105290413,-0.302627802,1.406714439,-0.384445012,-0.141088203,-0.194426835,-0.115144044,0.016509904,1.059937358,-0.605011582,0.137126967,0.066494688,0.048889872,0.220569566,0.260256797,0.259241641,-0.148758799,-0.003591975,0.285476983,-0.162840545,0.231542051,0.085182138,-0.188173637,0.241736084,-0.039551165,-0.642941952,-0.205663428,0.148737490
20,399.993,1786876859963.454,11647781.389,0.000000000,-0.709990501,0.114001043,-0.235868856,1.365592122,-0.400580794,-0.082092628,-0.195232213,-0.118473656,0.050789833,1.067720294,-0.540082693,0.144224688,0.082696609,0.031743418,0.224094495,0.245702371,0.273221642,-0.167930931,0.036156338,0.268009573,-0.209070683,0.244551405,0.084392495,-0.208672315,0.245938689,-0.021370441,-0.645577490,-0.210777223,0.123259507
