index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_qw,torso_qx,torso_qy,torso_qz
0,0.000,1786876859563.461,11647381.396,0.000000000,0.963136792,-0.108550481,0.244174317,-0.031034956
1,19.993,1786876859583.453,11647401.388,0.000000000,0.966101408,-0.104831740,0.234240875,-0.028099440
2,39.992,1786876859603.453,11647421.388,0.000000000,0.970516980,-0.100254126,0.218307227,-0.019694734
3,59.995,1786876859623.456,11647441.391,0.000000000,0.975523889,-0.097767122,0.196921885,-0.004058013
4,79.991,1786876859643.452,11647461.387,0.000000000,0.981000781,-0.094547376,0.168809518,0.014199532
5,99.991,1786876859663.451,11647481.386,0.000000000,0.986658275,-0.083341740,0.137549043,0.025296057
6,119.992,1786876859683.453,11647501.388,0.000000000,0.991529524,-0.062727809,0.110551596,0.026698748
7,139.991,1786876859703.452,11647521.387,0.000000000,0.994507968,-0.040183816,0.095422350,0.015289005
8,159.990,1786876859723.451,11647541.386,0.000000000,0.995609462,-0.023901246,0.090389356,-0.004501608
9,179.990,1786876859743.451,11647561.386,0.000000000,0.995102227,-0.017992435,0.093405545,-0.026892390
10,199.991,1786876859763.452,11647581.387,0.000000000,0.992442727,-0.027047681,0.110438459,-0.046142872
11,219.993,1786876859783.454,11647601.389,0.000000000,0.988860428,-0.040945292,0.131528810,-0.056379609
12,239.991,1786876859803.452,11647621.387,0.000000000,0.985511124,-0.054458853,0.150202379,-0.056932610
13,259.990,1786876859823.451,11647641.386,0.000000000,0.983941078,-0.061286651,0.161477879,-0.045042757
14,279.990,1786876859843.451,11647661.386,0.000000000,0.983680308,-0.059551090,0.167292923,-0.028979242
15,299.990,1786876859863.451,11647681.386,0.000000000,0.984581947,-0.050608668,0.166810036,-0.014545523
16,319.991,1786876859883.452,11647701.387,0.000000000,0.985712171,-0.037586492,0.164076209,-0.006146046
17,339.994,1786876859903.454,11647721.389,0.000000000,0.986512899,-0.023893997,0.161804169,-0.006389327
18,359.995,1786876859923.455,11647741.390,0.000000000,0.987221539,-0.011241572,0.158209771,-0.015393167
19,379.992,1786876859943.453,11647761.388,0.000000000,0.987592161,-0.001938495,0.154819399,-0.026247025
20,399.993,1786876859963.454,11647781.389,0.000000000,0.987850189,0.001135124,0.152466878,-0.030075615
21,419.992,1786876859983.452,11647801.387,0.000000000,0.987838507,-0.000583630,0.153391778,-0.025411133
22,439.990,1786876860003.450,11647821.385,0.000000000,0.987615943,-0.005912763,0.155857936,-0.016972302
23,459.990,1786876860023.451,11647841.386,0.000000000,0.987548709,-0.011837034,0.156348124,-0.012754392
24,479.993,1786876860043.454,11647861.389,0.000000000,0.987701178,-0.014311432,0.154906094,-0.015674740
25,499.992,1786876860063.452,11647881.387,0.000000000,0.988049567,-0.016611552,0.151110843,-0.025447410
26,519.991,1786876860083.452,11647901.387,0.000000000,0.987784505,-0.021716125,0.149464309,-0.038347866
27,539.992,1786876860103.452,11647921.387,0.000000000,0.987350047,-0.025423925,0.148238778,-0.050187301
28,559.991,1786876860123.452,11647941.387,0.000000000,0.986815393,-0.026574815,0.148626447,-0.058304261
29,579.991,1786876860143.452,11647961.387,0.000000000,0.986572087,-0.025584839,0.148284674,-0.063502416
30,599.991,1786876860163.452,11647981.387,0.000000000,0.986846387,-0.022324046,0.146011636,-0.065699965
31,619.991,1786876860183.452,11648001.386,0.000000000,0.987704515,-0.017839633,0.141739413,-0.063493535
32,639.991,1786876860203.451,11648021.386,0.000000000,0.988647401,-0.014317662,0.137698099,-0.058399547
33,659.991,1786876860223.452,11648041.386,0.000000000,0.989154160,-0.011625499,0.137075931,-0.051469218
34,679.995,1786876860243.456,11648061.391,0.000000000,0.989421248,-0.010228751,0.137816533,-0.044131830
35,699.992,1786876860263.453,11648081.388,0.000000000,0.989509165,-0.010294735,0.139250040,-0.037081864
36,719.993,1786876860283.454,11648101.389,0.000000000,0.989517450,-0.011700738,0.140652522,-0.030580919
37,739.992,1786876860303.452,11648121.387,0.000000000,0.989345551,-0.013907128,0.142832398,-0.024513276
38,759.994,1786876860323.455,11648141.390,0.000000000,0.989106536,-0.015695177,0.144981995,-0.020052619
39,779.992,1786876860343.453,11648161.388,0.000000000,0.988666952,-0.017907305,0.148333251,-0.014634741
40,799.994,1786876860363.454,11648181.389,0.000000000,0.988208234,-0.019592466,0.151536286,-0.009868675
41,819.992,1786876860383.452,11648201.387,0.000000000,0.987785101,-0.020695711,0.154332131,-0.005820522
42,839.989,1786876860403.449,11648221.385,0.000000000,0.987397730,-0.021529557,0.156762972,-0.002754209
43,859.988,1786876860423.449,11648241.384,0.000000000,0.987074852,-0.022185475,0.158716395,-0.000343173
44,879.989,1786876860443.450,11648261.385,0.000000000,0.986814857,-0.022811532,0.160227627,0.001797518
45,899.988,1786876860463.449,11648281.384,0.000000000,0.986540496,-0.023514371,0.161771342,0.003863389
46,919.989,1786876860483.450,11648301.385,0.000000000,0.986240566,-0.024288265,0.163422883,0.005704721
47,939.991,1786876860503.452,11648321.387,0.000000000,0.985969424,-0.025040787,0.164910316,0.006472811
48,959.990,1786876860523.451,11648341.386,0.000000000,0.985745907,-0.024588082,0.166402593,0.003255216
49,979.989,1786876860543.450,11648361.385,0.000000000,0.984992921,-0.020882988,0.171173707,-0.007239658
50,999.990,1786876860563.451,11648381.386,0.000000000,0.984294593,-0.016849272,0.174957708,-0.016432863
51,1019.990,1786876860583.450,11648401.385,0.000000000,0.983354509,-0.009914163,0.179454282,-0.026680123
52,1039.989,1786876860603.450,11648421.385,0.000000000,0.982627332,-0.003738098,0.183135137,-0.029851792
