index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,motion_name
0,0.000,1786879646525.458,14434343.394,0.000000000,"s_batido_v8_landing_sonic"
1,19.989,1786879646545.448,14434363.383,0.000000000,"s_batido_v8_landing_sonic"
2,39.987,1786879646565.446,14434383.381,0.000000000,"s_batido_v8_landing_sonic"
3,59.987,1786879646585.445,14434403.380,0.000000000,"s_batido_v8_landing_sonic"
4,79.991,1786879646605.449,14434423.384,0.000000000,"s_batido_v8_landing_sonic"
5,99.989,1786879646625.448,14434443.383,0.000000000,"s_batido_v8_landing_sonic"
6,119.988,1786879646645.446,14434463.381,0.000000000,"s_batido_v8_landing_sonic"
7,139.987,1786879646665.445,14434483.380,0.000000000,"s_batido_v8_landing_sonic"
8,159.986,1786879646685.445,14434503.380,0.000000000,"s_batido_v8_landing_sonic"
9,179.986,1786879646705.445,14434523.380,0.000000000,"s_batido_v8_landing_sonic"
10,199.989,1786879646725.448,14434543.383,0.000000000,"s_batido_v8_landing_sonic"
11,219.988,1786879646745.447,14434563.382,0.000000000,"s_batido_v8_landing_sonic"
12,239.987,1786879646765.446,14434583.381,0.000000000,"s_batido_v8_landing_sonic"
13,259.987,1786879646785.446,14434603.381,0.000000000,"s_batido_v8_landing_sonic"
14,279.988,1786879646805.447,14434623.382,0.000000000,"s_batido_v8_landing_sonic"
15,299.986,1786879646825.445,14434643.380,0.000000000,"s_batido_v8_landing_sonic"
16,319.989,1786879646845.448,14434663.383,0.000000000,"s_batido_v8_landing_sonic"
17,339.988,1786879646865.447,14434683.382,0.000000000,"s_batido_v8_landing_sonic"
18,359.988,1786879646885.446,14434703.381,0.000000000,"s_batido_v8_landing_sonic"
19,379.987,1786879646905.446,14434723.381,0.000000000,"s_batido_v8_landing_sonic"
20,399.986,1786879646925.445,14434743.380,0.000000000,"s_batido_v8_landing_sonic"
21,419.990,1786879646945.449,14434763.384,0.000000000,"s_batido_v8_landing_sonic"
22,439.989,1786879646965.448,14434783.383,0.000000000,"s_batido_v8_landing_sonic"
23,459.990,1786879646985.448,14434803.383,0.000000000,"s_batido_v8_landing_sonic"
24,479.989,1786879647005.447,14434823.382,0.000000000,"s_batido_v8_landing_sonic"
25,499.987,1786879647025.446,14434843.381,0.000000000,"s_batido_v8_landing_sonic"
26,519.991,1786879647045.449,14434863.384,0.000000000,"s_batido_v8_landing_sonic"
27,539.987,1786879647065.446,14434883.381,0.000000000,"s_batido_v8_landing_sonic"
28,559.986,1786879647085.445,14434903.380,0.000000000,"s_batido_v8_landing_sonic"
29,579.991,1786879647105.450,14434923.385,0.000000000,"s_batido_v8_landing_sonic"
30,599.988,1786879647125.447,14434943.382,0.000000000,"s_batido_v8_landing_sonic"
31,619.987,1786879647145.445,14434963.380,0.000000000,"s_batido_v8_landing_sonic"
32,639.986,1786879647165.445,14434983.380,0.000000000,"s_batido_v8_landing_sonic"
33,659.990,1786879647185.448,14435003.383,0.000000000,"s_batido_v8_landing_sonic"
34,679.988,1786879647205.447,14435023.381,0.000000000,"s_batido_v8_landing_sonic"
35,699.988,1786879647225.446,14435043.381,0.000000000,"s_batido_v8_landing_sonic"
36,719.987,1786879647245.445,14435063.380,0.000000000,"s_batido_v8_landing_sonic"
37,739.986,1786879647265.445,14435083.380,0.000000000,"s_batido_v8_landing_sonic"
38,759.986,1786879647285.445,14435103.380,0.000000000,"s_batido_v8_landing_sonic"
39,779.987,1786879647305.446,14435123.381,0.000000000,"s_batido_v8_landing_sonic"
40,799.987,1786879647325.446,14435143.381,0.000000000,"s_batido_v8_landing_sonic"
41,819.990,1786879647345.448,14435163.383,0.000000000,"s_batido_v8_landing_sonic"
42,839.988,1786879647365.447,14435183.382,0.000000000,"s_batido_v8_landing_sonic"
43,859.987,1786879647385.446,14435203.381,0.000000000,"s_batido_v8_landing_sonic"
44,879.987,1786879647405.445,14435223.380,0.000000000,"s_batido_v8_landing_sonic"
45,899.986,1786879647425.445,14435243.380,0.000000000,"s_batido_v8_landing_sonic"
46,919.986,1786879647445.445,14435263.379,0.000000000,"s_batido_v8_landing_sonic"
47,939.989,1786879647465.448,14435283.383,0.000000000,"s_batido_v8_landing_sonic"
48,959.989,1786879647485.448,14435303.382,0.000000000,"s_batido_v8_landing_sonic"
49,979.987,1786879647505.446,14435323.381,0.000000000,"s_batido_v8_landing_sonic"
50,999.986,1786879647525.445,14435343.380,0.000000000,"s_batido_v8_landing_sonic"
51,1019.986,1786879647545.445,14435363.380,0.000000000,"s_batido_v8_landing_sonic"
52,1039.987,1786879647565.446,14435383.381,0.000000000,"s_batido_v8_landing_sonic"
53,1059.986,1786879647585.445,14435403.380,0.000000000,"s_batido_v8_landing_sonic"
54,1079.986,1786879647605.445,14435423.380,0.000000000,"s_batido_v8_landing_sonic"
55,1099.986,1786879647625.444,14435443.379,0.000000000,"s_batido_v8_landing_sonic"
56,1119.990,1786879647645.448,14435463.383,0.000000000,"s_batido_v8_landing_sonic"
57,1139.989,1786879647665.447,14435483.382,0.000000000,"s_batido_v8_landing_sonic"
58,1159.988,1786879647685.447,14435503.382,0.000000000,"s_batido_v8_landing_sonic"
