index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_wx,base_wy,base_wz
0,0.000,1786879646525.458,14434343.394,0.000000000,0.002619805,0.001553952,0.004317345
1,19.989,1786879646545.448,14434363.383,0.000000000,-0.719251096,1.795819163,0.350200802
2,39.987,1786879646565.446,14434383.381,0.000000000,-1.130815268,0.932248116,0.765558481
3,59.987,1786879646585.445,14434403.380,0.000000000,-0.507705092,0.877790987,0.704984725
4,79.991,1786879646605.449,14434423.384,0.000000000,-0.732757449,1.219949007,0.758612216
5,99.989,1786879646625.448,14434443.383,0.000000000,-1.293151498,0.809916198,-0.047186505
6,119.988,1786879646645.446,14434463.381,0.000000000,-1.410323262,-0.935244739,-1.267708778
7,139.987,1786879646665.445,14434483.380,0.000000000,-0.543791294,-1.774224401,-1.645854235
8,159.986,1786879646685.445,14434503.380,0.000000000,0.731704891,-1.127508283,-0.921922743
9,179.986,1786879646705.445,14434523.380,0.000000000,2.164935112,-0.190260932,0.455254585
10,199.989,1786879646725.448,14434543.383,0.000000000,1.675434113,0.516789138,1.043615103
11,219.988,1786879646745.447,14434563.382,0.000000000,-1.612850428,1.321362734,2.260113001
12,239.987,1786879646765.446,14434583.381,0.000000000,-0.716739893,3.547147989,0.751071036
13,259.987,1786879646785.446,14434603.381,0.000000000,-0.572742581,2.459565878,-0.086168379
14,279.988,1786879646805.447,14434623.382,0.000000000,-2.796906471,1.312994003,1.080674648
15,299.986,1786879646825.445,14434643.380,0.000000000,-2.385557652,2.238131046,1.812570930
16,319.989,1786879646845.448,14434663.383,0.000000000,-0.835263968,1.247478724,1.685157418
17,339.988,1786879646865.447,14434683.382,0.000000000,0.630341947,-0.281818062,1.020197153
18,359.988,1786879646885.446,14434703.381,0.000000000,1.568627119,-1.445678830,-0.360538840
19,379.987,1786879646905.446,14434723.381,0.000000000,1.994169712,-2.207062006,-2.495732784
20,399.986,1786879646925.445,14434743.380,0.000000000,1.762262225,-1.009241104,-3.969243050
21,419.990,1786879646945.449,14434763.384,0.000000000,1.624936700,-0.698974073,-3.465420961
