index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,left_hand_q_0,left_hand_q_1,left_hand_q_2,left_hand_q_3,left_hand_q_4,left_hand_q_5,left_hand_q_6
0,0.000,1786880207221.592,14995039.527,0.000000000,-0.006871036,0.145525694,0.074035391,-0.033770073,-0.039647773,-0.034341794,-0.039542515
1,19.991,1786880207241.583,14995059.518,0.000000000,-0.006860425,0.142980590,0.075820431,-0.035749517,-0.041532535,-0.036072124,-0.041390590
2,39.991,1786880207261.583,14995079.518,0.000000000,-0.006838046,0.137476131,0.086181797,-0.046255451,-0.051899191,-0.045977388,-0.051668156
3,59.991,1786880207281.583,14995099.518,0.000000000,-0.007620569,0.138809204,0.106696807,-0.063601933,-0.069005668,-0.063312463,-0.068772987
4,79.991,1786880207301.583,14995119.518,0.000000000,-0.007656878,0.136792481,0.131290928,-0.085503519,-0.090939097,-0.085509591,-0.090750165
5,99.992,1786880207321.583,14995139.518,0.000000000,-0.007635831,0.132373154,0.158820271,-0.110693075,-0.116375223,-0.111131132,-0.116250679
6,119.991,1786880207341.583,14995159.518,0.000000000,-0.007611511,0.126057222,0.188440412,-0.138034433,-0.144316718,-0.138827235,-0.144245982
7,139.991,1786880207361.583,14995179.518,0.000000000,-0.007589221,0.117966190,0.219483435,-0.167021751,-0.174095392,-0.167739257,-0.174015388
8,159.991,1786880207381.583,14995199.518,0.000000000,-0.007568074,0.108281396,0.251454294,-0.197538361,-0.205272391,-0.197627962,-0.205100581
9,179.990,1786880207401.582,14995219.517,0.000000000,-0.007547296,0.097442843,0.284011096,-0.229687959,-0.237558603,-0.228834644,-0.237246662
10,199.991,1786880207421.582,14995239.517,0.000000000,-0.007526909,0.086716123,0.317038596,-0.263094842,-0.270657539,-0.261099905,-0.270178556
11,219.991,1786880207441.583,14995259.518,0.000000000,-0.007502343,0.077766046,0.350559562,-0.296968639,-0.304253936,-0.294124633,-0.303654313
12,239.991,1786880207461.583,14995279.518,0.000000000,-0.007472864,0.072412454,0.384665340,-0.331192136,-0.338147610,-0.328042775,-0.337514043
13,259.992,1786880207481.583,14995299.518,0.000000000,-0.007447204,0.071156807,0.410632163,-0.357067376,-0.363681614,-0.353941083,-0.363058329
14,279.991,1786880207501.583,14995319.518,0.000000000,-0.007410970,0.070900269,0.445611596,-0.391939193,-0.397851557,-0.389176518,-0.397281259
15,299.992,1786880207521.584,14995339.519,0.000000000,-0.007375471,0.070806406,0.480817974,-0.427125752,-0.432136595,-0.424952060,-0.431641102
16,319.996,1786880207541.588,14995359.522,0.000000000,-0.007342823,0.070689999,0.516122758,-0.462234944,-0.466488540,-0.460655093,-0.466063499
17,339.991,1786880207561.583,14995379.518,0.000000000,-0.007313560,0.070545860,0.551477492,-0.496754855,-0.500854135,-0.495555878,-0.500470042
18,359.992,1786880207581.583,14995399.519,0.000000000,-0.007288164,0.070387237,0.586896956,-0.530138373,-0.535170972,-0.529100835,-0.534804404
19,379.992,1786880207601.583,14995419.518,0.000000000,-0.007265071,0.070214510,0.622367978,-0.562454045,-0.569447160,-0.561451554,-0.569089413
20,399.991,1786880207621.582,14995439.517,0.000000000,-0.007242540,0.069975436,0.657790780,-0.594458699,-0.603777468,-0.593657613,-0.603447258
21,419.990,1786880207641.582,14995459.517,0.000000000,-0.007221685,0.069543712,0.693057358,-0.627108514,-0.638241053,-0.626955748,-0.637992978
22,439.991,1786880207661.582,14995479.517,0.000000000,-0.007201490,0.069101147,0.728172064,-0.660721362,-0.672822773,-0.661363363,-0.672686636
23,459.990,1786880207681.582,14995499.517,0.000000000,-0.007179490,0.068869874,0.763216376,-0.694850802,-0.707450271,-0.696184456,-0.707421482
24,479.990,1786880207701.582,14995519.517,0.000000000,-0.007154659,0.068686925,0.798267186,-0.728971422,-0.742077053,-0.730775893,-0.742127597
25,499.991,1786880207721.583,14995539.517,0.000000000,-0.007134632,0.068547539,0.824569523,-0.754494250,-0.768058062,-0.756465673,-0.768139780
26,519.991,1786880207741.583,14995559.518,0.000000000,-0.007108140,0.068355627,0.859638214,-0.788551569,-0.802728057,-0.790532887,-0.802825212
27,539.992,1786880207761.583,14995579.518,0.000000000,-0.007080958,0.068158776,0.894659698,-0.822846770,-0.837419808,-0.824727833,-0.837531149
28,559.991,1786880207781.583,14995599.518,0.000000000,-0.007051590,0.067967862,0.929624796,-0.857365787,-0.872102857,-0.859075427,-0.872228384
29,579.991,1786880207801.583,14995619.518,0.000000000,-0.007020069,0.067789882,0.964551270,-0.891914308,-0.906737387,-0.893382430,-0.906866908
30,599.992,1786880207821.583,14995639.518,0.000000000,-0.006988552,0.067613952,0.999436319,-0.926452219,-0.941322207,-0.927644372,-0.941440225
