index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17,tau_18,tau_19,tau_20,tau_21,tau_22,tau_23,tau_24,tau_25,tau_26,tau_27,tau_28
0,0.000,1786880207221.592,14995039.527,0.000000000,6.143903732,-0.793022394,0.088357486,-1.751512051,-0.064889029,-0.000781176,5.981370449,-0.796948552,0.028649280,-1.201334238,-0.131448925,-0.000762852,1.058145046,5.717639446,-10.257264137,2.124772072,-0.108896717,-0.333376318,-0.590305507,0.163758337,-0.174146146,-0.195418671,1.454048872,-2.048495054,-0.767731130,-0.653057873,-0.053841569,-0.269283414,-0.203686446
1,19.991,1786880207241.583,14995059.518,0.000000000,-12.204882622,30.506872177,-19.185317993,-7.803401470,1.343310237,0.298575103,42.635284424,-8.472984314,0.366518974,22.793519974,3.384088278,0.240826815,15.596609116,-1.097663164,-12.580037117,4.196667671,-0.105103254,-0.714298308,-1.108524919,1.599566698,-0.102251500,-0.041108638,-7.572004795,0.102156140,0.606749713,-3.407801390,-0.662165880,-0.531782269,-0.358317226
2,39.991,1786880207261.583,14995079.518,0.000000000,-25.300344467,21.729713440,-12.471390724,-3.943548203,-1.514517665,0.176589951,42.275093079,-26.634691238,15.997274399,8.173616409,0.139239177,-0.662444532,19.545072556,-4.044489861,-18.011528015,5.062145710,0.083118930,-0.830719113,-1.297282338,0.202937022,-0.343908995,0.066458531,-12.897046089,0.168791071,-0.306542188,-7.587220192,-0.450814992,-2.092339277,-0.060137723
3,59.991,1786880207281.583,14995099.518,0.000000000,-32.201866150,5.078301430,0.072823197,-10.027032852,-2.162280083,-0.371152371,46.838760376,-22.593458176,16.897462845,6.879570961,-0.364108294,-0.702094078,12.517470360,3.538292408,-20.633634567,5.192606449,-1.398489594,-0.706644475,-1.084962249,-0.143907830,-0.331129938,-0.064523578,-16.914932251,-2.187841892,-1.907727361,-12.592536926,-0.418034256,-3.898034096,-0.125947461
4,79.991,1786880207301.583,14995119.518,0.000000000,-0.738240719,-11.553511620,16.298007965,-5.979759216,-0.312347740,-0.078789942,16.704893112,4.672376633,-7.725252628,6.899743080,-0.253142089,0.706176817,0.874735415,13.878561974,-17.698101044,2.649067640,-1.659420848,-0.299533725,-1.124892592,-0.536269486,-0.206458613,-0.126239598,-18.494293213,-3.757942915,-3.415699482,-15.833955765,-0.654979646,-5.000000000,-0.574526012
5,99.992,1786880207321.583,14995139.518,0.000000000,34.884422302,-17.519344330,8.555258751,6.302469730,0.402334690,0.118452720,-31.051523209,15.516506195,-11.714385033,-5.763531208,-1.560492277,0.604794681,-1.492332816,16.336399078,-10.395711899,-2.117685080,-1.850242019,-1.034755707,-1.977051139,-0.939455688,-0.489752054,-0.319036216,-15.277922630,-2.475226879,-1.755110621,-11.959042549,-0.116140857,-5.000000000,-0.822845697
6,119.991,1786880207341.583,14995159.518,0.000000000,31.538881302,-11.180615425,4.609510899,11.044120789,0.789464474,0.017170720,-45.758460999,12.325274467,-9.689540863,-12.489682198,-0.893703341,0.366546184,-8.014572144,6.529939651,3.613082647,-6.672873974,-0.815341830,-0.942961037,-2.311550856,-0.560978413,-0.801056623,-0.389698058,-5.158009052,0.425333560,2.605571270,-3.631172895,0.489500016,-5.000000000,-0.241113693
7,139.991,1786880207361.583,14995179.518,0.000000000,8.948120117,-5.661266804,5.546701431,9.799955368,2.460337400,-0.455304086,-34.604503632,7.393724442,-5.215350628,-12.254446983,-0.164715737,0.282591283,-11.486638069,-8.741826057,14.123038292,-8.961946487,0.298012048,-0.583211899,-2.054584980,0.198451564,-0.923454404,-0.197468519,7.107551098,2.913324118,5.622849464,3.195214510,0.248452634,-0.826125681,0.805642366
8,159.991,1786880207381.583,14995199.518,0.000000000,2.493550539,6.765080452,-2.714815140,5.997601986,3.845647573,-0.143400028,-26.815561295,3.041217327,-1.371761799,-11.149950981,-0.323274940,0.148017347,-11.030761719,-17.826494217,16.998668671,-8.950681686,1.332647562,0.075438380,-1.105136156,0.500192285,-0.740903139,0.162316278,15.844110489,3.526345968,5.210828304,8.466959000,-0.311678857,2.242910385,1.472276330
9,179.990,1786880207401.582,14995219.517,0.000000000,9.891934395,17.680196762,-9.097641945,6.334661007,-0.656414390,0.125083148,-28.146444321,-1.858875155,-0.338599265,-9.695960999,-1.254877448,0.128453016,-12.297204018,-18.739921570,16.410957336,-7.818994045,2.361384630,1.345911741,0.009951268,0.520470381,-0.174981818,0.425073475,18.893892288,2.227627754,2.469207525,9.557060242,-0.341754287,4.074030399,1.128339291
10,199.991,1786880207421.582,14995239.517,0.000000000,31.731210709,27.715555191,-16.413021088,-0.226118192,50.000000000,5.420094013,-33.875286102,7.146460533,-4.811168194,-5.228623867,-0.999505579,-0.128058508,-14.362981796,-8.252374649,9.268633842,-3.512555599,-0.089216232,0.317488939,-0.429776758,0.716545403,-0.068868212,0.199502483,19.501949310,-0.762150049,1.341590881,7.653180122,-0.102784507,3.978598595,0.857219160
11,219.991,1786880207441.583,14995259.518,0.000000000,52.800891876,19.072000504,-18.016582489,-21.313266754,50.000000000,-1.540953636,-40.903102875,12.481552124,-11.187848091,-38.774089813,25.689027786,-5.319530010,-1.384984612,6.237003803,-9.696705818,1.485172629,-0.861691713,0.498431832,-3.597211599,0.113255762,-0.924635828,0.288315028,11.840482712,-3.413503170,0.590085387,3.322337389,-0.417465448,2.273889780,0.834181309
12,239.991,1786880207461.583,14995279.518,0.000000000,65.994491577,0.087307431,-12.932517052,-63.875648499,50.000000000,-9.507387161,-30.786277771,15.354225159,-13.893298149,-25.215080261,47.604747772,-9.976082802,1.231254339,28.635875702,-34.296646118,5.652839184,-0.478250146,0.191483825,-9.693045616,0.324047297,-2.922490835,0.652867556,3.399255991,-5.295267105,-1.373386383,-3.903340340,-0.305235445,-0.186530024,0.391939908
13,259.992,1786880207481.583,14995299.518,0.000000000,66.692649841,-19.841020584,6.241889954,-58.074203491,50.000000000,-8.158921242,-16.878646851,23.474058151,-9.321474075,-25.658256531,47.929153442,-13.641837120,-1.995190382,38.122718811,-40.699226379,4.462902069,0.208681002,0.763406336,-11.157528877,0.185847282,-3.653954029,0.908821642,-2.322068691,-6.110866547,-3.832205296,-7.896738529,-0.318652660,-1.690212250,-0.160626471
14,279.991,1786880207501.583,14995319.518,0.000000000,62.133174896,-35.070789337,24.761556625,-46.105880737,50.000000000,-4.383215904,-20.866641998,18.015476227,-10.363497734,-25.705560684,47.138900757,-10.723430634,-5.191672325,37.890800476,-40.384315491,2.212335825,0.706672966,0.840828061,-10.308647156,-0.241358668,-3.697879314,1.093079448,-5.818437576,-5.257902622,-5.080987453,-8.688333511,0.346836537,-2.334986210,-1.087318659
15,299.992,1786880207521.584,14995339.519,0.000000000,64.350395203,-34.541782379,37.705596924,-19.439046860,45.220848083,0.147491544,-26.604608536,15.037132263,-9.895618439,-32.741546631,43.705970764,-9.143671036,-8.144264221,29.678583145,-36.610939026,0.484438509,0.673227131,0.291976362,-8.277812004,-0.405843049,-3.230781317,0.992289245,-8.349191666,-3.469474077,-5.775566578,-9.842374802,0.452686459,-2.576781511,-1.736726761
16,319.996,1786880207541.588,14995359.522,0.000000000,67.737152100,-25.083391190,38.288787842,0.980584562,46.853557587,2.797141790,-35.330757141,11.567595482,-9.232897758,-39.052700043,34.326290131,-8.341970444,-9.579161644,18.359876633,-31.327301025,-0.663814425,0.214361981,-0.850754559,-5.826548576,-0.261599690,-2.753095150,0.521245778,-9.289562225,-1.995732069,-5.710084438,-9.596509933,0.731448174,-2.612259388,-2.175600529
17,339.991,1786880207561.583,14995379.518,0.000000000,74.661315918,-11.777515411,21.706094742,3.521518469,49.237201691,5.297285080,-45.920265198,14.125498772,-14.116754532,-34.949512482,22.136255264,-5.681210995,-11.105107307,7.458844185,-26.542346954,-0.647694826,-0.351969808,-1.850887179,-2.632113695,-0.399224192,-1.905989289,-0.248664677,-8.069602966,-1.568813086,-4.681064129,-7.553673744,0.740048587,-2.301836014,-2.246462107
18,359.992,1786880207581.583,14995399.519,0.000000000,66.611518860,5.529959679,7.490731239,-0.855648994,41.481788635,8.372331619,-44.701950073,15.660396576,-17.292188644,-31.875610352,10.623109818,-2.610183001,-10.317825317,-2.424776554,-20.922777176,-0.145993486,-0.537601769,-2.426981211,-0.371432960,0.024856316,-0.940436006,-0.815733850,-5.907035351,-1.671787977,-4.099589825,-6.635347366,0.753973305,-1.824178696,-2.153885126
19,379.992,1786880207601.583,14995419.518,0.000000000,29.672721863,8.928411484,6.493478775,5.008284092,26.049633026,6.891344547,-22.930831909,7.437857151,-10.051896095,-31.605113983,2.202696800,-1.207221270,-4.358605385,-13.337279320,-11.373728752,-0.551394939,0.338281274,-1.665457010,1.017574906,-0.189154476,-0.320996404,-0.726245821,-5.291735649,-1.888014197,-3.356336832,-5.551679611,0.444026947,-1.397617340,-1.951510191
20,399.991,1786880207621.582,14995439.517,0.000000000,-15.154450417,-7.494662285,4.896176815,-6.091854095,-0.556617022,0.630029678,15.956912994,10.188714027,-4.471362114,-7.525095463,25.569849014,-4.951096058,9.260155678,-19.328575134,-2.899899483,0.077649347,0.427694440,-0.228601456,2.398077250,-0.888901651,0.481384277,-0.156273201,-6.045528889,-1.592610240,-1.230375290,-3.269032478,0.501515687,-0.863179743,-1.487807035
21,419.990,1786880207641.582,14995459.517,0.000000000,-37.185920715,-13.340931892,5.127054691,-23.383308411,-2.819999218,-0.164895430,35.520317078,16.683168411,-5.107608795,5.912080288,33.371364594,-7.103374958,16.433322906,-17.649265289,-0.335504204,1.917406678,0.832145691,1.099443913,2.152115107,-0.466750979,1.058315992,0.461602896,-6.829957485,-0.912130117,0.472114056,-2.347876787,0.483199567,-0.739969492,-0.421378523
22,439.991,1786880207661.582,14995479.517,0.000000000,-27.706832886,-10.449443817,5.008325577,-7.820732117,-1.145901680,-0.137353465,32.180427551,6.449032307,-1.090202451,4.992032528,31.329694748,-7.727854252,16.136299133,-13.201517105,-2.096687794,3.538576365,0.728928030,0.973316789,0.976598144,-0.262406647,0.593901038,0.609940886,-5.536983490,1.155050635,1.892808318,-1.799166560,0.400623590,-0.924419701,0.101672232
23,459.990,1786880207681.582,14995499.517,0.000000000,-11.879950523,-4.381744862,1.598171949,-3.265696764,-0.617442310,0.067358114,18.512985229,1.018408656,-1.297145009,-0.127897397,24.759790421,-4.356420517,8.565200806,-6.596531391,-5.183406830,3.004760504,0.568458319,-0.032057561,-0.549173117,-0.070164509,-0.185009390,0.362390280,-3.560904503,2.644432306,2.386837482,-2.354776621,0.223435327,-1.199283957,0.220357239
24,479.990,1786880207701.582,14995519.517,0.000000000,10.665017128,4.241060734,-4.708728313,4.990034580,0.455510497,0.161702037,-4.900873661,-3.147189379,-0.836064517,-5.720246315,3.583983898,-1.420589209,-1.433273911,1.773820043,-5.234319210,0.938273489,0.311856568,-0.853633463,-1.891837478,-0.047946747,-0.868935406,0.071498230,-1.444405556,2.448322535,1.807014704,-2.658273458,0.222304955,-1.445897341,0.049578860
