index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_wx,base_wy,base_wz
0,0.000,1786752485723.025,29443645.425,0.000000000,-0.000330179,3.108032703,0.001362510
1,19.991,1786752485743.015,29443665.415,0.000000000,-0.833423138,4.919108391,0.794608831
2,39.990,1786752485763.015,29443685.415,0.000000000,-0.759467483,4.335409164,-0.011319161
3,59.988,1786752485783.013,29443705.413,0.000000000,-0.523060977,3.470640898,-0.576454639
4,79.994,1786752485803.018,29443725.418,0.000000000,0.069062948,2.398889542,-0.656538546
5,99.994,1786752485823.018,29443745.418,0.000000000,-0.443553537,3.875900030,0.661737621
6,119.990,1786752485843.015,29443765.415,0.000000000,-1.627439499,3.798993587,1.507845759
7,139.989,1786752485863.014,29443785.414,0.000000000,-1.212951422,4.623251915,2.074941635
8,159.989,1786752485883.013,29443805.413,0.000000000,-2.152443647,-3.141391993,-3.931562185
9,179.988,1786752485903.013,29443825.413,0.000000000,-0.448713809,4.405559540,-1.204448104
10,199.992,1786752485923.016,29443845.417,0.000000000,0.337591916,2.597351789,-1.312061548
11,219.988,1786752485943.013,29443865.413,0.000000000,0.111855462,-0.467057109,-0.588922799
12,239.988,1786752485963.012,29443885.413,0.000000000,-0.470978916,-1.232371569,0.816437185
13,259.988,1786752485983.012,29443905.412,0.000000000,-0.382319540,-2.047133207,1.020764947
14,279.989,1786752486003.014,29443925.414,0.000000000,0.288736492,-2.243090868,0.215346441
15,299.989,1786752486023.014,29443945.414,0.000000000,-0.267003775,-3.243612051,1.023303866
16,319.989,1786752486043.014,29443965.414,0.000000000,0.798202038,-2.049175024,-0.138115078
17,339.991,1786752486063.015,29443985.415,0.000000000,0.822287619,-1.149428606,-1.012056470
18,359.990,1786752486083.015,29444005.415,0.000000000,0.830799818,-1.130997777,-0.142674446
19,379.988,1786752486103.013,29444025.413,0.000000000,0.800599992,-1.190634966,-0.120648086
20,399.991,1786752486123.016,29444045.416,0.000000000,0.157409936,-1.594123363,-0.101599611
21,419.991,1786752486143.016,29444065.416,0.000000000,-0.502957165,-0.559601605,0.032322701
22,439.991,1786752486163.015,29444085.415,0.000000000,-0.671061993,-0.283666134,0.526856303
23,459.989,1786752486183.014,29444105.414,0.000000000,-0.440180480,0.100323208,-0.677299321
24,479.991,1786752486203.016,29444125.416,0.000000000,-0.629500866,-0.186344162,-0.656196415
25,499.989,1786752486223.014,29444145.414,0.000000000,-1.276793003,-1.031861663,1.693488002
26,519.990,1786752486243.015,29444165.415,0.000000000,-1.737561584,-1.123573184,0.981115878
27,539.990,1786752486263.015,29444185.415,0.000000000,-0.766531169,-0.473185807,-0.807874084
28,559.989,1786752486283.013,29444205.413,0.000000000,-0.726909518,-0.890407801,-0.342428774
29,579.990,1786752486303.014,29444225.414,0.000000000,-1.748748064,-1.083893180,0.801676035
30,599.989,1786752486323.014,29444245.414,0.000000000,-1.651234984,-0.303918719,0.873892128
31,619.991,1786752486343.015,29444265.415,0.000000000,-1.576375723,-0.073573105,0.300478339
