index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,dq_16,dq_17,dq_18,dq_19,dq_20,dq_21,dq_22,dq_23,dq_24,dq_25,dq_26,dq_27,dq_28
0,0.000,1786752485723.025,29443645.425,0.000000000,0.181873247,0.000897913,0.002908868,-0.424085349,4.747946262,-0.000507655,0.181608677,-0.000899558,-0.003171419,-0.422942430,4.744819164,-0.000358181,0.000000919,0.000018723,-0.658508301,0.111158930,0.171000153,-0.003279709,-0.149099618,0.007553657,-0.019038662,-0.001315773,0.111254923,-0.172709808,0.003251438,-0.149447933,-0.007551276,-0.019526277,0.001334614
1,19.991,1786752485743.015,29443665.415,0.000000000,-4.535545826,-0.021736708,-4.169831276,6.704197407,5.439424515,-1.217414975,-2.927126646,1.158742428,1.781710625,3.115355968,3.737477303,0.074009292,-1.530228257,1.038971305,-2.117052555,0.736271024,-0.033463784,0.652503014,-1.152079105,0.575422049,0.005378055,-0.015237602,-0.870632768,0.097128198,-0.728987813,-0.612718165,-0.191580415,0.954171360,0.115593776
2,39.990,1786752485763.015,29443685.415,0.000000000,-4.061386108,1.830571413,-3.692008972,5.962776661,5.888645649,-0.878030360,-2.900390148,-0.255934715,2.216369390,2.023333073,6.417042732,-0.323933244,-1.299854636,1.051992178,0.214028701,0.357342392,-0.204562962,1.829755664,-2.845373154,0.661792994,0.416146755,0.031737324,-3.285405874,0.739729464,-1.865382433,-1.179271936,0.551648855,1.826043963,0.082947046
3,59.988,1786752485783.013,29443705.413,0.000000000,-3.152200699,3.535426855,-2.966382504,4.220521927,4.416674614,-0.794223428,-1.743259430,-1.307047009,2.176734447,1.060331821,5.033994675,-0.442897499,-0.833522022,0.548957884,2.698896170,-0.016207241,-0.105796151,2.346432209,-4.836573601,0.060336005,0.394838125,0.324452341,-5.042935371,0.768523932,-1.755140543,-2.327314138,1.216068149,2.076773882,-0.194469243
4,79.994,1786752485803.018,29443725.418,0.000000000,-1.978515863,3.975212812,-2.357011080,3.404468536,2.717137098,-0.576459944,-0.111453965,-2.573212862,2.788065195,-0.632475495,3.270517349,-0.325399995,-2.000649452,-1.299700975,4.590533733,4.509415150,0.013130144,2.786096811,-8.714612961,-0.578945756,1.008660078,1.081689477,2.613564730,1.633262992,-0.176283389,-8.795506477,2.360604763,5.264739990,-0.823046267
5,99.994,1786752485823.018,29443745.418,0.000000000,1.202384114,-0.402620554,-7.280614376,2.075450420,0.441334337,0.177831218,-1.205474377,-2.552871704,2.575430393,-1.007671952,1.713833451,0.020169478,-3.475971460,-0.829340935,3.410701513,8.764014244,-0.688891292,2.347095013,-6.939825058,-0.146827966,-2.781525373,1.253939748,3.771463633,0.468878478,0.515147388,-5.876943588,2.551694870,1.657458544,-0.571191728
6,119.990,1786752485843.015,29443765.415,0.000000000,0.419362456,1.402812004,-3.265884876,3.565438032,0.842338681,0.383496583,-0.254854798,-1.494294882,1.114192486,-0.701548576,2.338613749,0.365806609,-4.109857559,-0.031731442,4.265605927,6.352732182,0.329985529,2.351357222,-2.446980238,0.817393661,-3.117894650,0.537062168,0.679645717,-1.187623143,1.280015349,-1.519635439,3.075261593,1.322577953,-0.823058188
7,139.989,1786752485863.014,29443785.414,0.000000000,-2.434531689,4.348376751,3.011523485,1.865026355,1.272722602,0.227332354,1.790886402,-0.218664765,2.950585842,-0.741194367,1.343511105,0.294712454,-2.459828377,-0.587821126,3.172725439,2.954269171,2.547909975,1.993652344,0.152663931,0.516236484,0.289046794,-0.308166325,-0.220828295,-1.977083802,1.525445580,0.916463733,2.395001888,1.294673204,-1.363686919
8,159.989,1786752485883.013,29443805.413,0.000000000,2.667052031,10.642436981,6.358940125,7.002895832,6.270531178,-0.861892819,4.136741161,4.245429039,2.547235489,3.821060181,11.407392502,-2.273568392,7.031702518,2.186086178,1.987687469,-3.071177721,5.967136860,2.573969841,-1.746050477,1.691701293,4.848938942,-2.666314840,-2.640344620,-4.033051014,-1.038246870,2.664265394,0.533844531,7.180010796,-2.198326588
9,179.988,1786752485903.013,29443825.413,0.000000000,-13.772412300,1.455110073,-0.066908017,19.888120651,-10.430803299,-1.478236437,-10.499646187,0.559124172,0.076947801,11.037562370,-5.134519577,-0.365987092,2.295107126,0.024366671,-2.757020235,-0.786961079,0.023259280,0.662975967,-1.726239085,-1.843000054,0.494403124,-0.053980239,-3.119630814,-3.166372061,0.612397075,0.618173420,2.975721836,1.132376194,-2.426470995
