index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_qw,base_qx,base_qy,base_qz
0,0.000,1786752485723.025,29443645.425,0.000000000,0.865008116,-0.000115726,0.501757801,0.000055925
1,19.991,1786752485743.015,29443665.415,0.000000000,0.841989219,-0.001287107,0.539463222,0.005649208
2,39.990,1786752485763.015,29443685.415,0.000000000,0.816895604,-0.006256411,0.576614916,0.012558824
3,59.988,1786752485783.013,29443705.413,0.000000000,0.794462919,-0.014194558,0.606996596,0.013502907
4,79.994,1786752485803.018,29443725.418,0.000000000,0.776866615,-0.019419378,0.629318595,0.007700232
5,99.994,1786752485823.018,29443745.418,0.000000000,0.753960848,-0.018243700,0.656652510,0.004214135
6,119.990,1786752485843.015,29443765.415,0.000000000,0.728182316,-0.020357691,0.684767544,0.020723917
7,139.989,1786752485863.014,29443785.414,0.000000000,0.698062420,-0.021166341,0.714453280,0.042630110
8,159.989,1786752485883.013,29443805.413,0.000000000,0.697959661,-0.042689141,0.713488221,0.044322100
9,179.988,1786752485903.013,29443825.413,0.000000000,0.999011815,-0.002573877,0.043968275,-0.005961632
10,199.992,1786752485923.016,29443845.417,0.000000000,0.997652948,-0.004044259,0.066291012,-0.016665377
11,219.988,1786752485943.013,29443865.413,0.000000000,0.996753991,-0.000229071,0.075311378,-0.028454445
12,239.988,1786752485963.012,29443885.413,0.000000000,0.997455537,-0.002015999,0.066541970,-0.025505083
13,259.988,1786752485983.012,29443905.412,0.000000000,0.998564541,-0.006082617,0.050986715,-0.015237829
14,279.989,1786752486003.014,29443925.414,0.000000000,0.999552548,-0.005072527,0.029028682,-0.005123529
15,299.989,1786752486023.014,29443945.414,0.000000000,0.999983609,-0.005527857,0.000203658,0.001466032
16,319.989,1786752486043.014,29443965.414,0.000000000,0.999628603,-0.002950342,-0.025747012,0.008428382
17,339.991,1786752486063.015,29443985.415,0.000000000,0.999155164,0.007051077,-0.040466651,0.001308036
18,359.990,1786752486083.015,29444005.415,0.000000000,0.998544872,0.015170057,-0.051654894,-0.003132655
19,379.988,1786752486103.013,29444025.413,0.000000000,0.997796655,0.024686625,-0.061348502,-0.005366988
20,399.991,1786752486123.016,29444045.416,0.000000000,0.996780038,0.029789072,-0.074054658,-0.007623167
21,419.991,1786752486143.016,29444065.416,0.000000000,0.996132433,0.026007710,-0.083747566,-0.005492247
22,439.991,1786752486163.015,29444085.415,0.000000000,0.996006668,0.021738430,-0.086514272,-0.003665217
23,459.989,1786752486183.014,29444105.414,0.000000000,0.996084273,0.016191954,-0.086715393,-0.005865598
24,479.991,1786752486203.016,29444125.416,0.000000000,0.996030331,0.012042229,-0.086805560,-0.015600827
25,499.989,1786752486223.014,29444145.414,0.000000000,0.995564938,0.000190299,-0.093479477,-0.010583135
26,519.990,1786752486243.015,29444165.415,0.000000000,0.994356513,-0.017897042,-0.104540721,0.002450523
27,539.990,1786752486263.015,29444185.415,0.000000000,0.993256032,-0.031303067,-0.111621417,0.001804968
28,559.989,1786752486283.013,29444205.413,0.000000000,0.992290974,-0.036579940,-0.118285447,-0.005388082
29,579.990,1786752486303.014,29444225.414,0.000000000,0.990393937,-0.050972436,-0.128514588,-0.002378077
30,599.989,1786752486323.014,29444245.414,0.000000000,0.988433778,-0.069818199,-0.134543553,0.004699433
31,619.991,1786752486343.015,29444265.415,0.000000000,0.986844361,-0.086009927,-0.136665210,0.007948297
32,639.988,1786752486363.013,29444285.413,0.000000000,0.985888660,-0.098725520,-0.135025412,0.006703259
33,659.990,1786752486383.014,29444305.414,0.000000000,0.985603154,-0.105193689,-0.132299230,0.004199948
34,679.990,1786752486403.015,29444325.415,0.000000000,0.984157026,-0.116370030,-0.133739173,0.002616913
