index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28
0,0.000,1786752485723.025,29443645.425,0.000000000,-0.315644830,-0.000011469,-0.000707191,0.693410456,-0.725939274,0.000486898,-0.315639853,0.000015734,0.000804998,0.693335652,-0.725661933,-0.000156846,-0.000000596,-0.000195783,0.026743189,0.176579744,0.139043614,-0.009278564,0.646091104,-0.005880378,0.015373047,-0.002842008,0.176720709,-0.138894632,0.009383660,0.646176040,0.005851979,0.015460841,0.002834463
1,19.991,1786752485743.015,29443665.415,0.000000000,-0.368075788,-0.001428314,-0.039029639,0.759745240,-0.651921749,-0.010054479,-0.351795673,0.010196657,0.014776807,0.722257018,-0.661447525,-0.000015675,-0.014249065,0.009396145,-0.013748496,0.187966779,0.140640214,-0.004734865,0.634303749,-0.001005127,0.015148824,-0.003126600,0.175530806,-0.140948817,0.004273782,0.638275146,0.004119345,0.023107849,0.004318301
2,39.990,1786752485763.015,29443685.415,0.000000000,-0.450154871,0.017920142,-0.120168895,0.885397553,-0.536534190,-0.030231262,-0.408210695,0.016014291,0.057610549,0.770781398,-0.534576118,-0.000220656,-0.044183750,0.030358871,-0.026651943,0.197993308,0.139006987,0.021151666,0.594192863,0.012613679,0.018661154,-0.002894720,0.127758607,-0.130582690,-0.023909166,0.621384442,0.006205711,0.051720750,0.005653121
3,59.988,1786752485783.013,29443705.413,0.000000000,-0.519658327,0.076436624,-0.189516217,0.981884599,-0.437436938,-0.045972355,-0.451345086,0.002376328,0.098852217,0.810089231,-0.435662627,-0.003177610,-0.065234713,0.046587817,0.009638214,0.198930666,0.136080638,0.065375343,0.515284300,0.019958794,0.026227409,0.001019146,0.038318686,-0.113122404,-0.063659169,0.586290777,0.025010858,0.090638317,0.004350170
4,79.994,1786752485803.018,29443725.418,0.000000000,-0.567785800,0.152948454,-0.241640031,1.050227404,-0.369294554,-0.059094038,-0.469328612,-0.040867515,0.153172225,0.812924266,-0.356507599,-0.010769193,-0.091375880,0.031548526,0.087260999,0.223573402,0.139264837,0.120084949,0.385674953,0.015206504,0.032417722,0.015111337,0.016106006,-0.086991630,-0.081216216,0.466883391,0.062121484,0.178060591,-0.007621503
5,99.994,1786752485823.018,29443745.418,0.000000000,-0.543110311,0.155250818,-0.371144474,1.063683033,-0.354283184,-0.062573738,-0.495697945,-0.102548793,0.213296920,0.797417641,-0.309198886,-0.013708592,-0.142963260,0.000326665,0.155625850,0.388959676,0.128252372,0.169763133,0.219234303,0.006264481,0.006839427,0.040481716,0.097973451,-0.064392745,-0.077301919,0.318720847,0.109674670,0.235627770,-0.020067725
6,119.990,1786752485843.015,29443765.415,0.000000000,-0.526941657,0.168839365,-0.471071541,1.131276727,-0.338790745,-0.055218339,-0.507068515,-0.137460351,0.247913405,0.780303001,-0.265584618,-0.008164958,-0.220294341,-0.003721675,0.236223340,0.535755277,0.125205860,0.215910614,0.138100609,0.015375578,-0.059668999,0.056719203,0.135846674,-0.076480448,-0.058264773,0.257483333,0.168101251,0.259671181,-0.034121931
7,139.989,1786752485863.014,29443785.414,0.000000000,-0.549392819,0.242637858,-0.449851960,1.180969000,-0.315090239,-0.048538532,-0.495896786,-0.152890787,0.281187922,0.772911489,-0.228886530,-0.001086620,-0.280819952,-0.008536889,0.313014299,0.621222436,0.158315971,0.258206666,0.124084540,0.028908638,-0.079735845,0.056121815,0.133844644,-0.111303188,-0.029072894,0.259990275,0.221535221,0.286637038,-0.057321515
8,159.989,1786752485883.013,29443805.413,0.000000000,-0.543652236,0.412775278,-0.329569668,1.289830089,-0.231464744,-0.060006671,-0.441476166,-0.111439988,0.324246824,0.846954644,-0.065992698,-0.035502587,-0.225694209,0.005035719,0.359760880,0.617663562,0.255338520,0.302820802,0.100607410,0.052532252,-0.004068681,0.020380154,0.096157126,-0.172404781,-0.021735458,0.296485633,0.242821857,0.390146554,-0.098184235
9,179.988,1786752485903.013,29443825.413,0.000000000,-0.219922423,0.015718840,-0.003340409,0.301594794,-0.134082139,-0.018636150,-0.182304293,0.005075837,0.000348289,0.189642802,-0.058511786,-0.007094415,0.023474781,0.000765884,-0.080509223,0.000712564,-0.000178567,0.004898265,-0.017785665,-0.022007050,0.006981088,-0.001720544,-0.022273105,-0.032859772,0.010170823,0.006379863,0.035931427,0.012857201,-0.029210607
10,199.992,1786752485923.016,29443845.417,0.000000000,-0.401642114,0.015400513,-0.080437027,0.581733048,-0.149878725,-0.032986328,-0.316723228,0.006042927,0.003178085,0.345823705,-0.132242590,-0.001493140,0.055288371,-0.005141982,-0.088849396,-0.008545154,0.008722726,0.021641070,-0.060651809,-0.055727143,0.009926881,0.005566605,-0.098530941,-0.095011599,0.025227821,0.019468222,0.091858007,0.039028339,-0.066346817
11,219.988,1786752485943.013,29443865.413,0.000000000,-0.551911235,-0.007811708,-0.229949102,0.871123672,-0.173373476,-0.046667818,-0.429010421,-0.013075468,0.049136557,0.530563593,-0.212439403,0.008910489,0.061572511,-0.023104327,-0.063680574,0.010859136,0.053031351,0.053589407,-0.137382537,-0.103127673,-0.001442882,0.034363341,-0.221168086,-0.171067014,0.064479530,0.030953206,0.173562527,0.081200585,-0.108789898
