index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_qw,base_qx,base_qy,base_qz
0,0.000,1786752132848.024,29090770.424,0.000000000,0.999886572,0.000000249,0.015061121,-0.000001913
1,19.994,1786752132868.018,29090790.418,0.000000000,0.999424100,-0.000859297,0.033919122,-0.000410305
2,39.995,1786752132888.018,29090810.418,0.000000000,0.998506367,-0.002837945,0.054264508,-0.005687198
3,59.994,1786752132908.018,29090830.418,0.000000000,0.997898877,-0.004731916,0.063772850,-0.010414040
4,79.992,1786752132928.016,29090850.416,0.000000000,0.998037338,-0.008077794,0.061739828,-0.006665761
5,99.992,1786752132948.016,29090870.416,0.000000000,0.998497009,-0.013716551,0.053032082,0.001785276
6,119.993,1786752132968.017,29090890.417,0.000000000,0.998815656,-0.024122132,0.042110324,0.003474660
7,139.992,1786752132988.016,29090910.416,0.000000000,0.999040544,-0.036473196,0.022029456,0.010116436
8,159.994,1786752133008.018,29090930.418,0.000000000,0.999189138,-0.038898017,0.001473497,0.010288066
9,179.992,1786752133028.016,29090950.416,0.000000000,0.999307275,-0.031983506,-0.018317994,0.005142555
10,199.991,1786752133048.015,29090970.415,0.000000000,0.999269962,-0.018199539,-0.032957636,0.006490041
11,219.991,1786752133068.015,29090990.415,0.000000000,0.998959064,-0.006557670,-0.044592034,0.007027066
12,239.991,1786752133088.015,29091010.415,0.000000000,0.998492897,-0.000047755,-0.054735534,0.003987870
13,259.994,1786752133108.018,29091030.418,0.000000000,0.998257816,-0.000859684,-0.058839064,0.004310897
14,279.991,1786752133128.015,29091050.415,0.000000000,0.998393416,-0.002778349,-0.056589972,-0.000628082
15,299.995,1786752133148.019,29091070.419,0.000000000,0.998487651,-0.002712053,-0.054117870,-0.009290569
16,319.994,1786752133168.018,29091090.418,0.000000000,0.998387933,-0.003235956,-0.053740699,-0.017973252
17,339.995,1786752133188.019,29091110.419,0.000000000,0.998135149,-0.003530211,-0.057754003,-0.019448046
18,359.995,1786752133208.019,29091130.419,0.000000000,0.997437179,-0.014099122,-0.068927713,-0.013009669
19,379.993,1786752133228.017,29091150.417,0.000000000,0.996449053,-0.029803503,-0.077672869,-0.012961575
20,399.993,1786752133248.017,29091170.417,0.000000000,0.995633662,-0.036952589,-0.082648516,-0.022744454
21,419.993,1786752133268.017,29091190.417,0.000000000,0.994404316,-0.043485712,-0.091870956,-0.028789090
22,439.993,1786752133288.017,29091210.417,0.000000000,0.993062377,-0.051975567,-0.101341441,-0.029250292
23,459.999,1786752133308.023,29091230.423,0.000000000,0.992184162,-0.058749411,-0.106029503,-0.029612148
24,479.996,1786752133328.020,29091250.420,0.000000000,0.991565049,-0.063994423,-0.108204305,-0.031548589
25,499.994,1786752133348.018,29091270.418,0.000000000,0.990824342,-0.070639044,-0.109421231,-0.036113791
26,519.994,1786752133368.018,29091290.418,0.000000000,0.989139676,-0.077685095,-0.118131414,-0.040157776
27,539.994,1786752133388.018,29091310.418,0.000000000,0.987268150,-0.084546253,-0.128826007,-0.039463751
