index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,motion_name
0,0.000,1786752132848.024,29090770.424,0.000000000,"s_batido_v3_recovery_sonic"
1,19.994,1786752132868.018,29090790.418,0.000000000,"s_batido_v3_recovery_sonic"
2,39.995,1786752132888.018,29090810.418,0.000000000,"s_batido_v3_recovery_sonic"
3,59.994,1786752132908.018,29090830.418,0.000000000,"s_batido_v3_recovery_sonic"
4,79.992,1786752132928.016,29090850.416,0.000000000,"s_batido_v3_recovery_sonic"
5,99.992,1786752132948.016,29090870.416,0.000000000,"s_batido_v3_recovery_sonic"
6,119.993,1786752132968.017,29090890.417,0.000000000,"s_batido_v3_recovery_sonic"
7,139.992,1786752132988.016,29090910.416,0.000000000,"s_batido_v3_recovery_sonic"
8,159.994,1786752133008.018,29090930.418,0.000000000,"s_batido_v3_recovery_sonic"
9,179.992,1786752133028.016,29090950.416,0.000000000,"s_batido_v3_recovery_sonic"
10,199.991,1786752133048.015,29090970.415,0.000000000,"s_batido_v3_recovery_sonic"
11,219.991,1786752133068.015,29090990.415,0.000000000,"s_batido_v3_recovery_sonic"
12,239.991,1786752133088.015,29091010.415,0.000000000,"s_batido_v3_recovery_sonic"
13,259.994,1786752133108.018,29091030.418,0.000000000,"s_batido_v3_recovery_sonic"
14,279.991,1786752133128.015,29091050.415,0.000000000,"s_batido_v3_recovery_sonic"
15,299.995,1786752133148.019,29091070.419,0.000000000,"s_batido_v3_recovery_sonic"
16,319.994,1786752133168.018,29091090.418,0.000000000,"s_batido_v3_recovery_sonic"
17,339.995,1786752133188.019,29091110.419,0.000000000,"s_batido_v3_recovery_sonic"
18,359.995,1786752133208.019,29091130.419,0.000000000,"s_batido_v3_recovery_sonic"
19,379.993,1786752133228.017,29091150.417,0.000000000,"s_batido_v3_recovery_sonic"
20,399.993,1786752133248.017,29091170.417,0.000000000,"s_batido_v3_recovery_sonic"
21,419.993,1786752133268.017,29091190.417,0.000000000,"s_batido_v3_recovery_sonic"
22,439.993,1786752133288.017,29091210.417,0.000000000,"s_batido_v3_recovery_sonic"
23,459.999,1786752133308.023,29091230.423,0.000000000,"s_batido_v3_recovery_sonic"
24,479.996,1786752133328.020,29091250.420,0.000000000,"s_batido_v3_recovery_sonic"
25,499.994,1786752133348.018,29091270.418,0.000000000,"s_batido_v3_recovery_sonic"
26,519.994,1786752133368.018,29091290.418,0.000000000,"s_batido_v3_recovery_sonic"
27,539.994,1786752133388.018,29091310.418,0.000000000,"s_batido_v3_recovery_sonic"
28,559.993,1786752133408.017,29091330.417,0.000000000,"s_batido_v3_recovery_sonic"
29,579.993,1786752133428.016,29091350.416,0.000000000,"s_batido_v3_recovery_sonic"
30,599.991,1786752133448.014,29091370.415,0.000000000,"s_batido_v3_recovery_sonic"
31,619.992,1786752133468.015,29091390.416,0.000000000,"s_batido_v3_recovery_sonic"
32,639.991,1786752133488.015,29091410.415,0.000000000,"s_batido_v3_recovery_sonic"
33,659.993,1786752133508.017,29091430.417,0.000000000,"s_batido_v3_recovery_sonic"
34,679.993,1786752133528.017,29091450.417,0.000000000,"s_batido_v3_recovery_sonic"
35,699.994,1786752133548.018,29091470.418,0.000000000,"s_batido_v3_recovery_sonic"
36,719.991,1786752133568.015,29091490.415,0.000000000,"s_batido_v3_recovery_sonic"
37,739.991,1786752133588.015,29091510.415,0.000000000,"s_batido_v3_recovery_sonic"
