index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_wx,torso_wy,torso_wz
0,0.000,1786752132848.024,29090770.424,0.000000000,-0.001329353,0.190657660,-0.001087444
1,19.994,1786752132868.018,29090790.418,0.000000000,-0.026041450,-1.025216579,0.079411872
2,39.995,1786752132888.018,29090810.418,0.000000000,-0.202493116,-0.643423736,0.222610906
3,59.994,1786752132908.018,29090830.418,0.000000000,-0.448293090,-0.791137457,0.273255944
4,79.992,1786752132928.016,29090850.416,0.000000000,-0.460626870,-1.167802930,-0.089570254
5,99.992,1786752132948.016,29090870.416,0.000000000,-0.274704605,-1.391793013,0.025530247
6,119.993,1786752132968.017,29090890.417,0.000000000,0.360669076,-0.724380672,0.770785391
7,139.992,1786752132988.016,29090910.416,0.000000000,1.046712995,0.271813750,1.370522499
8,159.994,1786752133008.018,29090930.418,0.000000000,1.223039508,0.875888884,1.404954553
9,179.992,1786752133028.016,29090950.416,0.000000000,0.879650652,1.512544990,0.527815938
10,199.991,1786752133048.015,29090970.415,0.000000000,0.167635083,1.811293840,0.085792840
11,219.991,1786752133068.015,29090990.415,0.000000000,-0.258723795,1.810672045,-0.030656964
12,239.991,1786752133088.015,29091010.415,0.000000000,-0.442921609,1.410419464,-0.188408062
13,259.994,1786752133108.018,29091030.418,0.000000000,-0.258610994,0.537554502,-0.306410700
14,279.991,1786752133128.015,29091050.415,0.000000000,-0.280331910,-0.127346888,-0.541189253
15,299.995,1786752133148.019,29091070.419,0.000000000,-0.183126301,-0.188075244,-0.731500030
16,319.994,1786752133168.018,29091090.418,0.000000000,-0.107808970,-0.035071980,-1.050965071
17,339.995,1786752133188.019,29091110.419,0.000000000,-0.044670146,0.161439776,-1.014073730
18,359.995,1786752133208.019,29091130.419,0.000000000,0.399871439,0.106087670,-0.138665780
19,379.993,1786752133228.017,29091150.417,0.000000000,0.335707515,-0.457786411,0.665067911
20,399.993,1786752133248.017,29091170.417,0.000000000,-0.102148503,-0.591451287,0.696390450
21,419.993,1786752133268.017,29091190.417,0.000000000,-0.564530313,-0.250502795,0.038635444
22,439.993,1786752133288.017,29091210.417,0.000000000,-1.092726946,-0.012765002,-0.452581078
