index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,dq_16,dq_17,dq_18,dq_19,dq_20,dq_21,dq_22,dq_23,dq_24,dq_25,dq_26,dq_27,dq_28
0,0.000,1786752328892.971,29286815.371,0.000000000,-4.065891266,-0.011833154,-0.031392902,8.764740944,-4.782414436,-0.000818606,-4.066324711,0.011805036,0.032030899,8.764849663,-4.782159328,0.000819447,-0.000110835,0.000014724,-0.950422764,-0.832544446,0.635632098,-0.219258830,2.501442671,-0.007390297,-1.593927503,0.020920387,-0.833675444,-0.634935141,0.218769297,2.502162933,0.007388353,-1.594178438,-0.020323884
1,19.994,1786752328912.965,29286835.365,0.000000000,-6.972640514,-0.957655072,-6.374153137,13.243787766,-9.291953087,-2.448844194,-6.449238777,1.957679391,7.475513458,11.209191322,-6.986716747,2.481348753,0.328521580,0.088628486,-2.509082079,-0.906384528,1.120548368,-0.631241739,3.352016687,0.850467741,-1.054926515,0.191946387,-1.229261041,-0.432073027,-0.229203418,3.815610647,-0.224068642,-1.277266622,0.031603262
2,39.992,1786752328932.963,29286855.363,0.000000000,-5.915736198,-0.424012482,-6.796099186,14.149219513,-3.593323946,-0.099530868,-5.566114902,1.318984866,5.525417328,10.793248177,-6.301684380,1.820496559,0.893346131,-0.149436176,-2.171520710,-0.755653977,1.421355247,-1.069112182,3.245075226,0.283828020,-0.066712216,0.424668193,-1.581271648,-0.336650074,-0.412433803,4.278996944,0.008145198,-0.184479192,-0.353662729
3,59.991,1786752328952.962,29286875.362,0.000000000,-3.498217583,1.123356223,-5.510842800,12.605656624,-3.614475250,0.211544022,-2.595314264,-0.419898063,2.917814732,7.099884510,-2.278990030,0.445607245,0.195325524,-0.221940607,-1.462499857,0.068131849,1.160266399,-0.856852174,2.661361456,-0.198266864,0.352030486,0.525598705,-1.163260579,-0.646592259,0.320943356,3.614033699,0.444459140,0.789371431,-0.520702124
4,79.993,1786752328972.964,29286895.364,0.000000000,-0.955680788,3.374285936,-3.933164597,8.004651070,-1.974266768,0.049592853,0.918761969,-1.761452794,0.438960463,1.851370096,-7.578911781,1.693185925,-1.081670880,0.194157183,-0.771722436,1.149105906,0.684041500,-0.157348201,2.127095699,-1.007827282,0.603198767,0.481471688,-0.213821828,-0.906685948,1.406387210,2.078737497,0.731218159,1.387567759,-0.484298736
5,99.991,1786752328992.962,29286915.362,0.000000000,-0.301310688,4.925601482,-2.147938967,5.186345577,-0.958135605,0.410665900,3.221299171,-0.877264738,-0.800708532,-1.923994064,-6.922878742,0.367747068,-0.413907498,0.574744403,-0.321328014,1.036004066,0.140650690,-0.225912526,2.362856388,-1.121476889,1.031539321,0.272933036,1.083443046,-1.630503774,1.643835902,0.212531880,0.891527116,1.090701699,-0.430905670
6,119.992,1786752329012.962,29286935.363,0.000000000,-0.004998235,4.765957832,-1.958047628,3.929939508,-1.384859920,-0.255665094,0.901026607,1.136243224,-0.637794793,3.090380192,-2.944707155,0.725897193,0.856475234,1.929831386,1.237124085,0.113292694,-0.910122693,-0.226869002,3.198178530,-0.388423443,1.221753120,0.048589949,1.098794341,-3.188176632,1.415452123,-0.444732755,0.741369247,0.664776266,-0.332878411
7,139.992,1786752329032.963,29286955.363,0.000000000,-0.297581673,2.725878239,-1.257593155,3.567853451,-1.536985755,-0.483935177,2.010098219,0.004304874,-0.223234922,1.556228042,-1.082256913,1.029136896,1.012659431,1.972235799,2.385751724,-0.143825442,-1.299022913,-0.464042038,3.075622797,0.111203760,1.395733237,-0.155487195,1.225929976,-4.155630589,1.058387995,-0.762229741,0.228787959,0.724597871,-0.572879791
8,159.993,1786752329052.964,29286975.364,0.000000000,-0.368883282,1.327908397,0.397045135,3.320360184,-1.183653712,-0.426674008,2.207760572,-0.912172318,1.820980310,0.414384454,-0.221155107,1.143926263,1.654038787,1.037770033,2.961285591,0.270737559,-0.857892632,-0.282601744,1.942299008,0.037358139,1.137299418,-0.451150656,0.881727815,-4.091371536,0.990912855,-0.782042623,0.011656744,1.031704187,-0.804565907
9,179.989,1786752329072.959,29286995.360,0.000000000,-1.171885133,0.754145861,0.399976671,2.216262817,0.057187207,-0.045197789,2.522717476,-0.222519085,5.278777599,0.370835125,-0.624271154,-1.349571466,0.437728941,0.027309867,3.684870243,0.571171463,0.321479738,0.227361307,0.660198927,-0.416228116,0.615270197,-0.455708355,-0.159118310,-3.075825691,1.362405896,-0.614482403,-0.209124193,1.246971369,-0.931714952
