index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,token_0,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,token_11,token_12,token_13,token_14,token_15,token_16,token_17,token_18,token_19,token_20,token_21,token_22,token_23,token_24,token_25,token_26,token_27,token_28,token_29,token_30,token_31,token_32,token_33,token_34,token_35,token_36,token_37,token_38,token_39,token_40,token_41,token_42,token_43,token_44,token_45,token_46,token_47,token_48,token_49,token_50,token_51,token_52,token_53,token_54,token_55,token_56,token_57,token_58,token_59,token_60,token_61,token_62,token_63
0,0.000,1786752328892.971,29286815.371,0.000000000,0.250000000,-0.312500000,0.687500000,-0.187500000,-0.687500000,0.062500000,-0.187500000,-0.312500000,0.062500000,0.000000000,0.312500000,-0.125000000,-0.500000000,0.125000000,-0.125000000,-0.125000000,0.687500000,-0.062500000,0.312500000,0.750000000,-0.187500000,-0.187500000,-0.250000000,0.125000000,-0.375000000,0.062500000,0.062500000,0.125000000,-0.437500000,-0.500000000,0.187500000,-0.625000000,-0.187500000,0.000000000,-0.125000000,-0.062500000,0.000000000,-0.187500000,-0.375000000,-0.312500000,0.187500000,-0.187500000,-0.562500000,0.187500000,-0.500000000,-0.312500000,0.312500000,-0.062500000,0.000000000,0.125000000,-0.500000000,0.062500000,-0.625000000,-0.437500000,-0.250000000,0.437500000,0.312500000,-0.062500000,0.437500000,0.250000000,0.312500000,0.125000000,0.062500000,0.250000000
1,19.994,1786752328912.965,29286835.365,0.000000000,0.250000000,-0.312500000,0.687500000,-0.187500000,-0.687500000,0.062500000,-0.187500000,-0.312500000,0.062500000,0.000000000,0.312500000,-0.125000000,-0.500000000,0.125000000,-0.125000000,-0.125000000,0.687500000,-0.062500000,0.312500000,0.750000000,-0.187500000,-0.187500000,-0.250000000,0.125000000,-0.375000000,0.062500000,0.062500000,0.125000000,-0.437500000,-0.500000000,0.187500000,-0.625000000,-0.187500000,0.000000000,-0.125000000,-0.062500000,0.000000000,-0.187500000,-0.375000000,-0.312500000,0.187500000,-0.187500000,-0.562500000,0.187500000,-0.500000000,-0.312500000,0.312500000,-0.062500000,0.000000000,0.125000000,-0.500000000,0.062500000,-0.625000000,-0.437500000,-0.250000000,0.437500000,0.312500000,-0.062500000,0.437500000,0.250000000,0.312500000,0.125000000,0.062500000,0.250000000
2,39.992,1786752328932.963,29286855.363,0.000000000,0.250000000,-0.312500000,0.687500000,-0.187500000,-0.687500000,0.062500000,-0.187500000,-0.312500000,0.062500000,0.000000000,0.312500000,-0.125000000,-0.500000000,0.125000000,-0.125000000,-0.062500000,0.687500000,-0.062500000,0.312500000,0.750000000,-0.187500000,-0.187500000,-0.250000000,0.125000000,-0.375000000,0.062500000,0.062500000,0.125000000,-0.437500000,-0.500000000,0.187500000,-0.625000000,-0.187500000,0.000000000,-0.125000000,-0.062500000,0.000000000,-0.187500000,-0.312500000,-0.312500000,0.187500000,-0.187500000,-0.562500000,0.187500000,-0.500000000,-0.312500000,0.312500000,-0.062500000,0.000000000,0.125000000,-0.500000000,0.062500000,-0.625000000,-0.437500000,-0.250000000,0.437500000,0.312500000,-0.062500000,0.437500000,0.250000000,0.312500000,0.125000000,0.062500000,0.250000000
3,59.991,1786752328952.962,29286875.362,0.000000000,0.250000000,-0.312500000,0.687500000,-0.187500000,-0.687500000,0.062500000,-0.187500000,-0.312500000,0.062500000,0.000000000,0.312500000,-0.125000000,-0.500000000,0.125000000,-0.125000000,-0.062500000,0.750000000,-0.062500000,0.312500000,0.750000000,-0.187500000,-0.187500000,-0.250000000,0.125000000,-0.375000000,0.062500000,0.062500000,0.125000000,-0.437500000,-0.500000000,0.187500000,-0.625000000,-0.187500000,0.000000000,-0.125000000,-0.062500000,0.000000000,-0.250000000,-0.312500000,-0.312500000,0.187500000,-0.187500000,-0.562500000,0.187500000,-0.500000000,-0.312500000,0.312500000,-0.062500000,0.000000000,0.125000000,-0.500000000,0.062500000,-0.625000000,-0.437500000,-0.250000000,0.437500000,0.312500000,-0.062500000,0.437500000,0.250000000,0.312500000,0.125000000,0.062500000,0.250000000
4,79.993,1786752328972.964,29286895.364,0.000000000,0.250000000,-0.312500000,0.687500000,-0.187500000,-0.687500000,0.062500000,-0.187500000,-0.312500000,0.062500000,0.000000000,0.312500000,-0.125000000,-0.500000000,0.125000000,-0.125000000,-0.062500000,0.687500000,-0.062500000,0.312500000,0.750000000,-0.187500000,-0.187500000,-0.250000000,0.125000000,-0.375000000,0.062500000,0.062500000,0.125000000,-0.437500000,-0.500000000,0.187500000,-0.625000000,-0.187500000,0.000000000,-0.125000000,-0.062500000,0.000000000,-0.187500000,-0.312500000,-0.312500000,0.187500000,-0.187500000,-0.562500000,0.187500000,-0.500000000,-0.312500000,0.312500000,-0.062500000,0.000000000,0.125000000,-0.500000000,0.062500000,-0.625000000,-0.437500000,-0.250000000,0.437500000,0.312500000,-0.062500000,0.437500000,0.250000000,0.312500000,0.125000000,0.062500000,0.250000000
5,99.991,1786752328992.962,29286915.362,0.000000000,0.250000000,-0.312500000,0.687500000,-0.187500000,-0.687500000,0.062500000,-0.187500000,-0.312500000,0.062500000,0.000000000,0.312500000,-0.125000000,-0.500000000,0.125000000,-0.125000000,-0.125000000,0.687500000,-0.062500000,0.312500000,0.750000000,-0.187500000,-0.187500000,-0.250000000,0.125000000,-0.375000000,0.062500000,0.062500000,0.125000000,-0.437500000,-0.500000000,0.187500000,-0.625000000,-0.187500000,0.000000000,-0.125000000,-0.062500000,0.000000000,-0.187500000,-0.375000000,-0.312500000,0.187500000,-0.187500000,-0.562500000,0.187500000,-0.500000000,-0.312500000,0.312500000,-0.062500000,0.000000000,0.125000000,-0.500000000,0.062500000,-0.625000000,-0.437500000,-0.250000000,0.437500000,0.312500000,-0.062500000,0.437500000,0.250000000,0.312500000,0.125000000,0.062500000,0.250000000
6,119.992,1786752329012.962,29286935.363,0.000000000,0.250000000,-0.312500000,0.687500000,-0.187500000,-0.687500000,0.062500000,-0.187500000,-0.312500000,0.062500000,0.000000000,0.312500000,-0.125000000,-0.500000000,0.125000000,-0.125000000,-0.125000000,0.687500000,-0.062500000,0.312500000,0.750000000,-0.187500000,-0.187500000,-0.250000000,0.125000000,-0.375000000,0.062500000,0.062500000,0.125000000,-0.437500000,-0.500000000,0.187500000,-0.625000000,-0.187500000,0.000000000,-0.125000000,-0.062500000,0.000000000,-0.187500000,-0.375000000,-0.312500000,0.187500000,-0.187500000,-0.562500000,0.187500000,-0.500000000,-0.312500000,0.312500000,-0.062500000,0.000000000,0.125000000,-0.500000000,0.062500000,-0.625000000,-0.437500000,-0.250000000,0.437500000,0.312500000,-0.062500000,0.437500000,0.250000000,0.312500000,0.125000000,0.062500000,0.250000000
7,139.992,1786752329032.963,29286955.363,0.000000000,0.250000000,-0.312500000,0.687500000,-0.187500000,-0.687500000,0.062500000,-0.187500000,-0.312500000,0.062500000,0.000000000,0.312500000,-0.125000000,-0.500000000,0.125000000,-0.125000000,-0.125000000,0.687500000,-0.062500000,0.312500000,0.750000000,-0.187500000,-0.187500000,-0.250000000,0.125000000,-0.375000000,0.062500000,0.062500000,0.125000000,-0.437500000,-0.500000000,0.187500000,-0.625000000,-0.187500000,0.000000000,-0.125000000,-0.062500000,0.000000000,-0.187500000,-0.375000000,-0.312500000,0.187500000,-0.187500000,-0.562500000,0.250000000,-0.500000000,-0.312500000,0.312500000,-0.062500000,0.062500000,0.125000000,-0.500000000,0.062500000,-0.625000000,-0.437500000,-0.250000000,0.437500000,0.250000000,-0.062500000,0.437500000,0.250000000,0.312500000,0.125000000,0.062500000,0.250000000
8,159.993,1786752329052.964,29286975.364,0.000000000,0.250000000,-0.312500000,0.687500000,-0.187500000,-0.687500000,0.062500000,-0.187500000,-0.312500000,0.062500000,0.000000000,0.312500000,-0.125000000,-0.500000000,0.125000000,-0.125000000,-0.125000000,0.687500000,-0.062500000,0.312500000,0.750000000,-0.187500000,-0.187500000,-0.250000000,0.125000000,-0.375000000,0.062500000,0.062500000,0.125000000,-0.437500000,-0.500000000,0.187500000,-0.625000000,-0.187500000,0.000000000,-0.125000000,-0.062500000,0.000000000,-0.187500000,-0.375000000,-0.312500000,0.187500000,-0.187500000,-0.562500000,0.250000000,-0.500000000,-0.312500000,0.312500000,-0.062500000,0.062500000,0.125000000,-0.500000000,0.062500000,-0.625000000,-0.437500000,-0.250000000,0.437500000,0.250000000,-0.062500000,0.437500000,0.250000000,0.312500000,0.125000000,0.062500000,0.250000000
9,179.989,1786752329072.959,29286995.360,0.000000000,0.250000000,-0.312500000,0.687500000,-0.187500000,-0.687500000,0.062500000,-0.187500000,-0.312500000,0.062500000,0.000000000,0.312500000,-0.125000000,-0.500000000,0.125000000,-0.125000000,-0.125000000,0.687500000,-0.062500000,0.312500000,0.750000000,-0.187500000,-0.187500000,-0.250000000,0.125000000,-0.375000000,0.062500000,0.062500000,0.125000000,-0.437500000,-0.500000000,0.187500000,-0.625000000,-0.187500000,0.000000000,-0.125000000,-0.062500000,0.000000000,-0.187500000,-0.375000000,-0.312500000,0.187500000,-0.187500000,-0.562500000,0.187500000,-0.500000000,-0.312500000,0.312500000,-0.062500000,0.000000000,0.125000000,-0.500000000,0.062500000,-0.625000000,-0.437500000,-0.250000000,0.437500000,0.250000000,-0.062500000,0.437500000,0.250000000,0.312500000,0.125000000,0.062500000,0.250000000
