index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_qw,torso_qx,torso_qy,torso_qz
0,0.000,1786752328892.971,29286815.371,0.000000000,0.999998927,0.000000081,-0.001464564,-0.000000113
1,19.994,1786752328912.965,29286835.365,0.000000000,0.999993145,-0.000080858,-0.003702899,0.000196689
2,39.992,1786752328932.963,29286855.363,0.000000000,0.999961197,-0.001367408,-0.008544001,0.001657838
3,59.991,1786752328952.962,29286875.362,0.000000000,0.999843419,-0.005539670,-0.015968267,0.005243893
4,79.993,1786752328972.964,29286895.364,0.000000000,0.999526441,-0.010763059,-0.028115936,0.006366049
5,99.991,1786752328992.962,29286915.362,0.000000000,0.998932183,-0.014796129,-0.043556731,0.004292286
6,119.992,1786752329012.962,29286935.363,0.000000000,0.998292387,-0.014728143,-0.055662069,0.009857693
7,139.992,1786752329032.963,29286955.363,0.000000000,0.998180687,-0.006468797,-0.056030925,0.021307498
8,159.993,1786752329052.964,29286975.364,0.000000000,0.998094082,0.005419491,-0.049804725,0.036032759
9,179.989,1786752329072.959,29286995.360,0.000000000,0.998160779,0.015715411,-0.037021272,0.045360249
10,199.991,1786752329092.961,29287015.361,0.000000000,0.998467147,0.019504683,-0.020222006,0.047686517
11,219.990,1786752329112.961,29287035.361,0.000000000,0.998679638,0.017525624,-0.001775154,0.048256189
12,239.991,1786752329132.962,29287055.362,0.000000000,0.998670518,0.013217786,0.014092573,0.047790192
13,259.997,1786752329152.968,29287075.368,0.000000000,0.998651922,0.010058119,0.021677015,0.046078924
14,279.994,1786752329172.965,29287095.365,0.000000000,0.998839796,0.007434042,0.022879811,0.041716885
15,299.993,1786752329192.963,29287115.363,0.000000000,0.999134958,0.004810854,0.021076601,0.035523459
16,319.993,1786752329212.963,29287135.363,0.000000000,0.999447048,0.002949230,0.020176915,0.026264116
17,339.992,1786752329232.962,29287155.362,0.000000000,0.999671280,0.001606387,0.020515144,0.015291492
18,359.991,1786752329252.961,29287175.362,0.000000000,0.999737740,0.003243810,0.020505782,0.009667844
19,379.988,1786752329272.959,29287195.359,0.000000000,0.999705076,0.008093351,0.018517401,0.013466598
20,399.993,1786752329292.964,29287215.364,0.000000000,0.999657452,0.009311153,0.012300927,0.021140503
21,419.991,1786752329312.962,29287235.362,0.000000000,0.999651194,0.005601194,0.007984219,0.024542155
22,439.991,1786752329332.961,29287255.361,0.000000000,0.999726295,-0.003489776,0.006752808,0.022126460
23,459.989,1786752329352.960,29287275.360,0.000000000,0.999682844,-0.018230723,0.006878717,0.015953472
24,479.990,1786752329372.961,29287295.361,0.000000000,0.999290824,-0.036198631,0.007643704,0.007004764
25,499.991,1786752329392.961,29287315.361,0.000000000,0.998691678,-0.050572243,0.007562570,0.000490527
26,519.989,1786752329412.959,29287335.360,0.000000000,0.997461319,-0.070371605,0.009682864,-0.005001599
27,539.989,1786752329432.959,29287355.360,0.000000000,0.995577753,-0.092199586,0.016611487,-0.006942621
28,559.992,1786752329452.963,29287375.363,0.000000000,0.992983103,-0.115529269,0.024773600,-0.004883845
29,579.990,1786752329472.960,29287395.361,0.000000000,0.989978671,-0.137494609,0.032208435,0.000161628
30,599.989,1786752329492.960,29287415.360,0.000000000,0.987206280,-0.154561326,0.038356956,0.007957526
31,619.989,1786752329512.959,29287435.360,0.000000000,0.985874176,-0.162025288,0.040199723,0.013562710
32,639.989,1786752329532.959,29287455.360,0.000000000,0.985978186,-0.163381115,0.031966861,0.011479918
33,659.989,1786752329552.960,29287475.360,0.000000000,0.985829234,-0.167134508,0.014268742,0.001777823
34,679.989,1786752329572.960,29287495.360,0.000000000,0.984877050,-0.172741383,-0.007445033,-0.011051288
35,699.989,1786752329592.960,29287515.360,0.000000000,0.983456135,-0.178104073,-0.026343975,-0.019974399
36,719.989,1786752329612.960,29287535.360,0.000000000,0.981812000,-0.185368925,-0.035596795,-0.020406669
37,739.988,1786752329632.959,29287555.359,0.000000000,0.978540003,-0.201871157,-0.039882474,-0.010812377
38,759.991,1786752329652.962,29287575.362,0.000000000,0.974510133,-0.220508069,-0.041198213,0.002980226
39,779.989,1786752329672.959,29287595.360,0.000000000,0.971035063,-0.234589025,-0.043474052,0.012994626
40,799.988,1786752329692.959,29287615.359,0.000000000,0.970728457,-0.235235974,-0.046478834,0.013785774
41,819.989,1786752329712.960,29287635.360,0.000000000,0.970852613,-0.232483774,-0.057222597,0.011049799
42,839.992,1786752329732.963,29287655.363,0.000000000,0.969851673,-0.232564986,-0.072606817,0.005428434
43,859.991,1786752329752.962,29287675.362,0.000000000,0.968374908,-0.234747708,-0.084508963,-0.001353779
44,879.992,1786752329772.962,29287695.363,0.000000000,0.967279732,-0.238870442,-0.085279442,-0.006185866
45,899.989,1786752329792.960,29287715.360,0.000000000,0.963849962,-0.250911593,-0.089645818,-0.000522925
46,919.990,1786752329812.961,29287735.361,0.000000000,0.959438682,-0.264256060,-0.097376883,0.012801182
