index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,left_hand_q_0,left_hand_q_1,left_hand_q_2,left_hand_q_3,left_hand_q_4,left_hand_q_5,left_hand_q_6
0,0.000,1786884190706.506,18978524.441,0.000000000,-0.006414193,0.148268953,0.072184511,-0.034390442,-0.040441122,-0.034911036,-0.040342312
1,20.002,1786884190726.508,18978544.443,0.000000000,-0.006401588,0.144853368,0.072652608,-0.035032880,-0.041025996,-0.035455976,-0.040913064
2,39.996,1786884190746.502,18978564.437,0.000000000,-0.006381031,0.138443083,0.080939874,-0.043530725,-0.049355213,-0.043256950,-0.049138870
3,59.995,1786884190766.500,18978584.436,0.000000000,-0.006718184,0.136952266,0.088852957,-0.050677713,-0.056392476,-0.050247960,-0.056152984
4,79.999,1786884190786.504,18978604.439,0.000000000,-0.007054981,0.136442274,0.110288411,-0.069341920,-0.074858546,-0.069069810,-0.074642457
5,100.015,1786884190806.521,18978624.456,0.000000000,-0.007063644,0.135197058,0.122517951,-0.080390170,-0.085857198,-0.080332898,-0.085672908
6,120.007,1786884190826.513,18978644.448,0.000000000,-0.007045717,0.130968839,0.149259076,-0.104898229,-0.110524461,-0.105347231,-0.110415153
7,140.017,1786884190846.522,18978664.458,0.000000000,-0.007029699,0.126329437,0.170840472,-0.124866404,-0.130854219,-0.125490934,-0.130771130
8,160.018,1786884190866.524,18978684.459,0.000000000,-0.007016215,0.120303094,0.193341061,-0.146049231,-0.152414143,-0.146400318,-0.152290627
9,180.017,1786884190886.522,18978704.458,0.000000000,-0.006999074,0.110398784,0.224357203,-0.175973192,-0.182672739,-0.175502405,-0.182428077
10,200.008,1786884190906.514,18978724.449,0.000000000,-0.006989892,0.104827464,0.240179583,-0.191711023,-0.198347107,-0.190807626,-0.198038533
11,220.003,1786884190926.509,18978744.444,0.000000000,-0.006969926,0.092680566,0.272206694,-0.225509852,-0.230716810,-0.224009633,-0.230316117
12,240.006,1786884190946.512,18978764.447,0.000000000,-0.006959955,0.086481690,0.288381815,-0.243551895,-0.247344211,-0.241880804,-0.246915326
13,260.006,1786884190966.511,18978784.447,0.000000000,-0.006941104,0.076153502,0.321255356,-0.280565113,-0.281101823,-0.278633952,-0.280649036
14,280.011,1786884190986.517,18978804.452,0.000000000,-0.006921695,0.071402349,0.346471250,-0.308091909,-0.306600779,-0.306090564,-0.306157142
15,299.999,1786884191006.505,18978824.440,0.000000000,-0.006892882,0.068393625,0.380684435,-0.343645453,-0.340647429,-0.341857940,-0.340252072
16,319.992,1786884191026.498,18978844.433,0.000000000,-0.006878895,0.067989200,0.397987455,-0.361060381,-0.357685447,-0.359454483,-0.357323825
17,339.992,1786884191046.498,18978864.433,0.000000000,-0.006850952,0.067809857,0.432959676,-0.395203829,-0.391733319,-0.393822461,-0.391425788
18,359.992,1786884191066.498,18978884.433,0.000000000,-0.006827858,0.067750528,0.459391475,-0.420622170,-0.417298496,-0.419369578,-0.417018801
19,379.997,1786884191086.503,18978904.438,0.000000000,-0.006805484,0.067673191,0.485894650,-0.446069300,-0.442922086,-0.444914192,-0.442657441
20,399.993,1786884191106.499,18978924.434,0.000000000,-0.006779173,0.067532852,0.521272063,-0.479710758,-0.477153003,-0.478468448,-0.476872444
21,419.993,1786884191126.499,18978944.434,0.000000000,-0.006767015,0.067453697,0.538974881,-0.496222049,-0.494273603,-0.494872272,-0.493975729
22,439.990,1786884191146.496,18978964.431,0.000000000,-0.006743532,0.067272671,0.574368358,-0.528645217,-0.528532267,-0.527308524,-0.528222024
23,459.997,1786884191166.503,18978984.438,0.000000000,-0.006732875,0.067178234,0.592045188,-0.544768274,-0.545684814,-0.543526351,-0.545382023
24,479.992,1786884191186.498,18979004.433,0.000000000,-0.006710947,0.066954516,0.627280712,-0.577701449,-0.580103278,-0.576964319,-0.579863608
25,499.991,1786884191206.498,18979024.432,0.000000000,-0.006699211,0.066843554,0.644829333,-0.594642222,-0.597378254,-0.594281256,-0.597187161
26,519.991,1786884191226.497,18979044.432,0.000000000,-0.006674079,0.066622496,0.679819763,-0.629237533,-0.632031977,-0.629811645,-0.631954432
27,539.992,1786884191246.498,18979064.433,0.000000000,-0.006655037,0.066476531,0.706016839,-0.655485034,-0.658069193,-0.656770825,-0.658073127
28,559.993,1786884191266.499,18979084.434,0.000000000,-0.006635366,0.066342846,0.732236266,-0.681596160,-0.684104741,-0.683420718,-0.684168637
29,579.990,1786884191286.496,18979104.431,0.000000000,-0.006607151,0.066178985,0.767273664,-0.715930700,-0.718782365,-0.718122959,-0.718881369
30,599.995,1786884191306.501,18979124.436,0.000000000,-0.006592826,0.066104472,0.784830272,-0.732874155,-0.736093879,-0.735097647,-0.736193836
31,619.991,1786884191326.497,18979144.432,0.000000000,-0.006565135,0.065959945,0.819970727,-0.766634643,-0.770663619,-0.768602967,-0.770742834
32,640.002,1786884191346.508,18979164.443,0.000000000,-0.006551153,0.065888114,0.837542474,-0.783479869,-0.787922144,-0.785240054,-0.787985921
33,659.994,1786884191366.500,18979184.435,0.000000000,-0.006525697,0.065740757,0.872658491,-0.817222297,-0.822397113,-0.818482161,-0.822431028
34,679.995,1786884191386.500,18979204.436,0.000000000,-0.006507978,0.065625690,0.898963809,-0.842584789,-0.848227799,-0.843452752,-0.848247886
35,699.997,1786884191406.503,18979224.438,0.000000000,-0.006484221,0.065460309,0.933990717,-0.876546800,-0.882673740,-0.876838744,-0.882674873
36,719.994,1786884191426.500,18979244.434,0.000000000,-0.006471597,0.065373175,0.951484859,-0.893569112,-0.899908185,-0.893610179,-0.899898291
37,740.000,1786884191446.506,18979264.441,0.000000000,-0.006443091,0.065181747,0.986393809,-0.927844405,-0.934426367,-0.927689970,-0.934376895
