index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28
0,0.000,1786884190706.506,18978524.441,0.000000000,-0.293754697,0.003427247,-0.002610081,0.657674730,-0.357716769,0.000030120,-0.294292301,0.003355778,-0.001475343,0.656424344,-0.357378930,0.000032230,-0.015429351,-0.242844313,0.445654243,0.027032686,0.226782918,0.035274092,0.638505697,-0.011656491,0.008013845,0.015543115,0.073112421,-0.039619092,0.059585303,0.649438322,0.002150106,0.017160233,0.011979496
1,20.002,1786884190726.508,18978544.443,0.000000000,-0.321501523,0.001749186,-0.018895673,0.666175187,-0.350434780,-0.002009431,-0.324466914,0.004376942,-0.007810837,0.679922223,-0.354553699,0.001014350,-0.018482186,-0.227993608,0.401296049,0.043744609,0.219418049,0.027091933,0.636854291,-0.005893745,0.009563701,0.013461673,0.092789523,-0.048498061,0.060159724,0.644514382,0.000345047,0.018788313,0.010927056
2,39.996,1786884190746.502,18978564.437,0.000000000,-0.371418476,-0.017465932,-0.148027793,0.720760286,-0.337354958,-0.021066625,-0.353671432,0.006432083,-0.030193517,0.781347871,-0.332734942,-0.007784560,-0.023795318,-0.191173121,0.343252599,0.077753946,0.211195737,-0.001812494,0.607044339,0.033715729,0.021080470,0.013697799,0.120661475,-0.065637939,0.061152652,0.618223548,-0.019219533,0.044797402,0.003186318
3,59.995,1786884190766.500,18978584.436,0.000000000,-0.394813329,-0.022282964,-0.212451696,0.748333275,-0.352924526,-0.030372784,-0.352409422,0.005602246,-0.031470500,0.824470758,-0.326855451,-0.018289957,-0.021639276,-0.174129531,0.312555104,0.100833036,0.209115043,-0.020092718,0.581736326,0.049664024,0.026190231,0.015261361,0.135324642,-0.073176339,0.059680782,0.595945776,-0.033342592,0.065099865,0.000537824
4,79.999,1786884190786.504,18978604.439,0.000000000,-0.452540636,-0.002084016,-0.267418891,0.775133848,-0.440250039,-0.038478062,-0.322733879,-0.005996802,-0.023083579,0.877594173,-0.325707793,-0.039534301,-0.019943081,-0.141679913,0.233625039,0.165398195,0.202389479,-0.053880520,0.510950506,0.066823006,0.035559602,0.016153488,0.172501221,-0.088784277,0.045098901,0.506238043,-0.071753591,0.124874890,0.006660384
5,100.015,1786884190806.521,18978624.456,0.000000000,-0.480658501,0.025089625,-0.250622988,0.771383166,-0.483071417,-0.032046776,-0.297320813,-0.015430990,-0.023031648,0.898694038,-0.333500177,-0.037083309,-0.020704661,-0.122322060,0.191637605,0.206401050,0.196486205,-0.068070650,0.467785418,0.067075856,0.039091680,0.014923622,0.190483853,-0.099684656,0.032433107,0.433510214,-0.093666829,0.164125144,0.015198953
6,120.007,1786884190826.513,18978644.448,0.000000000,-0.497258127,0.090679049,-0.208198696,0.739520907,-0.542285085,-0.010678570,-0.241082132,-0.028297605,-0.040554151,0.943569303,-0.368513703,-0.012668349,-0.008823896,-0.063474476,0.127116546,0.289215326,0.175270483,-0.092430927,0.379277080,0.049182076,0.042047527,0.012036797,0.201519236,-0.136211738,0.006567243,0.259847134,-0.130105704,0.236422926,0.029039193
7,140.017,1786884190846.522,18978664.458,0.000000000,-0.475040674,0.129915923,-0.199339390,0.714589357,-0.559753835,-0.003727132,-0.195958078,-0.037766840,-0.062478926,0.962981761,-0.384495527,0.004606182,0.004354332,-0.007880697,0.103677928,0.342824459,0.154315531,-0.108345263,0.319085151,0.029318733,0.039534893,0.010788837,0.173539206,-0.176830828,-0.002364167,0.146372780,-0.146366954,0.249177769,0.028541021
8,160.018,1786884190866.524,18978684.459,0.000000000,-0.430724651,0.145576924,-0.193848282,0.701274753,-0.464298427,-0.013612092,-0.129788861,-0.065931275,-0.093645267,0.948229194,-0.378775030,0.021603256,-0.000074609,0.032378010,0.117559709,0.379644662,0.140449852,-0.120309591,0.267706662,0.018593328,0.027851926,0.012103844,0.110963970,-0.221553802,0.012581534,0.083121009,-0.159473911,0.198610112,0.014178148
9,180.017,1786884190886.522,18978704.458,0.000000000,-0.390832156,0.139079645,-0.195954889,0.707522035,-0.198681265,-0.028630255,-0.062178977,-0.112937137,-0.125454128,0.901610851,-0.377047330,0.039380305,-0.021532297,0.054418791,0.141981065,0.405794531,0.141335040,-0.133327439,0.215198532,0.020526472,0.004751897,0.018313035,0.007046876,-0.267557889,0.057845719,0.055175181,-0.186292991,0.094854690,-0.007864352
10,200.008,1786884190906.514,18978724.449,0.000000000,-0.413215160,0.116930999,-0.230449170,0.772235632,-0.119415246,-0.033043470,-0.049898129,-0.138259202,-0.149062797,0.863567889,-0.377052039,0.040703714,-0.041594692,0.059525304,0.137681216,0.411342561,0.148258314,-0.138685659,0.196106344,0.025128473,-0.008676347,0.023113033,-0.042070705,-0.280159950,0.079969130,0.054533698,-0.205253989,0.040329978,-0.016997587
11,220.003,1786884190926.509,18978744.444,0.000000000,-0.518168867,0.029560013,-0.283475608,1.060204148,-0.317433208,-0.026796864,-0.033986088,-0.219023839,-0.172685131,0.760904312,-0.225261018,0.018046232,-0.065168634,0.023346948,0.147778809,0.384008646,0.180410147,-0.134954527,0.164386973,0.037099231,-0.042110041,0.032963637,-0.131508082,-0.282394648,0.101187237,0.055883899,-0.241706595,-0.058109179,-0.045376390
12,240.006,1786884190946.512,18978764.447,0.000000000,-0.576633871,-0.014942535,-0.284529209,1.216210485,-0.459622592,-0.019819358,-0.024626827,-0.261254072,-0.148146480,0.740527809,-0.156761080,0.034818813,-0.061138451,-0.015990967,0.174247131,0.349657357,0.203031555,-0.123249941,0.153468639,0.047578249,-0.061947465,0.038541581,-0.173207313,-0.282778412,0.106352054,0.053370792,-0.258534461,-0.096409105,-0.065028451
13,260.006,1786884190966.511,18978784.447,0.000000000,-0.675967813,-0.009509941,-0.306398064,1.197111130,-0.365917087,-0.005285154,-0.046803348,-0.281573683,-0.125942111,0.799357772,-0.433413953,0.145512909,-0.040504254,-0.044895254,0.172745615,0.280648589,0.239428908,-0.108335070,0.149265632,0.093098216,-0.066670820,0.066040263,-0.210379839,-0.300316632,0.124768972,0.033807151,-0.271149278,-0.131017908,-0.089818954
14,280.011,1786884190986.517,18978804.452,0.000000000,-0.709774852,0.012711137,-0.399267346,1.154540420,-0.546274185,-0.045397572,-0.086350173,-0.261979371,-0.178595662,0.850346208,-0.611623287,0.185803145,-0.031937666,-0.008186848,0.125386477,0.253141820,0.246191859,-0.105588332,0.134911269,0.141869754,-0.038891468,0.088459156,-0.198482379,-0.325212568,0.139287323,0.002625413,-0.273754746,-0.139330938,-0.085664555
15,299.999,1786884191006.505,18978824.440,0.000000000,-0.753660738,0.023071036,-0.438868910,1.272554517,-0.725042820,-0.129672527,-0.079636768,-0.231009796,-0.152039558,0.879646420,-0.802419901,0.178697556,0.004899572,-0.004747312,0.146952167,0.205039278,0.258572400,-0.095246129,0.108678721,0.193291426,-0.006895544,0.116895944,-0.186863974,-0.330406874,0.143212482,-0.026884211,-0.304145873,-0.155385777,-0.071340740
16,319.992,1786884191026.498,18978844.433,0.000000000,-0.770055354,0.025094485,-0.430370450,1.332716823,-0.766105533,-0.149931192,-0.081170209,-0.224572971,-0.106527202,0.889750779,-0.882089853,0.163333535,0.037347078,-0.022168169,0.159721702,0.184397846,0.265248418,-0.090374902,0.095400155,0.214595675,0.008296623,0.127999246,-0.174603745,-0.324764550,0.145798758,-0.036186773,-0.326504558,-0.161207721,-0.062589616
17,339.992,1786884191046.498,18978864.433,0.000000000,-0.820977807,0.040679961,-0.452967882,1.420871496,-0.817252398,-0.179561213,-0.121756993,-0.196833238,-0.081784241,0.950563014,-0.913271606,0.184107795,0.072980970,-0.006139182,0.146818146,0.163730606,0.265053719,-0.089610524,0.065734237,0.259382337,0.046985384,0.137246549,-0.133928880,-0.313768595,0.158014789,-0.061954744,-0.370512068,-0.160239741,-0.031170597
18,359.992,1786884191066.498,18978884.433,0.000000000,-0.837798595,0.044968259,-0.493316263,1.455726624,-0.838820279,-0.197945878,-0.134119466,-0.170074314,-0.102001943,0.997519314,-0.878201127,0.187268555,0.070034720,0.028549155,0.147048637,0.157715812,0.263126016,-0.090581670,0.039404079,0.283453286,0.067033857,0.136941150,-0.101415649,-0.300106347,0.169221118,-0.079220958,-0.397396833,-0.161368147,-0.006293488
19,379.997,1786884191086.503,18978904.438,0.000000000,-0.833646774,0.034296419,-0.532827556,1.471822500,-0.846332788,-0.207497939,-0.135982841,-0.153153643,-0.124027841,1.039336324,-0.824437261,0.172408506,0.052405301,0.058728080,0.156612694,0.160406396,0.261774123,-0.087051891,0.016102638,0.299502999,0.069167219,0.135191277,-0.071118832,-0.279980332,0.184355110,-0.085464247,-0.414949715,-0.167373180,0.013793269
20,399.993,1786884191106.499,18978924.434,0.000000000,-0.813710153,0.007935543,-0.567634344,1.488090992,-0.834888160,-0.206582457,-0.158312395,-0.156490207,-0.135027677,1.088806152,-0.807377219,0.129018292,0.030834563,0.073993415,0.162966326,0.185290471,0.263692260,-0.073125921,-0.009254144,0.316875577,0.047857359,0.137004077,-0.041276202,-0.251071304,0.218745559,-0.075978063,-0.426984936,-0.179655805,0.035139330
21,419.993,1786884191126.499,18978944.434,0.000000000,-0.790531635,-0.004107599,-0.574705243,1.501651168,-0.818125427,-0.204828203,-0.172643840,-0.168119490,-0.137149230,1.104007125,-0.821458876,0.111467369,0.026086781,0.072764903,0.178490892,0.200368330,0.267104238,-0.062764727,-0.018856624,0.322364181,0.030720975,0.139752716,-0.036874983,-0.238624558,0.238490567,-0.067606151,-0.433861136,-0.187067553,0.044565395
22,439.990,1786884191146.496,18978964.431,0.000000000,-0.769040048,-0.026657354,-0.540444434,1.580657601,-0.696549058,-0.206158921,-0.208025873,-0.199114054,-0.105287358,1.108199358,-0.844317138,0.086471878,0.030947234,0.047287293,0.216020674,0.232643247,0.280524105,-0.038835764,-0.024293708,0.311419010,-0.016700258,0.146021932,-0.042018279,-0.217070550,0.274417669,-0.041733824,-0.466494471,-0.207434759,0.060082689
23,459.997,1786884191166.503,18978984.438,0.000000000,-0.776513577,-0.034816816,-0.505247951,1.637514353,-0.593971312,-0.198895544,-0.214761570,-0.205886975,-0.064066187,1.111448050,-0.855502188,0.095658600,0.035071082,0.030317683,0.232752711,0.247427136,0.288410872,-0.028980250,-0.019555494,0.301907927,-0.039997596,0.148043767,-0.044488806,-0.209356040,0.287903070,-0.029335607,-0.487159818,-0.214533210,0.065376766
24,479.992,1786884191186.498,18979004.433,0.000000000,-0.834093451,-0.025731487,-0.440497577,1.711683631,-0.455491811,-0.134419054,-0.212582693,-0.183468908,0.012859458,1.088473082,-0.820979536,0.156309336,0.039808411,0.020004692,0.231792271,0.262269974,0.296868920,-0.026760004,0.013638759,0.285190612,-0.078356296,0.150034130,-0.024192806,-0.213747486,0.303300649,-0.018417656,-0.520818770,-0.213732749,0.062125180
25,499.991,1786884191206.498,18979024.432,0.000000000,-0.874246836,-0.018116882,-0.418738484,1.707877398,-0.452408969,-0.097764008,-0.208165258,-0.167239428,0.032204762,1.078878045,-0.787897050,0.186616093,0.037209049,0.023546726,0.219576359,0.261469156,0.299182266,-0.033961855,0.036407463,0.276713967,-0.090652354,0.151353538,-0.006069731,-0.227137253,0.307210028,-0.017407108,-0.532602429,-0.209589437,0.054293357
26,519.991,1786884191226.497,18979044.432,0.000000000,-0.930496633,-0.009166113,-0.388917357,1.658843756,-0.517002583,-0.040818263,-0.189995497,-0.142739922,0.055333748,1.093247175,-0.694120526,0.233559847,0.043361608,0.025321543,0.216221258,0.241157293,0.301356763,-0.056543145,0.080809131,0.254187018,-0.102689788,0.161187947,0.021705370,-0.265753001,0.313264042,-0.008721523,-0.536185920,-0.201714814,0.022653444
27,539.992,1786884191246.498,18979064.433,0.000000000,-0.958882630,-0.000722628,-0.375334769,1.599896193,-0.564675450,-0.014376141,-0.175386608,-0.128954530,0.060115539,1.119689703,-0.612029076,0.246524945,0.058045015,0.022515595,0.223007843,0.220990047,0.299138933,-0.074855670,0.109113745,0.236578792,-0.105545305,0.172954440,0.033307225,-0.296640575,0.319205552,0.004666486,-0.530823588,-0.195349321,-0.003787332
28,559.993,1786884191266.499,18979084.434,0.000000000,-0.974601507,0.019032329,-0.356422752,1.485917568,-0.535108268,-0.003207181,-0.165081665,-0.117719196,0.054502849,1.147657990,-0.541203320,0.222316146,0.067371137,0.015272886,0.226232708,0.212006390,0.298719466,-0.092435934,0.125438273,0.219135910,-0.104558095,0.192421734,0.036438439,-0.320878237,0.332012534,0.016914928,-0.526000440,-0.185085893,-0.023233730
29,579.990,1786884191286.496,18979104.431,0.000000000,-0.966610372,0.051704984,-0.322058827,1.404415369,-0.484617680,-0.035558313,-0.153232738,-0.110772669,0.039723150,1.180862904,-0.523944497,0.170515776,0.069035642,0.001800444,0.223121107,0.216672629,0.303978920,-0.119331539,0.129032061,0.193603247,-0.101264708,0.221882567,0.036352020,-0.341823339,0.351626128,0.018414898,-0.524178922,-0.173524916,-0.038072642
30,599.995,1786884191306.501,18979124.436,0.000000000,-0.952057362,0.067182556,-0.310050607,1.396242619,-0.490103185,-0.052223939,-0.149771541,-0.115184046,0.029965129,1.189400434,-0.557726502,0.143704519,0.066879950,-0.010649086,0.222388953,0.221849903,0.311165035,-0.132807463,0.125472128,0.180642918,-0.100233145,0.235968173,0.032335944,-0.344997853,0.361245453,0.017076746,-0.524127126,-0.172127992,-0.043530926
31,619.991,1786884191326.497,18979144.432,0.000000000,-0.918700039,0.084970720,-0.296249807,1.390138984,-0.542515337,-0.085882880,-0.151531875,-0.124163419,0.009234098,1.183152556,-0.613388777,0.100746788,0.054163300,-0.038356639,0.229604542,0.227470666,0.328574926,-0.152087718,0.113395341,0.168677539,-0.099957153,0.255796075,0.013121186,-0.343297988,0.380201399,0.018319461,-0.525985956,-0.179251194,-0.057273407
32,640.002,1786884191346.508,18979164.443,0.000000000,-0.901369989,0.090265878,-0.294121981,1.382422090,-0.562235355,-0.098674402,-0.156041607,-0.123925380,-0.003268646,1.177429199,-0.636197567,0.084164903,0.044186611,-0.048468370,0.238004431,0.226862416,0.337343633,-0.158745721,0.105660468,0.167752683,-0.100163765,0.261614025,-0.000093756,-0.340284526,0.387896717,0.020377645,-0.528552353,-0.186238885,-0.064229548
33,659.994,1786884191366.500,18979184.435,0.000000000,-0.879964471,0.085972637,-0.316122681,1.366997004,-0.577265680,-0.123372860,-0.188843608,-0.115677930,-0.040034112,1.175058365,-0.691186845,0.057422541,0.017343614,-0.053075440,0.247473434,0.224577233,0.350897223,-0.167676434,0.094286948,0.175895989,-0.104571626,0.269285619,-0.028009690,-0.334729403,0.398654580,0.030276811,-0.539889336,-0.210877851,-0.073674776
34,679.995,1786884191386.500,18979204.436,0.000000000,-0.867322445,0.073187053,-0.352229506,1.361373782,-0.571491241,-0.139489293,-0.230661273,-0.107822724,-0.071696848,1.170865059,-0.731676102,0.041979760,-0.002479032,-0.044987038,0.253807098,0.223646224,0.357506514,-0.170003220,0.090322174,0.188012302,-0.110241771,0.274470270,-0.051672716,-0.332011193,0.403882921,0.041906159,-0.550542653,-0.234447524,-0.076193385
35,699.997,1786884191406.503,18979224.438,0.000000000,-0.864750564,0.055692915,-0.384974509,1.392812848,-0.510723412,-0.156076640,-0.297870427,-0.113953434,-0.099962026,1.128241658,-0.758548379,0.031655099,-0.019935330,-0.036642320,0.260698915,0.233591273,0.361658454,-0.162635773,0.087810554,0.212505430,-0.123740129,0.283017337,-0.085472830,-0.327971667,0.411440462,0.062011771,-0.567972422,-0.270024806,-0.076802582
36,719.994,1786884191426.500,18979244.434,0.000000000,-0.863747537,0.049466137,-0.385217875,1.420248985,-0.461883515,-0.160551950,-0.328716934,-0.123326100,-0.101094149,1.094445467,-0.751768768,0.029005805,-0.025154687,-0.038912356,0.266863912,0.243861094,0.363597006,-0.154338688,0.086699367,0.222670704,-0.133051306,0.287778199,-0.102552466,-0.323989600,0.416774243,0.072428681,-0.577541411,-0.285949111,-0.077440791
37,740.000,1786884191446.506,18979264.441,0.000000000,-0.864183784,0.040490486,-0.353436559,1.478024960,-0.373295456,-0.122877628,-0.362414986,-0.144300103,-0.069790363,1.049729705,-0.658370256,0.051012639,-0.037978709,-0.054450747,0.269336283,0.270000517,0.368091255,-0.138737708,0.091234013,0.219863415,-0.163322330,0.296693504,-0.118559234,-0.315359801,0.428242892,0.087975837,-0.596868932,-0.309167147,-0.085060850
38,760.001,1786884191466.507,18979284.442,0.000000000,-0.871202052,0.044723701,-0.329153806,1.505215287,-0.377981871,-0.086448267,-0.354145080,-0.141985670,-0.042227961,1.057536840,-0.649379134,0.091048926,-0.048139725,-0.050474059,0.259440392,0.279879570,0.365732431,-0.136383697,0.106754281,0.207073674,-0.187277898,0.299961686,-0.108269200,-0.316379488,0.431358844,0.093657687,-0.604285181,-0.318521976,-0.095786840
