index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17,tau_18,tau_19,tau_20,tau_21,tau_22,tau_23,tau_24,tau_25,tau_26,tau_27,tau_28
0,0.000,1786884190706.506,18978524.441,0.000000000,5.096666336,-1.259243727,0.189263403,0.111236326,-0.095967598,-0.001626506,4.988971233,-1.176275134,0.218313739,0.798058510,-0.138475567,-0.001342464,1.063444734,5.930269718,-9.775289536,1.986294985,-0.138516799,-0.278789192,-0.572952628,0.156900242,-0.182309344,-0.165877238,1.206828833,-2.038343668,-0.839059472,-0.586263597,-0.030937444,-0.281804353,-0.202428892
1,20.002,1786884190726.508,18978544.443,0.000000000,-32.322544098,24.795759201,-27.092079163,3.803187609,4.458166122,-0.505474269,19.949699402,-10.251135826,-1.844004869,55.645023346,4.799569607,0.613223135,14.482430458,-0.567496240,-15.967663765,4.599545002,-0.088250279,-0.931044042,-1.392090917,2.677566528,0.213600725,0.040023886,-7.366631031,0.155430630,0.681478679,-3.619930506,-1.002935171,-0.081140704,-0.601109624
2,39.996,1786884190746.502,18978564.437,0.000000000,-27.381359100,27.843164444,-13.585989952,-7.034527302,-0.647623181,0.291569412,43.984226227,-26.338981628,13.698607445,12.050733566,0.878917634,-0.463494360,18.937034607,-3.354013205,-18.436920166,4.944001675,0.295305461,-0.616879761,-1.228038907,0.312800527,-0.534253418,-0.013663901,-13.236775398,0.585896850,-0.073930643,-7.629642487,-0.366894215,-2.472356081,-0.069880724
3,59.995,1786884190766.500,18978584.436,0.000000000,-37.077705383,15.470580101,-2.807538748,-13.315044403,-9.130522728,-0.069253221,54.880111694,-25.787836075,16.605625153,3.844149590,-1.370132923,-2.371605158,15.857127190,2.799875975,-22.616661072,5.498729706,-1.015178204,-0.427376777,-2.347453356,-0.489173144,-0.461719662,0.105863631,-17.009304047,-1.748215675,-2.036178589,-13.521413803,-0.874399841,-3.036512613,0.178934634
4,79.999,1786884190786.504,18978604.439,0.000000000,-18.457460403,-6.307020187,12.307355881,-8.684801102,-1.083077669,-0.098067410,36.297775269,-7.954121113,2.692799568,7.871660709,0.498620480,0.019627888,7.320686340,10.141735077,-21.967472076,3.704966784,-0.887814283,0.101729810,-2.130225658,-0.355123192,-0.615333498,-0.109695867,-19.740032196,-4.134532452,-3.324865580,-16.441465378,-0.508752167,-5.000000000,-0.435350209
5,100.015,1786884190806.521,18978624.456,0.000000000,29.433431625,-3.521629810,13.757286072,-7.981966019,1.797124982,2.643774986,-9.482742310,13.861430168,-11.429883003,6.421123505,-4.822597980,3.733183622,3.848627806,15.175177574,-15.373581886,-0.322102457,-1.607777715,-0.405684233,-3.024541616,-1.371091008,-0.778394997,-0.265454084,-18.381889343,-4.139527798,-3.202052355,-16.039371490,-0.374497265,-5.000000000,-0.613744020
6,120.007,1786884190826.513,18978644.448,0.000000000,36.554344177,-10.971081734,3.529083014,9.560708046,1.001172066,0.031056678,-39.853485107,13.968521118,-11.428071022,-8.407136917,-1.027050018,0.408278883,-4.287031651,10.809898376,-4.716046333,-4.888834953,-1.490871787,-1.083865047,-2.285581827,-0.685877979,-0.922187924,-0.363939047,-12.264284134,-1.746623874,-0.131264523,-7.887111187,0.280389577,-5.000000000,-0.708796620
7,140.017,1786884190846.522,18978664.458,0.000000000,32.498481750,-15.223462105,6.364140034,9.745735168,7.278100491,-2.201211929,-19.166498184,3.852772713,-7.488882542,-22.607130051,1.261855245,0.460768074,-11.554039955,-2.785015345,13.829944611,-8.481515884,-0.032569624,-0.586221159,-1.189354539,-0.062936187,-1.098121047,-0.256719470,-1.963909745,1.224901438,4.337843895,0.666722953,0.612967908,-5.000000000,-0.368989497
8,160.018,1786884190866.524,18978684.459,0.000000000,4.667644501,-4.912260532,5.024918556,9.028854370,4.087237835,-0.398726821,-30.532905579,4.431538582,-1.739561677,-14.151844978,-0.343046725,0.177459314,-11.447179794,-12.629035950,15.928533554,-9.010593414,1.257046223,-0.342608184,-0.378073722,0.580482781,-0.558898509,0.020967815,8.646132469,3.388655424,5.848458290,5.710223675,-0.083368123,-0.494332880,1.084790587
9,180.017,1786884190886.522,18978704.458,0.000000000,9.963547707,11.021981239,-7.418351173,8.343494415,4.333798409,0.146512181,-31.485292435,-0.523626208,0.619034410,-14.234563828,-1.886011362,0.070850417,-11.071162224,-14.600139618,17.627597809,-8.496521950,2.447951794,0.660599351,0.179746985,0.636533976,-0.115512215,0.403139234,14.217098236,4.121748924,3.599802017,8.064506531,-0.716480851,2.561738014,1.268319249
10,200.008,1786884190906.514,18978724.449,0.000000000,-67.610343933,-14.013775826,-12.054084778,81.334518433,-42.478042603,0.618359089,-19.308855057,-25.425424576,4.990300179,-28.450946808,2.748566628,-2.680797100,0.151631683,-25.552965164,28.974817276,-7.618983746,4.617081165,4.260671139,1.497379541,0.092036054,0.023312280,1.089019060,11.328777313,5.162722588,1.927765369,8.241932869,-0.301012486,2.705552101,0.580598712
11,220.003,1786884190926.509,18978744.444,0.000000000,-59.565601349,4.730571747,-5.223974228,-2.576818943,-4.467625141,0.438992918,34.361763000,-26.476249695,21.802124023,7.593233585,7.600370884,-0.935517967,19.380981445,-22.706493378,31.057573318,-1.882319093,3.796023369,5.827268600,4.074954987,0.612708926,0.917680860,1.666273117,5.393576145,1.780453801,4.411221504,5.933074474,-0.432239205,3.054481983,1.079452157
12,240.006,1786884190946.512,18978764.447,0.000000000,-57.558082581,10.176691055,-11.161128044,-14.498408318,-0.239087060,0.269854009,29.124557495,-16.643045425,14.928007126,7.188831329,-0.825133324,-0.425761998,15.820919037,-18.025981903,26.965507507,-0.165027171,2.972845793,5.031068325,4.076790333,0.205479741,1.456114888,1.514334798,5.918447495,1.688736796,4.619810581,6.145631313,-0.272229105,2.975183725,1.799257874
13,260.006,1786884190966.511,18978784.447,0.000000000,65.013771057,14.624376297,-34.872894287,-68.340164185,6.361999989,1.269012213,-30.674146652,40.577919006,-33.063976288,-6.090041637,39.412296295,-6.381594181,-3.963114738,16.626996994,-37.999427795,4.176316261,0.294308245,0.773423970,-9.013573647,1.193126082,-0.585295379,0.810880184,5.338399410,-3.975885868,-0.586325109,-5.554498196,0.670411348,-0.402615935,1.125008225
14,280.011,1786884190986.517,18978804.452,0.000000000,79.128845215,10.543255806,29.586364746,-14.208047867,50.000000000,6.775621414,-3.098087549,16.107492447,2.341297150,-26.879789352,50.000000000,-11.432036400,-10.226306915,11.559515953,-29.810960770,1.413658261,-0.878985643,-1.095515847,-7.193816185,0.137025729,-2.988839865,0.238121182,2.258088112,-2.173727274,-3.090632200,-4.509044647,-0.844348073,-1.430229545,0.182117522
15,299.999,1786884191006.505,18978824.440,0.000000000,85.968620300,-25.877138138,38.906688690,-26.664741516,50.000000000,9.469316483,-41.096389771,9.656128883,-4.491474628,-45.099636078,50.000000000,-14.143687248,-7.031920433,15.650752068,-31.438358307,0.277764529,-0.162603676,-0.467734396,-7.780974865,-0.176453725,-2.904974461,0.093094349,1.690863848,-3.748807907,-2.465555191,-2.998137951,-0.520608425,-0.590517938,-0.389749736
16,319.992,1786884191026.498,18978844.433,0.000000000,87.221725464,-18.894655228,34.355350494,-59.279922485,50.000000000,14.214765549,-65.520812988,40.603729248,-29.899538040,-19.589590073,50.000000000,-10.251261711,-11.877635002,32.644931793,-45.038768768,-2.225875854,0.277682960,-1.493375421,-10.694580078,1.097961664,-2.759651899,-0.113011762,0.604605377,-3.422156334,-2.365077972,-7.190728188,-0.424734175,-0.626017213,-0.069514319
17,339.992,1786884191046.498,18978864.433,0.000000000,88.000000000,-28.825790405,41.494876862,-71.885124207,50.000000000,9.946822166,-45.533420563,49.164352417,-30.915206909,-27.531099319,50.000000000,-11.222795486,-14.074047089,34.490219116,-39.231960297,-3.051292658,1.830473065,-0.616962552,-11.807841301,0.152902558,-3.958010197,0.079485901,-0.869890571,-3.860491514,-3.564779520,-7.505008698,0.469132990,-1.935180783,-1.187542915
18,359.992,1786884191066.498,18978884.433,0.000000000,88.000000000,-31.568384171,42.769912720,-51.536014557,50.000000000,4.871241093,-46.870418549,34.275562286,-21.299346924,-33.122695923,45.930198669,-10.306741714,-11.811303139,29.428388596,-33.345230103,-1.806611896,1.677978277,0.517277062,-8.964624405,-0.051522799,-3.822315454,0.239573762,-0.641346931,-2.958318710,-3.578623056,-5.883880138,0.415777773,-1.844431996,-1.402096033
19,379.997,1786884191086.503,18978904.438,0.000000000,88.000000000,-21.339714050,34.953472137,-18.716138840,50.000000000,6.011753082,-57.029098511,21.889266968,-16.405929565,-38.471992493,21.984876633,-6.639788151,-16.134916306,19.286420822,-27.939302444,-0.889730811,0.463488460,-0.139642000,-6.154250622,0.144202873,-3.015166759,0.103191577,0.313348144,-3.457920313,-2.984622002,-4.077376842,0.853134215,-1.405275702,-1.323224545
20,399.993,1786884191106.499,18978924.434,0.000000000,88.000000000,4.718707561,17.406560898,-6.514794350,50.000000000,7.386036873,-62.196296692,11.315835953,-17.285345078,-32.430866241,0.625476837,-0.804943562,-20.955934525,15.517185211,-20.361997604,-2.003007412,0.025216734,-1.845969319,-3.483805895,0.198881537,-1.829233170,-0.305754304,-0.743188679,-4.947857380,-5.019798279,-4.862774372,0.355441958,-1.279337645,-1.630753517
21,419.993,1786884191126.499,18978944.434,0.000000000,70.543136597,12.615144730,12.594458580,5.909257889,50.000000000,6.539585590,-34.334293365,-4.470409870,-6.827299595,-8.908502579,-6.006669044,1.445938349,-18.551429749,5.638028622,-11.858945847,-1.932900667,0.098059796,-1.748268485,-0.585732162,-1.196414113,-1.847779155,-0.560429573,-1.946709752,-4.946949959,-5.101706505,-3.024919271,-0.295102865,-1.277246118,-1.537404776
22,439.990,1786884191146.496,18978964.431,0.000000000,32.452014923,17.037387848,5.045217514,1.319162726,50.000000000,6.507003784,-10.911364555,-6.123798847,4.156050205,-12.482356071,0.128845245,-0.188351586,-11.696407318,-5.183404922,-15.363604546,-1.204336047,-0.124755405,-1.479834080,0.321423739,-0.554440975,-0.224825785,-0.505464852,-2.843665361,-4.477018833,-6.019661903,-3.359169960,-0.107912287,-0.283135593,-1.629672647
23,459.997,1786884191166.503,18978984.438,0.000000000,-19.945507050,12.554447174,1.268844724,-20.617044449,23.427516937,11.144593239,26.554744720,16.094804764,5.504576206,-35.611164093,43.439163208,-1.859585166,7.606523037,-15.253046036,-20.067615509,0.557134032,-0.434276789,0.128603265,0.937772214,-0.150857493,-0.155852139,-0.035491128,-4.609113693,-4.901562214,-4.976893902,-5.789453506,0.340946317,0.237591103,-1.882508993
