index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_qw,torso_qx,torso_qy,torso_qz
0,0.000,1786884190706.506,18978524.441,0.000000000,0.962313831,-0.122004308,0.240664661,-0.033875521
1,20.002,1786884190726.508,18978544.443,0.000000000,0.964586496,-0.118082777,0.233714223,-0.031733684
2,39.996,1786884190746.502,18978564.437,0.000000000,0.969325364,-0.111239605,0.217901647,-0.023515822
3,59.995,1786884190766.500,18978584.436,0.000000000,0.971837997,-0.108398601,0.208568886,-0.016722353
4,79.999,1786884190786.504,18978604.439,0.000000000,0.977617860,-0.102525160,0.183714837,0.000876233
5,100.015,1786884190806.521,18978624.456,0.000000000,0.980781555,-0.098002829,0.168474793,0.008898334
6,120.007,1786884190826.513,18978644.448,0.000000000,0.986667216,-0.082645752,0.138938278,0.018804602
7,140.017,1786884190846.522,18978664.458,0.000000000,0.990407526,-0.065929562,0.120040640,0.018342055
8,160.018,1786884190866.524,18978684.459,0.000000000,0.992658138,-0.049526434,0.109853879,0.010443120
9,180.017,1786884190886.522,18978704.458,0.000000000,0.993994713,-0.034551390,0.103635654,-0.006350904
10,200.008,1786884190906.514,18978724.449,0.000000000,0.994118273,-0.029944489,0.102874942,-0.015779464
11,220.003,1786884190926.509,18978744.444,0.000000000,0.993482232,-0.027483985,0.107428886,-0.026394621
12,240.006,1786884190946.512,18978764.447,0.000000000,0.992260337,-0.031220699,0.117635421,-0.024628494
13,260.006,1786884190966.511,18978784.447,0.000000000,0.989188492,-0.042863224,0.139888823,-0.010001912
14,280.011,1786884190986.517,18978804.452,0.000000000,0.988825858,-0.045875013,0.141767040,0.004587678
15,299.999,1786884191006.505,18978824.440,0.000000000,0.986803114,-0.052425902,0.151655629,0.021718604
16,319.992,1786884191026.498,18978844.433,0.000000000,0.985098422,-0.057928443,0.159111142,0.030150412
17,339.992,1786884191046.498,18978864.433,0.000000000,0.983383358,-0.061932683,0.165061161,0.043317150
18,359.992,1786884191066.498,18978884.433,0.000000000,0.982580781,-0.059681598,0.169146985,0.048605166
19,379.997,1786884191086.503,18978904.438,0.000000000,0.981754839,-0.055328604,0.174762115,0.050540425
20,399.993,1786884191106.499,18978924.434,0.000000000,0.981581867,-0.049014077,0.179586902,0.042932730
21,419.993,1786884191126.499,18978944.434,0.000000000,0.981611133,-0.045543563,0.182308421,0.033600807
22,439.990,1786884191146.496,18978964.431,0.000000000,0.980650961,-0.040274501,0.191475451,0.006233130
23,459.997,1786884191166.503,18978984.438,0.000000000,0.979891956,-0.039291300,0.195378289,-0.009761358
