index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_wx,torso_wy,torso_wz
0,0.000,1786884190706.506,18978524.441,0.000000000,0.363086015,-0.674406886,0.241095126
1,20.002,1786884190726.508,18978544.443,0.000000000,0.565970719,-1.111238599,0.337860912
2,39.996,1786884190746.502,18978564.437,0.000000000,0.493607640,-1.758340240,1.044788241
3,59.995,1786884190766.500,18978584.436,0.000000000,0.283163905,-2.153135300,1.320200920
4,79.999,1786884190786.504,18978604.439,0.000000000,0.400780439,-2.994401455,1.571917057
5,100.015,1786884190806.521,18978624.456,0.000000000,0.719265997,-3.331866741,1.399739504
6,120.007,1786884190826.513,18978644.448,0.000000000,1.741431832,-2.694434166,0.646461487
7,140.017,1786884190846.522,18978664.458,0.000000000,2.434247971,-2.488459110,-0.184202462
8,160.018,1786884190866.524,18978684.459,0.000000000,2.186777115,-0.944315016,-1.054493785
9,180.017,1786884190886.522,18978704.458,0.000000000,1.489532232,-0.376756072,-1.638112545
10,200.008,1786884190906.514,18978724.449,0.000000000,1.085810184,0.023614815,-1.770154953
11,220.003,1786884190926.509,18978744.444,0.000000000,-0.180948332,1.185274959,-0.387496114
12,240.006,1786884190946.512,18978764.447,0.000000000,-1.085989118,2.217765093,0.480981916
13,260.006,1786884190966.511,18978784.447,0.000000000,-1.391582251,1.192781448,1.739930153
14,280.011,1786884190986.517,18978804.452,0.000000000,-0.609429419,-0.174041912,1.883358240
15,299.999,1786884191006.505,18978824.440,0.000000000,-1.268843293,1.470193744,1.639048696
16,319.992,1786884191026.498,18978844.433,0.000000000,-1.424402118,1.382045627,1.461464643
17,339.992,1786884191046.498,18978864.433,0.000000000,-0.175741300,0.451191366,1.004965186
18,359.992,1786884191066.498,18978884.433,0.000000000,0.315430224,0.678044856,0.656792939
19,379.997,1786884191086.503,18978904.438,0.000000000,0.608388662,0.649531841,0.157419339
20,399.993,1786884191106.499,18978924.434,0.000000000,0.906637669,0.471723229,-1.133153200
21,419.993,1786884191126.499,18978944.434,0.000000000,1.152047038,0.649720967,-1.806589484
22,439.990,1786884191146.496,18978964.431,0.000000000,1.069106936,0.894827127,-2.802195311
23,459.997,1786884191166.503,18978984.438,0.000000000,0.905045211,0.945336103,-3.106453419
24,479.992,1786884191186.498,18979004.433,0.000000000,0.424344182,-0.232919276,-1.565374255
25,499.991,1786884191206.498,18979024.432,0.000000000,0.123676322,-0.492192388,-0.712963045
26,519.991,1786884191226.497,18979044.432,0.000000000,-0.602741838,-0.301656604,0.520781219
27,539.992,1786884191246.498,18979064.433,0.000000000,-0.981947184,-0.369471341,1.000773311
28,559.993,1786884191266.499,18979084.434,0.000000000,-1.231111288,-0.413823575,0.390203893
29,579.990,1786884191286.496,18979104.431,0.000000000,-1.186961293,-0.444918960,-0.295399338
30,599.995,1786884191306.501,18979124.436,0.000000000,-1.059980035,-0.506028831,-0.667603910
31,619.991,1786884191326.497,18979144.432,0.000000000,-0.811107159,0.274148643,-1.050867677
32,640.002,1786884191346.508,18979164.443,0.000000000,-0.640741467,0.558517814,-1.049742818
33,659.994,1786884191366.500,18979184.435,0.000000000,-0.061717886,0.670171261,-1.045669436
34,679.995,1786884191386.500,18979204.436,0.000000000,0.414057791,0.937029660,-1.196319818
35,699.997,1786884191406.503,18979224.438,0.000000000,1.038442731,0.699637413,-1.914560795
36,719.994,1786884191426.500,18979244.434,0.000000000,1.254594445,0.665792823,-2.267291546
37,740.000,1786884191446.506,18979264.441,0.000000000,1.089945912,-0.274631023,-1.946331024
38,760.001,1786884191466.507,18979284.442,0.000000000,0.965528131,-0.835762262,-0.750385404
39,779.995,1786884191486.501,18979304.436,0.000000000,0.533304811,-0.759247065,0.710449576
40,799.993,1786884191506.499,18979324.434,0.000000000,-0.005631740,-0.321112543,1.684574246
41,819.995,1786884191526.501,18979344.436,0.000000000,-0.170249656,-0.241068870,1.919970036
42,839.992,1786884191546.498,18979364.433,0.000000000,-0.353870273,-0.432763636,1.292379260
43,860.007,1786884191566.513,18979384.448,0.000000000,-0.259961963,-0.598283410,0.965248525
44,880.006,1786884191586.512,18979404.447,0.000000000,-0.541305482,-0.181215063,0.273036808
45,899.995,1786884191606.501,18979424.436,0.000000000,-0.535111725,0.006268434,-0.003329634
46,919.997,1786884191626.502,18979444.437,0.000000000,-0.192027584,0.381934702,-0.225689262
47,939.994,1786884191646.500,18979464.435,0.000000000,0.001436732,0.506975055,-0.229680508
48,959.996,1786884191666.502,18979484.437,0.000000000,0.236797065,0.411927670,-0.290266633
49,979.992,1786884191686.498,18979504.433,0.000000000,0.477604628,0.091892242,-0.442877144
50,999.994,1786884191706.500,18979524.435,0.000000000,0.558034122,-0.116638415,-0.508296251
51,1019.992,1786884191726.498,18979544.433,0.000000000,0.555887163,-0.459427357,-0.244717717
52,1039.993,1786884191746.499,18979564.434,0.000000000,0.463734895,-0.643148303,0.031612583
53,1059.992,1786884191766.498,18979584.433,0.000000000,0.191617087,-0.201515228,0.451566011
54,1080.007,1786884191786.512,18979604.447,0.000000000,0.101991147,-0.145526826,0.561352074
55,1100.000,1786884191806.505,18979624.440,0.000000000,-0.089646995,0.046823204,0.633495867
56,1120.003,1786884191826.509,18979644.444,0.000000000,-0.201014966,0.122338496,0.628898799
57,1139.997,1786884191846.503,18979664.438,0.000000000,-0.216391787,0.123163983,0.487472296
58,1159.992,1786884191866.498,18979684.433,0.000000000,-0.208261788,0.135502160,0.414367348
59,1179.993,1786884191886.499,18979704.434,0.000000000,-0.146991357,0.196432620,0.265364766
60,1199.995,1786884191906.500,18979724.436,0.000000000,-0.083707906,0.237663507,0.181048930
61,1219.992,1786884191926.498,18979744.433,0.000000000,-0.029393207,0.197622523,0.126336381
62,1239.991,1786884191946.497,18979764.432,0.000000000,0.004426146,0.200548261,0.071871698
63,1259.996,1786884191966.502,18979784.437,0.000000000,0.004949635,0.218217701,0.060213432
64,1279.991,1786884191986.497,18979804.432,0.000000000,0.002517825,0.198737577,0.066086009
65,1299.994,1786884192006.500,18979824.435,0.000000000,-0.037753377,0.216117606,0.072285913
66,1319.991,1786884192026.497,18979844.432,0.000000000,-0.092817858,0.146574691,0.117568582
67,1339.992,1786884192046.498,18979864.433,0.000000000,-0.157982469,0.143349901,0.132016838
68,1359.991,1786884192066.496,18979884.431,0.000000000,-0.361283094,-0.072761789,0.552574813
69,1379.992,1786884192086.498,18979904.433,0.000000000,-0.483274907,0.054565635,1.027397513
70,1399.991,1786884192106.497,18979924.432,0.000000000,-0.569736362,0.262606621,1.206108093
71,1419.991,1786884192126.496,18979944.431,0.000000000,-0.358691633,0.320589155,1.248786569
72,1439.995,1786884192146.500,18979964.436,0.000000000,0.026619267,-0.054621331,0.684703469
73,1459.991,1786884192166.497,18979984.432,0.000000000,-0.217294857,0.187425703,0.231841758
74,1479.994,1786884192186.500,18980004.435,0.000000000,-0.309943885,0.292121589,-0.057340737
75,1499.990,1786884192206.496,18980024.431,0.000000000,0.055819996,0.057033908,-0.139597014
76,1519.994,1786884192226.500,18980044.435,0.000000000,0.146710619,-0.074730948,-0.087509625
77,1539.992,1786884192246.498,18980064.433,0.000000000,0.328417420,0.003637660,0.006067531
78,1560.000,1786884192266.506,18980084.441,0.000000000,0.441738755,0.026324295,-0.001318447
79,1579.992,1786884192286.498,18980104.433,0.000000000,0.572901607,0.063091964,-0.016100183
