index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_wx,base_wy,base_wz
0,0.000,1786884190706.506,18978524.441,0.000000000,-0.203741893,1.115023017,-0.068520017
1,20.002,1786884190726.508,18978544.443,0.000000000,-0.386405468,2.756736040,0.046520062
2,39.996,1786884190746.502,18978564.437,0.000000000,-1.013246536,0.978503466,0.788218081
3,59.995,1786884190766.500,18978584.436,0.000000000,-0.956993580,1.061355114,0.975724816
4,79.999,1786884190786.504,18978604.439,0.000000000,-0.848933637,1.306547999,1.303638101
5,100.015,1786884190806.521,18978624.456,0.000000000,-0.851002991,0.863079965,0.631134748
6,120.007,1786884190826.513,18978644.448,0.000000000,-1.387061357,-0.141186625,-0.832406580
7,140.017,1786884190846.522,18978664.458,0.000000000,-1.250198483,-1.885311246,-1.330409527
8,160.018,1786884190866.524,18978684.459,0.000000000,-0.312460929,-2.041121006,-0.907678604
9,180.017,1786884190886.522,18978704.458,0.000000000,0.320929527,-1.190177679,-0.688126385
10,200.008,1786884190906.514,18978724.449,0.000000000,0.093326628,1.690186143,1.394884586
11,220.003,1786884190926.509,18978744.444,0.000000000,2.526741266,0.126004964,0.563242972
12,240.006,1786884190946.512,18978764.447,0.000000000,2.708646297,-0.539448857,0.584923923
13,260.006,1786884190966.511,18978784.447,0.000000000,-1.201776266,3.411257029,1.094401240
14,280.011,1786884190986.517,18978804.452,0.000000000,-2.720344543,2.203181267,0.810173571
15,299.999,1786884191006.505,18978824.440,0.000000000,0.313428700,-0.942649364,-1.030961514
16,319.992,1786884191026.498,18978844.433,0.000000000,0.670680702,0.646209955,-1.786321044
17,339.992,1786884191046.498,18978864.433,0.000000000,-1.721089005,1.128109813,0.048086680
18,359.992,1786884191066.498,18978884.433,0.000000000,-1.872698784,0.013613912,1.126280785
19,379.997,1786884191086.503,18978904.438,0.000000000,-0.969071507,-0.021312511,1.202804446
20,399.993,1786884191106.499,18978924.434,0.000000000,0.306677550,0.213593364,-0.843156636
21,419.993,1786884191126.499,18978944.434,0.000000000,1.174093723,-1.037220597,-1.987580657
22,439.990,1786884191146.496,18978964.431,0.000000000,2.275918722,-0.755434036,-3.643314362
23,459.997,1786884191166.503,18978984.438,0.000000000,1.317086577,-0.491612166,-3.272413731
24,479.992,1786884191186.498,18979004.433,0.000000000,-0.049913939,0.712826192,-1.060255289
25,499.991,1786884191206.498,18979024.432,0.000000000,-0.592295289,0.631539524,-0.027190797
26,519.991,1786884191226.497,18979044.432,0.000000000,-0.450591624,-0.666030228,0.161669478
27,539.992,1786884191246.498,18979064.433,0.000000000,-0.387226641,-0.856738925,-0.057592254
