index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_qw,base_qx,base_qy,base_qz
0,0.000,1786884190706.506,18978524.441,0.000000000,0.999808252,-0.004001711,0.019165663,-0.000363044
1,20.002,1786884190726.508,18978544.443,0.000000000,0.999483764,-0.006215787,0.031510420,-0.000821305
2,39.996,1786884190746.502,18978564.437,0.000000000,0.998866796,-0.015801562,0.044445153,0.006334108
3,59.995,1786884190766.500,18978584.436,0.000000000,0.998502791,-0.020440778,0.049613137,0.010623438
4,79.999,1786884190786.504,18978604.439,0.000000000,0.997416198,-0.028018922,0.062295198,0.022251509
5,100.015,1786884190806.521,18978624.456,0.000000000,0.996812046,-0.031869732,0.067738838,0.027595550
6,120.007,1786884190826.513,18978644.448,0.000000000,0.996187031,-0.044219393,0.070378907,0.026511189
7,140.017,1786884190846.522,18978664.458,0.000000000,0.996229231,-0.055455837,0.064494744,0.017100994
8,160.018,1786884190866.524,18978684.459,0.000000000,0.996898472,-0.060761608,0.048980705,0.010117375
9,180.017,1786884190886.522,18978704.458,0.000000000,0.997674584,-0.059508685,0.033101823,0.002905640
10,200.008,1786884190906.514,18978724.449,0.000000000,0.997696877,-0.058210291,0.034602664,0.003900111
11,220.003,1786884190926.509,18978744.444,0.000000000,0.998310626,-0.041129515,0.040014897,0.009115447
12,240.006,1786884190946.512,18978764.447,0.000000000,0.998842061,-0.026676359,0.038473014,0.011078635
13,260.006,1786884190966.511,18978784.447,0.000000000,0.998038411,-0.021245854,0.056183938,0.017644376
14,280.011,1786884190986.517,18978804.452,0.000000000,0.995455265,-0.040839113,0.081523031,0.027476657
15,299.999,1786884191006.505,18978824.440,0.000000000,0.994898796,-0.050898440,0.082673788,0.027400017
16,319.992,1786884191026.498,18978844.433,0.000000000,0.995345354,-0.047702417,0.081467494,0.019368134
17,339.992,1786884191046.498,18978864.433,0.000000000,0.993980885,-0.058353074,0.091764197,0.013275811
18,359.992,1786884191066.498,18978884.433,0.000000000,0.992627800,-0.072125293,0.095226966,0.020490419
19,379.997,1786884191086.503,18978904.438,0.000000000,0.991654277,-0.081353858,0.095161505,0.030783892
20,399.993,1786884191106.499,18978924.434,0.000000000,0.991358221,-0.082223110,0.097455971,0.030831138
21,419.993,1786884191126.499,18978944.434,0.000000000,0.992154539,-0.078808948,0.094519049,0.022015775
22,439.990,1786884191146.496,18978964.431,0.000000000,0.994186938,-0.064495154,0.085551836,-0.010659481
23,459.997,1786884191166.503,18978984.438,0.000000000,0.994722903,-0.056815784,0.080557026,-0.028440224
24,479.992,1786884191186.498,18979004.433,0.000000000,0.994094670,-0.053077497,0.080629781,-0.049572337
25,499.991,1786884191206.498,18979024.432,0.000000000,0.993626714,-0.055368155,0.084017195,-0.050808284
26,519.991,1786884191226.497,18979044.432,0.000000000,0.993651986,-0.060026824,0.081827380,-0.048547376
27,539.992,1786884191246.498,18979064.433,0.000000000,0.993950009,-0.064100385,0.075847156,-0.046923012
28,559.993,1786884191266.499,18979084.434,0.000000000,0.994092524,-0.068270572,0.070957929,-0.045652907
29,579.990,1786884191286.496,18979104.431,0.000000000,0.994120240,-0.072527118,0.066603400,-0.045041129
30,599.995,1786884191306.501,18979124.436,0.000000000,0.994203866,-0.072259843,0.064886600,-0.046119075
31,619.991,1786884191326.497,18979144.432,0.000000000,0.994512022,-0.069337711,0.062467776,-0.047285650
32,640.002,1786884191346.508,18979164.443,0.000000000,0.994686007,-0.068494394,0.061274327,-0.046407569
33,659.994,1786884191366.500,18979184.435,0.000000000,0.994583309,-0.070248514,0.063640535,-0.042650595
