index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16,act_17,act_18,act_19,act_20,act_21,act_22,act_23,act_24,act_25,act_26,act_27,act_28
0,0.000,1786884190706.506,18978524.441,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,20.002,1786884190726.508,18978544.443,0.000000000,-1.068509817,0.429199398,0.619903743,0.757350504,-0.252197236,-0.444096178,-1.254325032,-0.106399477,-0.631035149,0.073751107,1.556361556,0.500039160,-1.275231719,0.360552430,0.389156908,-0.032369502,0.295823842,-0.040167075,0.049328826,-0.142279744,0.243457362,-0.134912938,-0.512251019,0.404258102,-0.155892238,0.293895692,0.142141849,0.082846865,-0.320891708
2,39.996,1786884190746.502,18978564.437,0.000000000,-1.367156506,0.980996668,0.784167528,0.541602314,-0.715405703,-0.446254939,-1.683667779,0.468685448,-1.046487570,0.494917452,1.515506506,0.748175323,-2.113496542,0.026436847,0.262607872,0.024753623,0.282149166,-0.182448164,-0.146908671,-0.322219014,0.130061060,-0.419364214,-1.396296978,0.408401340,-0.257054657,0.400803834,-0.118102543,0.207244307,-0.334077924
3,59.995,1786884190766.500,18978584.436,0.000000000,-1.677361846,1.418578863,0.713281453,0.260458976,-0.728990495,0.054875385,-1.262353420,0.664526284,-1.486185074,0.331613302,1.374187469,0.945803046,-2.689232588,-0.666501582,0.101019450,-0.154210955,-0.094008207,-0.204426304,-0.305693626,-0.380451977,-0.189483270,-0.716136277,-2.398292303,0.318679363,-0.379024804,0.394747466,-0.260562986,0.275677502,-0.169601485
4,79.999,1786884190786.504,18978604.439,0.000000000,-1.427242875,1.302704096,0.310963184,0.116053402,-0.332408607,0.716658831,-0.070124134,0.124311671,-1.763696909,0.218839973,1.199472785,0.967715323,-2.962679148,-0.916781545,0.149668053,-0.183713704,-0.512360811,-0.097191930,-0.192101896,-0.328666955,-0.541956365,-1.042776585,-3.503657341,0.193729803,-0.521277010,0.378269225,-0.394903362,0.130566746,0.109383047
5,100.015,1786884190806.521,18978624.456,0.000000000,-0.212799996,0.182410702,0.082529798,0.322288156,0.168883130,1.175776958,0.242649153,-0.560747802,-1.397697330,0.140775606,1.133297920,0.508434415,-2.703565121,-0.768488169,-0.286631048,-0.336380810,-0.568297088,0.124589279,0.125057340,-0.417520016,-0.593948424,-1.343515515,-3.837432384,-0.021949908,-0.563677132,0.175983176,-0.553066373,-0.086679548,0.321853578
6,120.007,1786884190826.513,18978644.448,0.000000000,0.565191627,-0.336747229,-0.135758206,0.471340179,0.209019646,1.125748396,-0.024856927,-0.707429349,-0.392465472,0.135388747,0.860401273,-0.052441176,-1.940384269,-0.691166341,-0.317586333,-0.444004625,-0.394061565,0.102547213,0.183518797,-0.538824081,-0.172458112,-1.462622523,-3.214125872,-0.140488014,-0.479403973,-0.098037735,-0.617511392,-0.224212885,0.257285386
7,140.017,1786884190846.522,18978664.458,0.000000000,0.573928654,0.093573526,-0.394645721,0.419506788,-0.050569378,0.285217255,-0.003704906,-0.584870994,0.982454300,0.152979150,0.510028481,-0.511715651,-0.575380147,-0.163248166,-0.136019841,-0.305787534,-0.111130886,-0.075306788,0.196050137,-0.495166093,0.581144214,-1.370608211,-1.993694186,-0.124636970,-0.389369249,-0.405084163,-0.497841060,-0.142573744,0.216125295
8,160.018,1786884190866.524,18978684.459,0.000000000,0.374379277,0.505277693,-0.578051150,0.402478993,-0.421694189,-0.578622162,-0.122520968,-0.519469380,1.744035363,0.172597453,0.149325058,-0.717624962,0.600806057,1.176284909,0.019660598,-0.062683173,0.088748425,-0.175920606,0.221390218,-0.431744546,1.098795891,-1.276506066,-0.814377725,0.046141423,-0.498856604,-0.716105461,-0.559510469,0.269273788,0.238966152
9,180.017,1786884190886.522,18978704.458,0.000000000,0.305628777,0.347368658,-0.701748192,0.553336143,-0.761634886,-0.913627744,-0.811003029,-0.410986155,1.867003918,0.470312595,-0.202900037,-0.726484001,1.131389499,2.964528084,-0.220142350,0.275270581,0.209747657,-0.152447641,0.204611629,-0.286459863,1.025538087,-1.179478049,-0.085705459,0.176894680,-0.743430793,-0.995285988,-0.984831333,0.861549079,0.067626312
